START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: SM4DQE
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: SM4DQE
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7122 PH 2012-02-25 0601 SM4DQE        59 001 F4GTD         59 45
QSO:  7000 PH 2012-02-25 0602 SM4DQE        59 002 F5AGQ         59 81
QSO:  7000 PH 2012-02-25 0605 SM4DQE        59 003 F8EMH         59 54
QSO:  7154 PH 2012-02-25 0607 SM4DQE        59 004 F6BZQ         59 84
QSO:  7000 PH 2012-02-25 0608 SM4DQE        59 005 F6CLQ         59 89
QSO:  3776 PH 2012-02-25 0609 SM4DQE        59 006 F6KHM         59 29
QSO:  3734 PH 2012-02-25 0614 SM4DQE        59 8 TM2T          59 13
QSO:  3500 PH 2012-02-25 0616 SM4DQE        59 009 F6APE         59 49
QSO:  3673 PH 2012-02-25 0619 SM4DQE        59 010 TM6GGR        59 37
QSO:  7000 PH 2012-02-25 0625 SM4DQE        59 011 F4FTV         59 63
QSO:  7000 PH 2012-02-25 0628 SM4DQE        59 012 F6DXY         59 13
QSO:  7098 PH 2012-02-25 0636 SM4DQE        59 013 F5CCX         59 91
QSO:  3500 PH 2012-02-25 0639 SM4DQE        59 014 F5AMH         59 41
QSO:  7000 PH 2012-02-25 0655 SM4DQE        59 015 F8CNX         59 85
QSO:  7000 PH 2012-02-25 0658 SM4DQE        59 016 TM22P         59 22
QSO:  7160 PH 2012-02-25 0700 SM4DQE        59 017 F5OWT         59 45
QSO:  7000 PH 2012-02-25 0704 SM4DQE        59 018 F8AEE         59 10
QSO:  7000 PH 2012-02-25 0705 SM4DQE        59 019 F5KOI         59 86
QSO:  7000 PH 2012-02-25 0709 SM4DQE        59 020 F1BMX         59 35
QSO:  7063 PH 2012-02-25 0710 SM4DQE        59 021 TM5FFT        59 56
QSO:  7072 PH 2012-02-25 0726 SM4DQE        59 024 F6CXJ         59 47
QSO:  7000 PH 2012-02-25 0728 SM4DQE        59 025 F5RXL         59 33
QSO:  7000 PH 2012-02-25 0734 SM4DQE        59 026 F6KTM         59 59
QSO:  7000 PH 2012-02-25 0737 SM4DQE        59 027 F6GPT         59 33
QSO:  7000 PH 2012-02-25 0749 SM4DQE        59 030 F4FJH         59 22
QSO:  7000 PH 2012-02-25 0755 SM4DQE        59 002 F4GLK         59 60
QSO:  7137 PH 2012-02-25 0758 SM4DQE        59 032 F6KHM         59 29
QSO:  7048 PH 2012-02-25 0803 SM4DQE        59 033 F8DHB         59 60
QSO:  7000 PH 2012-02-25 0805 SM4DQE        59 034 F5POJ         59 02
QSO:  7000 PH 2012-02-25 0814 SM4DQE        59 035 TM55M         59 55
QSO:  7000 PH 2012-02-25 0822 SM4DQE        59 0037 F5ZK          59 44
QSO:  7085 PH 2012-02-25 0833 SM4DQE        59 038 F5UTN         59 27
QSO: 14000 PH 2012-02-25 0835 SM4DQE        59 039 F5DRD         59 80
QSO: 21000 PH 2012-02-25 0840 SM4DQE        59 040 F2GL          59 89
QSO: 21000 PH 2012-02-25 0843 SM4DQE        59 041 F6APE         59 49
