START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: F5PHW
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F5PHW
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO: 28480 PH 2012-02-25 1340 F5PHW         59 56 ZW7REF        59 0125
QSO: 14116 PH 2012-02-25 1349 F5PHW         59 56 CN8SG         59 0018
QSO: 14126 PH 2012-02-25 1349 F5PHW         59 56 TK5KP         59 2A
QSO:  7000 PH 2012-02-25 1716 F5PHW         59 56 F1ELA         59 59
QSO:  7046 PH 2012-02-25 1809 F5PHW         59 56 F6KBF         59 78
QSO:  7070 PH 2012-02-25 1814 F5PHW         59 56 F8KCF         59 74
QSO:  7000 PH 2012-02-25 1816 F5PHW         59 56 F4DPW         59 95
QSO:  7139 PH 2012-02-25 1818 F5PHW         59 56 F6REF         59 00
QSO:  7000 PH 2012-02-25 1821 F5PHW         59 56 F8KHO         59 51
QSO:  7000 PH 2012-02-25 1831 F5PHW         59 30 F4FTV         59 63
QSO:  7000 PH 2012-02-25 1831 F5PHW         59 56 F6KDL         59 68
QSO:  3711 PH 2012-02-25 1840 F5PHW         59 56 TM5FFT        59 56
QSO:  3500 PH 2012-02-25 2237 F5PHW         59 56 F4DPW         59 95
QSO:  3609 PH 2012-02-25 2238 F5PHW         59 56 F4GNS         59 72
QSO:  3500 PH 2012-02-25 2239 F5PHW         59 56 F4KIP         59 57
QSO:  3500 PH 2012-02-25 2241 F5PHW         59 56 TM5KFU        59 24
QSO:  3500 PH 2012-02-25 2242 F5PHW         59 56 F6IGS         59 33
QSO:  3633 PH 2012-02-25 2247 F5PHW         59 56 TM6GGR        59 37
QSO:  3637 PH 2012-02-25 2250 F5PHW         59 56 TM70TRS       59 63
QSO:  3500 PH 2012-02-25 2251 F5PHW         59 56 F5JFU         59 58
QSO:  3500 PH 2012-02-25 2252 F5PHW         59 56 F8KHO         59 51
QSO:  3703 PH 2012-02-25 2257 F5PHW         59 56 TM2OP         59 86
QSO:  3500 PH 2012-02-25 2302 F5PHW         59 30 F6CLQ         59 89
