START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: W6LFB
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: W6LFB
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO: 21000 PH 2012-02-25 1349 W6LFB         59 0004 F6DZU         59 40
QSO: 21000 PH 2012-02-25 1356 W6LFB         59 002 F5KKD         59 93
QSO: 21000 PH 2012-02-25 1458 W6LFB         59 003 TM9FL         59 86
QSO: 21000 PH 2012-02-25 1500 W6LFB         59 004 F5UTN         59 27
QSO: 21000 PH 2012-02-25 1510 W6LFB         59 005 F6KLO         59 19
QSO: 21000 PH 2012-02-25 1512 W6LFB         59 006 F8ATM         59 81
QSO: 21248 PH 2012-02-25 1521 W6LFB         59 008 F8KCF         59 74
QSO: 21206 PH 2012-02-25 1526 W6LFB         59 009 F6KHM         59 29
QSO: 21000 PH 2012-02-25 1617 W6LFB         59 010 TM0L          59 46
QSO: 21000 PH 2012-02-25 1712 W6LFB         59 012 F4GGQ         59 29
QSO: 21244 PH 2012-02-25 1719 W6LFB         59 013 TM1T          59 44
QSO: 21248 PH 2012-02-25 1755 W6LFB         59 014 F5KMB/P       59 60
QSO:  7171 PH 2012-02-26 0219 W6LFB         59 017 F6KHM         59 29
QSO:  7151 PH 2012-02-26 0232 W6LFB         59 016 TM1T          59 44
QSO:  7157 PH 2012-02-26 0342 W6LFB         59 016 TM2B          59 03
QSO:  7147 PH 2012-02-26 0348 W6LFB         59 012 TM2T          59 13
QSO:  7151 PH 2012-02-26 0522 W6LFB         59 019 F6KNB         59 33
QSO: 21228 PH 2012-02-26 1408 W6LFB         59 20 TM2T          59 13
QSO: 21204 PH 2012-02-26 1415 W6LFB         59 021 TM2B          59 03
QSO: 21200 PH 2012-02-26 1646 W6LFB         59 023 F4BDV         59 82
QSO: 21250 PH 2012-02-26 1731 W6LFB         59 024 TM2OP         59 86
END-OF-LOG:
