START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: AD1C
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: AD1C
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO: 21257 PH 2012-02-26 0841 AD1C          59 018 F4FEP         59 29
QSO: 21000 PH 2012-02-26 1521 AD1C          59 002 F6KJX         59 41
QSO: 21235 PH 2012-02-26 1521 AD1C          59 001 F5UTN         59 27
QSO: 21200 PH 2012-02-26 1522 AD1C          59 003 F4BDV         59 82
QSO: 21000 PH 2012-02-26 1525 AD1C          59 004 TM9FL         59 86
QSO: 21000 PH 2012-02-26 1526 AD1C          59 005 F6CLQ         59 89
QSO: 21247 PH 2012-02-26 1527 AD1C          59 006 F6KHM         59 29
QSO: 21000 PH 2012-02-26 1528 AD1C          59 007 F4FGY         59 79
QSO: 21315 PH 2012-02-26 1535 AD1C          59 001 TM7X          59 12
QSO: 21243 PH 2012-02-26 1536 AD1C          59 009 TM1T          59 44
QSO: 21000 PH 2012-02-26 1557 AD1C          59 010 F5AMH         59 41
QSO: 21000 PH 2012-02-26 1559 AD1C          59 0011 F6DZU         59 40
QSO: 14181 PH 2012-02-26 1601 AD1C          59 012 F6KHM         59 29
QSO: 21000 PH 2012-02-26 1607 AD1C          59 001 TM9WAP        59 42
QSO: 21213 PH 2012-02-26 1624 AD1C          59 014 F5OWT         59 45
QSO: 21289 PH 2012-02-26 1626 AD1C          59 015 TM2B          59 03
QSO: 21250 PH 2012-02-26 1738 AD1C          59 016 TM2OP         59 86
QSO: 21363 PH 2012-02-26 1751 AD1C          59 017 F5VNB         59 47
END-OF-LOG:
