START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: F5PJG
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F5PJG
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO: 14000 PH 2012-02-25 1013 F5PJG         59 71 6V7A          59 147
QSO:  7000 PH 2012-02-25 1102 F5PJG         59 71 F8CNX         59 85
QSO:  7000 PH 2012-02-25 1104 F5PJG         59 71 F6FTB         59 21
QSO:  7000 PH 2012-02-25 1105 F5PJG         59 71 F5KKD         59 93
QSO:  7000 PH 2012-02-25 1106 F5PJG         59 71 F5KED/P       59 36
QSO:  7088 PH 2012-02-25 1107 F5PJG         59 71 F6KBF         59 78
QSO:  7000 PH 2012-02-25 1109 F5PJG         59 71 F6APE         59 49
QSO:  7000 PH 2012-02-25 1110 F5PJG         59 71 F6BXD         59 59
QSO:  7120 PH 2012-02-25 1111 F5PJG         59 71 F4EEI         59 52
QSO:  7000 PH 2012-02-25 1116 F5PJG         59 71 F6KMB         59 59
QSO:  7070 PH 2012-02-25 1119 F5PJG         59 71 F4EJO         59 17
QSO:  7000 PH 2012-02-25 1121 F5PJG         59 71 F6DRP         59 85
QSO:  7000 PH 2012-02-25 1123 F5PJG         59 71 TM9FL         59 86
QSO:  7000 PH 2012-02-25 1357 F5PJG         59 71 F4FGJ         59 89
QSO:  7000 PH 2012-02-25 1357 F5PJG         59 71 F4FRQ         59 90
QSO:  7000 PH 2012-02-25 1358 F5PJG         59 71 F4EIK         59 52
QSO:  7047 PH 2012-02-25 1359 F5PJG         59 71 F4FSY         59 69
QSO:  7000 PH 2012-02-25 1402 F5PJG         59 71 F8AYR         59 47
QSO:  7000 PH 2012-02-25 1403 F5PJG         59 71 F8AEE         59 10
QSO:  7000 PH 2012-02-25 1407 F5PJG         59 71 F6GNG         59 27
QSO:  7000 PH 2012-02-25 1417 F5PJG         59 71 F4EAT         59 77
QSO: 21272 PH 2012-02-25 1431 F5PJG         59 71 FM5CD         59 FM
QSO: 14127 PH 2012-02-25 1439 F5PJG         59 71 CN8SG         59 0086
QSO: 14000 PH 2012-02-25 1442 F5PJG         59 71 EI4II         59 004
QSO: 21000 PH 2012-02-25 1451 F5PJG         59 71 VA2TG         59 079
QSO: 21000 PH 2012-02-25 1457 F5PJG         59 71 FY5PO         59 FY
QSO: 21000 PH 2012-02-25 1507 F5PJG         59 71 FM5AN         59 FM
QSO: 21000 PH 2012-02-25 1521 F5PJG         59 71 FG4NO         59 FG
END-OF-LOG:
