START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: S53EO
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: S53EO
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO: 14000 PH 2012-02-25 1253 S53EO         59 024 F4EQH         59 85
QSO: 14000 PH 2012-02-25 1254 S53EO         59 025 F5AAR         59 49
QSO: 14000 PH 2012-02-25 1257 S53EO         59 028 F4DLL         59 93
QSO: 28000 PH 2012-02-25 1257 S53EO         59 029 F4FCS         59 28
QSO:  7000 PH 2012-02-26 1305 S53EO         59 065 F8CNX         59 85
QSO:  7000 PH 2012-02-26 1307 S53EO         59 066 F5MFI         59 45
QSO:  7000 PH 2012-02-26 1309 S53EO         59 068 F4CHU         59 15
QSO:  7000 PH 2012-02-26 1309 S53EO         59 067 F4CQW         59 54
QSO:  7000 PH 2012-02-26 1310 S53EO         59 070 F5KDC         59 63
QSO:  7000 PH 2012-02-26 1311 S53EO         59 071 F6KED         59 13
QSO:  7000 PH 2012-02-26 1313 S53EO         59 069 F5FDC         59 82
QSO:  7000 PH 2012-02-26 1313 S53EO         59 072 TK4LS         59 2B
QSO:  7000 PH 2012-02-26 1314 S53EO         59 073 F8DRE         59 28
QSO:  7000 PH 2012-02-26 1315 S53EO         59 074 F1ERG/P       59 39
QSO:  7000 PH 2012-02-26 1316 S53EO         59 075 F4AQG         59 13
QSO:  7090 PH 2012-02-26 1316 S53EO         59 076 F4GTD         59 45
QSO:  7000 PH 2012-02-26 1317 S53EO         59 077 F4FNL         59 73
QSO:  7000 PH 2012-02-26 1319 S53EO         59 080 F4FCW         59 54
QSO:  7000 PH 2012-02-26 1320 S53EO         59 081 F4EHB         59 08
QSO: 14000 PH 2012-02-26 1323 S53EO         59 082 F6CYT         59 44
QSO: 14000 PH 2012-02-26 1324 S53EO         59 085 F4EMK         59 64
QSO: 14000 PH 2012-02-26 1324 S53EO         59 084 F4GLN         59 27
QSO: 14140 PH 2012-02-26 1324 S53EO         59 083 F6HRL         59 86
QSO: 14000 PH 2012-02-26 1328 S53EO         59 087 F4AWZ         59 49
QSO: 14000 PH 2012-02-26 1330 S53EO         59 089 F5PPG         59 57
QSO: 14000 PH 2012-02-26 1331 S53EO         59 090 F4DSE         59 16
QSO: 14000 PH 2012-02-26 1333 S53EO         59 092 F6GEU         59 49
QSO: 14000 PH 2012-02-26 1334 S53EO         59 095 F3VX          59 49
QSO: 14000 PH 2012-02-26 1334 S53EO         59 094 F4GAJ         59 14
QSO: 14000 PH 2012-02-26 1336 S53EO         59 098 F5NXU         59 49
QSO: 14140 PH 2012-02-26 1336 S53EO         59 097 F5KMB/P       59 60
END-OF-LOG:
