START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: F5VJC
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F5VJC
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7000 PH 2012-02-25 0816 F5VJC         59 50 TM55M         59 55
QSO:  7000 PH 2012-02-25 0824 F5VJC         59 50 F5KCC         59 89
QSO:  7000 PH 2012-02-25 0831 F5VJC         59 50 F4CUI         59 43
QSO:  7122 PH 2012-02-25 0832 F5VJC         59 50 F4GTD         59 45
QSO:  7151 PH 2012-02-25 0834 F5VJC         59 50 TM2T          59 13
QSO:  7000 PH 2012-02-25 0835 F5VJC         59 50 F6DZU         59 40
QSO:  7000 PH 2012-02-25 0839 F5VJC         59 50 F5KOU         59 80
QSO:  7143 PH 2012-02-25 0843 F5VJC         59 50 F1NZC         59 63
QSO:  7000 PH 2012-02-25 0845 F5VJC         59 50 TM1T          59 44
QSO:  7147 PH 2012-02-25 0846 F5VJC         59 50 F6KNB         59 33
QSO:  7000 PH 2012-02-25 0847 F5VJC         59 50 F6GPT         59 33
QSO:  7000 PH 2012-02-25 0854 F5VJC         59 50 F8FSC         59 39
QSO:  7137 PH 2012-02-25 0932 F5VJC         59 50 F6KHM         59 29
QSO:  7080 PH 2012-02-25 0936 F5VJC         59 50 F4BDV         59 82
QSO:  7000 PH 2012-02-25 0943 F5VJC         59 50 F6KDL         59 68
QSO:  7000 PH 2012-02-25 1119 F5VJC         59 50 F5JSQ         59 51
QSO:  7180 PH 2012-02-25 1120 F5VJC         59 50 F6REF         59 00
QSO: 14000 PH 2012-02-25 1256 F5VJC         59 50 F4PCM         59 84
QSO: 14000 PH 2012-02-25 1301 F5VJC         59 50 F6KDL         59 68
QSO: 21225 PH 2012-02-25 1303 F5VJC         59 50 TM2T          59 13
QSO: 21000 PH 2012-02-25 1306 F5VJC         59 50 N8DE          59 025
QSO: 21000 PH 2012-02-25 1306 F5VJC         59 50 UA6AGE        59 77
QSO: 21227 PH 2012-02-25 1309 F5VJC         59 50 TM6GGR        59 37
QSO: 28484 PH 2012-02-25 1313 F5VJC         59 50 F5UTN         59 27
QSO: 28000 PH 2012-02-25 1315 F5VJC         59 50 F4FJH         59 22
QSO: 28480 PH 2012-02-25 1319 F5VJC         59 50 ZW7REF        59 0114
QSO: 28000 PH 2012-02-25 1320 F5VJC         59 50 F5AMH         59 41
QSO: 28492 PH 2012-02-25 1322 F5VJC         59 50 F4FFH         59 50
QSO: 28000 PH 2012-02-25 1324 F5VJC         59 50 F4GGQ         59 29
QSO: 28000 PH 2012-02-25 1326 F5VJC         59 50 F5JFU         59 58
QSO: 28467 PH 2012-02-25 1433 F5VJC         59 50 F6KHM         59 29
QSO: 14000 PH 2012-02-25 1856 F5VJC         59 50 F5UTN         59 27
QSO: 14000 PH 2012-02-25 1857 F5VJC         59 50 FM5AN         59 FM
QSO: 14182 PH 2012-02-25 1857 F5VJC         59 50 TM1T          59 44
QSO: 14000 PH 2012-02-25 1859 F5VJC         59 50 TM9WAP        59 42
QSO: 14000 PH 2012-02-25 1904 F5VJC         59 50 F6KLO         59 19
QSO:  3776 PH 2012-02-26 0715 F5VJC         59 50 F2FZ          59 47
QSO:  3500 PH 2012-02-26 0716 F5VJC         59 50 F8KOU/P       59 23
QSO:  3739 PH 2012-02-26 0717 F5VJC         59 50 F1RHS         59 82
QSO:  3500 PH 2012-02-26 0718 F5VJC         59 50 F6KCI         59 37
QSO:  3638 PH 2012-02-26 0728 F5VJC         59 50 F5UTN         59 27
QSO:  3641 PH 2012-02-26 0729 F5VJC         59 50 F6KBF         59 78
QSO:  7153 PH 2012-02-26 0735 F5VJC         59 50 TK5KP         59 2A
QSO:  7000 PH 2012-02-26 0736 F5VJC         59 50 F6KLO         59 19
QSO:  7000 PH 2012-02-26 0836 F5VJC         59 50 F4FGY         59 79
QSO:  7000 PH 2012-02-26 0838 F5VJC         59 50 F6IRM         59 52
QSO:  7000 PH 2012-02-26 0839 F5VJC         59 50 F8ATM         59 81
QSO:  7000 PH 2012-02-26 0841 F5VJC         59 50 F8BPN         59 19
QSO:  7191 PH 2012-02-26 0842 F5VJC         59 50 TM2OP         59 86
QSO:  7000 PH 2012-02-26 0844 F5VJC         59 50 F1MOZ         59 40
QSO:  7000 PH 2012-02-26 0853 F5VJC         59 50 F6KWP         59 54
QSO:  7000 PH 2012-02-26 0855 F5VJC         59 50 F5KED/P       59 36
QSO:  7000 PH 2012-02-26 0856 F5VJC         59 50 F4FTV         59 63
QSO:  7000 PH 2012-02-26 1034 F5VJC         59 50 F5KMY         59 25
QSO:  7000 PH 2012-02-26 1035 F5VJC         59 50 F6APE         59 49
QSO:  7095 PH 2012-02-26 1035 F5VJC         59 50 F5KMB/P       59 60
END-OF-LOG:
