START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: F1GZV
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F1GZV
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO: 28466 PH 2012-02-25 1507 F1GZV         59 84 F6BZQ         59 84
QSO:  7000 PH 2012-02-25 1751 F1GZV         59 84 F5PPG         59 57
QSO:  7000 PH 2012-02-25 1756 F1GZV         59 84 F6KJX         59 41
QSO:  7000 PH 2012-02-25 1758 F1GZV         59 84 F5ADE         59 36
QSO:  7000 PH 2012-02-25 1800 F1GZV         59 84 F4FJH         59 22
QSO:  7000 PH 2012-02-25 1809 F1GZV         59 84 EA2DT         59 060
QSO:  7097 PH 2012-02-26 0836 F1GZV         59 84 TK5KP         59 2A
QSO:  7084 PH 2012-02-26 0843 F1GZV         59 84 F6CXJ         59 47
QSO:  7000 PH 2012-02-26 0854 F1GZV         59 84 F5SIZ         59 12
QSO:  7000 PH 2012-02-26 0915 F1GZV         59 84 F4CVA/P       59 76
QSO:  7091 PH 2012-02-26 0923 F1GZV         59 84 F8UNF         59 57
QSO:  7099 PH 2012-02-26 0926 F1GZV         59 84 F8KCF         59 74
QSO:  7000 PH 2012-02-26 0930 F1GZV         59 84 F4FGB         59 73
QSO:  7000 PH 2012-02-26 0930 F1GZV         59 84 F4FNL         59 73
QSO: 28000 PH 2012-02-26 0944 F1GZV         59 84 6V7A          59 812
QSO:  7000 PH 2012-02-26 1110 F1GZV         59 84 F1DUZ         59 49
QSO:  7000 PH 2012-02-26 1117 F1GZV         59 84 F5KOU         59 80
QSO:  7000 PH 2012-02-26 1127 F1GZV         59 84 F6KKA         59 30
QSO:  7000 PH 2012-02-26 1130 F1GZV         59 84 F6KEH         59 34
QSO:  7049 PH 2012-02-26 1136 F1GZV         59 84 F4FSY         59 69
QSO:  7000 PH 2012-02-26 1140 F1GZV         59 84 F5PZR         59 77
QSO:  7000 PH 2012-02-26 1144 F1GZV         59 84 F6KJG         59 10
QSO:  7000 PH 2012-02-26 1146 F1GZV         59 84 F5OWT         59 366
QSO:  7078 PH 2012-02-26 1146 F1GZV         59 84 F5OWT         59 45
QSO:  7000 PH 2012-02-26 1149 F1GZV         59 84 F6DXY         59 13
QSO:  7000 PH 2012-02-26 1151 F1GZV         59 84 F5KKD         59 93
QSO:  7000 PH 2012-02-26 1154 F1GZV         59 84 F4FTV         59 63
QSO:  7000 PH 2012-02-26 1158 F1GZV         59 84 F8ATS         59 91
QSO:  7155 PH 2012-02-26 1200 F1GZV         59 84 F5RAB         59 28
QSO:  7000 PH 2012-02-26 1203 F1GZV         59 84 F6KCI         59 37
QSO:  7000 PH 2012-02-26 1205 F1GZV         59 84 F8EMH         59 54
QSO:  7000 PH 2012-02-26 1209 F1GZV         59 84 F1TZG         59 26
QSO:  7000 PH 2012-02-26 1420 F1GZV         59 84 TM5KFU        59 24
QSO:  7000 PH 2012-02-26 1426 F1GZV         59 84 F5POJ         59 02
QSO:  7000 PH 2012-02-26 1427 F1GZV         59 84 F5XX          59 81
QSO:  7045 PH 2012-02-26 1432 F1GZV         59 84 F6KBF         59 78
QSO:  7000 PH 2012-02-26 1437 F1GZV         59 84 F8BUO         59 68
END-OF-LOG:
