START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: G4PIQ
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: G4PIQ
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7191 PH 2012-02-26 0954 G4PIQ         59 001 TM2OP         59 86
QSO:  7000 PH 2012-02-26 0958 G4PIQ         59 002 F6GOE         59 19
QSO:  7000 PH 2012-02-26 1004 G4PIQ         59 004 F6AXN         59 28
QSO:  7000 PH 2012-02-26 1007 G4PIQ         59 007 F1CKB         59 49
QSO:  7000 PH 2012-02-26 1008 G4PIQ         59 009 F4KIO         59 35
QSO:  7000 PH 2012-02-26 1009 G4PIQ         59 010 F6KWP         59 54
QSO:  7000 PH 2012-02-26 1010 G4PIQ         59 006 F4BDG         59 77
QSO:  7000 PH 2012-02-26 1010 G4PIQ         59 011 F5JSQ         59 51
QSO:  7000 PH 2012-02-26 1011 G4PIQ         59 012 F5KED/P       59 36
QSO:  7131 PH 2012-02-26 1012 G4PIQ         59 014 TM1T          59 44
QSO:  7132 PH 2012-02-26 1012 G4PIQ         59 013 F4LKJ         59 47
QSO:  7000 PH 2012-02-26 1014 G4PIQ         59 016 F6AWU         59 44
QSO:  7000 PH 2012-02-26 1014 G4PIQ         59 015 F6BHI         59 19
QSO:  7000 PH 2012-02-26 1015 G4PIQ         59 017 F8EMH         59 54
QSO:  7000 PH 2012-02-26 1017 G4PIQ         59 020 F5KDB/P       59 59
QSO:  7000 PH 2012-02-26 1017 G4PIQ         59 018 F5RHY         59 74
QSO:  7000 PH 2012-02-26 1018 G4PIQ         59 021 F6KEX         59 38
QSO:  7000 PH 2012-02-26 1019 G4PIQ         59 023 F5LHV         59 44
QSO:  7118 PH 2012-02-26 1019 G4PIQ         59 022 F5CT          59 61
QSO:  7000 PH 2012-02-26 1021 G4PIQ         59 024 F5LWD         59 51
QSO:  7000 PH 2012-02-26 1022 G4PIQ         59 025 F4DLL         59 93
QSO: 21000 PH 2012-02-26 1351 G4PIQ         59 016 FM5AN         59 FM
QSO: 21244 PH 2012-02-26 1356 G4PIQ         59 027 TM1T          59 44
QSO: 21250 PH 2012-02-26 1357 G4PIQ         59 028 F6KHM         59 29
QSO: 21000 PH 2012-02-26 1359 G4PIQ         59 029 F6APE         59 49
QSO: 14186 PH 2012-02-26 1411 G4PIQ         59 033 F6BZQ         59 84
QSO: 14192 PH 2012-02-26 1411 G4PIQ         59 032 F5KDK/P       59 11
QSO: 14000 PH 2012-02-26 1413 G4PIQ         59 034 F6AXN         59 28
QSO: 14149 PH 2012-02-26 1414 G4PIQ         59 035 F6KHM         59 29
QSO: 14213 PH 2012-02-26 1416 G4PIQ         59 036 TM2T          59 13
QSO: 28000 PH 2012-02-26 1419 G4PIQ         59 037 FM5AN         59 FM
QSO: 14161 PH 2012-02-26 1703 G4PIQ         59 038 TK5KP         59 2A
QSO: 14000 PH 2012-02-26 1716 G4PIQ         59 039 FR1LB         59 FR
QSO: 14000 PH 2012-02-26 1719 G4PIQ         59 140 F2GL          59 89
QSO: 14000 PH 2012-02-26 1722 G4PIQ         59 041 F6KDL         59 68
END-OF-LOG:
