START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: OO4P
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OO4P
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  3500 PH 2012-02-25 0632 OO4P          59 001 F5XX          59 81
QSO:  3500 PH 2012-02-25 0636 OO4P          59 002 F6EQZ         59 51
QSO:  3611 PH 2012-02-25 0637 OO4P          59 003 F5UTN         59 27
QSO:  3500 PH 2012-02-25 0640 OO4P          59 004 F6KLO         59 19
QSO:  3500 PH 2012-02-25 0641 OO4P          59 005 F6IGS         59 33
QSO:  3500 PH 2012-02-25 0643 OO4P          59 006 F4KIO         59 35
QSO:  3500 PH 2012-02-25 0646 OO4P          59 007 F4FGY         59 79
QSO:  3500 PH 2012-02-25 0647 OO4P          59 008 F5JFU         59 58
QSO:  3633 PH 2012-02-25 0657 OO4P          59 009 F6HRL         59 86
QSO:  3629 PH 2012-02-25 0700 OO4P          59 010 F4EEI         59 52
QSO:  3500 PH 2012-02-25 0703 OO4P          59 011 TM9FL         59 86
QSO:  3500 PH 2012-02-25 0704 OO4P          59 012 F6AXN         59 28
QSO:  3500 PH 2012-02-25 0709 OO4P          59 014 F6KJX         59 41
QSO:  3500 PH 2012-02-25 0709 OO4P          59 013 F8KHO         59 51
QSO:  3500 PH 2012-02-25 0709 OO4P          59 015 TM44RT        59 67
QSO:  3500 PH 2012-02-25 0713 OO4P          59 0016 F6ARS         59 77
QSO:  3673 PH 2012-02-25 0715 OO4P          59 017 TM6GGR        59 37
QSO:  3500 PH 2012-02-25 0716 OO4P          59 018 F4CVA/P       59 76
QSO:  3682 PH 2012-02-25 0720 OO4P          59 019 F5KMB/P       59 60
QSO:  3500 PH 2012-02-25 0721 OO4P          59 020 F5AAR         59 49
QSO:  3500 PH 2012-02-25 0723 OO4P          59 021 F5AMH         59 41
QSO:  3500 PH 2012-02-25 0725 OO4P          59 022 F5POJ         59 02
QSO:  3527 PH 2012-02-25 0727 OO4P          59 023 F5RAB         59 28
QSO:  3500 PH 2012-02-25 0819 OO4P          59 024 F6GDO         59 73
QSO:  3500 PH 2012-02-25 0820 OO4P          59 025 F5JSQ         59 51
QSO:  3500 PH 2012-02-25 0824 OO4P          59 026 F5KDY/P       59 28
QSO:  3721 PH 2012-02-25 0826 OO4P          59 027 F6REF         59 00
QSO:  3500 PH 2012-02-25 0830 OO4P          59 0028 F4DPW         59 95
QSO:  3753 PH 2012-02-25 0832 OO4P          59 029 F4GPB         59 10
QSO:  7048 PH 2012-02-25 0835 OO4P          59 031 F8DHB         59 60
QSO:  7000 PH 2012-02-25 0836 OO4P          59 0030 F6GNG         59 27
QSO:  7052 PH 2012-02-25 0837 OO4P          59 032 F6CXJ         59 47
QSO:  7000 PH 2012-02-25 0839 OO4P          59 033 F5POJ         59 02
QSO:  7000 PH 2012-02-25 1100 OO4P          59 034 TM9FL         59 86
QSO:  7000 PH 2012-02-25 1107 OO4P          59 035 F4CVA/P       59 76
QSO:  7000 PH 2012-02-25 1109 OO4P          59 036 F6APE         59 49
QSO:  7086 PH 2012-02-25 1110 OO4P          59 037 F6HRL         59 86
QSO:  7088 PH 2012-02-25 1112 OO4P          59 038 F6KBF         59 78
QSO:  7000 PH 2012-02-25 1114 OO4P          59 039 F5KED/P       59 36
QSO:  7000 PH 2012-02-25 1118 OO4P          59 040 TM22P         59 22
QSO:  7000 PH 2012-02-25 1120 OO4P          59 041 F6KCI         59 37
QSO:  7000 PH 2012-02-25 1122 OO4P          59 042 F5KOU         59 80
QSO:  7000 PH 2012-02-25 1123 OO4P          59 043 F5PZR         59 77
QSO:  7000 PH 2012-02-25 1124 OO4P          59 044 F4GGQ         59 29
QSO:  7000 PH 2012-02-25 1126 OO4P          59 045 F8EMH         59 54
QSO:  7000 PH 2012-02-25 1128 OO4P          59 046 F6CZQ         59 73
QSO:  7145 PH 2012-02-25 1134 OO4P          59 047 F1UIJ/P       59 91
QSO:  7000 PH 2012-02-25 1135 OO4P          59 049 F4FQZ         59 81
QSO:  7000 PH 2012-02-25 1137 OO4P          59 048 F4GLJ         59 95
QSO:  7000 PH 2012-02-25 1140 OO4P          59 050 F5ADE         59 36
QSO:  7000 PH 2012-02-25 1142 OO4P          59 051 F4GLK         59 60
QSO:  7122 PH 2012-02-25 1143 OO4P          49 052 F4GTD         59 45
QSO:  7000 PH 2012-02-25 1150 OO4P          59 053 F6KOH         59 76
QSO:  7000 PH 2012-02-25 1152 OO4P          59 054 F8KHO         59 51
QSO:  7180 PH 2012-02-25 1152 OO4P          59 055 F6REF         59 00
QSO: 28000 PH 2012-02-25 1312 OO4P          59 056 F5JFU         59 58
QSO: 28492 PH 2012-02-25 1315 OO4P          59 057 F4FFH         59 50
QSO: 28000 PH 2012-02-25 1321 OO4P          59 058 F4CVA/P       59 76
QSO: 28456 PH 2012-02-25 1325 OO4P          59 60 TM2T          59 13
QSO: 28468 PH 2012-02-25 1329 OO4P          59 061 TM2OP         59 86
QSO: 28484 PH 2012-02-25 1331 OO4P          59 062 F5UTN         59 27
QSO: 28000 PH 2012-02-25 1334 OO4P          59 063 FM5AN         59 FM
QSO: 28000 PH 2012-02-25 1336 OO4P          59 064 F4FJH         59 22
QSO: 28000 PH 2012-02-25 1637 OO4P          59 065 FG4NO         59 FG
QSO: 28490 PH 2012-02-25 1650 OO4P          59 066 F5RAB         59 28
QSO: 14186 PH 2012-02-25 1700 OO4P          59 067 F6KHM         59 29
QSO: 14210 PH 2012-02-25 1701 OO4P          59 068 TK5KP         59 2A
QSO: 14000 PH 2012-02-25 1823 OO4P          59 070 F5POJ         59 02
QSO:  7094 PH 2012-02-25 1834 OO4P          59 071 F6KHM         59 29
QSO:  7111 PH 2012-02-25 1835 OO4P          59 072 F5KDK/P       59 11
QSO:  7000 PH 2012-02-25 1838 OO4P          59 073 F6GPT         59 33
QSO:  7000 PH 2012-02-25 1841 OO4P          59 074 F5ISY         59 11
QSO:  3500 PH 2012-02-25 1951 OO4P          59 075 F4GIB         59 85
QSO:  3500 PH 2012-02-25 2037 OO4P          59 078 F6FTB         59 21
QSO:  3637 PH 2012-02-25 2045 OO4P          59 079 F6CXJ         59 47
QSO:  3500 PH 2012-02-25 2049 OO4P          59 080 F6APE         59 49
QSO:  3500 PH 2012-02-25 2053 OO4P          59 081 F5AMH         59 41
QSO:  3664 PH 2012-02-25 2059 OO4P          59 082 TM2B          59 03
QSO:  3500 PH 2012-02-25 2103 OO4P          59 083 F6KDL         59 68
QSO:  3698 PH 2012-02-25 2108 OO4P          59 084 F5KDK/P       59 11
QSO:  3703 PH 2012-02-25 2109 OO4P          59 085 TM2OP         59 86
QSO:  3500 PH 2012-02-25 2114 OO4P          59 0086 F6DZU         59 40
QSO:  3724 PH 2012-02-25 2117 OO4P          59 087 F8KCF         59 74
QSO:  3500 PH 2012-02-25 2119 OO4P          59 088 F5ADE         59 36
QSO:  3500 PH 2012-02-25 2126 OO4P          59 089 F4FMG         59 79
QSO:  3500 PH 2012-02-25 2128 OO4P          59 090 F4EOH         59 84
QSO:  3500 PH 2012-02-25 2129 OO4P          59 091 F4GAJ         59 14
QSO:  3500 PH 2012-02-25 2134 OO4P          59 092 F1UGK         59 79
QSO:  3500 PH 2012-02-25 2136 OO4P          59 093 F8KOU/P       59 23
QSO:  3500 PH 2012-02-25 2140 OO4P          59 094 TM57M         59 57
QSO:  3752 PH 2012-02-25 2143 OO4P          59 095 F6KNB         59 33
QSO:  3755 PH 2012-02-25 2144 OO4P          59 96 TM2T          59 13
QSO:  3500 PH 2012-02-25 2150 OO4P          59 097 F5PPG         59 57
QSO:  3775 PH 2012-02-25 2152 OO4P          59 098 F4BDV         59 82
QSO:  3777 PH 2012-02-25 2154 OO4P          59 099 TM5FFT        59 56
QSO:  3500 PH 2012-02-25 2156 OO4P          59 100 F6CLQ         59 89
QSO:  3500 PH 2012-02-25 2157 OO4P          59 101 F6JSP         59 49
QSO:  3500 PH 2012-02-25 2308 OO4P          59 103 F8CNX         59 85
QSO:  3500 PH 2012-02-25 2311 OO4P          59 102 F4BDG         59 77
QSO:  3737 PH 2012-02-25 2315 OO4P          59 105 F6DYX         59 49
QSO:  3500 PH 2012-02-25 2319 OO4P          59 106 F5KDJ         59 45
QSO:  3709 PH 2012-02-25 2322 OO4P          59 107 F8UNF         59 57
QSO:  3500 PH 2012-02-26 0007 OO4P          59 014 F8BMX         59 74
QSO:  3500 PH 2012-02-26 0736 OO4P          59 108 F6KFV         59 78
QSO:  3641 PH 2012-02-26 0740 OO4P          59 109 F6KBF         59 78
QSO:  3500 PH 2012-02-26 0743 OO4P          59 110 F4EAT         59 77
QSO:  3500 PH 2012-02-26 0744 OO4P          59 111 F2QH          59 95
QSO:  7000 PH 2012-02-26 0822 OO4P          59 112 F6KEX         59 38
QSO:  7000 PH 2012-02-26 0825 OO4P          59 113 F4EIK         59 52
QSO:  7071 PH 2012-02-26 0829 OO4P          59 114 TM70TRS       59 63
QSO:  7091 PH 2012-02-26 0831 OO4P          59 115 F8UNF         59 57
QSO:  7095 PH 2012-02-26 0833 OO4P          59 116 TM5FFT        59 56
QSO:  7000 PH 2012-02-26 0834 OO4P          59 117 F4FGB         59 73
QSO:  7000 PH 2012-02-26 0835 OO4P          59 118 F4FNL         59 73
QSO:  7000 PH 2012-02-26 0838 OO4P          59 119 F8CNX         59 85
QSO:  7000 PH 2012-02-26 0845 OO4P          59 120 F5JSQ         59 51
QSO:  7000 PH 2012-02-26 0846 OO4P          59 121 TM44RT        59 67
QSO:  7000 PH 2012-02-26 0850 OO4P          59 1122 F4FGY         59 79
QSO:  7000 PH 2012-02-26 0853 OO4P          59 0123 F6IRM         59 52
QSO:  7175 PH 2012-02-26 0856 OO4P          59 124 TM6D          59 38
QSO:  7000 PH 2012-02-26 0858 OO4P          59 125 F5RXL         59 33
QSO:  7191 PH 2012-02-26 0900 OO4P          59 126 TM2OP         59 86
QSO:  7000 PH 2012-02-26 0907 OO4P          59 128 F8KOU/P       59 23
QSO: 14189 PH 2012-02-26 0912 OO4P          59 129 F5UTN         59 27
QSO:  7000 PH 2012-02-26 1000 OO4P          59 130 F5AMH         59 41
QSO:  7000 PH 2012-02-26 1005 OO4P          59 132 F5RD          59 03
QSO:  7000 PH 2012-02-26 1006 OO4P          59 153 F6AXN         59 28
QSO:  7164 PH 2012-02-26 1009 OO4P          59 134 TM2T          59 13
QSO:  7000 PH 2012-02-26 1015 OO4P          59 135 F4BDG         59 77
QSO: 21000 PH 2012-02-26 1305 OO4P          59 0136 F6DZU         59 40
QSO: 21000 PH 2012-02-26 1307 OO4P          59 137 F6KLO         59 19
QSO: 28444 PH 2012-02-26 1314 OO4P          59 138 TM1T          59 44
QSO: 21220 PH 2012-02-26 1326 OO4P          59 139 F6KNB         59 33
QSO: 28425 PH 2012-02-26 1330 OO4P          59 140 F8UNF         59 57
QSO: 28000 PH 2012-02-26 1333 OO4P          59 141 F8ATM         59 81
QSO: 28470 PH 2012-02-26 1336 OO4P          59 142 F8UNF         59 57
QSO: 21242 PH 2012-02-26 1339 OO4P          59 142 TM2B          59 03
QSO: 21247 PH 2012-02-26 1514 OO4P          59 144 F6KHM         59 29
QSO: 21000 PH 2012-02-26 1655 OO4P          59 146 FY5PO         59 FY
QSO: 21000 PH 2012-02-26 1656 OO4P          59 147 FM5AN         59 FM
QSO: 21000 PH 2012-02-26 1658 OO4P          59 148 F4GGQ         59 29
QSO:  7000 PH 2012-02-26 1715 OO4P          59 149 F2QH          59 95
QSO:  7000 PH 2012-02-26 1717 OO4P          59 150 F4FJH         59 22
QSO:  7000 PH 2012-02-26 1723 OO4P          59 151 F5KDY/P       59 28
QSO:  7000 PH 2012-02-26 1724 OO4P          59 152 F6KFV         59 78
QSO:  7105 PH 2012-02-26 1725 OO4P          59 153 TM6D          59 38
QSO:  7000 PH 2012-02-26 1726 OO4P          59 154 F5JFU         59 58
QSO:  7000 PH 2012-02-26 1728 OO4P          59 155 F4CWZ         59 54
QSO:  7185 PH 2012-02-26 1733 OO4P          59 156 F6BZQ         59 84
QSO:  7189 PH 2012-02-26 1744 OO4P          59 857 TK5KP         59 2A
QSO:  7000 PH 2012-02-26 1746 OO4P          59 158 F1MOZ         59 40
QSO:  7000 PH 2012-02-26 1748 OO4P          59 159 F6DRP         59 85
QSO:  7000 PH 2012-02-26 1750 OO4P          59 160 F5PBG         59 29
QSO:  7081 PH 2012-02-26 1753 OO4P          59 161 F4EJO         59 17
QSO:  7000 PH 2012-02-26 1754 OO4P          59 162 F4KIO         59 35
END-OF-LOG:
