START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: F6BIA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F6BIA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  3500 PH 2012-02-25 0738 F6BIA         59 28 F1ELA         59 59
QSO:  3500 PH 2012-02-25 0826 F6BIA         59 91 F5NYE         59 72
QSO:  3500 PH 2012-02-25 0827 F6BIA         59 91 F4DPW         59 95
QSO:  3500 PH 2012-02-25 0828 F6BIA         59 91 F5BLC         59 12
QSO:  3500 PH 2012-02-25 0831 F6BIA         59 91 F6JSP         59 49
QSO:  3753 PH 2012-02-25 0832 F6BIA         59 91 F4GPB         59 10
QSO:  3720 PH 2012-02-25 0833 F6BIA         59 91 F4ENJ         59 53
QSO:  3500 PH 2012-02-25 0835 F6BIA         59 91 F6GDO         59 73
QSO:  3725 PH 2012-02-25 0836 F6BIA         59 91 F8UNF         59 57
QSO:  3721 PH 2012-02-25 0837 F6BIA         59 91 F6REF         59 00
QSO:  3500 PH 2012-02-25 0839 F6BIA         59 91 F6DEO         59 95
QSO:  3527 PH 2012-02-25 0839 F6BIA         59 91 F5RAB         59 28
QSO:  3500 PH 2012-02-25 0841 F6BIA         59 91 F4DNK         59 76
QSO:  3500 PH 2012-02-25 0842 F6BIA         59 91 F4CVA/P       59 76
QSO:  3500 PH 2012-02-25 0844 F6BIA         59 91 F8DFT         59 68
QSO:  3500 PH 2012-02-25 0845 F6BIA         59 91 F5OEQ/P       59 49
QSO:  3500 PH 2012-02-25 0848 F6BIA         59 91 TM0L          59 46
QSO:  3500 PH 2012-02-25 0851 F6BIA         59 91 TM9FL         59 86
QSO:  3500 PH 2012-02-25 0853 F6BIA         59 91 F5KED/P       59 36
QSO:  3500 PH 2012-02-25 0855 F6BIA         59 91 F6FTB         59 21
QSO:  3500 PH 2012-02-25 0857 F6BIA         59 91 F1DLZ         59 60
QSO:  3500 PH 2012-02-25 0858 F6BIA         59 91 F6KJU         59 59
QSO:  3751 PH 2012-02-25 0859 F6BIA         59 91 ON7USB        59 0096
QSO:  3500 PH 2012-02-25 0903 F6BIA         59 91 F6ARS         59 77
QSO:  3500 PH 2012-02-25 0906 F6BIA         59 91 F4EAT         59 77
QSO:  3500 PH 2012-02-25 0907 F6BIA         59 91 F4DVO         59 45
QSO:  3500 PH 2012-02-25 0909 F6BIA         59 91 F1DBE         59 95
QSO:  3705 PH 2012-02-25 0910 F6BIA         59 91 F1RHS         59 82
QSO: 14000 PH 2012-02-25 0915 F6BIA         59 91 6V7A          59 088
QSO: 14140 PH 2012-02-25 0920 F6BIA         59 91 ZW7REF        59 0003
QSO:  7000 PH 2012-02-25 1045 F6BIA         59 91 F5XX          59 81
QSO:  7000 PH 2012-02-25 1045 F6BIA         59 91 F6GNG         59 27
QSO:  7000 PH 2012-02-25 1047 F6BIA         59 91 F5SIZ         59 12
QSO:  7051 PH 2012-02-25 1048 F6BIA         59 91 F6CXJ         59 47
QSO:  7000 PH 2012-02-25 1052 F6BIA         59 91 TM9FL         59 86
QSO:  7000 PH 2012-02-25 1053 F6BIA         59 91 F2QH          59 95
QSO:  7000 PH 2012-02-25 1058 F6BIA         59 91 F6APE         59 49
QSO:  7086 PH 2012-02-25 1059 F6BIA         59 91 F6HRL         59 86
QSO:  7088 PH 2012-02-25 1100 F6BIA         59 91 F6KBF         59 78
QSO:  7000 PH 2012-02-25 1102 F6BIA         59 91 F5KED/P       59 36
QSO:  7000 PH 2012-02-25 1103 F6BIA         59 91 F5KKD         59 93
QSO:  7000 PH 2012-02-25 1103 F6BIA         59 91 TM22P         59 22
QSO:  7000 PH 2012-02-25 1104 F6BIA         59 91 F6KKN         59 42
QSO:  7000 PH 2012-02-25 1105 F6BIA         59 91 F6KCI         59 37
QSO:  7110 PH 2012-02-25 1107 F6BIA         59 91 TM70TRS       59 63
QSO:  7000 PH 2012-02-25 1108 F6BIA         59 91 F5KOU         59 80
