START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: PD5JFK
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: PD5JFK
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7000 PH 2012-02-25 0736 PD5JFK        59 001 F6DXY         59 13
QSO:  7000 PH 2012-02-25 0737 PD5JFK        59 002 F8AEE         59 10
QSO:  7088 PH 2012-02-25 0825 PD5JFK        59 003 F6KBF         59 78
QSO:  7085 PH 2012-02-25 0828 PD5JFK        59 004 F5UTN         59 27
QSO:  7048 PH 2012-02-25 0916 PD5JFK        59 005 F8DHB         59 60
QSO:  7000 PH 2012-02-25 0919 PD5JFK        59 0006 F6GNG         59 27
QSO:  7000 PH 2012-02-25 0924 PD5JFK        59 007 F5POJ         59 02
QSO:  7000 PH 2012-02-25 1425 PD5JFK        59 013 F1ELA         59 59
QSO:  7000 PH 2012-02-25 1512 PD5JFK        59 008 F4EIK         59 52
QSO:  7056 PH 2012-02-25 1515 PD5JFK        59 010 TM5FFT        59 56
QSO:  7000 PH 2012-02-25 1520 PD5JFK        59 012 F5WK          59 77
QSO:  7000 PH 2012-02-25 1522 PD5JFK        59 011 F4BDG         59 77
QSO:  7073 PH 2012-02-25 1528 PD5JFK        59 014 F4FFH         59 50
QSO:  7079 PH 2012-02-25 1531 PD5JFK        59 015 F6HRL         59 86
QSO:  7000 PH 2012-02-25 1616 PD5JFK        59 017 TM22P         59 22
QSO:  7000 PH 2012-02-25 1618 PD5JFK        59 016 F8KGN         59 59
QSO:  7000 PH 2012-02-25 1620 PD5JFK        59 0018 F4DPW         59 95
QSO: 14169 PH 2012-02-25 1629 PD5JFK        59 019 F5KDK/P       59 11
QSO: 14130 PH 2012-02-25 1647 PD5JFK        59 21 TM2T          59 13
QSO: 14000 PH 2012-02-25 1649 PD5JFK        59 022 F6GPT         59 33
QSO: 14000 PH 2012-02-25 1657 PD5JFK        59 023 F6KUQ         59 33
QSO: 14000 PH 2012-02-25 1659 PD5JFK        59 024 F8ATM         59 81
QSO: 14000 PH 2012-02-25 1703 PD5JFK        59 025 F1PVR         59 31
QSO: 14000 PH 2012-02-26 1028 PD5JFK        59 027 F4GCU         59 66
QSO: 14000 PH 2012-02-26 1029 PD5JFK        59 028 F5OJN         59 87
QSO: 14000 PH 2012-02-26 1033 PD5JFK        59 030 F5XX          59 81
QSO: 14000 PH 2012-02-26 1033 PD5JFK        59 029 TM9FL         59 86
QSO: 14158 PH 2012-02-26 1038 PD5JFK        59 031 TK5KP         59 2A
QSO: 14000 PH 2012-02-26 1052 PD5JFK        59 032 F5AGQ         59 81
QSO: 14000 PH 2012-02-26 1053 PD5JFK        59 033 F1RCH         59 13
QSO: 14000 PH 2012-02-26 1057 PD5JFK        59 035 F1OKV         59 19
QSO: 14000 PH 2012-02-26 1102 PD5JFK        59 037 F5KKJ         59 31
QSO: 14000 PH 2012-02-26 1107 PD5JFK        59 036 F5SIZ         59 12
QSO: 14000 PH 2012-02-26 1115 PD5JFK        59 038 F4GGQ         59 29
QSO: 14205 PH 2012-02-26 1121 PD5JFK        59 039 TM7X          59 12
QSO: 14110 PH 2012-02-26 1124 PD5JFK        59 040 F6CXJ         59 47
QSO: 14113 PH 2012-02-26 1125 PD5JFK        59 041 F4LKJ         59 47
QSO: 14000 PH 2012-02-26 1127 PD5JFK        59 042 F1MOZ         59 40
QSO: 14000 PH 2012-02-26 1137 PD5JFK        59 044 F4FSV         59 64
QSO: 14200 PH 2012-02-26 1159 PD5JFK        59 045 F4BDV         59 82
QSO:  7078 PH 2012-02-26 1208 PD5JFK        59 47 F5CCX         59 91
QSO:  7000 PH 2012-02-26 1212 PD5JFK        59 048 F6EQZ         59 51
QSO:  7000 PH 2012-02-26 1213 PD5JFK        59 049 F6KWP         59 54
QSO:  7094 PH 2012-02-26 1218 PD5JFK        59 050 F6KMX         59 94
QSO:  7000 PH 2012-02-26 1226 PD5JFK        59 051 F5PZR         59 77
QSO:  7000 PH 2012-02-26 1228 PD5JFK        59 052 F6KTM         59 59
QSO:  7000 PH 2012-02-26 1229 PD5JFK        59 053 F6APE         59 49
QSO:  7000 PH 2012-02-26 1301 PD5JFK        59 054 F4FRQ         59 90
QSO:  7060 PH 2012-02-26 1303 PD5JFK        59 056 F6DYX         59 49
QSO:  7000 PH 2012-02-26 1305 PD5JFK        59 056 F4GLJ         59 95
QSO:  7000 PH 2012-02-26 1307 PD5JFK        59 058 F4GRL         59 31
QSO: 14220 PH 2012-02-26 1322 PD5JFK        59 060 F5HIJ         59 33
QSO: 14000 PH 2012-02-26 1326 PD5JFK        59 0061 F6HIA         59 30
QSO:  7100 PH 2012-02-26 1547 PD5JFK        59 062 F4EEI         59 52
QSO:  7083 PH 2012-02-26 1551 PD5JFK        59 063 F8KCF         59 74
QSO:  7000 PH 2012-02-26 1557 PD5JFK        59 064 F6CNM         59 29
QSO:  7000 PH 2012-02-26 1601 PD5JFK        59 065 F4GIB         59 85
QSO:  7000 PH 2012-02-26 1602 PD5JFK        59 066 F6AWU         59 44
QSO:  7118 PH 2012-02-26 1606 PD5JFK        59 067 F4EJO         59 17
QSO:  7000 PH 2012-02-26 1609 PD5JFK        59 068 F6KJU         59 59
QSO: 14000 PH 2012-02-26 1615 PD5JFK        59 070 F5BLC         59 12
QSO: 14142 PH 2012-02-26 1623 PD5JFK        59 071 F6KNB         59 33
