START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: WP3GW
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WP3GW
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO: 21203 PH 2012-02-25 1254 WP3GW         59 001 F6BZQ         59 84
QSO: 21225 PH 2012-02-25 1255 WP3GW         59 02 TM2T          59 13
QSO: 21248 PH 2012-02-25 1257 WP3GW         59 003 TM2B          59 03
QSO: 21215 PH 2012-02-25 1258 WP3GW         59 004 F4EEI         59 52
QSO: 21227 PH 2012-02-25 1304 WP3GW         59 005 TM6GGR        59 37
QSO: 21000 PH 2012-02-25 1305 WP3GW         59 006 F5POJ         59 02
QSO: 21000 PH 2012-02-25 1328 WP3GW         59 007 F2GL          59 89
QSO: 21224 PH 2012-02-25 1331 WP3GW         59 008 F6KHM         59 29
QSO: 21236 PH 2012-02-25 1333 WP3GW         59 009 F5KDK/P       59 11
QSO: 21000 PH 2012-02-25 1338 WP3GW         59 0010 F6DZU         59 40
QSO: 28000 PH 2012-02-25 1341 WP3GW         59 011 F4GGQ         59 29
QSO: 28492 PH 2012-02-25 1343 WP3GW         59 012 F4FFH         59 50
QSO: 28000 PH 2012-02-25 1349 WP3GW         59 013 F5JFU         59 58
QSO: 28487 PH 2012-02-25 1421 WP3GW         59 014 TK5KP         59 2A
QSO: 28000 PH 2012-02-25 1619 WP3GW         59 015 F5FDC         59 82
QSO: 28495 PH 2012-02-25 1620 WP3GW         59 016 F6KNB         59 33
QSO: 28000 PH 2012-02-25 1627 WP3GW         59 0017 F5GN          59 81
QSO: 28000 PH 2012-02-25 1632 WP3GW         59 018 F4FJH         59 22
QSO: 21000 PH 2012-02-25 1837 WP3GW         59 019 FY5PO         59 FY
QSO:  7000 PH 2012-02-26 0715 WP3GW         59 021 F4FGY         59 79
QSO:  7000 PH 2012-02-26 0717 WP3GW         59 022 F6APE         59 49
QSO: 21000 PH 2012-02-26 1120 WP3GW         59 023 F5AMH         59 41
QSO: 21000 PH 2012-02-26 1150 WP3GW         59 024 F4KIO         59 35
QSO: 21000 PH 2012-02-26 1154 WP3GW         59 025 F2LN          59 33
QSO: 21289 PH 2012-02-26 1155 WP3GW         59 026 F6KBF         59 78
QSO: 21253 PH 2012-02-26 1159 WP3GW         59 027 F6REF         59 00
QSO: 21000 PH 2012-02-26 1201 WP3GW         59 028 TM22P         59 22
QSO: 21260 PH 2012-02-26 1214 WP3GW         59 029 TM5FFT        59 56
QSO: 21272 PH 2012-02-26 1215 WP3GW         59 030 TK5KP         59 2A
QSO: 21000 PH 2012-02-26 1252 WP3GW         59 031 F6KLO         59 19
QSO: 28473 PH 2012-02-26 1419 WP3GW         59 033 F5OWT         59 45
QSO: 28522 PH 2012-02-26 1423 WP3GW         59 034 F5VNB         59 47
QSO: 28495 PH 2012-02-26 1430 WP3GW         59 035 F4EEI         59 52
END-OF-LOG:
