START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: PI4DX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: PI4DX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO: 14182 PH 2012-02-25 2024 PI4DX         59 001 TM1T          59 44
QSO: 14000 PH 2012-02-25 2027 PI4DX         59 003 FM5AN         59 FM
QSO: 14000 PH 2012-02-25 2029 PI4DX         59 004 TM22P         59 22
QSO: 14000 PH 2012-02-25 2031 PI4DX         59 005 FG4NO         59 FG
QSO:  7000 PH 2012-02-26 0907 PI4DX         59 006 F4CQW         59 54
QSO:  7000 PH 2012-02-26 0907 PI4DX         59 012 F4FQZ         59 81
QSO:  7000 PH 2012-02-26 0908 PI4DX         59 007 F4GDI         59 72
QSO:  7000 PH 2012-02-26 0909 PI4DX         59 008 F1UGK         59 79
QSO:  7080 PH 2012-02-26 0909 PI4DX         59 009 F5UL          59 74
QSO:  7000 PH 2012-02-26 0911 PI4DX         59 010 F8KHO         59 51
QSO:  7067 PH 2012-02-26 0911 PI4DX         59 14 F4FSY         59 69
QSO:  7000 PH 2012-02-26 0913 PI4DX         59 0015 F6HIA         59 30
QSO:  7163 PH 2012-02-26 0916 PI4DX         59 016 TM1T          59 44
QSO:  7000 PH 2012-02-26 0917 PI4DX         59 014 F4BDG         59 77
QSO:  7000 PH 2012-02-26 0917 PI4DX         59 017 F4FTV         59 63
QSO:  7000 PH 2012-02-26 0917 PI4DX         59 018 F5RXL         59 33
QSO:  7000 PH 2012-02-26 0920 PI4DX         59 021 F5KDB/P       59 59
QSO:  7170 PH 2012-02-26 0921 PI4DX         59 022 F5KDK/P       59 11
QSO:  7154 PH 2012-02-26 0923 PI4DX         59 023 TM2B          59 03
QSO:  7000 PH 2012-02-26 0925 PI4DX         59 024 F8KFZ         59 87
QSO:  7097 PH 2012-02-26 0927 PI4DX         59 025 TK5KP         59 2A
END-OF-LOG:
