START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: OZ1HHH
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OZ1HHH
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  3500 PH 2012-02-25 2219 OZ1HHH        59 001 TM55M         59 55
QSO:  3500 PH 2012-02-25 2235 OZ1HHH        59 002 TM57M         59 57
QSO:  3500 PH 2012-02-25 2256 OZ1HHH        59 003 F1DUZ         59 49
QSO:  3500 PH 2012-02-25 2306 OZ1HHH        59 004 F5JFU         59 58
QSO:  3637 PH 2012-02-25 2313 OZ1HHH        59 005 TM70TRS       59 63
QSO:  3500 PH 2012-02-25 2338 OZ1HHH        59 006 F5OJN         59 87
QSO:  3772 PH 2012-02-25 2355 OZ1HHH        59 007 TM2B          59 03
QSO:  3500 PH 2012-02-26 0205 OZ1HHH        59 008 F8CNX         59 85
QSO:  3769 PH 2012-02-26 0210 OZ1HHH        59 009 TM6GGR        59 37
QSO: 21000 PH 2012-02-26 1541 OZ1HHH        59 010 FM5AN         59 FM
QSO: 21208 PH 2012-02-26 1600 OZ1HHH        59 013 TK5KP         59 2A
QSO: 14000 PH 2012-02-26 1640 OZ1HHH        59 016 FM5AN         59 FM
QSO: 14000 PH 2012-02-26 1649 OZ1HHH        59 017 F6CLQ         59 89
QSO: 14122 PH 2012-02-26 1658 OZ1HHH        59 018 TM2B          59 03
QSO: 14000 PH 2012-02-26 1702 OZ1HHH        59 019 F5RD          59 03
QSO: 14000 PH 2012-02-26 1706 OZ1HHH        59 0020 F6DZU         59 40
QSO:  7000 PH 2012-02-26 1727 OZ1HHH        59 022 F8KHP         59 88
QSO:  7087 PH 2012-02-26 1759 OZ1HHH        59 023 F4FFH         59 50
END-OF-LOG:
