START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: F5SIH
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F5SIH
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  3500 PH 2012-02-25 0735 F5SIH         59 38 F6KKN         59 42
QSO:  3734 PH 2012-02-25 0744 F5SIH         59 38 TM2T          59 13
QSO:  7137 PH 2012-02-25 0759 F5SIH         59 38 F6KHM         59 29
QSO:  7000 PH 2012-02-25 0801 F5SIH         59 38 F4FGY         59 79
QSO:  7000 PH 2012-02-25 0810 F5SIH         59 38 F6DXY         59 13
QSO:  7000 PH 2012-02-25 0817 F5SIH         59 38 F5RXL         59 33
QSO:  7151 PH 2012-02-25 0830 F5SIH         59 38 TM2T          59 13
QSO: 14151 PH 2012-02-25 1150 F5SIH         59 38 TM2T          59 13
QSO: 28000 PH 2012-02-25 1154 F5SIH         59 38 TM9WAP        59 42
QSO: 28480 PH 2012-02-25 1314 F5SIH         59 38 ZW7REF        59 0110
QSO: 28484 PH 2012-02-25 1317 F5SIH         59 69 F5UTN         59 27
QSO: 28456 PH 2012-02-25 1351 F5SIH         59 38 TM2T          59 13
QSO: 28000 PH 2012-02-25 1353 F5SIH         59 38 FG4NO         59 FG
QSO:  3500 PH 2012-02-25 2055 F5SIH         59 38 F4FGY         59 79
QSO:  7000 PH 2012-02-26 0859 F5SIH         59 38 F8BPN         59 19
QSO:  7000 PH 2012-02-26 0918 F5SIH         59 38 F4EIK         59 52
QSO:  7000 PH 2012-02-26 0925 F5SIH         59 38 F5PPG         59 57
QSO:  7154 PH 2012-02-26 0928 F5SIH         59 69 TM2B          59 03
QSO:  7000 PH 2012-02-26 0947 F5SIH         59 38 F5SIZ         59 12
QSO:  7000 PH 2012-02-26 0952 F5SIH         59 38 F4EOH         59 84
QSO: 21000 PH 2012-02-26 1000 F5SIH         59 38 ER3CT         59 0217
QSO: 21216 PH 2012-02-26 1005 F5SIH         59 38 LZ2JA         59 0179
QSO: 28000 PH 2012-02-26 1008 F5SIH         59 38 6V7A          59 853
QSO: 21278 PH 2012-02-26 1318 F5SIH         59 38 TM2T          59 13
QSO: 21250 PH 2012-02-26 1349 F5SIH         59 38 ZW7REF        59 0608
QSO: 21279 PH 2012-02-26 1350 F5SIH         59 38 YO3CZW        59 0751
QSO: 28000 PH 2012-02-26 1351 F5SIH         59 38 FM5FJ         59 FM
QSO: 28000 PH 2012-02-26 1421 F5SIH         59 38 FM5AN         59 FM
QSO: 21260 PH 2012-02-26 1427 F5SIH         59 38 SH0G          59 0294
QSO: 14000 PH 2012-02-26 1432 F5SIH         59 38 TM9WAP        59 42
QSO: 14240 PH 2012-02-26 1438 F5SIH         59 38 SP3SPK        59 0197
QSO: 14118 PH 2012-02-26 1440 F5SIH         59 38 RU3FN         59 255
QSO: 14000 PH 2012-02-26 1443 F5SIH         59 38 EI4II         59 174
QSO: 21000 PH 2012-02-26 1455 F5SIH         59 38 FM5AN         59 FM
QSO:  7000 PH 2012-02-26 1508 F5SIH         59 38 F6BIG         59 74
QSO:  7108 PH 2012-02-26 1514 F5SIH         59 38 TM6D          59 38
QSO:  7125 PH 2012-02-26 1519 F5SIH         59 38 TM70TRS       59 63
QSO:  7000 PH 2012-02-26 1539 F5SIH         59 38 F8EMH         59 54
QSO:  7000 PH 2012-02-26 1540 F5SIH         59 38 F4FJH         59 22
QSO:  7000 PH 2012-02-26 1541 F5SIH         59 38 F4CUI         59 43
QSO:  7000 PH 2012-02-26 1543 F5SIH         59 38 F8ATS         59 91
QSO:  7000 PH 2012-02-26 1559 F5SIH         59 38 F4KIU         59 67
QSO:  7000 PH 2012-02-26 1605 F5SIH         59 38 F4CPS         59 26
QSO:  7190 PH 2012-02-26 1612 F5SIH         59 38 F4FSY         59 69
QSO:  7000 PH 2012-02-26 1646 F5SIH         59 38 F6KCI         59 37
QSO:  7151 PH 2012-02-26 1649 F5SIH         59 38 F6KNB         59 33
QSO:  7000 PH 2012-02-26 1653 F5SIH         59 38 TM0L          59 46
QSO:  7000 PH 2012-02-26 1659 F5SIH         59 38 F1MOZ         59 40
QSO:  3787 PH 2012-02-26 1705 F5SIH         59 38 F8CRS/P       59 05
QSO:  3500 PH 2012-02-26 1721 F5SIH         59 38 F6CXV         59 69
QSO:  3500 PH 2012-02-26 1723 F5SIH         59 38 F5KDC         59 63
QSO: 14000 PH 2012-02-26 1733 F5SIH         59 38 ZW7REF        59 0677
QSO: 14000 PH 2012-02-26 1734 F5SIH         59 38 FM5AN         59 FM
QSO:  3500 PH 2012-02-26 1740 F5SIH         59 38 F6IOC         59 74
QSO:  7189 PH 2012-02-26 1742 F5SIH         59 38 TK5KP         59 2A
QSO:  3690 PH 2012-02-26 1745 F5SIH         59 38 TM6D          59 38
END-OF-LOG:
