START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: PE1RUS
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: PE1RUS
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7000 PH 2012-02-25 1633 PE1RUS        59 025 F1ELA         59 59
QSO:  7000 PH 2012-02-25 1713 PE1RUS        59 001 F6KDL         59 68
QSO:  7178 PH 2012-02-25 1714 PE1RUS        59 002 F6KBF         59 78
QSO:  7000 PH 2012-02-25 1717 PE1RUS        59 003 F4CUI         59 43
QSO:  7000 PH 2012-02-25 1719 PE1RUS        59 004 F8CNX         59 85
QSO:  7000 PH 2012-02-25 1722 PE1RUS        59 005 F6BHI         59 19
QSO:  7000 PH 2012-02-25 1742 PE1RUS        59 008 F8BDQ         59 18
QSO:  7000 PH 2012-02-25 1834 PE1RUS        59 009 F6KCI         59 37
QSO:  7070 PH 2012-02-25 1841 PE1RUS        59 010 F8KCF         59 74
QSO:  7000 PH 2012-02-25 1852 PE1RUS        59 011 F6DXY         59 13
QSO:  7000 PH 2012-02-25 1927 PE1RUS        59 012 F4FTV         59 63
QSO:  7000 PH 2012-02-25 1928 PE1RUS        59 013 F5AAR         59 49
QSO:  7000 PH 2012-02-25 1934 PE1RUS        59 015 F4GGQ         59 29
QSO:  7000 PH 2012-02-25 1949 PE1RUS        59 016 F6CKD         59 44
QSO:  7125 PH 2012-02-25 1954 PE1RUS        59 017 TM6GGR        59 37
QSO: 14000 PH 2012-02-25 2013 PE1RUS        59 018 FM5AN         59 FM
QSO: 14182 PH 2012-02-25 2019 PE1RUS        59 020 TM1T          59 44
QSO:  7079 PH 2012-02-26 0827 PE1RUS        59 021 F6KHM         59 29
QSO:  7000 PH 2012-02-26 0830 PE1RUS        59 022 F4CVA/P       59 76
QSO:  7000 PH 2012-02-26 0833 PE1RUS        59 023 F5POJ         59 02
QSO:  7000 PH 2012-02-26 0836 PE1RUS        59 0024 F6GNG         59 27
QSO:  7000 PH 2012-02-26 0838 PE1RUS        59 025 F5KED/P       59 36
END-OF-LOG:
