START-OF-LOG: 3.0
CATEGORY: Portable, multi operator, low power, assisted
CONTEST: FD SSB
SPECIFIC: A05
CALLSIGN: DK0FR/P
CLAIMED-SCORE: 81702
CREATED-BY: UcxLog 8.06, modified by DXHF upload.
OPERATORS: DB8DT DG3AL DK2MX DK6PT DL1AFA DL1GWO DL5MFL DL7BC DO7TTE DO9EA
CLUB: RHEIN RUHR DX ASSOCIATION
QSO:  7195 PH 2020-09-05 1301 DK0FR/P       59  001    DC2WF         59  001
QSO:  7195 PH 2020-09-05 1302 DK0FR/P       59  002    DL6ON         59  002
QSO:  7195 PH 2020-09-05 1305 DK0FR/P       59  003    DM30RSV/P     59  001
QSO:  7195 PH 2020-09-05 1306 DK0FR/P       59  004    G3Q           59  006
QSO:  7195 PH 2020-09-05 1307 DK0FR/P       59  005    OZ3EDR/P      59  003
QSO:  7195 PH 2020-09-05 1308 DK0FR/P       59  006    DG4OP         59  003
QSO:  7195 PH 2020-09-05 1310 DK0FR/P       59  007    DP4L/P        59  006
QSO:  7187 PH 2020-09-05 1311 DK0FR/P       59  008    DF0MN/P       59  016
QSO:  7195 PH 2020-09-05 1312 DK0FR/P       59  009    DJ9WJ         59  004
QSO:  7195 PH 2020-09-05 1313 DK0FR/P       59  010    DL2LBK        59  006
QSO:  7195 PH 2020-09-05 1315 DK0FR/P       59  011    DK5JM         59  007
QSO:  7195 PH 2020-09-05 1317 DK0FR/P       59  012    DL0WMS/P      59  003
QSO:  7195 PH 2020-09-05 1317 DK0FR/P       59  013    G3OTK         59  004
QSO:  7195 PH 2020-09-05 1317 DK0FR/P       59  014    M0DHO         59  005
QSO:  7195 PH 2020-09-05 1318 DK0FR/P       59  015    LA4O/P        59  014
QSO:  7195 PH 2020-09-05 1319 DK0FR/P       59  016    DL0EO/P       59  008
QSO:  7195 PH 2020-09-05 1321 DK0FR/P       59  017    DA2X/P        59  009
QSO:  7195 PH 2020-09-05 1322 DK0FR/P       59  018    DJ6OL         59  011
QSO:  7195 PH 2020-09-05 1325 DK0FR/P       59  019    DK0VA         59  001
QSO:  7195 PH 2020-09-05 1325 DK0FR/P       59  020    DL3LAB        59  012
QSO:  7195 PH 2020-09-05 1326 DK0FR/P       59  021    DD5M          59  011
QSO:  7195 PH 2020-09-05 1328 DK0FR/P       59  022    DL0LI/P       59  031
QSO:  7195 PH 2020-09-05 1328 DK0FR/P       59  023    DL3LJ         59  004
QSO:  7195 PH 2020-09-05 1329 DK0FR/P       59  024    DK0OH/P       59  009
QSO:  7195 PH 2020-09-05 1329 DK0FR/P       59  025    DM3O/P        59  016
QSO:  7195 PH 2020-09-05 1331 DK0FR/P       59  026    MU0GSY        59  005
QSO:  7195 PH 2020-09-05 1331 DK0FR/P       59  027    G0VVM         59  006
