START-OF-LOG: 3.0
CATEGORY: Fixed
CONTEST: FD SSB
CALLSIGN: SQ9JXO
LOCATION: DX
CLUB:
CLAIMED-SCORE:
OPERATORS: SQ9JXO
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO:  7000 PH 2020-09-06 0016 SQ9JXO        59          001 OA3NU           59          008
QSO:  7000 PH 2020-09-06 0019 SQ9JXO        59          002 RZ3Q/P          59          442
QSO:  7000 PH 2020-09-06 0023 SQ9JXO        59          003 HA3NU           59          000
QSO:  7000 PH 2020-09-06 0026 SQ9JXO        59          004 OZ5GX/P         59          430
QSO:  7000 PH 2020-09-06 0030 SQ9JXO        59          005 HB9ZG/P         59          335
QSO:  7000 PH 2020-09-06 0035 SQ9JXO        59          006 OZ9EDR/P        59          221
QSO:  7000 PH 2020-09-06 0038 SQ9JXO        59          007 DL0ST/P         59          301
QSO:  7000 PH 2020-09-06 0040 SQ9JXO        59          008 OZ0W/P          59          167
QSO:  1800 PH 2020-09-06 0059 SQ9JXO        59          009 DR1E/P          59          302
QSO:  3500 PH 2020-09-06 0105 SQ9JXO        59          010 IQ0PG/P         59          541
QSO:  3500 PH 2020-09-06 0109 SQ9JXO        59          011 SN7H/P          59          539
QSO:  3500 PH 2020-09-06 0113 SQ9JXO        59          012 LA1QRO/P        59          214
QSO:  3500 PH 2020-09-06 0116 SQ9JXO        59          013 DK0FT/P         59          206
QSO:  3500 PH 2020-09-06 0119 SQ9JXO        59          014 DK0TU/P         59          320
QSO:  3500 PH 2020-09-06 0122 SQ9JXO        59          015 IZ1ZHG/P        59          600
QSO:  3500 PH 2020-09-06 0123 SQ9JXO        59          016 DK0MR/P         59          306
QSO:  3500 PH 2020-09-06 0125 SQ9JXO        59          017 DL0VE/P         59          318
QSO:  3500 PH 2020-09-06 0127 SQ9JXO        59          018 DR1E/P          59          313
QSO:  3500 PH 2020-09-06 0154 SQ9JXO        59          019 DL0LA/P         59          546
QSO:  3500 PH 2020-09-06 0245 SQ9JXO        59          020 S25C/P          59          604
QSO:  3500 PH 2020-09-06 0249 SQ9JXO        59          021 DL0TWK/P        59          223
QSO:  3500 PH 2020-09-06 0253 SQ9JXO        59          022 S52C/P          59          607
QSO:  3500 PH 2020-09-06 0258 SQ9JXO        59          023 DL0LI/P         59          442
QSO:  3500 PH 2020-09-06 0304 SQ9JXO        59          024 DF0MN/P         59          435
QSO:  3500 PH 2020-09-06 0307 SQ9JXO        59          025 DM3O/P          59          294
QSO:  3500 PH 2020-09-06 0312 SQ9JXO        59          026 DL0LB/P         59          313
QSO:  3500 PH 2020-09-06 0315 SQ9JXO        59          027 DL5L/P          59          411
QSO:  3500 PH 2020-09-06 0327 SQ9JXO        59          029 DL1AOP/P        59          049
QSO:  7000 PH 2020-09-06 0816 SQ9JXO        59          029 HB9NFB/P        59          521
QSO:  7000 PH 2020-09-06 0828 SQ9JXO        59          030 Z1ZHG/P         59          777
QSO:  7000 PH 2020-09-06 0838 SQ9JXO        59          031 G3SVK           59          221
QSO:  3500 PH 2020-09-06 0845 SQ9JXO        59          032 DF1PE/P         59          013
QSO:  3500 PH 2020-09-06 0847 SQ9JXO        59          033 PI4DF           59          351
QSO:  7000 PH 2020-09-06 0915 SQ9JXO        59          034 IX1HPN          59          000
QSO: 14000 PH 2020-09-06 0920 SQ9JXO        59          035 RC9O            59          062
QSO: 14000 PH 2020-09-06 0923 SQ9JXO        59          036 DL0LA/P         59          353
QSO:  7000 PH 2020-09-06 1015 SQ9JXO        59          037 DL0WM/P         59          676
QSO:  7000 PH 2020-09-06 1019 SQ9JXO        59          038 DK0KG/P         59          018
QSO:  7000 PH 2020-09-06 1022 SQ9JXO        59          039 LA4O/P          59          604
QSO:  7000 PH 2020-09-06 1027 SQ9JXO        59          040 DL2A/P          59          406
END-OF-LOG:
