START-OF-LOG: 3.0
CALLSIGN: EF8L
ARRL-SECTION: DX
CLUB: URE
CONTEST: EA-MAJESTAD-SSB
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY: MULTI-MULTI ALL LOW
CATEGORY-POWER: 
OPERATORS: EB8AIF EA8CYU EA8AV EA8BF PA1MAR
NAME: Unión de Radioaficionados URVAG
CLAIMED-SCORE: 144943
CREATED-BY: WinURECon 4.13 (Windows 64 bits)
QSO: 14000 PH 2022-06-25 1201 EF8L          599     TF EA2XX         599     BI 
QSO: 14000 PH 2022-06-25 1203 EF8L           59     TF EA5HJO         59      A 
QSO: 14000 PH 2022-06-25 1205 EF8L           59     TF EA4AW          59      M 
QSO: 14000 PH 2022-06-25 1208 EF8L           59     TF DL1NKS         59    004 
QSO: 14000 PH 2022-06-25 1209 EF8L           59     TF EA3CV          59      B 
QSO: 14000 PH 2022-06-25 1211 EF8L           59     TF ED1R           59     AV 
QSO: 14000 PH 2022-06-25 1212 EF8L           59     TF EA2ESK         59      Z 
QSO: 14000 PH 2022-06-25 1214 EF8L           59     TF RW1F           59    038 
QSO: 14000 PH 2022-06-25 1215 EF8L           59     TF NA5Y           59    033 
QSO: 14000 PH 2022-06-25 1218 EF8L           59     TF EA5K           59     MU 
QSO: 14000 PH 2022-06-25 1219 EF8L           59     TF IU0OBV         59    021 
QSO: 14000 PH 2022-06-25 1221 EF8L           59     TF EA1FDJ         59      S 
QSO: 14000 PH 2022-06-25 1223 EF8L           59     TF IT9OPR         59    021 
QSO: 14000 PH 2022-06-25 1224 EF8L           59     TF ED7R           59     CA 
QSO: 14000 PH 2022-06-25 1226 EF8L           59     TF HA3DX          59    037 
QSO: 14000 PH 2022-06-25 1228 EF8L           59     TF EE5K           59      V 
QSO: 14000 PH 2022-06-25 1229 EF8L           59     TF ON5GM          59    016 
QSO: 14000 PH 2022-06-25 1232 EF8L           59     TF SM6NT          59    033 
QSO: 14000 PH 2022-06-25 1234 EF8L           59     TF S53M           59    045 
QSO: 14000 PH 2022-06-25 1235 EF8L           59     TF EF8K           59     TF 
QSO: 14000 PH 2022-06-25 1238 EF8L           59     TF HA5JI          59    097 
QSO: 14000 PH 2022-06-25 1239 EF8L           59     TF MQ5W           59    022 
QSO: 14000 PH 2022-06-25 1243 EF8L           59     TF 9A1CFR         59    041 
QSO: 14000 PH 2022-06-25 1245 EF8L           59     TF S57DX          59    100 
QSO: 14000 PH 2022-06-25 1246 EF8L           59     TF EA8BUS         59     TF 
QSO: 14000 PH 2022-06-25 1247 EF8L           59     TF 8S0C           59    019 
QSO: 14000 PH 2022-06-25 1247 EF8L           59     TF EE5SP          59      V 
QSO: 14000 PH 2022-06-25 1248 EF8L           59     TF PA6AA          59    023 
QSO: 14000 PH 2022-06-25 1248 EF8L           59     TF O02TS          59    019 
QSO: 14000 PH 2022-06-25 1249 EF8L           59     TF EA7JJR         59     SE 
QSO: 14000 PH 2022-06-25 1250 EF8L           59     TF EA1HTF         59     PO 
QSO: 14000 PH 2022-06-25 1252 EF8L           59     TF IZ8JFL         59    023 
QSO: 14000 PH 2022-06-25 1252 EF8L           59     TF EA7AZA         59     CA 
QSO: 14000 PH 2022-06-25 1252 EF8L           59     TF D44PM          59    013 
QSO: 14000 PH 2022-06-25 1253 EF8L           59     TF EA1FHY         59     PO 
QSO: 14000 PH 2022-06-25 1254 EF8L           59     TF HG8W           59    047 
QSO: 14000 PH 2022-06-25 1256 EF8L           59     TF CT1FOQ         59    018 
QSO: 14000 PH 2022-06-25 1256 EF8L           59     TF EA8AQV         59     GC 
QSO: 14000 PH 2022-06-25 1257 EF8L           59     TF DL9GS          59    009 
QSO: 14000 PH 2022-06-25 1257 EF8L           59     TF EA3HJO         59      B 
QSO: 14000 PH 2022-06-25 1257 EF8L           59     TF EA5LU          59     MU 
QSO: 14000 PH 2022-06-25 1257 EF8L           59     TF IZ2FOS         59    043 
QSO: 14000 PH 2022-06-25 1258 EF8L           59     TF LZ6DX          59    055 
QSO: 14000 PH 2022-06-25 1259 EF8L           59     TF EA2ESB         59     TE 
QSO: 14000 PH 2022-06-25 1300 EF8L           59     TF F/EA2EJO       59    002 
QSO: 14000 PH 2022-06-25 1301 EF8L           59     TF HG4I           59    006 
QSO: 14000 PH 2022-06-25 1301 EF8L           59     TF HB9EXQ         59    023 
QSO: 14000 PH 2022-06-25 1302 EF8L           59     TF SK5A           59    131 
QSO: 14000 PH 2022-06-25 1302 EF8L           59     TF IU2EBO         59    007 
QSO: 14000 PH 2022-06-25 1303 EF8L           59     TF LZ6E           59    041 
QSO: 14000 PH 2022-06-25 1303 EF8L           59     TF DB1VQ          59    017 
QSO: 14000 PH 2022-06-25 1304 EF8L           59     TF LZ2JA          59    096 
QSO: 14000 PH 2022-06-25 1304 EF8L           59     TF HG7T           59    093 
QSO: 14000 PH 2022-06-25 1306 EF8L           59     TF CT2IMG         59    001 
QSO: 14000 PH 2022-06-25 1307 EF8L           59     TF EA2DCA         59     BI 
QSO: 14000 PH 2022-06-25 1308 EF8L           59     TF CT7AQF         59    002 
QSO: 14000 PH 2022-06-25 1308 EF8L           59     TF EA1DKF         59     PO 
QSO: 21000 PH 2022-06-25 1312 EF8L           59     TF CX7SS          59    047 
QSO: 21000 PH 2022-06-25 1317 EF8L           59     TF EA6FSJ         59      A 
QSO: 21000 PH 2022-06-25 1317 EF8L           59     TF 9A5Y           59    139 
QSO: 21000 PH 2022-06-25 1318 EF8L           59     TF SE5E           59    131 
QSO: 21000 PH 2022-06-25 1318 EF8L           59     TF EA3BQ          59      B 
QSO: 21000 PH 2022-06-25 1324 EF8L           59     TF HA3DX          59    102 
QSO: 21000 PH 2022-06-25 1325 EF8L           59     TF EA1UQ          59      S 
QSO: 21000 PH 2022-06-25 1325 EF8L           59     TF EF0F           59    SMR 
QSO: 21000 PH 2022-06-25 1327 EF8L           59     TF IU4CSS         59    006 
QSO: 21000 PH 2022-06-25 1328 EF8L           59     TF EE5K           59      V 
QSO: 21000 PH 2022-06-25 1331 EF8L           59     TF DK1UJ          59    126 
QSO: 21000 PH 2022-06-25 1332 EF8L           59     TF F5PHY          59    040 
QSO: 21000 PH 2022-06-25 1332 EF8L           59     TF EA5GTY         59      V 
QSO: 21000 PH 2022-06-25 1333 EF8L           59     TF DG2BPW         59    001 
QSO: 21000 PH 2022-06-25 1333 EF8L           59     TF SV3GKU         59    002 
QSO: 21000 PH 2022-06-25 1334 EF8L           59     TF DL5KBO         59    028 
QSO: 21000 PH 2022-06-25 1335 EF8L           59     TF DL3DRD         59    021 
QSO: 21000 PH 2022-06-25 1336 EF8L           59     TF DJ6DO          59    020 
QSO: 21000 PH 2022-06-25 1337 EF8L           59     TF EA5BCQ         59      A 
QSO: 21000 PH 2022-06-25 1337 EF8L           59     TF EA2EWL         59      Z 
QSO: 21000 PH 2022-06-25 1337 EF8L           59     TF EA2AOO/P       59     NA 
QSO: 21000 PH 2022-06-25 1338 EF8L           59     TF EA3DOR         59      B 
QSO: 21000 PH 2022-06-25 1338 EF8L           59     TF EA3CV          59      B 
QSO: 21000 PH 2022-06-25 1338 EF8L           59     TF EA5JBG         59      A 
QSO: 21000 PH 2022-06-25 1340 EF8L           59     TF EA3HXV         59      B 
QSO: 21000 PH 2022-06-25 1341 EF8L           59     TF EA8AQV         59     GC 
QSO: 21000 PH 2022-06-25 1342 EF8L           59     TF EA5JAX         59      V 
QSO: 21000 PH 2022-06-25 1345 EF8L           59     TF EA3BLL         59     GI 
