START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2019
CALLSIGN: ES1BH
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: ES1BH
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2019 OK_OM_DX_Contest/2019/SSB.
QSO: 14237 PH 2019-04-13 1446 ES1BH         59 1 OK7W          59 FRK
QSO: 14241 PH 2019-04-13 1501 ES1BH         59 002 OM4MM         59 PAR
QSO: 14000 PH 2019-04-13 1540 ES1BH         59 003 IT9FRX        59 069
QSO: 14217 PH 2019-04-13 1552 ES1BH         59 004 Z37Y          59 039
QSO:  7135 PH 2019-04-13 1656 ES1BH         59 006 OM3PA         59 PAR
QSO:  7135 PH 2019-04-13 1658 ES1BH         59 007 IZ5EME        59 061
QSO: 14000 PH 2019-04-13 1659 ES1BH         59 008 OZ30EU        59 109
QSO:  7000 PH 2019-04-13 1808 ES1BH         59 011 OZ1DYI        59 038
QSO:  7135 PH 2019-04-13 1808 ES1BH         59 010 UA3BL         59 231
QSO:  7127 PH 2019-04-13 1811 ES1BH         59 013 TC174EGM      59 013
QSO:  7000 PH 2019-04-13 1812 ES1BH         59 014 9A1CVG        59 019
QSO:  7135 PH 2019-04-13 1812 ES1BH         59 15 S51CK         59 112
QSO:  7000 PH 2019-04-13 1813 ES1BH         59 017 DM1PL         59 079
QSO:  7135 PH 2019-04-13 1813 ES1BH         59 016 DL9HB         59 020
QSO:  7000 PH 2019-04-13 1816 ES1BH         59 018 SP8TZ         59 051
QSO:  7135 PH 2019-04-13 1817 ES1BH         59 19 OM8HG         59 SNV
QSO:  7136 PH 2019-04-13 1818 ES1BH         59 021 SP1GA         59 248
QSO:  3793 PH 2019-04-13 1901 ES1BH         59 23 UA5C          59 391
QSO:  3500 PH 2019-04-13 1904 ES1BH         59 024 OK1KDO        59 DDO
END-OF-LOG:
