START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WPX-SSB
CALLSIGN: F6KPQ/P
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F6KPQ/P
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WPX-SSB CQWPX/ph/2009.
QSO:  7000 PH 2009-03-28 0639 F6KPQ/P       59 LY3V          59 225
QSO: 14275 PH 2009-03-28 1008 F6KPQ/P       59 0086 YR80HCS       59 0081
QSO: 14271 PH 2009-03-28 1009 F6KPQ/P       59 087 ES9C          59 0500
QSO: 14251 PH 2009-03-28 1011 F6KPQ/P       59 0088 IR9Y          59 0469
QSO: 14185 PH 2009-03-28 1021 F6KPQ/P       59 0089 OH8L          59 0716
QSO: 14200 PH 2009-03-28 1024 F6KPQ/P       59 0092 UT5UGS        59 0292
QSO: 14344 PH 2009-03-28 1025 F6KPQ/P       59 091 JA7NVF        59 0739
QSO: 14342 PH 2009-03-28 1027 F6KPQ/P       59 0052 PW2D          59 0143
QSO: 21302 PH 2009-03-28 1035 F6KPQ/P       59 106 VU2SWS        59 0089
QSO: 14000 PH 2009-03-28 1036 F6KPQ/P       59 094 IU9A          59 292
QSO: 14000 PH 2009-03-28 1038 F6KPQ/P       59 95 UP9L          59 713
QSO: 14160 PH 2009-03-28 1040 F6KPQ/P       59 96 CN2R          59 989
QSO: 14268 PH 2009-03-28 1046 F6KPQ/P       59 098 OM6A          59 0149
QSO: 14126 PH 2009-03-28 1047 F6KPQ/P       59 099 9A3B          59 0160
QSO: 14197 PH 2009-03-28 1048 F6KPQ/P       59 0100 UW8SM         59 0369
QSO: 14129 PH 2009-03-28 1050 F6KPQ/P       59 101 LY6A          59 0809
QSO: 21285 PH 2009-03-28 1058 F6KPQ/P       59 103 9A5K          59 0099
QSO: 21000 PH 2009-03-28 1059 F6KPQ/P       59 102 ZC4VJ         59 0164
QSO: 21205 PH 2009-03-28 1104 F6KPQ/P       59 0105 RU6YZ         59 0216
QSO: 21232 PH 2009-03-28 1150 F6KPQ/P       59 0107 OL5T          59 0514
QSO: 21220 PH 2009-03-28 1158 F6KPQ/P       59 0108 PY2NY         59 0220
QSO: 21222 PH 2009-03-28 1159 F6KPQ/P       59 109 6W1RW         59 1027
QSO: 21227 PH 2009-03-28 1203 F6KPQ/P       59 110 F4FDA         59 0121
QSO: 21227 PH 2009-03-28 1210 F6KPQ/P       59 0111 V55X          59 0182
QSO: 14329 PH 2009-03-28 1224 F6KPQ/P       59 113 OG6N          59 0582
QSO: 14343 PH 2009-03-28 1229 F6KPQ/P       59 0114 ZV5O          59 0153
QSO: 14122 PH 2009-03-28 1231 F6KPQ/P       59 115 VE3EJ         59 0801
QSO: 14183 PH 2009-03-28 1236 F6KPQ/P       59 116 WB9Z          59 674
QSO: 14183 PH 2009-03-28 1240 F6KPQ/P       59 0117 S51A          59 0186
QSO: 14184 PH 2009-03-28 1240 F6KPQ/P       59 0118 YQ5Q          59 0184
QSO: 14215 PH 2009-03-28 1248 F6KPQ/P       59 0119 WY3P          59 0927
QSO: 14000 PH 2009-03-28 1249 F6KPQ/P       59 0120 LZ5K          59 0552
QSO: 14258 PH 2009-03-28 1255 F6KPQ/P       59 0122 OL1C          59 0293
QSO: 14266 PH 2009-03-28 1258 F6KPQ/P       59 0124 EA3CCN        59 0159
QSO: 14000 PH 2009-03-28 1300 F6KPQ/P       59 0125 9A800VZ       59 0623
QSO: 14296 PH 2009-03-28 1302 F6KPQ/P       59 0126 WX3B          59 0332
QSO: 14000 PH 2009-03-28 1304 F6KPQ/P       59 127 SP3NNH        59 169
QSO: 14000 PH 2009-03-28 1316 F6KPQ/P       59 129 NV1N          59 443
QSO: 14321 PH 2009-03-28 1318 F6KPQ/P       59 0131 AD1L          59 0051
QSO: 14332 PH 2009-03-28 1324 F6KPQ/P       59 134 OM8A          59 0405
QSO: 14227 PH 2009-03-28 1339 F6KPQ/P       59 0137 EV1R          59 0720
QSO: 14224 PH 2009-03-28 1343 F6KPQ/P       59 0138 IR6T          59 0210
QSO: 14184 PH 2009-03-28 1351 F6KPQ/P       59 139 K3EST         59 890
QSO: 14183 PH 2009-03-28 1356 F6KPQ/P       59 140 WU3A          59 616
QSO: 14168 PH 2009-03-28 1359 F6KPQ/P       59 141 NF4A          59 0343
QSO: 14157 PH 2009-03-28 1400 F6KPQ/P       59 142 NQ4I          59 0510
QSO: 14000 PH 2009-03-28 1401 F6KPQ/P       59 143 HG8R          59 1122
QSO: 14200 PH 2009-03-28 1402 F6KPQ/P       59 144 SP4YPB        59 224
QSO: 14135 PH 2009-03-28 1404 F6KPQ/P       59 145 YL2CI         59 715
QSO: 14187 PH 2009-03-28 1408 F6KPQ/P       59 0146 N0QO          59 0774
QSO: 14322 PH 2009-03-28 1422 F6KPQ/P       59 0147 EH7H          59 0167
QSO: 14318 PH 2009-03-28 1424 F6KPQ/P       59 0148 YR80HCS       59 0149
QSO: 14287 PH 2009-03-28 1432 F6KPQ/P       59 149 OM7M          59 0413
QSO: 14193 PH 2009-03-28 1441 F6KPQ/P       59 150 RL3A          59 1272
QSO: 14288 PH 2009-03-28 1442 F6KPQ/P       59 151 YT5A          59 0611
QSO: 14176 PH 2009-03-28 1444 F6KPQ/P       59 152 W8MJ          59 1026
QSO: 14178 PH 2009-03-28 1445 F6KPQ/P       59 153 UR4U          59 222
QSO: 14179 PH 2009-03-28 1447 F6KPQ/P       59 0154 YR8D          59 0204
QSO: 14171 PH 2009-03-28 1450 F6KPQ/P       59 0155 UY5ZZ         59 0236
QSO: 14000 PH 2009-03-28 1451 F6KPQ/P       59 156 LY2T          59 335
QSO: 14000 PH 2009-03-28 1455 F6KPQ/P       59 157 TF3ZA         59 435
QSO: 14119 PH 2009-03-28 1456 F6KPQ/P       59 158 YO3RU         59 100
QSO: 14118 PH 2009-03-28 1500 F6KPQ/P       59 0160 YO3CZW        59 0605
QSO: 14118 PH 2009-03-28 1500 F6KPQ/P       59 161 YT3M          59 0754
QSO: 14000 PH 2009-03-28 1502 F6KPQ/P       59 163 LY4CW         59 191
QSO: 14000 PH 2009-03-28 1503 F6KPQ/P       59 165 3V8SS         59 0101
QSO: 14220 PH 2009-03-28 1503 F6KPQ/P       59 0164 SP9DNO        59 0098
QSO: 14230 PH 2009-03-28 1513 F6KPQ/P       59 0167 YR9P          59 0892
QSO: 14000 PH 2009-03-28 1515 F6KPQ/P       59 169 LY2OU         59 319
QSO: 14200 PH 2009-03-28 1515 F6KPQ/P       59 0168 HA8TP         59 0084
QSO: 14000 PH 2009-03-28 1522 F6KPQ/P       59 171 OH0R          59 1102
QSO: 14339 PH 2009-03-28 1530 F6KPQ/P       59 0172 YT2AAA        59 0204
QSO: 14200 PH 2009-03-28 1531 F6KPQ/P       59 0173 YU2DX         59 0108
QSO: 14190 PH 2009-03-28 1538 F6KPQ/P       59 0175 LZ3FN         59 0024
QSO: 14223 PH 2009-03-28 1545 F6KPQ/P       59 176 SX5P          59 930
QSO: 14298 PH 2009-03-28 1554 F6KPQ/P       59 177 KD9ST         59 870
QSO: 14283 PH 2009-03-28 1601 F6KPQ/P       59 178 UX7UN         59 142
QSO: 14105 PH 2009-03-28 1604 F6KPQ/P       59 0179 VE3DZ         59 0328
QSO: 14283 PH 2009-03-28 1619 F6KPQ/P       59 0180 RN3DY         59 0432
QSO: 14000 PH 2009-03-28 1620 F6KPQ/P       59 181 IR9Z          59 241
QSO: 14000 PH 2009-03-28 1621 F6KPQ/P       59 182 YT1CS         59 84
QSO: 14000 PH 2009-03-28 1622 F6KPQ/P       59 183 RL3AJ         59 101
QSO: 21000 PH 2009-03-28 1626 F6KPQ/P       59 185 AY5F          59 715
QSO: 21200 PH 2009-03-28 1626 F6KPQ/P       59 0184 PY3DX         59 0440
QSO: 21000 PH 2009-03-28 1635 F6KPQ/P       59 187 ZX5J          59 1213
QSO: 21261 PH 2009-03-28 1635 F6KPQ/P       59 188 CT9M          59 0593
QSO: 21279 PH 2009-03-28 1636 F6KPQ/P       59 0189 PW2D          59 0672
QSO: 21000 PH 2009-03-28 1637 F6KPQ/P       59 190 D4C           59 1176
QSO: 21302 PH 2009-03-28 1640 F6KPQ/P       59 191 VP8KF         59 551
QSO: 21309 PH 2009-03-28 1643 F6KPQ/P       59 0193 LU2EE         59 0236
QSO: 21000 PH 2009-03-28 1645 F6KPQ/P       59 194 LU1FDU        59 690
QSO: 21363 PH 2009-03-28 1646 F6KPQ/P       59 0195 LS2D          59 0171
QSO: 14000 PH 2009-03-28 1658 F6KPQ/P       59 196 LZ1BJ         59 131
QSO: 14197 PH 2009-03-28 1704 F6KPQ/P       59 198 CT1JLZ        59 1335
QSO: 14200 PH 2009-03-28 1712 F6KPQ/P       59 0200 YO7LFV        59 0481
QSO: 14114 PH 2009-03-28 1713 F6KPQ/P       59 199 YN2BQ         59 0635
QSO: 14126 PH 2009-03-28 1714 F6KPQ/P       59 201 VE7GL         59 650
QSO: 14156 PH 2009-03-28 1719 F6KPQ/P       59 0203 WE3C          59 0724
QSO: 14000 PH 2009-03-28 1722 F6KPQ/P       59 204 KT4PD         59 647
QSO: 14168 PH 2009-03-28 1724 F6KPQ/P       59 0205 OH3LQK        59 0114
QSO: 14175 PH 2009-03-28 1735 F6KPQ/P       59 208 KZ9O          59 452
QSO: 14000 PH 2009-03-28 1745 F6KPQ/P       59 209 TF3CW         59 0277
QSO: 14000 PH 2009-03-28 1750 F6KPQ/P       59 210 LY8O          59 1417
QSO: 14000 PH 2009-03-28 1751 F6KPQ/P       59 211 UX5UO         599 263
QSO: 14244 PH 2009-03-28 1752 F6KPQ/P       59 0212 LZ2JR         59 0023
QSO: 14243 PH 2009-03-28 1756 F6KPQ/P       59 0213 W0EWD         59 0610
QSO: 14245 PH 2009-03-28 1757 F6KPQ/P       59 0214 UA6GP         59 1415
QSO: 14158 PH 2009-03-28 1803 F6KPQ/P       59 0216 RW6HJV/6      59 0335
QSO: 14235 PH 2009-03-28 1808 F6KPQ/P       59 219 F5UTN         59 0786
QSO: 14327 PH 2009-03-28 1820 F6KPQ/P       59 221 CT4NH         59 722
QSO: 14346 PH 2009-03-28 1824 F6KPQ/P       59 0222 5D5A          59 1364
QSO: 14000 PH 2009-03-28 1829 F6KPQ/P       59 223 LZ1DM         59 237
QSO: 14330 PH 2009-03-28 1830 F6KPQ/P       59 0224 E71DX         59 0027
QSO: 14330 PH 2009-03-28 1834 F6KPQ/P       59 0225 VE1DHD        59 0223
QSO: 14157 PH 2009-03-28 1949 F6KPQ/P       59 228 KC1ME         59 214
QSO: 14162 PH 2009-03-28 1950 F6KPQ/P       59 229 3V8BB         59 1993
QSO: 14209 PH 2009-03-28 1958 F6KPQ/P       59 0230 AD4EB         59 0417
QSO: 14210 PH 2009-03-28 2000 F6KPQ/P       59 0231 PZ5RA         59 0525
QSO: 14000 PH 2009-03-28 2001 F6KPQ/P       59 232 OT5A          59 877
QSO: 14148 PH 2009-03-28 2004 F6KPQ/P       59 233 FM1HN         59 0206
QSO:  7061 PH 2009-03-28 2026 F6KPQ/P       59 0238 9A6KTB        59 0192
QSO:  7073 PH 2009-03-28 2029 F6KPQ/P       59 239 HG5XA         59 924
QSO:  7084 PH 2009-03-28 2032 F6KPQ/P       59 240 OM7M          59 0764
QSO:  7149 PH 2009-03-28 2035 F6KPQ/P       59 241 LY7A          59 721
QSO:  7100 PH 2009-03-28 2036 F6KPQ/P       59 0242 S51CK         59 0587
QSO:  7000 PH 2009-03-28 2048 F6KPQ/P       59 244 IZ6NCN        59 177
QSO:  3500 PH 2009-03-28 2050 F6KPQ/P       59 245 LY2T          59 585
QSO:  3769 PH 2009-03-28 2054 F6KPQ/P       59 246 S53MM         59 936
QSO:  3500 PH 2009-03-28 2101 F6KPQ/P       59 249 EA1BLA        59 118
QSO:  3500 PH 2009-03-28 2103 F6KPQ/P       59 250 GW4EVX        59 148
QSO:  7089 PH 2009-03-29 0655 F6KPQ/P       59 251 OZ5E          59 0699
QSO:  7000 PH 2009-03-29 0657 F6KPQ/P       59 252 PD0HM         59 164
QSO:  7000 PH 2009-03-29 0659 F6KPQ/P       59 254 EE5J          59 532
QSO:  7000 PH 2009-03-29 0703 F6KPQ/P       59 257 S56P          59 365
QSO:  7000 PH 2009-03-29 0706 F6KPQ/P       59 258 DL8EAQ        59 333
QSO:  7000 PH 2009-03-29 0709 F6KPQ/P       59 259 DB7BU         59 126
QSO:  7000 PH 2009-03-29 0710 F6KPQ/P       59 261 DJ4WM         59 152
QSO:  7000 PH 2009-03-29 0712 F6KPQ/P       59 263 DL2UX         59 170
QSO:  7000 PH 2009-03-29 0715 F6KPQ/P       59 262 IK2YSJ        59 121
QSO:  7000 PH 2009-03-29 0716 F6KPQ/P       59 225 HA6NL         59 452
QSO: 14000 PH 2009-03-29 0723 F6KPQ/P       59 266 4L0A          59 2348
QSO: 14000 PH 2009-03-29 0732 F6KPQ/P       59 269 RX6AM         59 951
QSO: 14000 PH 2009-03-29 0746 F6KPQ/P       59 270 EW6DX         59 247
QSO: 14325 PH 2009-03-29 0748 F6KPQ/P       59 0271 YQ6A          59 0247
QSO: 14000 PH 2009-03-29 0753 F6KPQ/P       59 273 EU2MM         59 224
QSO: 14000 PH 2009-03-29 0758 F6KPQ/P       59 0275 RA3XDX        59 0370
QSO: 14250 PH 2009-03-29 0801 F6KPQ/P       59 276 RZ9HG         59 1449
QSO: 14275 PH 2009-03-29 0802 F6KPQ/P       59 277 UA3BL         59 849
QSO: 14291 PH 2009-03-29 0804 F6KPQ/P       59 278 LZ9W          59 1004
QSO: 14304 PH 2009-03-29 0805 F6KPQ/P       59 279 RS3A          59 1742
QSO: 14000 PH 2009-03-29 0806 F6KPQ/P       59 280 RN1ON         59 063
QSO: 14000 PH 2009-03-29 0820 F6KPQ/P       59 283 RZ1ZZ         59 789
QSO: 14186 PH 2009-03-29 0821 F6KPQ/P       59 284 UV5U          59 324
QSO: 14000 PH 2009-03-29 0822 F6KPQ/P       59 0285 UA1AQA        59 0429
QSO: 14202 PH 2009-03-29 0830 F6KPQ/P       59 0287 IM0/IK0FMB    59 0944
QSO: 14000 PH 2009-03-29 0846 F6KPQ/P       59 289 UA9OMT        59 333
QSO: 14000 PH 2009-03-29 0850 F6KPQ/P       59 0490 YO9CWY        59 0148
QSO: 14000 PH 2009-03-29 0854 F6KPQ/P       59 291 OK2YZ         59 250
QSO: 14108 PH 2009-03-29 0920 F6KPQ/P       59 293 CS9L          59 2388
QSO: 14117 PH 2009-03-29 0922 F6KPQ/P       59 0294 RU3SD         59 0467
QSO: 14123 PH 2009-03-29 0924 F6KPQ/P       59 295 OE2S          59 1323
QSO: 14130 PH 2009-03-29 0926 F6KPQ/P       59 0296 UW5U          59 0770
QSO: 14000 PH 2009-03-29 0930 F6KPQ/P       59 297 HG1S          59 0857
QSO: 14294 PH 2009-03-29 0937 F6KPQ/P       59 298 RA9FTM        59 1001
QSO: 21302 PH 2009-03-29 0938 F6KPQ/P       59 0300 4X0A          59 0225
QSO: 14321 PH 2009-03-29 0940 F6KPQ/P       59 0299 S57AL         59 1439
QSO: 21000 PH 2009-03-29 0943 F6KPQ/P       59 301 EC8AQQ        59 167
QSO: 21000 PH 2009-03-29 0949 F6KPQ/P       59 303 IZ0EYP/8      59 198
QSO: 21000 PH 2009-03-29 0951 F6KPQ/P       59 304 EA8/OH6CS     59 1224
QSO: 21000 PH 2009-03-29 0952 F6KPQ/P       59 305 3V8SS         59 0689
QSO: 21244 PH 2009-03-29 1003 F6KPQ/P       59 306 ED8R          59 0568
QSO: 21229 PH 2009-03-29 1004 F6KPQ/P       59 0307 IR9Y          59 0146
QSO: 21238 PH 2009-03-29 1011 F6KPQ/P       59 0308 SV9GPV        59 0578
QSO: 21243 PH 2009-03-29 1013 F6KPQ/P       59 0309 SV9DJO        59 0171
QSO: 21210 PH 2009-03-29 1020 F6KPQ/P       59 310 P33W          59 0576
QSO:  7000 PH 2009-03-29 1029 F6KPQ/P       59 312 PD5LO         59 161
QSO:  7000 PH 2009-03-29 1034 F6KPQ/P       59 314 DK6BT         59 194
QSO:  7000 PH 2009-03-29 1034 F6KPQ/P       59 0313 EA1XT         59 0159
QSO:  7000 PH 2009-03-29 1041 F6KPQ/P       59 319 DL4VCG        59 355
QSO:  7000 PH 2009-03-29 1044 F6KPQ/P       59 323 G4DFI         59 372
QSO:  7000 PH 2009-03-29 1044 F6KPQ/P       59 324 ON5JD         59 080
QSO:  7000 PH 2009-03-29 1045 F6KPQ/P       59 325 GW4EVX        59 227
QSO:  7062 PH 2009-03-29 1047 F6KPQ/P       59 327 DK1KC         59 0610
QSO:  7062 PH 2009-03-29 1047 F6KPQ/P       59 328 GW4BKG        59 157
QSO:  7063 PH 2009-03-29 1049 F6KPQ/P       59 332 PE2KM         59 204
QSO:  7063 PH 2009-03-29 1050 F6KPQ/P       59 0334 AM1C          59 0374
QSO:  7000 PH 2009-03-29 1056 F6KPQ/P       59 339 ON7CD         59 536
QSO:  7062 PH 2009-03-29 1056 F6KPQ/P       59 340 DC1JAG        59 111
QSO:  7000 PH 2009-03-29 1057 F6KPQ/P       59 341 PA3HFJ        59 0098
QSO:  7000 PH 2009-03-29 1231 F6KPQ/P       59 0345 GM7TUD        59 0130
QSO:  7000 PH 2009-03-29 1232 F6KPQ/P       59 344 EI4GYB        59 202
QSO:  7000 PH 2009-03-29 1235 F6KPQ/P       59 347 OY9JD         59 1519
QSO:  7000 PH 2009-03-29 1236 F6KPQ/P       59 348 SP3GXH        59 556
QSO:  7000 PH 2009-03-29 1242 F6KPQ/P       59 350 EA7FRX        59 103
QSO:  7051 PH 2009-03-29 1242 F6KPQ/P       59 0351 EI/ON4EI      59 0909
QSO:  7000 PH 2009-03-29 1249 F6KPQ/P       59 354 DF2PH         59 0310
QSO:  7051 PH 2009-03-29 1249 F6KPQ/P       59 0355 OP4A          59 0098
QSO:  7000 PH 2009-03-29 1252 F6KPQ/P       59 358 DH1PS         59 349
QSO:  7000 PH 2009-03-29 1254 F6KPQ/P       59 360 2E0RCV        59 0448
QSO:  7051 PH 2009-03-29 1302 F6KPQ/P       59 361 DR5N          59 0971
QSO: 14140 PH 2009-03-29 1314 F6KPQ/P       59 0364 EA1DKV        59 0268
QSO: 14266 PH 2009-03-29 1326 F6KPQ/P       59 365 W5WMU         59 2100
QSO: 14315 PH 2009-03-29 1331 F6KPQ/P       59 0366 S53M          59 0196
QSO:  7000 PH 2009-03-29 1338 F6KPQ/P       59 367 DF2KD         59 292
QSO:  7200 PH 2009-03-29 1341 F6KPQ/P       59 369 DL8YR         59 124
QSO:  7000 PH 2009-03-29 1347 F6KPQ/P       59 372 OT5A          59 1454
QSO:  7000 PH 2009-03-29 1348 F6KPQ/P       59 373 DH6DAO        59 269
QSO:  7099 PH 2009-03-29 1349 F6KPQ/P       59 0374 G3ZQH         59 0587
QSO:  7099 PH 2009-03-29 1408 F6KPQ/P       59 0375 PF9A          59 0403
QSO:  7000 PH 2009-03-29 1409 F6KPQ/P       59 376 DL1EHR        59 316
QSO:  7098 PH 2009-03-29 1413 F6KPQ/P       59 377 M0RNR         59 0202
QSO:  7099 PH 2009-03-29 1446 F6KPQ/P       59 0379 PD2JAM        59 0198
QSO:  7000 PH 2009-03-29 1450 F6KPQ/P       59 382 F4AGR         59 0257
QSO:  7000 PH 2009-03-29 1451 F6KPQ/P       59 303 AM7M          59 1008
QSO: 14125 PH 2009-03-29 1458 F6KPQ/P       59 0384 VE3UTT        59 1374
QSO: 14156 PH 2009-03-29 1503 F6KPQ/P       59 386 SZ3P          59 1923
QSO: 14164 PH 2009-03-29 1506 F6KPQ/P       59 387 K1LZ          59 1651
QSO: 14186 PH 2009-03-29 1512 F6KPQ/P       59 0388 YB4IR         59 1056
QSO: 14000 PH 2009-03-29 1517 F6KPQ/P       59 89 YO3CCC        59 175
QSO: 14200 PH 2009-03-29 1518 F6KPQ/P       59 391 OH5TS         59 0636
QSO: 14200 PH 2009-03-29 1521 F6KPQ/P       59 0394 UR5ZMK        59 0277
QSO: 14298 PH 2009-03-29 1534 F6KPQ/P       59 0397 YL9T          59 0491
QSO: 14000 PH 2009-03-29 1538 F6KPQ/P       59 0399 LZ2JA         59 0327
QSO: 14304 PH 2009-03-29 1542 F6KPQ/P       59 0400 N2RJ          59 0730
QSO: 14123 PH 2009-03-29 1552 F6KPQ/P       59 403 FM5BH         59 2641
QSO:  7084 PH 2009-03-29 1611 F6KPQ/P       59 406 TM0TAN        59 0222
QSO:  7063 PH 2009-03-29 1651 F6KPQ/P       59 0411 G5FZ          59 0294
END-OF-LOG:
