START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JUN
LOCATION: OR
CALLSIGN: K7YO
CATEGORY-MODE: MIXED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CREATED-BY: VHFCONT 3.0B COPYRIGHT 6/14/2002 KEN R. MASON KC6TEU
CLUB: Pacific Northwest VHF Society
OPERATORS: K7YO
HQ-CATEGORY: Single Operator, Low Power
HQ-GRID-LOCATOR: CN85NS
QSO: 432 PH 2021-06-12 1903 K7YO CN85 W7OTL CN85
QSO: 432 PH 2021-06-12 1903 K7YO CN85 K7ALO CN85
QSO: 432 PH 2021-06-12 1903 K7YO CN85 N7KSI CN86
QSO: 432 PH 2021-06-12 1905 K7YO CN85 WA6NFJ CN85
QSO: 432 PH 2021-06-12 1906 K7YO CN85 K7ATN CN86
QSO: 144 PH 2021-06-12 1908 K7YO CN85 K7ATN CN86
QSO: 1.2G FM 2021-06-12 1915 K7YO CN85 K7AHR CN85
QSO: 222 FM 2021-06-12 1922 K7YO CN85 K7ATN CN86
QSO: 222 FM 2021-06-12 1922 K7YO CN85 K7AHR CN85
QSO: 50 PH 2021-06-12 1930 K7YO CN85 K7ATN CN85
QSO: 1.2G PH 2021-06-12 1934 K7YO CN85 K7ATN CN86
QSO: 1.2G PH 2021-06-12 1936 K7YO CN85 W7SZ CN85
QSO: 432 PH 2021-06-12 1938 K7YO CN85 W7SZ CN85
QSO: 50 PH 2021-06-12 1939 K7YO CN85 AI7NN CN85
QSO: 50 PH 2021-06-12 1941 K7YO CN85 N7DB CN85
QSO: 50 PH 2021-06-12 1943 K7YO CN85 W7SZ CN85
QSO: 50 PH 2021-06-12 1943 K7YO CN85 K7BDBD/R CN95
QSO: 222 FM 2021-06-12 1945 K7YO CN85 N7DB CN85
QSO: 222 FM 2021-06-12 1947 K7YO CN85 NR7Y CN85
QSO: 144 FM 2021-06-12 1953 K7YO CN85 K7AHR CN85
QSO: 144 FM 2021-06-12 1953 K7YO CN85 W7DG CN86
QSO: 144 FM 2021-06-12 1957 K7YO CN85 K7BDB/R CN95
QSO: 432 FM 2021-06-12 1958 K7YO CN85 K7AHR CN85
QSO: 144 PH 2021-06-12 2008 K7YO CN85 W7SZ CN85
QSO: 144 FM 2021-06-12 2008 K7YO CN85 KD7RUS/R CN95
QSO: 222 FM 2021-06-12 2011 K7YO CN85 AA7EA CN85
QSO: 222 FM 2021-06-12 2013 K7YO CN85 KD7RUS/R CN95
QSO: 432 PH 2021-06-12 2014 K7YO CN85 KD7RUS/R CN95
QSO: 432 PH 2021-06-12 2019 K7YO CN85 N7ZZE CN85
QSO: 432 PH 2021-06-12 2020 K7YO CN85 NR7Y CN85
QSO: 432 PH 2021-06-12 2022 K7YO CN85 W7EW CN84
QSO: 144 PH 2021-06-12 2027 K7YO CN85 N7ZZE CN85
QSO: 50 PH 2021-06-12 2027 K7YO CN85 N7ZZE CN85
QSO: 50 FM 2021-06-12 2035 K7YO CN85 K7AHR CN85
QSO: 50 FM 2021-06-12 2036 K7YO CN85 WB7SDX CN85
QSO: 50 FM 2021-06-12 2037 K7YO CN85 NR7Y CN85
QSO: 50 FM 2021-06-12 2049 K7YO CN85 AA7EA CN85
QSO: 144 PH 2021-06-12 2050 K7YO CN85 W7OTL CN85
QSO: 144 PH 2021-06-12 2051 K7YO CN85 WB7SDX CN85
QSO: 50 FM 2021-06-12 2053 K7YO CN85 W7OTL CN85
QSO: 432 PH 2021-06-12 2058 K7YO CN85 WB7SDX CN85
QSO: 432 PH 2021-06-12 2058 K7YO CN85 W7DG CN86
QSO: 144 PH 2021-06-12 2118 K7YO CN85 NL7GW CN85
QSO: 144 PH 2021-06-12 2119 K7YO CN85 KD7UO CN87
QSO: 144 PH 2021-06-12 2119 K7YO CN85 W7YOZ CN87
QSO: 144 PH 2021-06-12 2120 K7YO CN85 KE7SW CN87
QSO: 144 PH 2021-06-12 2120 K7YO CN85 N7EPD CN87
QSO: 1.2G PH 2021-06-12 2122 K7YO CN85 W7YOZ CN87
QSO: 1.2G PH 2021-06-12 2122 K7YO CN85 KE7SW CN87
QSO: 144 PH 2021-06-12 2131 K7YO CN85 KA7EXM CN95
QSO: 144 PH 2021-06-12 2131 K7YO CN85 WA9ONY CN85
QSO: 432 CW 2021-06-12 2137 K7YO CN85 N7YY CN85
QSO: 144 PH 2021-06-12 2141 K7YO CN85 NA7Q CN96
QSO: 432 PH 2021-06-12 2150 K7YO CN85 W7YOZ CN87
QSO: 432 PH 2021-06-12 2152 K7YO CN85 KE7SW CN87
QSO: 1.2G FM 2021-06-12 2155 K7YO CN85 WA9ONY CN85
QSO: 144 PH 2021-06-12 2159 K7YO CN85 N7FJC CN85
QSO: 144 PH 2021-06-12 2216 K7YO CN85 N7ORG CN84
QSO: 50 PH 2021-06-12 2219 K7YO CN85 N7ORG CN84
QSO: 50 PH 2021-06-12 2220 K7YO CN85 W7ZR DM26
QSO: 50 PH 2021-06-12 2223 K7YO CN85 W6YA DM13
QSO: 50 PH 2021-06-12 2225 K7YO CN85 WA6DKN DM13
QSO: 50 PH 2021-06-12 2226 K7YO CN85 K6JO DM13
QSO: 50 PH 2021-06-12 2227 K7YO CN85 N6MI DM15
QSO: 50 PH 2021-06-12 2231 K7YO CN85 K7AYP CN85
QSO: 50 PH 2021-06-12 2232 K7YO CN85 N7YY CN85
QSO: 50 PH 2021-06-12 2233 K7YO CN85 K7GZB DM42
QSO: 50 PH 2021-06-12 2258 K7YO CN85 K7CW CN87
QSO: 50 PH 2021-06-12 2259 K7YO CN85 AL7BX CN85
QSO: 50 PH 2021-06-12 2301 K7YO CN85 KF6GPN CN86
QSO: 50 PH 2021-06-12 2301 K7YO CN85 K7IU CN97
QSO: 50 PH 2021-06-12 2302 K7YO CN85 W7PWP CN96
QSO: 50 PH 2021-06-12 2303 K7YO CN85 KA7MDM CN85
QSO: 50 PH 2021-06-12 2308 K7YO CN85 W7RAT CN85
QSO: 144 CW 2021-06-12 2315 K7YO CN85 W7AHR CN85
QSO: 144 PH 2021-06-12 2317 K7YO CN85 W7MEM DN17
QSO: 50 PH 2021-06-13 0041 K7YO CN85 K7BDB/R CN86
QSO: 144 PH 2021-06-13 0042 K7YO CN85 K7BDB/R CN86
QSO: 432 PH 2021-06-13 0043 K7YO CN85 K7BDB/R CN86
