START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WW-RTTY
CALLSIGN: PT2CM
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: PT2CM
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WW-RTTY CQWWRTTY/2015.
QSO: 14082 RY 2015-09-26 0001 PT2CM         599 11 DX VE5RI         599 04 SK
QSO: 14082 RY 2015-09-26 0132 PT2CM         599 11 DX K6AW/2        599 05 NY
QSO: 14000 RY 2015-09-26 0133 PT2CM         599 11 DX DJ7MH         599 14 DX
QSO: 14082 RY 2015-09-26 0135 PT2CM         599 11 DX JO4CFV        599 25 DX
QSO: 14082 RY 2015-09-26 0136 PT2CM         599 11 DX AD5XD         599 04 TX
QSO: 14082 RY 2015-09-26 0137 PT2CM         599 11 DX KS2G          599 05 NY
QSO: 14082 RY 2015-09-26 0138 PT2CM         599 11 DX RA0AM         599 18 DX
QSO: 14082 RY 2015-09-26 0139 PT2CM         599 11 DX AB4IQ         599 04 KY
QSO: 14082 RY 2015-09-26 0139 PT2CM         599 11 DX W8KEN         599 04 OH
QSO: 14082 RY 2015-09-26 0140 PT2CM         599 11 DX PY2VM         599 11 DX
QSO: 14000 RY 2015-09-26 0145 PT2CM         599 11 DX KA2VLP        599 05 PA
QSO: 14082 RY 2015-09-26 0145 PT2CM         599 11 DX OK2UHP        599 15 DX
QSO: 14082 RY 2015-09-26 0146 PT2CM         599 11 DX W7PP          599 03 AZ
QSO: 14081 RY 2015-09-26 0148 PT2CM         599 11 DX WB2WPM        599 05 NY
QSO: 14082 RY 2015-09-26 0148 PT2CM         599 11 DX NO2T          599 05 NJ
QSO: 14082 RY 2015-09-26 0149 PT2CM         599 11 DX ER4A          599 16 DX
QSO: 14082 RY 2015-09-26 0153 PT2CM         599 11 DX KB2CKN        599 05 NY
QSO: 14080 RY 2015-09-26 0155 PT2CM         599 11 DX EA1HNP        599 14 DX
QSO: 14000 RY 2015-09-26 0156 PT2CM         599 11 DX N6AR          599 05 FL
QSO: 14081 RY 2015-09-26 0156 PT2CM         599 11 DX KC3DBG        599 05 PA
QSO: 14082 RY 2015-09-26 0156 PT2CM         599 11 DX 9A7T          599 15 DX
QSO: 14082 RY 2015-09-26 0157 PT2CM         599 11 DX NT5V          599 04 TX
QSO: 14082 RY 2015-09-26 0157 PT2CM         599 11 DX WC7Q          599 03 WA
QSO: 14081 RY 2015-09-26 0158 PT2CM         599 11 DX JA8TR         599 25 DX
QSO: 14082 RY 2015-09-26 0158 PT2CM         599 11 DX NC4MI         599 5 NC
QSO: 14082 RY 2015-09-26 0159 PT2CM         599 11 DX K7VIT         599 03 OR
QSO: 14082 RY 2015-09-26 0159 PT2CM         599 11 DX W4PJW         599 05 VA
QSO: 14000 RY 2015-09-26 0201 PT2CM         599 11 DX PY2HN         599 11 DX
QSO: 14000 RY 2015-09-26 0202 PT2CM         599 11 DX JA7QVI        599 25 DX
QSO: 14082 RY 2015-09-26 0202 PT2CM         599 11 DX KB3Z          599 05 PA
QSO: 14082 RY 2015-09-26 0202 PT2CM         599 11 DX N7AT          599 03 AZ
QSO: 14082 RY 2015-09-26 0204 PT2CM         599 7 DX N6QQ          599 3 CA
QSO: 14082 RY 2015-09-26 0205 PT2CM         599 11 DX K5FNQ         599 04 LA
QSO: 14082 RY 2015-09-26 0205 PT2CM         599 11 DX N2QT          599 05 VA
QSO: 14082 RY 2015-09-26 0206 PT2CM         599 11 DX N0NI          599 04 IA
QSO: 14082 RY 2015-09-26 0208 PT2CM         599 11 DX IV3JCC        599 15 DX
QSO: 14082 RY 2015-09-26 0209 PT2CM         599 11 DX AB3TM         599 5 MD
QSO: 14082 RY 2015-09-26 0209 PT2CM         599 11 DX RA9YN         599 18 DX
QSO: 14082 RY 2015-09-26 0212 PT2CM         599 11 DX OE3DXA        599 15 DX
QSO: 14080 RY 2015-09-26 0213 PT2CM         599 11 DX AB0S          599 04 KS
QSO: 14082 RY 2015-09-26 0213 PT2CM         599 11 DX VE6AMI        599 04 AB
QSO: 14082 RY 2015-09-26 0214 PT2CM         599 11 DX WS9M          599 05 NY
QSO: 14000 RY 2015-09-26 0217 PT2CM         599 11 DX JH1XUM        599 25 DX
QSO: 14082 RY 2015-09-26 0217 PT2CM         599 11 DX K5ER          599 04 LA
QSO: 14082 RY 2015-09-26 0219 PT2CM         599 11 DX JA1PCM        599 25 DX
QSO: 14082 RY 2015-09-26 0221 PT2CM         599 11 DX IZ4AFW        599 15 DX
QSO: 14000 RY 2015-09-26 0222 PT2CM         599 11 DX JA1EPJ        599 25 DX
QSO: 14080 RY 2015-09-26 0222 PT2CM         599 11 DX RA9MX         599 17 DX
QSO: 14081 RY 2015-09-26 0224 PT2CM         599 11 DX EA5RCI        599 14 DX
QSO: 14082 RY 2015-09-26 0224 PT2CM         599 11 DX F4GGQ         599 14 DX
QSO: 14082 RY 2015-09-26 0224 PT2CM         599 11 DX RA0QQ         599 19 DX
QSO: 14082 RY 2015-09-26 0225 PT2CM         599 11 DX OL9A          599 15 DX
QSO: 14082 RY 2015-09-26 0226 PT2CM         599 11 DX UA0SF         599 18 DX
QSO: 14081 RY 2015-09-26 0227 PT2CM         599 11 DX LZ2JA         599 20 DX
QSO: 14000 RY 2015-09-26 0228 PT2CM         599 11 DX RW0SR         599 18 DX
QSO: 14082 RY 2015-09-26 0229 PT2CM         599 11 DX JA7VEI        599 25 DX
QSO: 14082 RY 2015-09-26 0230 PT2CM         599 11 DX ZL4AS         599 32 DX
QSO: 14082 RY 2015-09-26 0234 PT2CM         599 11 DX WA3YZD        599 05 PA
QSO: 14081 RY 2015-09-26 0237 PT2CM         599 11 DX G2U           599 14 DX
QSO: 14081 RY 2015-09-26 0238 PT2CM         599 11 PB 3Z9K          599 15 DX
QSO: 14082 RY 2015-09-26 0240 PT2CM         599 11 DX AC0C          599 04 KS
QSO: 14082 RY 2015-09-26 0240 PT2CM         599 11 DX W3FV          599 05 PA
QSO: 14000 RY 2015-09-26 0242 PT2CM         599 11 DX PT3A          599 11 DX
QSO: 14082 RY 2015-09-26 0242 PT2CM         599 11 DX TF2MSN        599 40 DX
QSO: 14083 RY 2015-09-26 0242 PT2CM         599 11 DX SV1GYG        599 20 DX
QSO: 14082 RY 2015-09-26 0243 PT2CM         599 11 DX DJ6TB         599 14 DX
QSO: 14082 RY 2015-09-26 0246 PT2CM         599 11 DX AA5AU         599 4 LA
QSO: 14083 RY 2015-09-26 0248 PT2CM         599 11 DX UA9UR         599 18 DX
QSO: 14083 RY 2015-09-26 0249 PT2CM         599 11 DX EI6JK         599 14 DX
QSO: 14080 RY 2015-09-26 0250 PT2CM         599 11 DX RW9MZ         599 17 DX
QSO: 14000 RY 2015-09-26 0252 PT2CM         599 11 DX JA1AYO        599 25 DX
QSO: 14082 RY 2015-09-26 0252 PT2CM         599 11 DX VE3SS         599 04 ON
QSO: 14000 RY 2015-09-26 0253 PT2CM         599 11 DX IK0BZE        599 15 DX
QSO: 14080 RY 2015-09-26 0253 PT2CM         599 11 DX KC1ACN        599 05 CT
QSO: 14081 RY 2015-09-26 0256 PT2CM         599 11 DX RA9UN         599 18 DX
QSO: 14082 RY 2015-09-26 0256 PT2CM         599 11 DX JR1BAS        599 25 DX
QSO: 14079 RY 2015-09-26 0257 PT2CM         599 11 DX AL7LO         599 01 DX
QSO: 14082 RY 2015-09-26 0257 PT2CM         599 11 DX 7K4QOK        599 25 DX
QSO: 14000 RY 2015-09-26 0300 PT2CM         599 11 DX IT9STX        599 15 DX
QSO: 14000 RY 2015-09-26 0301 PT2CM         599 11 DX RX0SC         599 18 DX
QSO: 14082 RY 2015-09-26 0301 PT2CM         599 11 DX UK7AL         599 17 DX
QSO: 14000 RY 2015-09-26 0302 PT2CM         599 11 DX RA9AFZ        599 17 DX
QSO: 14082 RY 2015-09-26 0303 PT2CM         599 11 DX RA0FF         599 19 DX
QSO: 14082 RY 2015-09-26 0305 PT2CM         599 11 DX K0HB          599 04 MN
QSO: 14079 RY 2015-09-26 0307 PT2CM         599 11 DX G8GHD         599 14 DX
QSO: 14082 RY 2015-09-26 0308 PT2CM         599 11 DX VA2AM         599 05 QC
QSO: 14080 RY 2015-09-26 0309 PT2CM         599 11 DX UA9LAO        599 17 DX
QSO: 14082 RY 2015-09-26 0310 PT2CM         599 11 DX NA2M          599 05 NY
QSO: 14082 RY 2015-09-26 0311 PT2CM         599 11 DX OH5C          599 15 DX
QSO: 14082 RY 2015-09-26 0311 PT2CM         599 11 DX PJ6A          599 08 DX
QSO: 14082 RY 2015-09-26 0313 PT2CM         599 11 DX PY2KP         599 11 DX
QSO: 14082 RY 2015-09-26 0315 PT2CM         599 11 DX DP7D          599 14 DX
QSO: 14082 RY 2015-09-26 0322 PT2CM         599 11 DX AB5OR         599 04 MS
QSO: 14080 RY 2015-09-26 0325 PT2CM         599 11 DX UR8QR         599 16 DX
QSO: 14082 RY 2015-09-26 0325 PT2CM         599 11 DX IN3VVK        599 15 DX
QSO: 14082 RY 2015-09-26 0325 PT2CM         599 11 DX JI1RXQ        599 25 DX
QSO: 14081 RY 2015-09-26 0327 PT2CM         599 11 DX RA9SN         599 16 DX
QSO: 14000 RY 2015-09-26 0328 PT2CM         599 11 DX PY2HN         599 11 DX
QSO: 14080 RY 2015-09-26 0328 PT2CM         599 11 DX SM6BGG        599 14 DX
QSO: 14081 RY 2015-09-26 0330 PT2CM         599 11 DX HB9AWS        599 14 DX
QSO: 14081 RY 2015-09-26 0330 PT2CM         599 11 DX IW2MXY        599 15 DX
QSO: 14082 RY 2015-09-26 0330 PT2CM         599 11 DX F4DXW         599 14 DX
QSO: 14081 RY 2015-09-26 0331 PT2CM         599 11 DX UN7EG         599 17 DX
QSO: 14082 RY 2015-09-26 0332 PT2CM         599 11 DX S53MJ         599 15 DX
QSO: 14082 RY 2015-09-26 0333 PT2CM         599 11 DX IQ3MF         599 15 DX
QSO: 14082 RY 2015-09-26 0333 PT2CM         599 11 DX RO9A          599 17 DX
QSO: 14081 RY 2015-09-26 0335 PT2CM         599 11 DX S57AM         599 15 DX
QSO: 14082 RY 2015-09-26 0335 PT2CM         599 11 DX EA8BGO        599 33 DX
QSO: 14081 RY 2015-09-26 0336 PT2CM         599 11 DX PA0RRS        599 14 DX
QSO: 14000 RY 2015-09-26 0337 PT2CM         599 11 DX DL9GS         599 14 DX
QSO: 14083 RY 2015-09-26 0338 PT2CM         599 11 DX RV3ZN         599 16 DX
QSO: 14081 RY 2015-09-26 0339 PT2CM         599 11 DX R9MJ          599 17 DX
QSO: 14081 RY 2015-09-26 0339 PT2CM         599 11 DX RQ7R          599 16 DX
QSO: 14081 RY 2015-09-26 0340 PT2CM         599 11 DX UC8U          599 18 DX
QSO: 14081 RY 2015-09-26 0340 PT2CM         599 11 DX UT5EPP        599 16 DX
QSO: 14082 RY 2015-09-26 0340 PT2CM         599 11 DX SV1JG         599 20 DX
QSO: 14081 RY 2015-09-26 0342 PT2CM         599 11 DX RJ4I          599 16 DX
QSO: 14082 RY 2015-09-26 0342 PT2CM         599 11 DX NM9P          599 04 IN
QSO: 14082 RY 2015-09-26 0343 PT2CM         599 11 DX UA4FEN        599 16 DX
QSO: 14080 RY 2015-09-26 0344 PT2CM         599 11 DX RA6GW         599 16 DX
QSO: 14082 RY 2015-09-26 0346 PT2CM         599 11 DX RN2A          599 16 DX
QSO: 14081 RY 2015-09-26 0347 PT2CM         599 11 DX RA4FP         599 16 DX
QSO: 14082 RY 2015-09-26 0347 PT2CM         599 11 DX UW1M          599 16 DX
QSO: 14083 RY 2015-09-26 0348 PT2CM         599 11 DX OK4GP         599 15 DX
QSO: 14081 RY 2015-09-26 0349 PT2CM         599 11 DX RU5TT         599 16 DX
QSO: 14082 RY 2015-09-26 0349 PT2CM         599 11 DX 3D2KM         599 32 DX
QSO: 14081 RY 2015-09-26 0350 PT2CM         599 11 DX HB2T          599 14 DX
QSO: 14082 RY 2015-09-26 0351 PT2CM         599 11 DX W3RTY         599 05 PA
QSO: 14081 RY 2015-09-26 0352 PT2CM         599 11 DX US0MS         599 16 DX
QSO: 14082 RY 2015-09-26 0352 PT2CM         599 11 DX EF8U          599 33 DX
QSO: 14081 RY 2015-09-26 0353 PT2CM         599 11 DX RA1ALC        599 16 DX
QSO: 14082 RY 2015-09-26 0354 PT2CM         599 11 DX RA0ANO        599 18 DX
QSO: 14000 RY 2015-09-26 0355 PT2CM         599 11 DX E72MM         599 15 DX
QSO: 14000 RY 2015-09-26 0355 PT2CM         599 11 DX W3ZGD         599 05 PA
QSO: 14082 RY 2015-09-26 0355 PT2CM         599 11 DX OK1PX         599 15 DX
QSO: 14082 RY 2015-09-26 0358 PT2CM         599 11 DX UA5F          599 16 DX
QSO: 14084 RY 2015-09-26 0358 PT2CM         599 11 DX RA3DJA        599 16 DX
QSO: 14085 RY 2015-09-26 0358 PT2CM         599 11 DX RA0WHE        599 18 DX
QSO: 14000 RY 2015-09-26 0359 PT2CM         599 11 DX KH6KG         599 31 DX
QSO: 14081 RY 2015-09-26 0401 PT2CM         599 11 DX HB9TOC        599 14 DX
QSO: 14080 RY 2015-09-26 0402 PT2CM         599 11 DX UR8EQ         599 16 DX
QSO: 14081 RY 2015-09-26 0403 PT2CM         599 11 DX YO4UQ         599 20 DX
QSO: 14000 RY 2015-09-26 0404 PT2CM         599 11 DX F6BQG         599 14 DX
QSO: 14000 RY 2015-09-26 0404 PT2CM         599 11 DX UA4NCI        599 16 DX
QSO: 14083 RY 2015-09-26 0405 PT2CM         599 11 DX CR7AJL        599 14 DX
QSO: 14083 RY 2015-09-26 0405 PT2CM         599 11 DX OK2VWB        599 15 DX
QSO: 14082 RY 2015-09-26 0407 PT2CM         599 11 DX HZ1PS         599 21 DX
QSO: 14081 RY 2015-09-26 0408 PT2CM         599 11 DX RC9J          599 17 DX
QSO: 14083 RY 2015-09-26 0408 PT2CM         599 11 DX EW6EN         599 16 DX
QSO: 14082 RY 2015-09-26 0409 PT2CM         599 11 DX UN6LN         599 17 DX
QSO: 14081 RY 2015-09-26 0410 PT2CM         599 11 DX DL1T          599 14 DX
QSO: 14082 RY 2015-09-26 0410 PT2CM         599 11 DX EA5KV         599 14 DX
QSO: 14081 RY 2015-09-26 0411 PT2CM         599 11 DX RZ3DC         599 16 DX
QSO: 14082 RY 2015-09-26 0413 PT2CM         599 11 DX UA0AKY        599 18 DX
QSO: 14081 RY 2015-09-26 0414 PT2CM         599 11 DX UR5ZDZ        599 16 DX
QSO: 14082 RY 2015-09-26 0414 PT2CM         599 11 DX F6CBL         599 14 DX
QSO: 14081 RY 2015-09-26 0415 PT2CM         599 11 DX R4CO          599 16 DX
QSO: 14082 RY 2015-09-26 0415 PT2CM         599 11 DX K4GAA         599 05 VA
QSO: 14081 RY 2015-09-26 0416 PT2CM         599 11 DX UT4NY         599 16 DX
QSO: 14082 RY 2015-09-26 0416 PT2CM         599 11 DX IK2PZC        599 15 DX
QSO: 14079 RY 2015-09-26 0421 PT2CM         599 11 DX RW0AJ         599 18 DX
QSO: 14079 RY 2015-09-26 0421 PT2CM         599 11 DX UR2Y          599 16 DX
QSO: 14082 RY 2015-09-26 0421 PT2CM         599 11 DX N1API         599 05 CT
QSO: 14080 RY 2015-09-26 0422 PT2CM         599 11 DX UX5UO         599 16 DX
QSO: 14082 RY 2015-09-26 0422 PT2CM         599 11 DX IK1ZFO        599 15 DX
QSO: 14000 RY 2015-09-26 0428 PT2CM         599 11 DX CO2AME        599 08 DX
QSO: 14082 RY 2015-09-26 0428 PT2CM         599 11 DX NN5T          599 04 TX
QSO: 14082 RY 2015-09-26 0429 PT2CM         599 11 DX GW0A          599 14 DX
QSO: 14082 RY 2015-09-26 0429 PT2CM         599 11 DX UA4UT         599 16 DX
QSO: 14000 RY 2015-09-26 0430 PT2CM         599 11 DX WV5Y          599 04 TX
QSO: 14080 RY 2015-09-26 0431 PT2CM         599 11 DX UR4PWB        599 16 DX
QSO: 14000 RY 2015-09-26 0432 PT2CM         599 11 DX RV9MA         599 17 DX
QSO: 14082 RY 2015-09-26 0432 PT2CM         599 11 DX N9TF          599 04 IL
QSO: 14000 RY 2015-09-26 0433 PT2CM         599 11 DX N7DB          599 03 OR
QSO: 14070 RY 2015-09-26 0434 PT2CM         599 11 DX UR5ZEK        599 16 DX
QSO: 14081 RY 2015-09-26 0436 PT2CM         599 11 DX WO7V          599 03 OR
QSO: 14082 RY 2015-09-26 0437 PT2CM         599 11 DX NN6NN         599 03 CA
QSO: 14069 RY 2015-09-26 0438 PT2CM         599 11 DX UR5LY         599 16 DX
QSO: 14082 RY 2015-09-26 0439 PT2CM         599 11 DX KE2D          599 05 NJ
QSO: 14080 RY 2015-09-26 0441 PT2CM         599 11 DX UR5ZSU        599 16 DX
QSO: 14083 RY 2015-09-26 0441 PT2CM         599 11 DX KI0I          599 04 MO
QSO: 14080 RY 2015-09-26 0442 PT2CM         599 11 DX KB7AZ         599 03 AZ
QSO: 14082 RY 2015-09-26 0442 PT2CM         599 11 DX W9OA/9        599 04 WI
QSO: 14082 RY 2015-09-26 0443 PT2CM         599 11 DX RG5A          599 16 DX
QSO: 14081 RY 2015-09-26 0446 PT2CM         599 11 DX UR4MG         599 16 DX
QSO: 14081 RY 2015-09-26 0447 PT2CM         599 11 DX T46X          599 08 DX
QSO: 14085 RY 2015-09-26 0447 PT2CM         599 11 DX KC1DKY        599 05 MA
QSO: 14081 RY 2015-09-26 0449 PT2CM         599 11 DX UT5T          599 16 DX
QSO: 14082 RY 2015-09-26 0450 PT2CM         599 11 DX AL9A          599 01 AK
QSO: 14082 RY 2015-09-26 0451 PT2CM         599 11 DX W6DRT         599 03 CA
QSO: 14082 RY 2015-09-26 0454 PT2CM         599 11 DX W6EU          599 03 CA
QSO: 14082 RY 2015-09-26 0457 PT2CM         599 11 DX AE7DW         599 03 AZ
QSO: 14000 RY 2015-09-26 0459 PT2CM         599 11 DX WA2HIP        599 5 ME
QSO: 14082 RY 2015-09-26 0459 PT2CM         599 11 DX 7L4IOU        599 25 DX
QSO: 14000 RY 2015-09-26 0500 PT2CM         599 11 DX RA/DL2KQ      599 16 DX
QSO: 14081 RY 2015-09-26 0500 PT2CM         599 11 DX IK1RKU        599 15 DX
QSO: 14082 RY 2015-09-26 0502 PT2CM         599 11 DX UT8IT         599 16 DX
QSO: 14082 RY 2015-09-26 0503 PT2CM         599 11 DX F8BDQ         599 14 DX
QSO: 14080 RY 2015-09-26 0504 PT2CM         599 11 DX US6CQ         599 16 DX
QSO: 14083 RY 2015-09-26 0506 PT2CM         599 11 DX IQ2CU         599 15 DX
QSO: 14080 RY 2015-09-26 0508 PT2CM         599 11 DX OM2015TITANIC 599 15 DX
QSO: 14082 RY 2015-09-26 0510 PT2CM         599 11 DX RW4WZ         599 16 DX
