START-OF-LOG: 3.0
CREATED-BY: QARTest 2.6.5
CONTEST: CQ-WPX-SSB
CALLSIGN: IK2HLM
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-MODE: SSB
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CLAIMED-SCORE: 22532
NAME: FABIO BRUSCHI
SOAPBOX: Glad to give my 100 QSO for animating the competition !
QSO: 28580 PH 2011-03-26 1803 IK2HLM        59     001 ZX5ZZ         59     229
QSO: 28576 PH 2011-03-26 1804 IK2HLM        59     002 LU8DY         59     102
QSO: 28560 PH 2011-03-26 1805 IK2HLM        59     003 PX2W          59     025
QSO: 28553 PH 2011-03-26 1806 IK2HLM        59     004 LU6FOV        59     323
QSO: 28550 PH 2011-03-26 1808 IK2HLM        59     005 CX2TG         59     106
QSO: 28540 PH 2011-03-26 1810 IK2HLM        59     006 LU1MA         59    1355
QSO: 28535 PH 2011-03-26 1811 IK2HLM        59     007 LV6D          59     642
QSO: 28532 PH 2011-03-26 1812 IK2HLM        59     008 PS2T          59    2499
QSO: 28529 PH 2011-03-26 1813 IK2HLM        59     009 CE3G          59     808
QSO: 28521 PH 2011-03-26 1816 IK2HLM        59     010 PX2V          59    1325
QSO: 28506 PH 2011-03-26 1820 IK2HLM        59     011 EA8DO         59     514
QSO: 28462 PH 2011-03-26 1826 IK2HLM        59     012 PY2MTS        59     389
QSO: 28449 PH 2011-03-26 1828 IK2HLM        59     013 D4C           59    1256
QSO: 28440 PH 2011-03-26 1831 IK2HLM        59     014 LP1H          59    1061
QSO: 28434 PH 2011-03-26 1832 IK2HLM        59     015 AY5F          59    1070
QSO: 28423 PH 2011-03-26 1834 IK2HLM        59     016 PY2NY         59     634
QSO: 28419 PH 2011-03-26 1835 IK2HLM        59     017 LU1HF         59    1301
QSO: 28382 PH 2011-03-26 1841 IK2HLM        59     018 EB8AH         59    1272
QSO: 28370 PH 2011-03-26 1845 IK2HLM        59     019 PT5T          59     912
QSO: 28366 PH 2011-03-26 1846 IK2HLM        59     020 PW7T          59     984
QSO: 28323 PH 2011-03-26 1850 IK2HLM        59     021 PU2LEP        59     538
QSO: 28552 PH 2011-03-26 1854 IK2HLM        59     022 EA8CQW        59     080
QSO: 28546 PH 2011-03-26 1857 IK2HLM        59     023 PY2SEX        59     387
QSO: 28515 PH 2011-03-26 1903 IK2HLM        59     024 LU7HN         59     892
QSO: 21189 PH 2011-03-26 1915 IK2HLM        59     025 PV2P          59    1697
QSO: 21176 PH 2011-03-26 1915 IK2HLM        59     026 LS1D          59    1639
QSO: 21163 PH 2011-03-26 1916 IK2HLM        59     027 PY2BK         59     855
QSO: 21147 PH 2011-03-26 1917 IK2HLM        59     028 VP2EH         59    1439
QSO: 21441 PH 2011-03-26 1919 IK2HLM        59     029 KV4FZ         59     626
QSO: 21438 PH 2011-03-26 1920 IK2HLM        59     030 CR3A          59    1645
QSO: 14199 PH 2011-03-26 2312 IK2HLM        59     031 PW7T          59    1148
QSO: 14134 PH 2011-03-26 2314 IK2HLM        59     032 VE2XAA        59     872
QSO: 14144 PH 2011-03-26 2316 IK2HLM        59     033 VE9HF         59     331
QSO: 14171 PH 2011-03-26 2319 IK2HLM        59     034 WF3C          59     695
QSO: 14177 PH 2011-03-26 2320 IK2HLM        59     035 NR5M          59    2084
QSO: 14188 PH 2011-03-26 2323 IK2HLM        59     036 WM5R          59    1835
QSO: 14124 PH 2011-03-26 2324 IK2HLM        59     037 HK1X          59    2211
QSO: 14318 PH 2011-03-26 2335 IK2HLM        59     038 AB2ZY         59     127
QSO: 14318 PH 2011-03-26 2338 IK2HLM        59     039 XL3A          59    2816
QSO: 14309 PH 2011-03-26 2339 IK2HLM        59     040 KC3R          59    2001
QSO: 14252 PH 2011-03-26 2341 IK2HLM        59     041 IR2C          59     540
QSO: 14139 PH 2011-03-26 2343 IK2HLM        59     042 PJ2T          59    1138
QSO: 14173 PH 2011-03-26 2345 IK2HLM        59     043 AK1W          59    2348
QSO: 14194 PH 2011-03-26 2348 IK2HLM        59     044 NS1L          59    2082
QSO: 14205 PH 2011-03-26 2350 IK2HLM        59     045 WS7X          59    1333
QSO: 14209 PH 2011-03-26 2353 IK2HLM        59     046 D4C           59    1472
QSO: 14162 PH 2011-03-27 0004 IK2HLM        59     047 NR1I          59     442
QSO: 14342 PH 2011-03-27 0009 IK2HLM        59     048 KK4TE         59     213
QSO: 14323 PH 2011-03-27 0011 IK2HLM        59     049 IR4X          59    1870
QSO: 14261 PH 2011-03-27 0015 IK2HLM        59     050 KD4D          59     886
QSO: 28484 PH 2011-03-27 1237 IK2HLM        59     051 LU3DX         59     173
QSO: 28495 PH 2011-03-27 1238 IK2HLM        59     052 PW7T          59     146
QSO: 28498 PH 2011-03-27 1239 IK2HLM        59     053 ZW8T          59    1118
QSO: 28510 PH 2011-03-27 1243 IK2HLM        59     054 PR7AA         59     832
QSO: 28513 PH 2011-03-27 1244 IK2HLM        59     055 PY2ADR        59     777
QSO: 28525 PH 2011-03-27 1245 IK2HLM        59     056 LW6DG         59    1774
QSO: 28570 PH 2011-03-27 1247 IK2HLM        59     057 ZX5ZZ         59     398
QSO: 28370 PH 2011-03-27 1248 IK2HLM        59     058 ZX2B          59    2488
QSO: 28378 PH 2011-03-27 1249 IK2HLM        59     059 ZW5B          59    2052
QSO: 28386 PH 2011-03-27 1250 IK2HLM        59     060 LS1D          59    2972
QSO: 28394 PH 2011-03-27 1251 IK2HLM        59     061 PY2HL         59    1183
QSO: 28405 PH 2011-03-27 1254 IK2HLM        59     062 LR4E          59    1913
QSO: 28411 PH 2011-03-27 1256 IK2HLM        59     063 LR2F          59    1951
QSO:  7106 PH 2011-03-27 1259 IK2HLM        59     064 S51CK         59    1148
QSO:  7113 PH 2011-03-27 1300 IK2HLM        59     065 IZ1DGG        59     374
QSO:  7144 PH 2011-03-27 1304 IK2HLM        59     066 OT5A          59    1853
QSO:  7150 PH 2011-03-27 1306 IK2HLM        59     067 OQ7T          59     822
QSO:  7166 PH 2011-03-27 1308 IK2HLM        59     068 YL3DR         59     523
QSO:  7170 PH 2011-03-27 1308 IK2HLM        59     069 DP5M          59    1248
