START-OF-LOG: 2.0
REF-SECTION: 76
CALLSIGN: F1CBC
CATEGORY: SINGLE-OP ALL LOW
CLAIMED-SCORE:  378138
CONTEST: REF-SSB
CREATED-BY: WINREF-HF V9.7.18
NAME: PHILIPPE CHAMBRELAN
OFFTIME: 2024-02-24 2103 2024-02-25 0354
OFFTIME: 2024-02-24 1120 2024-02-24 1602
OFFTIME: 2024-02-25 1210 2024-02-25 1600
OFFTIME: 2024-02-24 1805 2024-02-24 2028
OFFTIME: 2024-02-24 0600 2024-02-24 0756
OFFTIME: 2024-02-25 1620 2024-02-25 1800
RIG: FT847
RIG: FT847
RIG: DIPOLES / G5RV
RIG: 80
SOAPBOX: Quelques heures de trafic pour donner des points aux copains, 
QSO: 7000  PH 2024-02-24 0848 F1CBC         59  76     F5ASD         59  77   
QSO: 7000  PH 2024-02-24 0849 F1CBC         59  76     F6GCT         59  77   
QSO: 7000  PH 2024-02-24 0850 F1CBC         59  76     TM4K          59  03   
QSO: 7000  PH 2024-02-24 0851 F1CBC         59  76     F4DPW         59  95   
QSO: 7000  PH 2024-02-24 0852 F1CBC         59  76     F6KVJ/P       59  80   
QSO: 7000  PH 2024-02-24 0853 F1CBC         59  76     F6AXN         59  28   
QSO: 7000  PH 2024-02-24 0854 F1CBC         59  76     F4HYT         59  19   
QSO: 7000  PH 2024-02-24 0856 F1CBC         59  76     F6KJJ         59  38   
QSO: 7000  PH 2024-02-24 0857 F1CBC         59  76     F8EMH         59  54   
QSO: 21000 PH 2024-02-24 0859 F1CBC         59  76     SV3RPQ        59  011  
QSO: 14000 PH 2024-02-24 0904 F1CBC         59  76     TK4TH         59  2B   
QSO: 14000 PH 2024-02-24 0906 F1CBC         59  76     F6KEH         59  34   
QSO: 14000 PH 2024-02-24 0907 F1CBC         59  76     HA6ZQ         59  001  
QSO: 21000 PH 2024-02-24 0913 F1CBC         59  76     LC5C          59  023  
QSO: 7000  PH 2024-02-24 0917 F1CBC         59  76     F6HQP         59  73   
QSO: 7000  PH 2024-02-24 0917 F1CBC         59  76     TM3P          59  38   
QSO: 7000  PH 2024-02-24 0919 F1CBC         59  76     F6KNB         59  33   
QSO: 7000  PH 2024-02-24 0920 F1CBC         59  76     F1NZC         59  63   
QSO: 7000  PH 2024-02-24 0921 F1CBC         59  76     F8CHM         59  37   
QSO: 7000  PH 2024-02-24 0922 F1CBC         59  76     F8KCF         59  74   
QSO: 7000  PH 2024-02-24 0925 F1CBC         59  76     F5NKX         59  50   
QSO: 7000  PH 2024-02-24 0927 F1CBC         59  76     F1IKA         59  31   
QSO: 28000 PH 2024-02-24 0932 F1CBC         59  76     LZ4TX         59  027  
QSO: 28000 PH 2024-02-24 0933 F1CBC         59  76     LC5C          59  033  
QSO: 14000 PH 2024-02-24 0936 F1CBC         59  76     PB6W          59  085  
QSO: 14000 PH 2024-02-24 0937 F1CBC         59  76     FY5KE         59  FY   
QSO: 14000 PH 2024-02-24 0941 F1CBC         59  76     F1MGE         59  13   
QSO: 7000  PH 2024-02-24 0944 F1CBC         59  76     F5RAV         59  27   
QSO: 7000  PH 2024-02-24 0945 F1CBC         59  76     F6KMX         59  94   
QSO: 7000  PH 2024-02-24 0947 F1CBC         59  76     F4KKV         59  53   
QSO: 7000  PH 2024-02-24 0948 F1CBC         59  76     TM5W          59  63   
QSO: 7000  PH 2024-02-24 0950 F1CBC         59  76     TM2RJ         59  45   
QSO: 14000 PH 2024-02-24 0953 F1CBC         59  76     OM2ADM        59  024  
QSO: 14000 PH 2024-02-24 0954 F1CBC         59  76     HA5PHK        59  134  
QSO: 21000 PH 2024-02-24 0959 F1CBC         59  76     UA6YN         59  031  
QSO: 14000 PH 2024-02-24 1009 F1CBC         59  76     TM2T          59  13   
QSO: 14000 PH 2024-02-24 1010 F1CBC         59  76     TK4RB         59  2B   
QSO: 14000 PH 2024-02-24 1036 F1CBC         59  76     CT7AXB        59  205  
QSO: 7000  PH 2024-02-24 1050 F1CBC         59  76     F5MNC         59  41   
QSO: 7000  PH 2024-02-24 1054 F1CBC         59  76     F8KGZ         59  54   
QSO: 7000  PH 2024-02-24 1114 F1CBC         59  76     F5OQL         59  79   
QSO: 21000 PH 2024-02-24 1118 F1CBC         59  76     FG5GP         59  FG   
QSO: 21000 PH 2024-02-24 1120 F1CBC         59  76     CT7AXB        59  242  
QSO: 28000 PH 2024-02-24 1602 F1CBC         59  76     F5KAR         59  76   
QSO: 21000 PH 2024-02-24 1608 F1CBC         59  76     FR8UA         59  FR   
QSO: 14000 PH 2024-02-24 1610 F1CBC         59  76     F4IAY         59  81   
QSO: 14000 PH 2024-02-24 1615 F1CBC         59  76     F1DCX         59  17   
QSO: 14000 PH 2024-02-24 1616 F1CBC         59  76     F6KKA         59  30   
QSO: 14000 PH 2024-02-24 1617 F1CBC         59  76     F4CWN         59  32   
QSO: 14000 PH 2024-02-24 1618 F1CBC         59  76     SV3RPQ        59  266  
QSO: 14000 PH 2024-02-24 1619 F1CBC         59  76     EA1FHQ        59  253  
QSO: 14000 PH 2024-02-24 1621 F1CBC         59  76     F4KKF         59  13   
QSO: 14000 PH 2024-02-24 1622 F1CBC         59  76     IW0HLZ        59  049  
QSO: 14000 PH 2024-02-24 1624 F1CBC         59  76     YT7BA         59  024  
QSO: 14000 PH 2024-02-24 1626 F1CBC         59  76     IT9FIQ        59  120  
QSO: 14000 PH 2024-02-24 1627 F1CBC         59  76     UR2Y          59  211  
QSO: 14000 PH 2024-02-24 1628 F1CBC         59  76     EC5SP         59  067  
QSO: 14000 PH 2024-02-24 1629 F1CBC         59  76     F4IZG         59  74   
QSO: 14000 PH 2024-02-24 1630 F1CBC         59  76     TM3P          59  38   
QSO: 14000 PH 2024-02-24 1632 F1CBC         59  76     F6GUH         59  12   
QSO: 14000 PH 2024-02-24 1636 F1CBC         59  76     F1RYW         59  32   
QSO: 14000 PH 2024-02-24 1639 F1CBC         59  76     F4DNK         59  76   
QSO: 7000  PH 2024-02-24 1645 F1CBC         59  76     F4CTJ         59  76   
QSO: 7000  PH 2024-02-24 1649 F1CBC         59  76     S51CK         59  250  
QSO: 7000  PH 2024-02-24 1651 F1CBC         59  76     F6KOP         59  77   
QSO: 7000  PH 2024-02-24 1652 F1CBC         59  76     9A/F5SNJ      59  251  
QSO: 7000  PH 2024-02-24 1654 F1CBC         59  76     F4FVA         59  49   
QSO: 7000  PH 2024-02-24 1655 F1CBC         59  76     F5JFU         59  58   
QSO: 7000  PH 2024-02-24 1658 F1CBC         59  76     F4IFF         59  37   
QSO: 7000  PH 2024-02-24 1659 F1CBC         59  76     F4KLR         59  62   
QSO: 7000  PH 2024-02-24 1700 F1CBC         59  76     F6BYJ         59  16   
QSO: 7000  PH 2024-02-24 1702 F1CBC         59  76     F4EMI         59  85   
QSO: 7000  PH 2024-02-24 1704 F1CBC         59  76     F4AIF         59  01   
QSO: 14000 PH 2024-02-24 1706 F1CBC         59  76     F4EQA         59  34   
QSO: 3500  PH 2024-02-24 1709 F1CBC         59  76     F6KOP         59  77   
QSO: 3500  PH 2024-02-24 1711 F1CBC         59  76     TM5TT         59  41   
QSO: 3500  PH 2024-02-24 1712 F1CBC         59  76     F8BMG         59  32   
QSO: 3500  PH 2024-02-24 1714 F1CBC         59  76     TM6B          59  76   
QSO: 3500  PH 2024-02-24 1719 F1CBC         59  76     F1PBZ         59  71   
QSO: 3500  PH 2024-02-24 1721 F1CBC         59  76     F4GWM         59  39   
QSO: 3500  PH 2024-02-24 1722 F1CBC         59  76     F5PXF         59  38   
QSO: 3500  PH 2024-02-24 1723 F1CBC         59  76     F8AAN         59  33   
QSO: 7000  PH 2024-02-24 1729 F1CBC         59  76     F6KSD         59  25   
QSO: 7000  PH 2024-02-24 1731 F1CBC         59  76     F6REF         59  00   
QSO: 7000  PH 2024-02-24 1734 F1CBC         59  76     F6FWQ         59  86   
QSO: 7000  PH 2024-02-24 1737 F1CBC         59  76     F8UFT         59  62   
QSO: 7000  PH 2024-02-24 1738 F1CBC         59  76     F1RHS         59  82   
QSO: 7000  PH 2024-02-24 1741 F1CBC         59  76     F6FMX         59  07   
QSO: 7000  PH 2024-02-24 1742 F1CBC         59  76     F5AUZ         59  87   
QSO: 7000  PH 2024-02-24 1743 F1CBC         59  76     F5BOY         59  73   
QSO: 21000 PH 2024-02-24 1747 F1CBC         59  76     PY2KJ         59  084  
QSO: 14000 PH 2024-02-24 1750 F1CBC         59  76     UW1M          59  138  
QSO: 14000 PH 2024-02-24 1755 F1CBC         59  76     F6KNB         59  33   
QSO: 7000  PH 2024-02-24 1758 F1CBC         59  76     TM5E          59  76   
QSO: 7000  PH 2024-02-24 1800 F1CBC         59  76     F4KJP         59  08   
QSO: 7000  PH 2024-02-24 1805 F1CBC         59  76     F4IYO         59  24   
QSO: 7000  PH 2024-02-24 2028 F1CBC         59  76     F4FJZ         59  73   
QSO: 7000  PH 2024-02-24 2030 F1CBC         59  76     DL5YM         59  353  
QSO: 7000  PH 2024-02-24 2031 F1CBC         59  76     HA5PHK        59  662  
QSO: 7000  PH 2024-02-24 2033 F1CBC         59  76     F4KKF         59  13   
QSO: 7000  PH 2024-02-24 2035 F1CBC         59  76     F4HEC         59  37   
QSO: 7000  PH 2024-02-24 2035 F1CBC         59  76     F4LAN         59  40   
QSO: 7000  PH 2024-02-24 2036 F1CBC         59  76     F5IXN         59  13   
QSO: 7000  PH 2024-02-24 2040 F1CBC         59  76     F4IDB         59  83   
QSO: 7000  PH 2024-02-24 2042 F1CBC         59  76     CN8DEM        59  115  
QSO: 3500  PH 2024-02-24 2044 F1CBC         59  76     F5KMB         59  60   
QSO: 3500  PH 2024-02-24 2046 F1CBC         59  76     TM6Y          59  46   
QSO: 3500  PH 2024-02-24 2047 F1CBC         59  76     F8EMH         59  54   
QSO: 3500  PH 2024-02-24 2048 F1CBC         59  76     F1NZC         59  63   
QSO: 3500  PH 2024-02-24 2050 F1CBC         59  76     F6DZU         59  40   
QSO: 3500  PH 2024-02-24 2051 F1CBC         59  76     F5BZB         59  81   
QSO: 3500  PH 2024-02-24 2052 F1CBC         59  76     F4JIK         59  78   
QSO: 3500  PH 2024-02-24 2053 F1CBC         59  76     F4IFF         59  37   
QSO: 3500  PH 2024-02-24 2055 F1CBC         59  76     TM16C         59  16   
QSO: 3500  PH 2024-02-24 2056 F1CBC         59  76     TM50KRK       59  78   
QSO: 3500  PH 2024-02-24 2057 F1CBC         59  76     F4KJP         59  08   
QSO: 3500  PH 2024-02-24 2058 F1CBC         59  76     TM3P          59  38   
QSO: 3500  PH 2024-02-24 2059 F1CBC         59  76     F6GCT         59  77   
QSO: 3500  PH 2024-02-24 2101 F1CBC         59  76     F6KQV         59  67   
QSO: 3500  PH 2024-02-24 2101 F1CBC         59  76     F6CQU         59  19   
QSO: 3500  PH 2024-02-24 2103 F1CBC         59  76     F6KMC         59  47   
QSO: 3500  PH 2024-02-25 0354 F1CBC         59  76     F5KDC         59  63   
QSO: 3500  PH 2024-02-25 0356 F1CBC         59  76     F1BIJ         59  06   
QSO: 3500  PH 2024-02-25 0357 F1CBC         59  76     F5KCK         59  78   
QSO: 3500  PH 2024-02-25 0400 F1CBC         59  76     F6KKH         59  11   
QSO: 3500  PH 2024-02-25 0401 F1CBC         59  76     F8KLY         59  69   
QSO: 3500  PH 2024-02-25 0403 F1CBC         59  76     TM87C         59  87   
QSO: 3500  PH 2024-02-25 0404 F1CBC         59  76     TM0P          59  75   
QSO: 3500  PH 2024-02-25 0405 F1CBC         59  76     F5SYM         59  84   
QSO: 3500  PH 2024-02-25 0406 F1CBC         59  76     F1RYW         59  32   
QSO: 3500  PH 2024-02-25 0407 F1CBC         59  76     F4JEH         59  76   
QSO: 3500  PH 2024-02-25 0410 F1CBC         59  76     F5KIA         59  45   
QSO: 3500  PH 2024-02-25 0413 F1CBC         59  76     F6FDR         59  80   
QSO: 3500  PH 2024-02-25 0414 F1CBC         59  76     F5OAM         59  47   
QSO: 3500  PH 2024-02-25 0415 F1CBC         59  76     F6HKS         59  81   
QSO: 3500  PH 2024-02-25 0417 F1CBC         59  76     F6KJS         59  71   
QSO: 3500  PH 2024-02-25 0420 F1CBC         59  76     F4FRQ         59  90   
QSO: 3500  PH 2024-02-25 0420 F1CBC         59  76     TM1HR         59  68   
QSO: 3500  PH 2024-02-25 0422 F1CBC         59  76     F5IRP         59  85   
QSO: 3500  PH 2024-02-25 0426 F1CBC         59  76     F4HQB         59  62   
QSO: 3500  PH 2024-02-25 0427 F1CBC         59  76     F5MNC         59  41   
QSO: 3500  PH 2024-02-25 0430 F1CBC         59  76     VE2TFL        59  506  
QSO: 3500  PH 2024-02-25 0434 F1CBC         59  76     F4EIK         59  52   
QSO: 3500  PH 2024-02-25 0443 F1CBC         59  76     F8KHR         59  34   
QSO: 3500  PH 2024-02-25 0445 F1CBC         59  76     F5VBD         59  73   
QSO: 3500  PH 2024-02-25 0448 F1CBC         59  76     F8KGZ         59  54   
QSO: 3500  PH 2024-02-25 0449 F1CBC         59  76     F6CPX         59  24   
QSO: 3500  PH 2024-02-25 0452 F1CBC         59  76     F4KKV         59  53   
QSO: 3500  PH 2024-02-25 0453 F1CBC         59  76     F4HRG         59  44   
QSO: 3500  PH 2024-02-25 0455 F1CBC         59  76     F4EGH         59  17   
QSO: 3500  PH 2024-02-25 0458 F1CBC         59  76     F5FDC         59  82   
QSO: 3500  PH 2024-02-25 0459 F1CBC         59  76     F4KNL         59  89   
QSO: 3500  PH 2024-02-25 0500 F1CBC         59  76     F6HQP         59  73   
QSO: 3500  PH 2024-02-25 0501 F1CBC         59  76     F6GNG         59  76   
QSO: 3500  PH 2024-02-25 0504 F1CBC         59  76     F5PVX         59  83   
QSO: 3500  PH 2024-02-25 0507 F1CBC         59  76     CT7AXB        59  754  
QSO: 3500  PH 2024-02-25 0508 F1CBC         59  76     F5NRE         59  48   
QSO: 3500  PH 2024-02-25 0510 F1CBC         59  76     F6KJU         59  59   
QSO: 3500  PH 2024-02-25 0511 F1CBC         59  76     F6KJJ         59  38   
QSO: 3500  PH 2024-02-25 0511 F1CBC         59  76     F6KUQ         59  33   
QSO: 3500  PH 2024-02-25 0518 F1CBC         59  76     F8UFT         59  62   
QSO: 3500  PH 2024-02-25 0520 F1CBC         59  76     F6KPQ         59  56   
QSO: 3500  PH 2024-02-25 0521 F1CBC         59  76     F6KVJ/P       59  80   
QSO: 3500  PH 2024-02-25 0522 F1CBC         59  76     F6KNB         59  33   
QSO: 3500  PH 2024-02-25 0526 F1CBC         59  76     F5OHM         59  36   
QSO: 3500  PH 2024-02-25 0527 F1CBC         59  76     F1MGE         59  13   
QSO: 3500  PH 2024-02-25 0531 F1CBC         59  76     F8DRE         59  28   
QSO: 3500  PH 2024-02-25 0537 F1CBC         59  76     F6KSD         59  25   
QSO: 3500  PH 2024-02-25 0539 F1CBC         59  76     F6KUC         59  16   
QSO: 3500  PH 2024-02-25 0544 F1CBC         59  76     TM5E          59  76   
QSO: 3500  PH 2024-02-25 0546 F1CBC         59  76     TM5W          59  63   
QSO: 3500  PH 2024-02-25 0553 F1CBC         59  76     TM3E          59  33   
QSO: 3500  PH 2024-02-25 0558 F1CBC         59  76     TM2T          59  13   
QSO: 7000  PH 2024-02-25 0604 F1CBC         59  76     F6KJS         59  71   
QSO: 3500  PH 2024-02-25 0615 F1CBC         59  76     TM5G          59  35   
QSO: 3500  PH 2024-02-25 0617 F1CBC         59  76     F5NKX         59  50   
QSO: 3500  PH 2024-02-25 0618 F1CBC         59  76     F6FTB         59  21   
QSO: 3500  PH 2024-02-25 0620 F1CBC         59  76     F5IQA         59  01   
QSO: 3500  PH 2024-02-25 0623 F1CBC         59  76     F4CTJ         59  76   
QSO: 3500  PH 2024-02-25 0624 F1CBC         59  76     F5JFU         59  58   
QSO: 7000  PH 2024-02-25 0629 F1CBC         59  76     F8KHN         59  76   
QSO: 7000  PH 2024-02-25 0630 F1CBC         59  76     F4FFH/P       59  66   
QSO: 7000  PH 2024-02-25 0632 F1CBC         59  76     FY5KE         59  FY   
QSO: 7000  PH 2024-02-25 0635 F1CBC         59  76     F1RYW         59  32   
QSO: 7000  PH 2024-02-25 0637 F1CBC         59  76     F5LZN         59  84   
QSO: 7000  PH 2024-02-25 0638 F1CBC         59  76     F4IZG         59  74   
QSO: 7000  PH 2024-02-25 0640 F1CBC         59  76     F6FET         59  53   
QSO: 7000  PH 2024-02-25 0641 F1CBC         59  76     IU1PZX        59  044  
QSO: 7000  PH 2024-02-25 0642 F1CBC         59  76     F1MGE         59  13   
QSO: 7000  PH 2024-02-25 0643 F1CBC         59  76     F4LCE         59  21   
QSO: 7000  PH 2024-02-25 0645 F1CBC         59  76     F4HQB         59  62   
QSO: 7000  PH 2024-02-25 0651 F1CBC         59  76     F4FRQ         59  90   
QSO: 7000  PH 2024-02-25 0653 F1CBC         59  76     F5KDC         59  63   
QSO: 7000  PH 2024-02-25 0654 F1CBC         59  76     F5OHM         59  36   
QSO: 7000  PH 2024-02-25 0655 F1CBC         59  76     F6CZV         59  92   
QSO: 7000  PH 2024-02-25 0657 F1CBC         59  76     F5KAR         59  76   
QSO: 7000  PH 2024-02-25 0702 F1CBC         59  76     F5DJL         59  74   
QSO: 7000  PH 2024-02-25 0703 F1CBC         59  76     F4JOY         59  43   
QSO: 7000  PH 2024-02-25 0705 F1CBC         59  76     F6KLI         59  33   
QSO: 7000  PH 2024-02-25 0707 F1CBC         59  76     F5PSI         59  62   
QSO: 7000  PH 2024-02-25 0708 F1CBC         59  76     TM50KRK       59  78   
QSO: 7000  PH 2024-02-25 0709 F1CBC         59  76     F6EKU         59  24   
QSO: 7000  PH 2024-02-25 0711 F1CBC         59  76     F5KMB         59  60   
QSO: 7000  PH 2024-02-25 0712 F1CBC         59  76     F4KNL         59  89   
QSO: 7000  PH 2024-02-25 0713 F1CBC         59  76     F4JEH         59  76   
QSO: 7000  PH 2024-02-25 0716 F1CBC         59  76     F6CQI         59  49   
QSO: 7000  PH 2024-02-25 0717 F1CBC         59  76     F8KLY         59  69   
QSO: 7000  PH 2024-02-25 0718 F1CBC         59  76     HB9TWU        59  382  
QSO: 7000  PH 2024-02-25 0721 F1CBC         59  76     TM0P          59  75   
QSO: 3500  PH 2024-02-25 0724 F1CBC         59  76     F6BYJ         59  16   
QSO: 3500  PH 2024-02-25 0726 F1CBC         59  76     F4HYT         59  19   
QSO: 3500  PH 2024-02-25 0727 F1CBC         59  76     F4FMU         59  14   
QSO: 3500  PH 2024-02-25 0739 F1CBC         59  76     F6KUP         59  55   
QSO: 3500  PH 2024-02-25 0740 F1CBC         59  76     F5ABW         59  49   
QSO: 3500  PH 2024-02-25 0742 F1CBC         59  76     F4AIF         59  01   
QSO: 3500  PH 2024-02-25 0744 F1CBC         59  76     F4FTA         59  21   
QSO: 3500  PH 2024-02-25 0745 F1CBC         59  76     F6KJX         59  41   
QSO: 3500  PH 2024-02-25 0746 F1CBC         59  76     F6IPQ         59  47   
QSO: 3500  PH 2024-02-25 0747 F1CBC         59  76     TM4A          59  79   
QSO: 14000 PH 2024-02-25 0757 F1CBC         59  76     F4HYT         59  19   
QSO: 14000 PH 2024-02-25 0758 F1CBC         59  76     F8KHN         59  76   
QSO: 14000 PH 2024-02-25 0800 F1CBC         59  76     F4GWO         59  66   
QSO: 14000 PH 2024-02-25 0801 F1CBC         59  76     F4FFH/P       59  66   
QSO: 14000 PH 2024-02-25 0806 F1CBC         59  76     F8ADY         59  87   
QSO: 14000 PH 2024-02-25 0807 F1CBC         59  76     CN8UN         59  500  
QSO: 14000 PH 2024-02-25 0814 F1CBC         59  76     F8EMH         59  54   
QSO: 14000 PH 2024-02-25 0824 F1CBC         59  76     F4IFF         59  37   
QSO: 7000  PH 2024-02-25 0833 F1CBC         59  76     F4EZG         59  87   
QSO: 3500  PH 2024-02-25 0838 F1CBC         59  76     F6GOE         59  19   
QSO: 21000 PH 2024-02-25 0843 F1CBC         59  76     LZ1DM         59  131  
QSO: 21000 PH 2024-02-25 0845 F1CBC         59  76     UT0ZT         59  047  
QSO: 14000 PH 2024-02-25 0848 F1CBC         59  76     F6HQP         59  73   
QSO: 14000 PH 2024-02-25 0851 F1CBC         59  76     OK1UOZ        59  098  
QSO: 7000  PH 2024-02-25 0854 F1CBC         59  76     F4JIK         59  78   
QSO: 7000  PH 2024-02-25 0855 F1CBC         59  76     F4GQP         59  18   
QSO: 7000  PH 2024-02-25 0856 F1CBC         59  76     F5ASO         59  52   
QSO: 7000  PH 2024-02-25 0858 F1CBC         59  76     F6FTB         59  21   
QSO: 7000  PH 2024-02-25 0859 F1CBC         59  76     F5HIJ         59  33   
QSO: 7000  PH 2024-02-25 0900 F1CBC         59  76     F6GOE         59  19   
QSO: 7000  PH 2024-02-25 0905 F1CBC         59  76     F4ENJ/P       59  15   
QSO: 7000  PH 2024-02-25 0908 F1CBC         59  76     F6KJX         59  41   
QSO: 21000 PH 2024-02-25 0912 F1CBC         59  76     F8EMH         59  54   
QSO: 14000 PH 2024-02-25 0917 F1CBC         59  76     LZ1JZ         59  072  
QSO: 14000 PH 2024-02-25 0920 F1CBC         59  76     F4IDB         59  83   
QSO: 14000 PH 2024-02-25 0922 F1CBC         59  76     SP2FRX        59  057  
QSO: 21000 PH 2024-02-25 0925 F1CBC         59  76     HA5PHK        59  824  
QSO: 21000 PH 2024-02-25 0928 F1CBC         59  76     LZ5K          59  186  
QSO: 21000 PH 2024-02-25 0936 F1CBC         59  76     F4HYT         59  19   
QSO: 14000 PH 2024-02-25 0946 F1CBC         59  76     DK1RU         59  127  
QSO: 14000 PH 2024-02-25 0947 F1CBC         59  76     F8BSY         59  66   
QSO: 14000 PH 2024-02-25 0948 F1CBC         59  76     F4JQT         59  31   
QSO: 14000 PH 2024-02-25 0950 F1CBC         59  76     F8KHR         59  34   
QSO: 14000 PH 2024-02-25 0951 F1CBC         59  76     F8KCF         59  74   
QSO: 14000 PH 2024-02-25 0954 F1CBC         59  76     S51CK         59  567  
QSO: 14000 PH 2024-02-25 0956 F1CBC         59  76     F4HQB         59  62   
QSO: 14000 PH 2024-02-25 1000 F1CBC         59  76     TM5TT         59  41   
QSO: 21000 PH 2024-02-25 1005 F1CBC         59  76     8S8S          59  158  
QSO: 21000 PH 2024-02-25 1029 F1CBC         59  76     F4CWN         59  32   
QSO: 21000 PH 2024-02-25 1033 F1CBC         59  76     LZ1JZ         59  161  
QSO: 21000 PH 2024-02-25 1035 F1CBC         59  76     SP9EML        59  176  
QSO: 28000 PH 2024-02-25 1039 F1CBC         59  76     ER1BF         59  098  
QSO: 28000 PH 2024-02-25 1041 F1CBC         59  76     FR8UA         59  FR   
QSO: 28000 PH 2024-02-25 1045 F1CBC         59  76     UA6YN         59  231  
QSO: 28000 PH 2024-02-25 1046 F1CBC         59  76     ER3CT         59  150  
QSO: 28000 PH 2024-02-25 1053 F1CBC         59  76     RA1ZZ/3       59  016  
QSO: 28000 PH 2024-02-25 1058 F1CBC         59  76     LZ1JZ         59  206  
QSO: 21000 PH 2024-02-25 1101 F1CBC         59  76     SO5C          59  155  
QSO: 21000 PH 2024-02-25 1103 F1CBC         59  76     EA7GX         59  101  
QSO: 21000 PH 2024-02-25 1105 F1CBC         59  76     LY4Q          59  193  
QSO: 7000  PH 2024-02-25 1107 F1CBC         59  76     F8ATS         59  91   
QSO: 7000  PH 2024-02-25 1108 F1CBC         59  76     F5SDH         59  35   
QSO: 7000  PH 2024-02-25 1109 F1CBC         59  76     F6EQZ         59  51   
QSO: 7000  PH 2024-02-25 1110 F1CBC         59  76     F4EPM         59  54   
QSO: 7000  PH 2024-02-25 1111 F1CBC         59  76     F4KLS         59  69   
QSO: 7000  PH 2024-02-25 1114 F1CBC         59  76     F5TMR         59  17   
QSO: 7000  PH 2024-02-25 1115 F1CBC         59  76     OT5N          59  336  
QSO: 7000  PH 2024-02-25 1118 F1CBC         59  76     F1JBN         59  36   
QSO: 7000  PH 2024-02-25 1119 F1CBC         59  76     F5SHN         59  03   
QSO: 7000  PH 2024-02-25 1121 F1CBC         59  76     F4JTH         59  08   
QSO: 7000  PH 2024-02-25 1123 F1CBC         59  76     TM3RH         59  57   
QSO: 7000  PH 2024-02-25 1126 F1CBC         59  76     F6CCZ         59  44   
QSO: 7000  PH 2024-02-25 1130 F1CBC         59  76     OS8L          59  408  
QSO: 14000 PH 2024-02-25 1132 F1CBC         59  76     F9LM          59  24   
