START-OF-LOG: 3.0
CALLSIGN: 9A7RA
CONTEST: EUHFC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CLAIMED-SCORE: 28227
NAME: 
ADDRESS-CITY: 
ADDRESS-POSTALCODE: 
ADDRESS-COUNTRY: CROATIA
OPERATORS: 9A7RA
CLUB: 
CREATED-BY: DXLog.net v2.5.15
QSO: 14020 CW 2021-08-07 1202 9A7RA         599 14     RT3C          599 80 
QSO: 21025 CW 2021-08-07 1506 9A7RA         599 14     RL5A          599 82 
QSO: 21025 CW 2021-08-07 1506 9A7RA         599 14     EU1A          599 95 
QSO: 21025 CW 2021-08-07 1507 9A7RA         599 14     DR5X          599 80 
QSO: 21025 CW 2021-08-07 1507 9A7RA         599 14     PA2A          599 81 
QSO: 21025 CW 2021-08-07 1508 9A7RA         599 14     EW1TZ         599 78 
QSO: 21025 CW 2021-08-07 1510 9A7RA         599 14     ON5JT         599 69 
QSO: 21025 CW 2021-08-07 1514 9A7RA         599 14     G3KHZ         599 54 
QSO: 21025 CW 2021-08-07 1514 9A7RA         599 14     EW2A          599 78 
QSO: 21025 CW 2021-08-07 1514 9A7RA         599 14     R6DJM         599 82 
QSO: 21025 CW 2021-08-07 1515 9A7RA         599 14     UR7QC         599 72 
QSO: 21025 CW 2021-08-07 1515 9A7RA         599 14     OH5ZA         599 71 
QSO: 21025 CW 2021-08-07 1516 9A7RA         599 14     UY5YB         599 67 
QSO: 21021 CW 2021-08-07 1518 9A7RA         599 14     OH2KW         599 79 
QSO: 21021 CW 2021-08-07 1520 9A7RA         599 14     RW3RN         599 83 
QSO: 21021 CW 2021-08-07 1521 9A7RA         599 14     D1M           599 72 
QSO: 21021 CW 2021-08-07 1524 9A7RA         599 14     RT4M          599 76 
QSO: 21021 CW 2021-08-07 1527 9A7RA         599 14     UA4S          599 98 
QSO: 21021 CW 2021-08-07 1527 9A7RA         599 14     UA6LCN        599 73 
QSO: 21021 CW 2021-08-07 1528 9A7RA         599 14     R7MM          599 68 
QSO: 21021 CW 2021-08-07 1528 9A7RA         599 14     EU4E          599 77 
QSO: 21021 CW 2021-08-07 1529 9A7RA         599 14     DK4LX         579 71 
QSO: 21021 CW 2021-08-07 1530 9A7RA         599 14     PA5KT         599 82 
QSO: 21021 CW 2021-08-07 1530 9A7RA         599 14     DJ5QW         599 80 
QSO: 21021 CW 2021-08-07 1531 9A7RA         599 14     UT3IZ         599 73 
QSO: 21021 CW 2021-08-07 1532 9A7RA         599 14     ON5JT         599 69 
QSO: 21021 CW 2021-08-07 1533 9A7RA         599 14     DL5ASK        599 77 
QSO: 21021 CW 2021-08-07 1533 9A7RA         599 14     R7MM          599 68 
QSO: 21021 CW 2021-08-07 1533 9A7RA         599 14     UA3LID        599 83 
QSO: 21021 CW 2021-08-07 1534 9A7RA         599 14     UA3LID        599 83 
QSO: 21021 CW 2021-08-07 1535 9A7RA         599 14     UR9Q          599 79 
QSO: 21021 CW 2021-08-07 1537 9A7RA         599 14     UX0LL         599 95 
QSO: 21021 CW 2021-08-07 1543 9A7RA         599 14     SP4JCQ        599 75 
QSO: 21021 CW 2021-08-07 1543 9A7RA         599 14     UV1IX         599 92 
QSO: 21021 CW 2021-08-07 1545 9A7RA         599 14     LY5E          599 81 
QSO: 21021 CW 2021-08-07 1548 9A7RA         599 14     UR7MZ         599 77 
QSO: 21021 CW 2021-08-07 1550 9A7RA         599 14     DL1GME        599 97 
QSO: 21022 CW 2021-08-07 1559 9A7RA         599 14     F6HDI         599 81 
QSO: 21022 CW 2021-08-07 1602 9A7RA         599 14     DM6EE         599 81 
QSO: 21022 CW 2021-08-07 1603 9A7RA         599 14     DL5ASK        599 77 
QSO: 21022 CW 2021-08-07 1604 9A7RA         599 14     DL5AXX        599 78 
QSO: 21022 CW 2021-08-07 1604 9A7RA         599 14     DK3GI         599 68 
QSO: 21022 CW 2021-08-07 1605 9A7RA         599 14     IT9ESW        599 88 
QSO: 21022 CW 2021-08-07 1607 9A7RA         599 14     DL4FN         599 84 
QSO: 21022 CW 2021-08-07 1607 9A7RA         599 14     SD6F          599 78 
QSO: 21022 CW 2021-08-07 1609 9A7RA         599 14     M0BEW         599 97 
QSO: 21022 CW 2021-08-07 1613 9A7RA         599 14     UY5ZZ         599 67 
QSO: 21022 CW 2021-08-07 1614 9A7RA         599 14     EF3A          599 79 
QSO: 21022 CW 2021-08-07 1617 9A7RA         599 14     DK0MM         599 60 
QSO: 21025 CW 2021-08-07 1619 9A7RA         599 14     RW3DY         599 84 
QSO: 21025 CW 2021-08-07 1621 9A7RA         599 14     UT4LW         599 98 
QSO: 21025 CW 2021-08-07 1622 9A7RA         599 14     RU3A          599 82 
QSO: 21025 CW 2021-08-07 1622 9A7RA         599 14     G4ERW         599 76 
QSO: 21025 CW 2021-08-07 1627 9A7RA         599 14     YP5A          599 77 
QSO: 21025 CW 2021-08-07 1628 9A7RA         599 14     RM2U          599 79 
QSO: 21025 CW 2021-08-07 1628 9A7RA         599 14     OK7T          599 83 
QSO:  7011 CW 2021-08-07 1816 9A7RA         599 14     UW6E          599 88 
QSO:  7011 CW 2021-08-07 1817 9A7RA         599 14     UV1IX         599 92 
QSO:  7011 CW 2021-08-07 1817 9A7RA         599 14     UA3LID        599 83 
QSO:  7011 CW 2021-08-07 1818 9A7RA         599 14     UT4LW         599 98 
QSO:  7011 CW 2021-08-07 1818 9A7RA         599 14     RL5A          599 82 
QSO:  7011 CW 2021-08-07 1818 9A7RA         599 14     UC7A          599 83 
QSO:  7011 CW 2021-08-07 1819 9A7RA         599 14     LY3B          599 83 
QSO:  7011 CW 2021-08-07 1819 9A7RA         599 14     LY2J          599 84 
QSO:  7011 CW 2021-08-07 1820 9A7RA         599 14     EU3A          599 72 
QSO:  7011 CW 2021-08-07 1820 9A7RA         599 14     IK8UND        599 93 
QSO:  7011 CW 2021-08-07 1821 9A7RA         599 14     UA4S          599 98 
QSO:  7011 CW 2021-08-07 1822 9A7RA         599 14     DK0MM         599 60 
QSO:  7011 CW 2021-08-07 1823 9A7RA         599 14     RN3YA         599 81 
QSO:  7011 CW 2021-08-07 1823 9A7RA         599 14     EV1R          599 87 
QSO:  7011 CW 2021-08-07 1824 9A7RA         599 14     R5QQ          599 77 
QSO:  7011 CW 2021-08-07 1825 9A7RA         599 14     UT7FA         599 77 
QSO:  7011 CW 2021-08-07 1826 9A7RA         599 14     SN7O          599 75 
QSO:  7011 CW 2021-08-07 1826 9A7RA         599 14     F6DCQ         599 74 
QSO:  7011 CW 2021-08-07 1827 9A7RA         599 14     EV6O          599 71 
QSO:  7011 CW 2021-08-07 1827 9A7RA         599 14     UT7NI/QRP     599 76 
QSO:  7011 CW 2021-08-07 1827 9A7RA         599 14     R7MM          599 68 
QSO:  7011 CW 2021-08-07 1827 9A7RA         599 14     YU5T          599 80 
QSO:  7011 CW 2021-08-07 1829 9A7RA         599 14     UR5R          599 99 
QSO:  7011 CW 2021-08-07 1829 9A7RA         599 14     RD1T          599 71 
QSO:  7011 CW 2021-08-07 1830 9A7RA         599 14     R1QE          599 72 
QSO:  7011 CW 2021-08-07 1830 9A7RA         599 14     RT3T          599 77 
QSO:  7011 CW 2021-08-07 1831 9A7RA         599 14     SP2HMT        599 74 
QSO:  7011 CW 2021-08-07 1833 9A7RA         599 14     RK3TT         599 96 
QSO:  7011 CW 2021-08-07 1833 9A7RA         599 14     EU1DC         599 90 
QSO:  7019 CW 2021-08-07 1835 9A7RA         599 14     UW6E          599 88 
QSO:  7019 CW 2021-08-07 1835 9A7RA         599 14     DJ1OJ         599 53 
QSO:  7019 CW 2021-08-07 1835 9A7RA         599 14     LY3BN         599 84 
QSO:  7019 CW 2021-08-07 1836 9A7RA         599 14     RM2U          599 79 
QSO:  7019 CW 2021-08-07 1837 9A7RA         599 14     R3ZZ          599 70 
QSO:  7019 CW 2021-08-07 1837 9A7RA         599 14     RA3YDA        599 82 
QSO:  7019 CW 2021-08-07 1838 9A7RA         599 14     YL2TD         599 88 
QSO:  7019 CW 2021-08-07 1839 9A7RA         599 14     EU8U          599 79 
QSO:  7019 CW 2021-08-07 1839 9A7RA         599 14     LY5R          599 75 
QSO:  7019 CW 2021-08-07 1839 9A7RA         599 14     R3ST          599 83 
QSO:  7019 CW 2021-08-07 1840 9A7RA         599 14     UR7QO         599 72 
QSO:  7019 CW 2021-08-07 1841 9A7RA         599 14     LY6A          599 77 
QSO:  7019 CW 2021-08-07 1841 9A7RA         599 14     RT2C          599 80 
QSO:  7019 CW 2021-08-07 1908 9A7RA         599 14     LY3CY         599 74 
QSO:  7019 CW 2021-08-07 1909 9A7RA         599 14     UY2IG         599 82 
QSO:  7019 CW 2021-08-07 1911 9A7RA         599 14     DJ4MX         599 17 
QSO:  7019 CW 2021-08-07 1911 9A7RA         599 14     UT8AS         599 73 
QSO:  7002 CW 2021-08-07 1914 9A7RA         599 14     YQ6A          599 74 
QSO:  7004 CW 2021-08-07 1917 9A7RA         599 14     PA4M          599 97 
QSO:  7005 CW 2021-08-07 1919 9A7RA         599 14     YL7X          599 82 
QSO:  7005 CW 2021-08-07 1920 9A7RA         599 14     IT9RBW        599 73 
QSO:  7011 CW 2021-08-07 1921 9A7RA         599 14     LA8OM         599 69 
QSO:  7033 CW 2021-08-07 1924 9A7RA         599 14     YP8T          599 18 
QSO:  7022 CW 2021-08-07 1925 9A7RA         599 14     RU3A          599 82 
QSO:  7022 CW 2021-08-07 1926 9A7RA         599 14     EW8OM         599 69 
QSO:  7022 CW 2021-08-07 1926 9A7RA         599 14     DJ2FR         599 04 
QSO:  7022 CW 2021-08-07 1927 9A7RA         599 14     DL1NKS        599 99 
QSO:  7022 CW 2021-08-07 1928 9A7RA         599 14     PA3HCC        599 95 
QSO:  7022 CW 2021-08-07 1928 9A7RA         599 14     LY4T          599 77 
QSO:  7022 CW 2021-08-07 1929 9A7RA         599 14     DL6RAI        599 80 
QSO:  7022 CW 2021-08-07 1929 9A7RA         599 14     YO4RDW        599 88 
QSO:  7022 CW 2021-08-07 1931 9A7RA         599 14     DR5X          599 80 
QSO:  7022 CW 2021-08-07 1932 9A7RA         599 14     EW1P          599 82 
QSO:  7022 CW 2021-08-07 1932 9A7RA         599 14     EW2A          599 78 
QSO:  7022 CW 2021-08-07 1933 9A7RA         599 14     UX1AA         599 80 
QSO:  7022 CW 2021-08-07 1933 9A7RA         599 14     RW1A          599 84 
QSO:  7022 CW 2021-08-07 1935 9A7RA         599 14     EW1M          599 80 
QSO:  7021 CW 2021-08-07 1937 9A7RA         599 14     DF1MM         599 72 
QSO:  7021 CW 2021-08-07 1938 9A7RA         599 14     RK3DK         599 71 
QSO:  7021 CW 2021-08-07 1939 9A7RA         599 14     R5CA          599 14 
QSO:  7021 CW 2021-08-07 1939 9A7RA         599 14     EI7KD         599 77 
QSO:  7021 CW 2021-08-07 1940 9A7RA         599 14     YL7A          599 73 
QSO:  7021 CW 2021-08-07 1940 9A7RA         599 14     UT5NR         599 11 
QSO:  7021 CW 2021-08-07 1940 9A7RA         599 14     HA0VI         599 85 
QSO:  7021 CW 2021-08-07 1941 9A7RA         599 14     SO3O          599 08 
QSO:  7021 CW 2021-08-07 1941 9A7RA         599 14     DP7X          599 74 
QSO:  7021 CW 2021-08-07 1941 9A7RA         599 14     UA6LCN        599 73 
QSO:  7021 CW 2021-08-07 1942 9A7RA         599 14     DL5ARM        599 76 
QSO:  7021 CW 2021-08-07 1942 9A7RA         599 14     PA6AA         599 06 
QSO:  7021 CW 2021-08-07 1943 9A7RA         599 14     LY2A          599 74 
QSO:  7021 CW 2021-08-07 1944 9A7RA         599 14     HB9AMO        599 68 
QSO:  7021 CW 2021-08-07 1946 9A7RA         599 14     PC2F          599 81 
QSO:  7021 CW 2021-08-07 1946 9A7RA         599 14     DL4FN         599 84 
QSO:  7021 CW 2021-08-07 1947 9A7RA         599 14     YL2EA         599 73 
QSO:  7021 CW 2021-08-07 1947 9A7RA         599 14     G6C           599 17 
QSO:  7021 CW 2021-08-07 1948 9A7RA         599 14     RD4A          599 88 
QSO:  7021 CW 2021-08-07 1948 9A7RA         599 14     UY2UZ         599 98 
QSO:  7021 CW 2021-08-07 1949 9A7RA         599 14     EU4E          599 77 
QSO:  7021 CW 2021-08-07 1949 9A7RA         599 14     F6HDI         599 81 
QSO:  7021 CW 2021-08-07 1951 9A7RA         599 14     EU8R          599 77 
QSO:  7021 CW 2021-08-07 1952 9A7RA         599 14     SN5J          599 77 
QSO:  7021 CW 2021-08-07 1953 9A7RA         599 14     LY2MM         599 70 
QSO:  7021 CW 2021-08-07 1953 9A7RA         599 14     LY3CY         599 74 
QSO:  7021 CW 2021-08-07 1953 9A7RA         599 14     R3OR          599 80 
QSO:  7021 CW 2021-08-07 1955 9A7RA         599 14     UA6CC         599 81 
QSO:  7027 CW 2021-08-07 1958 9A7RA         599 14     UT7E          599 89 
QSO:  7027 CW 2021-08-07 1958 9A7RA         599 14     EU1A          599 95 
QSO:  7027 CW 2021-08-07 1958 9A7RA         599 14     IK2WAD        599 93 
QSO:  7027 CW 2021-08-07 1959 9A7RA         599 14     EW8DX         599 65 
QSO:  7027 CW 2021-08-07 2001 9A7RA         599 14     UA6AA         599 95 
QSO:  7027 CW 2021-08-07 2003 9A7RA         599 14     YL1ZU         599 94 
QSO:  7027 CW 2021-08-07 2004 9A7RA         599 14     R6DJM         599 82 
QSO:  7027 CW 2021-08-07 2006 9A7RA         599 14     PC2F          599 81 
QSO:  7027 CW 2021-08-07 2007 9A7RA         599 14     HB9DCM        599 85 
QSO:  7027 CW 2021-08-07 2007 9A7RA         599 14     M3AWD         599 01 
QSO:  7027 CW 2021-08-07 2007 9A7RA         599 14     UW2M          599 84 
QSO:  7027 CW 2021-08-07 2008 9A7RA         599 14     R4BZ          599 81 
QSO:  7015 CW 2021-08-07 2012 9A7RA         599 14     YL2SM         599 88 
QSO:  7015 CW 2021-08-07 2015 9A7RA         599 14     RW3RN         599 83 
QSO:  7015 CW 2021-08-07 2015 9A7RA         599 14     DJ0YI         599 61 
QSO:  7015 CW 2021-08-07 2016 9A7RA         599 14     LY2AT         599 71 
QSO:  7015 CW 2021-08-07 2016 9A7RA         599 14     EI8JX         599 68 
QSO:  7015 CW 2021-08-07 2017 9A7RA         599 14     IK2AUK        599 82 
QSO:  7015 CW 2021-08-07 2017 9A7RA         599 14     ON4TTT        599 03 
QSO:  7015 CW 2021-08-07 2018 9A7RA         599 14     HB9CSA        599 82 
QSO:  7015 CW 2021-08-07 2020 9A7RA         599 14     G3P           599 67 
QSO:  7015 CW 2021-08-07 2021 9A7RA         599 14     LY2F          599 72 
QSO:  7015 CW 2021-08-07 2021 9A7RA         599 14     RK2M          599 55 
QSO:  7015 CW 2021-08-07 2022 9A7RA         599 14     SP4JCQ        599 75 
QSO:  7015 CW 2021-08-07 2022 9A7RA         599 14     UW1WU         599 09 
QSO:  7015 CW 2021-08-07 2023 9A7RA         599 14     OG7F          599 73 
QSO:  7015 CW 2021-08-07 2023 9A7RA         599 14     LZ1YF         599 76 
QSO:  7015 CW 2021-08-07 2024 9A7RA         599 14     R5AF          599 16 
QSO:  7015 CW 2021-08-07 2025 9A7RA         599 14     UR4LIN        599 87 
QSO:  7015 CW 2021-08-07 2025 9A7RA         599 14     SM6OEF        599 83 
QSO:  7015 CW 2021-08-07 2025 9A7RA         599 14     RA4PQ         599 79 
QSO:  7015 CW 2021-08-07 2027 9A7RA         599 14     EA5FID        599 92 
QSO:  7015 CW 2021-08-07 2028 9A7RA         599 14     YL3FW         599 75 
QSO:  7015 CW 2021-08-07 2029 9A7RA         599 14     OH5ZA         599 71 
QSO:  7015 CW 2021-08-07 2030 9A7RA         599 14     PA0RBA        599 74 
QSO:  7015 CW 2021-08-07 2031 9A7RA         599 14     LY5G          599 77 
QSO:  7015 CW 2021-08-07 2031 9A7RA         599 14     F5MOG         599 86 
QSO:  7015 CW 2021-08-07 2031 9A7RA         599 14     DK3QZ         599 99 
QSO:  7015 CW 2021-08-07 2033 9A7RA         599 14     OM0RM         599 81 
QSO:  7026 CW 2021-08-07 2134 9A7RA         599 14     OK7T          599 83 
QSO:  7026 CW 2021-08-07 2134 9A7RA         599 14     9A3VM         599 69 
QSO:  7026 CW 2021-08-07 2135 9A7RA         599 14     F8BUI         599 96 
QSO:  7026 CW 2021-08-07 2135 9A7RA         599 14     R7KX          599 68 
QSO:  7026 CW 2021-08-07 2135 9A7RA         599 14     HA5NR         599 66 
QSO:  7026 CW 2021-08-07 2137 9A7RA         599 14     OK4RQ         599 82 
QSO:  7026 CW 2021-08-07 2138 9A7RA         599 14     DL1NEO        599 93 
QSO:  7026 CW 2021-08-07 2139 9A7RA         599 14     YO7ARZ        599 68 
QSO:  7026 CW 2021-08-07 2140 9A7RA         599 14     UI3A          599 14 
QSO:  7026 CW 2021-08-07 2141 9A7RA         599 14     EA3OH         599 80 
QSO:  7026 CW 2021-08-07 2142 9A7RA         599 14     UA6GO         599 69 
QSO:  7026 CW 2021-08-07 2142 9A7RA         599 14     UA6YH         599 69 
QSO:  7026 CW 2021-08-07 2142 9A7RA         599 14     US5EFU        599 84 
QSO:  7026 CW 2021-08-07 2143 9A7RA         599 14     EA1VT         599 90 
QSO:  7026 CW 2021-08-07 2144 9A7RA         599 14     LY7W          599 84 
QSO:  7026 CW 2021-08-07 2145 9A7RA         599 14     SQ5CZP        599 95 
QSO:  7026 CW 2021-08-07 2145 9A7RA         599 14     SN7F          599 80 
QSO:  7026 CW 2021-08-07 2146 9A7RA         599 14     LY5I          599 84 
QSO:  7026 CW 2021-08-07 2146 9A7RA         599 14     YO8DOH        599 84 
QSO:  7026 CW 2021-08-07 2147 9A7RA         599 14     ON6PJ         599 15 
QSO:  7026 CW 2021-08-07 2148 9A7RA         599 14     UX1UF         599 01 
QSO:  7026 CW 2021-08-07 2149 9A7RA         599 14     TM1CY         599 87 
QSO:  7026 CW 2021-08-07 2149 9A7RA         599 14     G3WZS         599 67 
QSO:  7026 CW 2021-08-07 2149 9A7RA         599 14     IK2WZV        599 94 
QSO:  7026 CW 2021-08-07 2151 9A7RA         599 14     DL4XU         599 89 
QSO:  7026 CW 2021-08-07 2152 9A7RA         599 14     IK1RGK        599 91 
QSO:  7026 CW 2021-08-07 2153 9A7RA         599 14     EA1IYK        599 74 
QSO:  7026 CW 2021-08-07 2154 9A7RA         599 14     SF5O          599 71 
QSO:  7026 CW 2021-08-07 2155 9A7RA         599 14     UY5VA         599 68 
QSO:  7026 CW 2021-08-07 2156 9A7RA         599 14     F6AUS         599 70 
QSO:  7026 CW 2021-08-07 2157 9A7RA         599 14     EW4R          599 86 
QSO:  7026 CW 2021-08-07 2158 9A7RA         599 14     F6EZV         599 76 
QSO:  7026 CW 2021-08-07 2159 9A7RA         599 14     DF5BX         599 76
END-OF-LOG:
