START-OF-LOG: 3.0
ARRL-SECTION:
CONTEST: CQ-WW-CW
CALLSIGN: K7MY
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-ASSISTED: ASSISTED
CLAIMED-SCORE: 20240
OPERATORS: K7MY
CLUB: Central Arizona DX Association
NAME: JIM HOGGARD
CREATED-BY: Exported on 2008-11-30. 110 records exported.
CREATED-BY:
CREATED-BY:                   --------info sent------- -------info rcvd--------
CREATED-BY: mo date       time call          rst exch   call          rst exch   t
QSO:  7060 CW 2008-11-30 0218 K7MY          599 03     VE3EJ         599 04
QSO:  7063 CW 2008-11-30 0219 K7MY          599 03     HC8N          599 10
QSO:  7003 CW 2008-11-30 1334 K7MY          599 03     JE1ZWT        599 25
QSO:  7028 CW 2008-11-30 1345 K7MY          599 03     KH7B          599 31
QSO:  7037 CW 2008-11-30 1359 K7MY          599 03     JH7QXJ        599 25
QSO: 14009 CW 2008-11-30 1406 K7MY          599 03     DD1LD         599 14
QSO: 14010 CW 2008-11-30 1408 K7MY          599 03     YT0A          599 15
QSO: 14023 CW 2008-11-30 1412 K7MY          599 03     SN8F          599 15
QSO: 14026 CW 2008-11-30 1414 K7MY          599 03     OM8A          599 15
QSO: 14026 CW 2008-11-30 1415 K7MY          599 03     4O3A          599 15
QSO: 14028 CW 2008-11-30 1417 K7MY          599 03     E73M          599 15
QSO: 14031 CW 2008-11-30 1419 K7MY          599 03     G6PZ          599 14
QSO: 14006 CW 2008-11-30 1424 K7MY          599 03     M6T           599 14
QSO: 14009 CW 2008-11-30 1430 K7MY          599 03     DL5WW         599 14
QSO: 14012 CW 2008-11-30 1433 K7MY          599 03     G1A           599 14
QSO: 14014 CW 2008-11-30 1434 K7MY          599 03     TM6M          599 14
QSO: 14021 CW 2008-11-30 1438 K7MY          599 03     IZ8GCB        599 15
QSO: 14031 CW 2008-11-30 1441 K7MY          599 03     EA5FV         599 14
QSO: 14036 CW 2008-11-30 1447 K7MY          599 03     F6KNB         599 14
QSO: 14064 CW 2008-11-30 1451 K7MY          599 03     HD2M          599 10
QSO: 14006 CW 2008-11-30 1456 K7MY          599 03     HG6N          599 15
QSO: 14019 CW 2008-11-30 1501 K7MY          599 03     DL2DX         599 14
QSO: 21004 CW 2008-11-30 1503 K7MY          599 03     NY4A          599 05
QSO: 21010 CW 2008-11-30 1505 K7MY          599 03     KC1XX         599 05
QSO: 21039 CW 2008-11-30 1510 K7MY          599 03     OA4SS         599 10
QSO: 21053 CW 2008-11-30 1513 K7MY          599 03     OA4WW         599 10
QSO: 21014 CW 2008-11-30 1725 K7MY          599 03     LU2FLN        599 13
QSO: 21032 CW 2008-11-30 1728 K7MY          599 03     PY3MHZ        599 11
QSO: 21045 CW 2008-11-30 1747 K7MY          599 03     TI8II         599 07
QSO: 21020 CW 2008-11-30 1800 K7MY          599 03     PJ2T          599 09
QSO: 21034 CW 2008-11-30 1802 K7MY          599 03     LP1H          599 13
QSO: 21044 CW 2008-11-30 1806 K7MY          599 03     PW2D          599 11
QSO: 21036 CW 2008-11-30 1824 K7MY          599 03     3X5A          599 35
QSO: 14016 CW 2008-11-30 2059 K7MY          599 03     VE3FU         599 04
QSO: 14001 CW 2008-11-30 2109 K7MY          599 03     KC1XX         599 05
QSO: 14007 CW 2008-11-30 2111 K7MY          599 03     WW2DX         599 05
QSO: 14009 CW 2008-11-30 2112 K7MY          599 03     KQ2M          599 05
QSO: 14011 CW 2008-11-30 2113 K7MY          599 03     K7RL          599 03
QSO: 14019 CW 2008-11-30 2116 K7MY          599 03     W0AIH         599 04
QSO: 14024 CW 2008-11-30 2117 K7MY          599 03     VE3XD         599 04
QSO: 14030 CW 2008-11-30 2119 K7MY          599 03     TG9/V3IYH     599 07
QSO: 14043 CW 2008-11-30 2122 K7MY          599 03     PJ4LS         599 09
QSO: 14047 CW 2008-11-30 2123 K7MY          599 03     8P5A          599 08
QSO: 14047 CW 2008-11-30 2123 K7MY          599 03     PJ4APJ        599 09
QSO: 14006 CW 2008-11-30 2131 K7MY          599 03     K7ZZ          599 03
QSO: 14028 CW 2008-11-30 2134 K7MY          599 03     ZF2AM         599 07
QSO: 14032 CW 2008-11-30 2138 K7MY          599 03     VA7ST         599 03
QSO: 21017 CW 2008-11-30 2143 K7MY          599 03     VK4EMM        599 30
QSO: 21025 CW 2008-11-30 2145 K7MY          599 03     KH6LC         599 31
QSO: 21016 CW 2008-11-30 2148 K7MY          599 03     K1TTT         599 05
QSO: 21015 CW 2008-11-30 2151 K7MY          599 03     KC7V          599 03
QSO: 21037 CW 2008-11-30 2154 K7MY          599 03     JR3EOI        599 25
QSO: 21049 CW 2008-11-30 2157 K7MY          599 03     7K4XNN        599 25
QSO: 21044 CW 2008-11-30 2158 K7MY          599 03     KO7AA         599 03
QSO: 21039 CW 2008-11-30 2202 K7MY          599 03     JA5FDJ        599 25
QSO: 21046 CW 2008-11-30 2208 K7MY          599 03     JA3YBK        599 25
QSO: 21016 CW 2008-11-30 2210 K7MY          599 03     VK2IA         599 30
QSO: 21024 CW 2008-11-30 2212 K7MY          599 03     ZL2AGY        599 32
QSO: 21031 CW 2008-11-30 2213 K7MY          599 03     ZL2AZ         599 32
QSO: 21032 CW 2008-11-30 2215 K7MY          599 03     KH7X          599 31
QSO: 21020 CW 2008-11-30 2219 K7MY          599 03     WH6R          599 31
QSO: 21023 CW 2008-11-30 2221 K7MY          599 03     ZM1A          599 32
QSO: 21033 CW 2008-11-30 2224 K7MY          599 03     KG6DX         599 27
QSO: 21006 CW 2008-11-30 2230 K7MY          599 03     PY2HL         599 11
QSO: 21013 CW 2008-11-30 2231 K7MY          599 03     PS2T          599 11
QSO: 21044 CW 2008-11-30 2236 K7MY          599 03     ZP0R          599 11
QSO: 14037 CW 2008-11-30 2251 K7MY          599 03     KL7Q          599 01
QSO: 14004 CW 2008-11-30 2252 K7MY          599 03     AH0BT         599 27
QSO: 14014 CW 2008-11-30 2255 K7MY          599 03     KL2R          599 01
QSO: 14029 CW 2008-11-30 2259 K7MY          599 03     JA7DLE        599 25
QSO: 14032 CW 2008-11-30 2300 K7MY          599 03     KL7WV         599 01
QSO: 14035 CW 2008-11-30 2303 K7MY          599 03     JN2AMD        599 25
QSO: 14037 CW 2008-11-30 2304 K7MY          599 03     KL7CQ         599 01
QSO: 14039 CW 2008-11-30 2305 K7MY          599 03     JA7FTR        599 25
QSO: 14042 CW 2008-11-30 2306 K7MY          599 03     BU2AI         599 24
QSO: 14047 CW 2008-11-30 2310 K7MY          599 03     JA0QNJ        599 25
QSO: 14054 CW 2008-11-30 2312 K7MY          599 03     JS6RGY        599 25
END-OF-LOG:
