START-OF-LOG: 3.0
CALLSIGN: DL5CF
CLUB: Bavarian Contest Club
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 787720
OPERATORS: DL5CF
NAME: Dirk Jaekel
CREATED-BY: N1MM Logger V8.11.2
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO: 21033 CW 2008-11-29 1229 DL5CF         599 14     5H3EE         599 37
QSO: 21045 CW 2008-11-29 1230 DL5CF         599 14     9J3A          599 36
QSO: 21048 CW 2008-11-29 1232 DL5CF         599 14     3X5A          599 35
QSO: 21042 CW 2008-11-29 1233 DL5CF         599 14     ZS4TX         599 38
QSO: 21028 CW 2008-11-29 1234 DL5CF         599 14     CW7T          599 13
QSO: 21021 CW 2008-11-29 1234 DL5CF         599 14     CT9L          599 33
QSO: 21028 CW 2008-11-29 1234 DL5CF         599 14     D4C           599 35
QSO: 21008 CW 2008-11-29 1236 DL5CF         599 14     EF8M          599 33
QSO: 21052 CW 2008-11-29 1237 DL5CF         599 14     6V7N          599 35
QSO: 21023 CW 2008-11-29 1238 DL5CF         599 14     HC8N          599 10
QSO: 21051 CW 2008-11-29 1243 DL5CF         599 14     CT3AS         599 33
QSO: 21000 CW 2008-11-29 1253 DL5CF         599 14     KC1XX         599 05
QSO: 21014 CW 2008-11-29 1257 DL5CF         599 14     PS2T          599 11
QSO: 21016 CW 2008-11-29 1304 DL5CF         599 14     TO4X          599 08
QSO: 21040 CW 2008-11-29 1309 DL5CF         599 14     PJ2T          599 09
QSO: 21010 CW 2008-11-29 1311 DL5CF         599 14     Z29KM         599 38
QSO: 21057 CW 2008-11-29 1320 DL5CF         599 14     TO2HI         599 08
QSO: 21057 CW 2008-11-29 1320 DL5CF         599 14     DL6CNG        599 14
QSO: 21057 CW 2008-11-29 1323 DL5CF         599 14     HD2M          599 10
QSO: 21057 CW 2008-11-29 1329 DL5CF         599 14     DJ1AA         599 14
QSO: 21057 CW 2008-11-29 1329 DL5CF         599 14     DK0AE         599 14
QSO: 21054 CW 2008-11-29 1337 DL5CF         599 14     ZW5B          599 11
QSO: 21036 CW 2008-11-29 1339 DL5CF         599 14     8P5A          599 08
QSO: 21025 CW 2008-11-29 1346 DL5CF         599 14     E76AQ         599 15
QSO: 21004 CW 2008-11-29 1347 DL5CF         599 14     LU8YE         599 13
QSO: 21005 CW 2008-11-29 1348 DL5CF         599 14     NY4A          599 05
QSO: 21011 CW 2008-11-29 1351 DL5CF         599 14     W3PP          599 05
QSO: 21014 CW 2008-11-29 1352 DL5CF         599 14     OL3Z          599 15
QSO: 21018 CW 2008-11-29 1355 DL5CF         599 14     N4ZC          599 05
QSO: 21053 CW 2008-11-29 1406 DL5CF         599 14     IR4X          599 15
QSO: 21065 CW 2008-11-29 1412 DL5CF         599 14     KP2M          599 08
QSO: 21038 CW 2008-11-29 1418 DL5CF         599 14     DM2RN         599 14
QSO: 21038 CW 2008-11-29 1419 DL5CF         599 14     DL5KM         599 14
QSO: 21039 CW 2008-11-29 1422 DL5CF         599 14     PR1T          599 11
QSO: 21048 CW 2008-11-29 1424 DL5CF         599 14     V47NT         599 08
QSO: 21053 CW 2008-11-29 1427 DL5CF         599 14     EE2W          599 14
QSO: 21055 CW 2008-11-29 1427 DL5CF         599 14     PZ5TT         599 09
QSO: 21031 CW 2008-11-29 1449 DL5CF         599 14     CU2X          599 14
QSO: 14075 CW 2008-11-29 1456 DL5CF         599 14     N9UA          599 04
QSO: 14075 CW 2008-11-29 1458 DL5CF         599 14     N2TU          599 05
QSO: 14075 CW 2008-11-29 1459 DL5CF         599 14     K2NV          599 05
QSO: 14075 CW 2008-11-29 1459 DL5CF         599 14     K4DJ          599 05
QSO: 14075 CW 2008-11-29 1501 DL5CF         599 14     KR2AA         599 05
QSO: 14075 CW 2008-11-29 1502 DL5CF         599 14     WB8BPU        599 05
QSO: 14075 CW 2008-11-29 1502 DL5CF         599 14     W3IQ          599 05
QSO: 14075 CW 2008-11-29 1503 DL5CF         599 14     W6RJ          599 03
QSO: 14075 CW 2008-11-29 1503 DL5CF         599 14     9A2CW         599 15
QSO: 14075 CW 2008-11-29 1504 DL5CF         599 14     W3BP          599 05
QSO: 14075 CW 2008-11-29 1507 DL5CF         599 14     K5YA          599 04
QSO: 14075 CW 2008-11-29 1508 DL5CF         599 14     VE3VA         599 04
QSO: 14075 CW 2008-11-29 1508 DL5CF         599 14     K3ND          599 05
QSO: 14075 CW 2008-11-29 1509 DL5CF         599 14     AD4IE         599 05
QSO: 14075 CW 2008-11-29 1509 DL5CF         599 14     KE1F          599 05
QSO: 14075 CW 2008-11-29 1510 DL5CF         599 14     VE1NB         599 05
QSO: 14075 CW 2008-11-29 1511 DL5CF         599 14     W1ZT          599 05
QSO: 14075 CW 2008-11-29 1511 DL5CF         599 14     N9EN          599 04
QSO: 14075 CW 2008-11-29 1511 DL5CF         599 14     W4CU          599 05
QSO: 14075 CW 2008-11-29 1512 DL5CF         599 14     N4AAI         599 04
QSO: 14075 CW 2008-11-29 1512 DL5CF         599 14     VE3TW         599 04
QSO: 14075 CW 2008-11-29 1513 DL5CF         599 14     N2BJ          599 04
QSO: 14075 CW 2008-11-29 1513 DL5CF         599 14     K2EP          599 05
QSO: 14075 CW 2008-11-29 1513 DL5CF         599 14     N4TZ          599 04
QSO: 14075 CW 2008-11-29 1515 DL5CF         599 14     AO7T          599 14
QSO: 14075 CW 2008-11-29 1516 DL5CF         599 14     VA3NN         599 04
QSO: 14075 CW 2008-11-29 1516 DL5CF         599 14     K5AF          599 04
QSO: 14075 CW 2008-11-29 1516 DL5CF         599 14     KB2AMY        599 05
QSO: 14075 CW 2008-11-29 1516 DL5CF         599 14     W0ZW          599 04
QSO: 14075 CW 2008-11-29 1517 DL5CF         599 14     EA7WA         599 14
QSO: 14075 CW 2008-11-29 1517 DL5CF         599 14     W1TM          599 05
QSO: 14075 CW 2008-11-29 1518 DL5CF         599 14     K2UR          599 04
QSO: 14075 CW 2008-11-29 1519 DL5CF         599 14     NJ1F          599 05
QSO: 14075 CW 2008-11-29 1519 DL5CF         599 14     AB4GG         599 04
QSO: 14075 CW 2008-11-29 1520 DL5CF         599 14     W2TZ          599 05
QSO: 14075 CW 2008-11-29 1520 DL5CF         599 14     W2RZS         599 05
QSO: 14075 CW 2008-11-29 1521 DL5CF         599 14     VE3/W4TAA     599 04
QSO: 14075 CW 2008-11-29 1521 DL5CF         599 14     K1TN          599 05
QSO: 14075 CW 2008-11-29 1522 DL5CF         599 14     K3MD          599 05
QSO: 14075 CW 2008-11-29 1522 DL5CF         599 14     W1MAT         599 05
QSO: 14075 CW 2008-11-29 1522 DL5CF         599 14     N4ZC          599 05
QSO: 14075 CW 2008-11-29 1523 DL5CF         599 14     W3OA          599 05
QSO: 14075 CW 2008-11-29 1524 DL5CF         599 14     K0RC          599 04
QSO: 14075 CW 2008-11-29 1524 DL5CF         599 14     VE2SB         599 05
QSO: 14075 CW 2008-11-29 1525 DL5CF         599 14     WA1MXT        599 05
QSO: 14075 CW 2008-11-29 1525 DL5CF         599 14     TI5T          599 07
QSO: 14075 CW 2008-11-29 1526 DL5CF         599 14     K9CT          599 04
QSO: 14075 CW 2008-11-29 1527 DL5CF         599 14     K0YR          599 04
QSO: 14075 CW 2008-11-29 1527 DL5CF         599 14     K5KLA         599 04
QSO: 14075 CW 2008-11-29 1528 DL5CF         599 14     W2TB          599 05
QSO: 14075 CW 2008-11-29 1531 DL5CF         599 14     NB4M          599 05
QSO: 14075 CW 2008-11-29 1532 DL5CF         599 14     K3PH          599 05
QSO: 14075 CW 2008-11-29 1532 DL5CF         599 14     WA5SOG        599 04
QSO: 14075 CW 2008-11-29 1532 DL5CF         599 14     K9DJ          599 04
QSO: 14075 CW 2008-11-29 1533 DL5CF         599 14     W8UD          599 04
QSO: 14075 CW 2008-11-29 1533 DL5CF         599 14     VE3TA         599 04
QSO: 14075 CW 2008-11-29 1533 DL5CF         599 14     AB7E          599 03
QSO: 14075 CW 2008-11-29 1535 DL5CF         599 14     N4WW          599 05
QSO: 14075 CW 2008-11-29 1536 DL5CF         599 14     AA3VA         599 04
QSO: 14075 CW 2008-11-29 1536 DL5CF         599 14     N3ZD          599 05
QSO: 14075 CW 2008-11-29 1537 DL5CF         599 14     K6LRG         599 03
QSO: 14075 CW 2008-11-29 1537 DL5CF         599 14     W5LE          599 04
QSO: 14051 CW 2008-11-29 1540 DL5CF         599 14     J88DR         599 08
QSO: 14037 CW 2008-11-29 1542 DL5CF         599 14     P43JB         599 09
QSO: 14028 CW 2008-11-29 1543 DL5CF         599 14     TG9/IV3IYH    599 07
QSO: 14035 CW 2008-11-29 1544 DL5CF         599 14     K2SS          599 05
QSO: 14035 CW 2008-11-29 1545 DL5CF         599 14     W5KFT         599 04
QSO: 14018 CW 2008-11-29 1546 DL5CF         599 14     YR1C          599 20
QSO: 14016 CW 2008-11-29 1548 DL5CF         599 14     PA7RA         599 14
QSO: 14033 CW 2008-11-29 1549 DL5CF         599 14     3X5A          599 35
QSO: 14036 CW 2008-11-29 1549 DL5CF         599 14     HB0/DK9TN     599 14
QSO: 14030 CW 2008-11-29 1551 DL5CF         599 14     4O3A          599 15
QSO: 14056 CW 2008-11-29 1551 DL5CF         599 14     HC8N          599 10
QSO: 14055 CW 2008-11-29 1554 DL5CF         599 14     C6AKX         599 08
QSO: 14054 CW 2008-11-29 1554 DL5CF         599 14     V26K          599 08
QSO: 14050 CW 2008-11-29 1554 DL5CF         599 14     CN2M          599 33
QSO: 14056 CW 2008-11-29 1557 DL5CF         599 14     P49V          599 09
QSO: 14060 CW 2008-11-29 1558 DL5CF         599 14     CS2T          599 14
QSO: 14048 CW 2008-11-29 1559 DL5CF         599 14     HG6N          599 15
QSO: 14025 CW 2008-11-29 1601 DL5CF         599 14     D4C           599 35
QSO: 14022 CW 2008-11-29 1604 DL5CF         599 14     PJ2T          599 09
QSO: 14042 CW 2008-11-29 1605 DL5CF         599 14     VP5W          599 08
QSO: 14062 CW 2008-11-29 1606 DL5CF         599 14     P40Q          599 09
QSO: 14084 CW 2008-11-29 1607 DL5CF         599 14     8P5A          599 08
QSO: 14091 CW 2008-11-29 1608 DL5CF         599 14     J6/W0SA       599 08
QSO: 14087 CW 2008-11-29 1608 DL5CF         599 14     V31WA         599 07
QSO: 14076 CW 2008-11-29 1610 DL5CF         599 14     6V7N          599 35
QSO: 14079 CW 2008-11-29 1611 DL5CF         599 14     9G5ZZ         599 35
QSO: 14099 CW 2008-11-29 1614 DL5CF         599 14     S52ZW         599 15
QSO: 14058 CW 2008-11-29 1616 DL5CF         599 14     J3/DL5AXX     599 08
QSO: 14075 CW 2008-11-29 1620 DL5CF         599 14     UR5UZ         599 16
QSO: 14075 CW 2008-11-29 1622 DL5CF         599 14     N3NZ          599 05
QSO: 14075 CW 2008-11-29 1622 DL5CF         599 14     K3ONW         599 05
QSO: 14075 CW 2008-11-29 1623 DL5CF         599 14     LZ1IKY        599 20
QSO: 14075 CW 2008-11-29 1624 DL5CF         599 14     K7CS          599 05
QSO: 14075 CW 2008-11-29 1624 DL5CF         599 14     AA2DC         599 05
QSO: 14075 CW 2008-11-29 1629 DL5CF         599 14     LZ1FH         599 20
QSO: 14075 CW 2008-11-29 1630 DL5CF         599 14     YU5W          599 15
QSO: 14078 CW 2008-11-29 1633 DL5CF         599 14     SK3W          599 14
QSO: 14078 CW 2008-11-29 1633 DL5CF         599 14     IZ8DBJ        599 15
QSO: 14078 CW 2008-11-29 1634 DL5CF         599 14     DM2RN         599 14
QSO: 14078 CW 2008-11-29 1635 DL5CF         599 14     RX6AM         599 16
QSO: 14078 CW 2008-11-29 1636 DL5CF         599 14     UA6LV         599 16
QSO: 14078 CW 2008-11-29 1637 DL5CF         599 14     K3TC          599 05
QSO: 14078 CW 2008-11-29 1637 DL5CF         599 14     YO3APJ        599 20
QSO: 14078 CW 2008-11-29 1640 DL5CF         599 14     K3LR          599 05
QSO: 14078 CW 2008-11-29 1641 DL5CF         599 14     IK8EJN        599 15
QSO: 14095 CW 2008-11-29 1642 DL5CF         599 14     V47NT         599 08
QSO: 14115 CW 2008-11-29 1643 DL5CF         599 14     VP2MDG        599 08
QSO: 14099 CW 2008-11-29 1645 DL5CF         599 14     PZ5TT         599 09
QSO: 14077 CW 2008-11-29 1645 DL5CF         599 14     SV9CVY        599 20
QSO: 14069 CW 2008-11-29 1646 DL5CF         599 14     TO4X          599 08
QSO: 14069 CW 2008-11-29 1647 DL5CF         599 14     TA3KZ         599 20
QSO: 14062 CW 2008-11-29 1648 DL5CF         599 14     TM6X          599 14
QSO: 14002 CW 2008-11-29 1649 DL5CF         599 14     VP9I          599 05
QSO: 14027 CW 2008-11-29 1650 DL5CF         599 14     5K0T          599 05
QSO: 14023 CW 2008-11-29 1652 DL5CF         599 14     OL3Z          599 15
QSO: 14051 CW 2008-11-29 1653 DL5CF         599 14     HB9TMW        599 14
QSO: 14076 CW 2008-11-29 1655 DL5CF         599 14     TO5X          599 08
QSO: 14088 CW 2008-11-29 1658 DL5CF         599 14     AN8R          599 33
QSO: 14010 CW 2008-11-29 1700 DL5CF         599 14     3V8BB         599 33
QSO: 14018 CW 2008-11-29 1702 DL5CF         599 14     EA6UP         599 14
QSO: 14065 CW 2008-11-29 1706 DL5CF         599 14     KP2M          599 08
QSO: 14046 CW 2008-11-29 1706 DL5CF         599 14     SV2BOH        599 20
QSO: 14041 CW 2008-11-29 1708 DL5CF         599 14     E7DX          599 15
QSO:  7001 CW 2008-11-29 1722 DL5CF         599 14     5B4AII        599 20
QSO:  7002 CW 2008-11-29 1724 DL5CF         599 14     UK9AA         599 17
QSO:  7006 CW 2008-11-29 1728 DL5CF         599 14     VK2IM         599 30
QSO:  7006 CW 2008-11-29 1731 DL5CF         599 14     ZM2B          599 32
QSO:  7010 CW 2008-11-29 1736 DL5CF         599 14     4L0A          599 21
QSO:  7039 CW 2008-11-29 1743 DL5CF         599 14     EA1BTX        599 14
QSO:  7039 CW 2008-11-29 1745 DL5CF         599 14     US8IBS        599 16
QSO:  7039 CW 2008-11-29 1748 DL5CF         599 14     EA5DM         599 14
QSO:  7039 CW 2008-11-29 1750 DL5CF         599 14     RX6LD         599 16
QSO:  7039 CW 2008-11-29 1751 DL5CF         599 14     RV4CU         599 16
QSO:  7062 CW 2008-11-29 1800 DL5CF         599 14     9A2L          599 15
