START-OF-LOG: 3.0
CREATED-BY: TR4W v.3.99d beta
CALLSIGN: OZ7TTT
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 153800
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
NAME: Peter Vestergaard
OPERATORS: OZ5WQ
SOAPBOX: IC735- Output 100W to a HF6- Butternut + L-ant, 42m
LOCATION: DX
QSO:  1817 CW 2008-11-29 0004 OZ7TTT        599 14     EU1FC         599 16
QSO:  1818 CW 2008-11-29 0005 OZ7TTT        599 14     PA5A          599 14
QSO:  1821 CW 2008-11-29 0010 OZ7TTT        599 14     OK1NY         599 15
QSO:  1823 CW 2008-11-29 0012 OZ7TTT        599 14     OM7M          599 15
QSO:  1824 CW 2008-11-29 0013 OZ7TTT        599 14     SP3BQ         599 15
QSO:  1825 CW 2008-11-29 0015 OZ7TTT        599 14     ON4UN         599 14
QSO:  1826 CW 2008-11-29 0016 OZ7TTT        599 14     HA8IB         599 15
QSO:  1826 CW 2008-11-29 0017 OZ7TTT        599 14     G3WPH         599 14
QSO:  1828 CW 2008-11-29 0022 OZ7TTT        599 14     SM5CEU        599 14
QSO:  1830 CW 2008-11-29 0023 OZ7TTT        599 14     DK2GZ         599 14
QSO:  1830 CW 2008-11-29 0025 OZ7TTT        599 14     SN3R          599 15
QSO:  1830 CW 2008-11-29 0025 OZ7TTT        599 14     RW1ZA         599 16
QSO:  1831 CW 2008-11-29 0027 OZ7TTT        599 14     S53O          599 15
QSO:  1831 CW 2008-11-29 0029 OZ7TTT        599 14     UX5NQ         599 16
QSO:  1832 CW 2008-11-29 0029 OZ7TTT        599 14     LN3Z          599 14
QSO:  1832 CW 2008-11-29 0030 OZ7TTT        599 14     LZ9W          599 20
QSO:  1833 CW 2008-11-29 0032 OZ7TTT        599 14     DL1QQ         599 14
QSO:  1834 CW 2008-11-29 0033 OZ7TTT        599 14     S52W          599 15
QSO:  1834 CW 2008-11-29 0034 OZ7TTT        599 14     SM2M          599 14
QSO:  1834 CW 2008-11-29 0037 OZ7TTT        599 14     LN9Z          599 14
QSO:  1835 CW 2008-11-29 0040 OZ7TTT        599 14     OK1DQT        599 15
QSO:  1837 CW 2008-11-29 0042 OZ7TTT        599 14     YL2VW         599 15
QSO:  1839 CW 2008-11-29 0044 OZ7TTT        599 14     G4BJM         599 14
QSO:  1840 CW 2008-11-29 0044 OZ7TTT        599 14     SK3W          599 14
QSO:  1841 CW 2008-11-29 0045 OZ7TTT        599 14     G4PWA         599 14
QSO:  1844 CW 2008-11-29 0047 OZ7TTT        599 14     GW3KDB        599 14
QSO:  1845 CW 2008-11-29 0048 OZ7TTT        599 14     G3LET         599 14
QSO:  1848 CW 2008-11-29 0049 OZ7TTT        599 14     OK2SAR        599 15
QSO:  1849 CW 2008-11-29 0050 OZ7TTT        599 14     G4IIY         599 14
QSO:  1850 CW 2008-11-29 0051 OZ7TTT        599 14     OH3JF         599 15
QSO:  1811 CW 2008-11-29 0054 OZ7TTT        599 14     PI4Z          599 14
