START-OF-LOG: 3.0
CALLSIGN: ZS1EL
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 1698900
OPERATORS: ZS1EL
NAME: vidi la grange
CREATED-BY: N1MM Logger V8.0.0
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  7022 CW 2008-11-29 0116 ZS1EL         599 38     K1AR          599 05
QSO:  7020 CW 2008-11-29 0121 ZS1EL         599 38     AY7X          599 13
QSO:  7019 CW 2008-11-29 0122 ZS1EL         599 38     VE3EJ         599 04
QSO:  7018 CW 2008-11-29 0122 ZS1EL         599 38     KC1XX         599 05
QSO:  7009 CW 2008-11-29 0128 ZS1EL         599 38     NQ4I          599 05
QSO:  7014 CW 2008-11-29 0129 ZS1EL         599 38     S53M          599 15
QSO:  7014 CW 2008-11-29 0130 ZS1EL         599 38     K1RX          599 05
QSO:  7022 CW 2008-11-29 0142 ZS1EL         599 38     PZ5TT         599 09
QSO:  3532 CW 2008-11-29 0146 ZS1EL         599 38     C98LW         599 37
QSO:  7019 CW 2008-11-29 0222 ZS1EL         599 38     OH5Z          599 15
QSO:  7023 CW 2008-11-29 0224 ZS1EL         599 38     N3RS          599 05
QSO:  7016 CW 2008-11-29 0252 ZS1EL         599 38     S52OP         599 15
QSO:  7013 CW 2008-11-29 0254 ZS1EL         599 38     HB9IQB        599 14
QSO:  7006 CW 2008-11-29 0258 ZS1EL         599 38     K1PT          599 05
QSO:  7007 CW 2008-11-29 0258 ZS1EL         599 38     N2MF          599 05
QSO:  7011 CW 2008-11-29 0300 ZS1EL         599 38     WY7I          599 03
QSO:  7011 CW 2008-11-29 0301 ZS1EL         599 38     K8KI          599 04
QSO:  7011 CW 2008-11-29 0302 ZS1EL         599 38     K0OU          599 04
QSO:  7011 CW 2008-11-29 0302 ZS1EL         599 38     DK3FW         599 14
QSO:  7011 CW 2008-11-29 0303 ZS1EL         599 38     W6PU          599 04
QSO:  7011 CW 2008-11-29 0304 ZS1EL         599 38     W1JQ          599 05
QSO:  7011 CW 2008-11-29 0305 ZS1EL         599 38     K8LN          599 04
QSO:  7005 CW 2008-11-29 0307 ZS1EL         599 38     IR4X          599 15
QSO:  7004 CW 2008-11-29 0309 ZS1EL         599 38     DF0HQ         599 14
QSO:  7003 CW 2008-11-29 0309 ZS1EL         599 38     WE3C          599 05
QSO:  7021 CW 2008-11-29 0317 ZS1EL         599 38     W3LPL         599 05
QSO:  7012 CW 2008-11-29 0321 ZS1EL         599 38     EA5FV         599 14
QSO:  7015 CW 2008-11-29 0331 ZS1EL         599 38     DL8SCG        599 14
QSO:  7021 CW 2008-11-29 0334 ZS1EL         599 38     EA8CN         599 33
QSO:  7025 CW 2008-11-29 0335 ZS1EL         599 38     K8PO          599 04
QSO:  7027 CW 2008-11-29 0336 ZS1EL         599 38     HG3DX         599 15
QSO:  7028 CW 2008-11-29 0337 ZS1EL         599 38     OL3Z          599 15
QSO:  7029 CW 2008-11-29 0339 ZS1EL         599 38     DJ5MW         599 14
QSO:  7029 CW 2008-11-29 0339 ZS1EL         599 38     W4YA          599 05
