START-OF-LOG: 2.0
CONTEST: CQ-WW-CW
CREATED-BY: AATest v.1.0 beta  http://www.dxsoft.com
CALLSIGN: UA0SDX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-ASSISTED: NON-ASSISTED
CLAIMED-SCORE: 527878
OPERATORS: Sergey Kirilchuk
CLUB: Irkutsk Radio Club
NAME: Sergey Kirilchuk
SOAPBOX: [email hidden]
LOCATION: DX
QSO: 14018 CW 2008-11-29 0203 UA0SDX        599 18     XV1X          599 26     0
QSO: 14052 CW 2008-11-29 0210 UA0SDX        599 18     JH0EPI        599 25     0
QSO: 14020 CW 2008-11-29 0212 UA0SDX        599 18     BD5WW         599 24     0
QSO: 14047 CW 2008-11-29 0214 UA0SDX        599 18     JH3AIU        599 25     0
QSO: 14011 CW 2008-11-29 0215 UA0SDX        599 18     JF1SQC        599 25     0
QSO: 14043 CW 2008-11-29 0216 UA0SDX        599 18     B4TB          599 24     0
QSO: 14060 CW 2008-11-29 0218 UA0SDX        599 18     AH0BT         599 27     0
QSO: 14043 CW 2008-11-29 0219 UA0SDX        599 18     HS0ZGD        599 26     0
QSO: 14045 CW 2008-11-29 0220 UA0SDX        599 18     B1C           599 24     0
QSO: 14024 CW 2008-11-29 0222 UA0SDX        599 18     B1Z           599 24     0
QSO: 14040 CW 2008-11-29 0222 UA0SDX        599 18     BA4II         599 24     0
QSO: 14021 CW 2008-11-29 0223 UA0SDX        599 18     RW0CWA        599 19     0
QSO: 14022 CW 2008-11-29 0227 UA0SDX        599 18     LZ9W          599 20     0
QSO: 14022 CW 2008-11-29 0229 UA0SDX        599 18     UA9OG         599 18     0
QSO: 14030 CW 2008-11-29 0230 UA0SDX        599 18     KH7X          599 31     0
QSO: 14031 CW 2008-11-29 0232 UA0SDX        599 18     BD7MVZ        599 24     0
QSO: 14025 CW 2008-11-29 0232 UA0SDX        599 18     DU3NXE        599 27     0
QSO: 14039 CW 2008-11-29 0233 UA0SDX        599 18     BA4RF         599 24     0
QSO: 14039 CW 2008-11-29 0235 UA0SDX        599 18     JH4UYB        599 25     0
QSO: 14035 CW 2008-11-29 0238 UA0SDX        599 18     KH6LC         599 31     0
QSO: 14032 CW 2008-11-29 0239 UA0SDX        599 18     DS3MLG/2      599 25     0
QSO: 14029 CW 2008-11-29 0240 UA0SDX        599 18     JE1KBV        599 25     0
QSO: 14028 CW 2008-11-29 0241 UA0SDX        599 18     T88CI         599 27     0
QSO: 14021 CW 2008-11-29 0243 UA0SDX        599 18     YE1ZAT        599 28     0
QSO: 14018 CW 2008-11-29 0246 UA0SDX        599 18     BU2AI         599 24     0
QSO: 21014 CW 2008-11-29 0254 UA0SDX        599 18     ZM1A          599 32     0
QSO: 21012 CW 2008-11-29 0256 UA0SDX        599 18     AH2R          599 27     0
QSO: 21026 CW 2008-11-29 0300 UA0SDX        599 18     VK4MA         599 30     0
QSO: 21019 CW 2008-11-29 0301 UA0SDX        599 18     JH6RGY        599 25     0
QSO: 21048 CW 2008-11-29 0331 UA0SDX        599 18     AH0BT         599 27     0
QSO: 21017 CW 2008-11-29 0332 UA0SDX        599 18     JA5FDJ        599 25     0
QSO: 21036 CW 2008-11-29 0338 UA0SDX        599 18     JH4UYB        599 25     0
QSO: 21054 CW 2008-11-29 0340 UA0SDX        599 18     JA1YPA        599 25     0
QSO: 21015 CW 2008-11-29 0342 UA0SDX        599 18     BU2AI         599 24     0
QSO: 21035 CW 2008-11-29 0354 UA0SDX        599 18     JH9KVF        599 25     0
QSO: 14038 CW 2008-11-29 0403 UA0SDX        599 18     YT1BB         599 15     0
QSO: 14010 CW 2008-11-29 0405 UA0SDX        599 18     UN6LN         599 17     0
QSO: 14008 CW 2008-11-29 0406 UA0SDX        599 18     B5A           599 24     0
QSO: 14007 CW 2008-11-29 0407 UA0SDX        599 18     JG2KKG        599 25     0
QSO: 14005 CW 2008-11-29 0408 UA0SDX        599 18     JA8RWU        599 25     0
QSO: 14069 CW 2008-11-29 0410 UA0SDX        599 18     9M2TO         599 28     0
QSO: 14020 CW 2008-11-29 0411 UA0SDX        599 18     UK8UWG        599 17     0
QSO: 14023 CW 2008-11-29 0414 UA0SDX        599 18     UO1P          599 17     0
QSO: 14028 CW 2008-11-29 0416 UA0SDX        599 18     A73A          599 21     0
QSO: 14030 CW 2008-11-29 0417 UA0SDX        599 18     UP2L          599 17     0
QSO: 14012 CW 2008-11-29 0418 UA0SDX        599 18     EX2X          599 17     0
QSO: 14016 CW 2008-11-29 0420 UA0SDX        599 18     B4VE          599 24     0
QSO: 14025 CW 2008-11-29 0422 UA0SDX        599 18     UW5Q          599 16     0
QSO: 14027 CW 2008-11-29 0423 UA0SDX        599 18     UA6LV         599 16     0
QSO: 14058 CW 2008-11-29 0426 UA0SDX        599 18     JH7XMO        599 25     0
QSO: 14058 CW 2008-11-29 0427 UA0SDX        599 18     RN3QO         599 16     0
QSO: 14059 CW 2008-11-29 0428 UA0SDX        599 18     UN7JX         599 17     0
QSO: 14014 CW 2008-11-29 0431 UA0SDX        599 18     B1P           599 24     0
QSO: 14046 CW 2008-11-29 0435 UA0SDX        599 18     JA0QNJ        599 25     0
QSO: 14047 CW 2008-11-29 0436 UA0SDX        599 18     JA2ZJW        599 25     0
QSO: 14048 CW 2008-11-29 0437 UA0SDX        599 18     JA2AXB        599 25     0
QSO: 14051 CW 2008-11-29 0438 UA0SDX        599 18     JA1YPA        599 25     0
QSO: 14050 CW 2008-11-29 0439 UA0SDX        599 18     JA5FBZ        599 25     0
QSO: 14052 CW 2008-11-29 0441 UA0SDX        599 18     6M0HZ/2       599 25     0
QSO: 14057 CW 2008-11-29 0444 UA0SDX        599 18     JO1WKO        599 25     0
QSO: 14057 CW 2008-11-29 0445 UA0SDX        599 18     JA2VZL        599 25     0
QSO: 14057 CW 2008-11-29 0445 UA0SDX        599 18     UA4WCM        599 16     0
QSO: 14057 CW 2008-11-29 0446 UA0SDX        599 18     7N2CQN        599 25     0
QSO: 14070 CW 2008-11-29 0449 UA0SDX        599 18     UA9CM         599 17     0
QSO: 14067 CW 2008-11-29 0450 UA0SDX        599 18     JA7NVF        599 25     0
QSO: 14016 CW 2008-11-29 0452 UA0SDX        599 18     RA6AX         599 16     0
QSO: 14015 CW 2008-11-29 0454 UA0SDX        599 18     A45XR         599 21     0
QSO: 14000 CW 2008-11-29 0455 UA0SDX        599 18     JA5FDJ        599 25     0
QSO: 14005 CW 2008-11-29 0458 UA0SDX        599 18     JA7DLE        599 25     0
QSO: 14004 CW 2008-11-29 0458 UA0SDX        599 18     4Z5TA         599 20     0
QSO: 14005 CW 2008-11-29 0459 UA0SDX        599 18     RZ4AG         599 16     0
QSO: 14019 CW 2008-11-29 0503 UA0SDX        599 18     RX6AM         599 16     0
QSO: 14025 CW 2008-11-29 0506 UA0SDX        599 18     RT4M          599 16     0
QSO: 14035 CW 2008-11-29 0510 UA0SDX        599 18     JA0UMV        599 25     0
QSO: 14041 CW 2008-11-29 0513 UA0SDX        599 18     4X2M          599 20     0
QSO: 14045 CW 2008-11-29 0514 UA0SDX        599 18     JI1RXQ        599 25     0
QSO: 14046 CW 2008-11-29 0515 UA0SDX        599 18     JF1NHD        599 25     0
QSO: 14029 CW 2008-11-29 0516 UA0SDX        599 18     JN2AMD        599 25     0
QSO: 14019 CW 2008-11-29 0518 UA0SDX        599 18     ZC4VJ         599 20     0
QSO: 14023 CW 2008-11-29 0524 UA0SDX        599 18     8Q7DV         599 22     0
QSO: 14037 CW 2008-11-29 0528 UA0SDX        599 18     JA3AOP        599 25     0
QSO: 14036 CW 2008-11-29 0528 UA0SDX        599 18     JA7IC         599 25     0
QSO: 21008 CW 2008-11-29 0550 UA0SDX        599 18     RT4M          599 16     0
QSO: 21009 CW 2008-11-29 0553 UA0SDX        599 18     JR3EOI        599 25     0
QSO: 21012 CW 2008-11-29 0553 UA0SDX        599 18     JH3PRR        599 25     0
QSO: 21019 CW 2008-11-29 0556 UA0SDX        599 18     BD7MVZ        599 24     0
QSO: 21014 CW 2008-11-29 0605 UA0SDX        599 18     EX2A          599 17     0
