START-OF-LOG: 3.0
CALLSIGN: YB1ALL
CLUB:
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 359260
OPERATORS: YB1ALL
NAME: AGUS S. GUSTIAN (GUS)
CREATED-BY: N1MM Logger V8.0.0
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO: 14010 CW 2008-11-29 0142 YB1ALL        599 28     RX6AM         599 16
QSO: 14010 CW 2008-11-29 0208 YB1ALL        599 28     VK6LC         599 29
QSO: 14010 CW 2008-11-29 0210 YB1ALL        599 28     T8L           599 27
QSO: 14010 CW 2008-11-29 0211 YB1ALL        599 28     JA3YBK        599 25
QSO: 14010 CW 2008-11-29 0212 YB1ALL        599 28     LY8O          599 15
QSO: 14010 CW 2008-11-29 0213 YB1ALL        599 28     JG2LGM        599 25
QSO: 14010 CW 2008-11-29 0214 YB1ALL        599 28     UN6P          599 17
QSO: 14010 CW 2008-11-29 0216 YB1ALL        599 28     JA5NEN        599 25
QSO: 14010 CW 2008-11-29 0216 YB1ALL        599 28     UK8AKK        599 17
QSO: 14010 CW 2008-11-29 0218 YB1ALL        599 28     VK3KE         599 30
QSO: 14010 CW 2008-11-29 0219 YB1ALL        599 28     VK2GR         599 30
QSO: 14010 CW 2008-11-29 0229 YB1ALL        599 28     VU2PTT        599 22
QSO: 14010 CW 2008-11-29 0233 YB1ALL        599 28     BD6IVX        599 24
QSO: 14010 CW 2008-11-29 0236 YB1ALL        599 28     JG1SIS        599 25
QSO: 14010 CW 2008-11-29 0239 YB1ALL        599 28     9M6/N2BB      599 28
QSO: 14010 CW 2008-11-29 0240 YB1ALL        599 28     JG2KKG        599 25
QSO: 14010 CW 2008-11-29 0242 YB1ALL        599 28     JF2QNM        599 25
QSO: 14010 CW 2008-11-29 0244 YB1ALL        599 28     UA0IDZ        599 19
QSO: 14010 CW 2008-11-29 0246 YB1ALL        599 28     JH3AIU        599 25
QSO: 14010 CW 2008-11-29 0247 YB1ALL        599 28     UN5C          599 17
QSO: 14010 CW 2008-11-29 0252 YB1ALL        599 28     JH2QAY        599 25
QSO: 14010 CW 2008-11-29 0254 YB1ALL        599 28     FO/N6JA       599 32
QSO: 14010 CW 2008-11-29 0255 YB1ALL        599 28     VK6WR         599 29
QSO: 14010 CW 2008-11-29 0255 YB1ALL        599 28     JA8AWH        599 25
QSO: 14010 CW 2008-11-29 0256 YB1ALL        599 28     HS0AC         599 26
QSO: 14010 CW 2008-11-29 0257 YB1ALL        599 28     VK2PN         599 30
QSO: 14010 CW 2008-11-29 0257 YB1ALL        599 28     RU4WD         599 16
QSO: 14010 CW 2008-11-29 0258 YB1ALL        599 28     JA0UMV        599 25
QSO: 14010 CW 2008-11-29 0259 YB1ALL        599 28     JA9YAD        599 25
QSO: 14010 CW 2008-11-29 0259 YB1ALL        599 28     RU3EJ         599 16
QSO: 14010 CW 2008-11-29 0301 YB1ALL        599 28     JA2MOG        599 25
QSO: 14010 CW 2008-11-29 0302 YB1ALL        599 28     JF1SEK        599 25
QSO: 14010 CW 2008-11-29 0303 YB1ALL        599 28     JH1EYW        599 25
QSO: 14010 CW 2008-11-29 0305 YB1ALL        599 28     DU3NXE        599 27
QSO: 14010 CW 2008-11-29 0307 YB1ALL        599 28     JF1SQC        599 25
QSO: 14010 CW 2008-11-29 0311 YB1ALL        599 28     UA0OA         599 18
QSO: 14010 CW 2008-11-29 0314 YB1ALL        599 28     RA0QC         599 19
QSO: 14010 CW 2008-11-29 0316 YB1ALL        599 28     B1P           599 24
QSO: 14010 CW 2008-11-29 0321 YB1ALL        599 28     6K2DIO        599 25
QSO: 14010 CW 2008-11-29 0323 YB1ALL        599 28     RA9JR         599 17
QSO: 14010 CW 2008-11-29 0326 YB1ALL        599 28     B4VE          599 24
QSO: 14010 CW 2008-11-29 0327 YB1ALL        599 28     BD5WW         599 24
QSO: 14010 CW 2008-11-29 0328 YB1ALL        599 28     B1Z           599 24
QSO: 14010 CW 2008-11-29 0332 YB1ALL        599 28     A73A          599 21
QSO: 14010 CW 2008-11-29 0336 YB1ALL        599 28     YE1ZAT        599 28
QSO: 14010 CW 2008-11-29 0338 YB1ALL        599 28     VK3TDX        599 30
QSO: 14010 CW 2008-11-29 0343 YB1ALL        599 28     UN6LN         599 17
QSO: 14010 CW 2008-11-29 0347 YB1ALL        599 28     JA1ZGP        599 25
QSO: 14010 CW 2008-11-29 0349 YB1ALL        599 28     B4TB          599 24
QSO: 14010 CW 2008-11-29 0350 YB1ALL        599 28     KH6LC         599 31
QSO: 14010 CW 2008-11-29 0355 YB1ALL        599 28     BA1AN         599 24
QSO: 14010 CW 2008-11-29 0357 YB1ALL        599 28     VU2JOS        599 22
QSO: 14010 CW 2008-11-29 0359 YB1ALL        599 28     9M2JKL        599 28
QSO: 14010 CW 2008-11-29 0400 YB1ALL        599 28     JH0INP        599 25
QSO: 14010 CW 2008-11-29 0401 YB1ALL        599 28     9M2MRS        599 28
QSO: 14010 CW 2008-11-29 0401 YB1ALL        599 28     4Z5TA         599 20
QSO: 14010 CW 2008-11-29 0402 YB1ALL        599 28     9M8DXX/6      599 28
QSO: 14010 CW 2008-11-29 0403 YB1ALL        599 28     US8IB         599 16
QSO: 14010 CW 2008-11-29 0404 YB1ALL        599 28     VK4BUI        599 30
QSO: 14010 CW 2008-11-29 0405 YB1ALL        599 28     EX2X          599 17
QSO: 14010 CW 2008-11-29 0406 YB1ALL        599 28     UT2FA         599 16
QSO: 14010 CW 2008-11-29 0414 YB1ALL        599 28     JM2LEI        599 25
QSO: 14010 CW 2008-11-29 0416 YB1ALL        599 28     VK6IR         599 29
QSO: 14010 CW 2008-11-29 0417 YB1ALL        599 28     JH0LSP        599 25
QSO: 14010 CW 2008-11-29 0418 YB1ALL        599 28     JH3PTC        599 25
QSO: 14010 CW 2008-11-29 0419 YB1ALL        599 28     JA9APS        599 25
QSO: 14010 CW 2008-11-29 0420 YB1ALL        599 28     JH0JVA        599 25
QSO: 14010 CW 2008-11-29 0421 YB1ALL        599 28     JA1PS         599 25
QSO: 14010 CW 2008-11-29 0422 YB1ALL        599 28     BV7FC         599 24
QSO: 14010 CW 2008-11-29 0423 YB1ALL        599 28     JH7XMO        599 25
QSO: 14010 CW 2008-11-29 0424 YB1ALL        599 28     JG5DHX        599 25
QSO: 14010 CW 2008-11-29 0425 YB1ALL        599 28     JK1AII        599 25
QSO: 14010 CW 2008-11-29 0425 YB1ALL        599 28     HS0ZED        599 26
QSO: 14010 CW 2008-11-29 0426 YB1ALL        599 28     JA6DIJ        599 25
QSO: 14010 CW 2008-11-29 0427 YB1ALL        599 28     JA1BAN        599 25
QSO: 14010 CW 2008-11-29 0432 YB1ALL        599 28     UT5URW        599 16
QSO: 14010 CW 2008-11-29 0435 YB1ALL        599 28     V73NS         599 31
QSO: 14010 CW 2008-11-29 0457 YB1ALL        599 28     JA6SRB        599 25
QSO: 14010 CW 2008-11-29 0458 YB1ALL        599 28     JA1EM         599 25
QSO: 14010 CW 2008-11-29 0508 YB1ALL        599 28     ZM1A          599 32
QSO: 14010 CW 2008-11-29 0513 YB1ALL        599 28     UO1P          599 17
QSO: 14010 CW 2008-11-29 0514 YB1ALL        599 28     8Q7DV         599 22
QSO: 14010 CW 2008-11-29 0519 YB1ALL        599 28     RT4M          599 16
QSO: 14010 CW 2008-11-29 0523 YB1ALL        599 28     JE1CAC        599 25
QSO: 14010 CW 2008-11-29 0524 YB1ALL        599 28     JA7OXR        599 25
QSO: 14010 CW 2008-11-29 0525 YB1ALL        599 28     JK1OPL        599 25
QSO: 14010 CW 2008-11-29 0526 YB1ALL        599 28     JA1DVN        599 25
QSO: 14010 CW 2008-11-29 0528 YB1ALL        599 28     JA1XPU        599 25
QSO: 14010 CW 2008-11-29 0530 YB1ALL        599 28     HC8N          599 10
QSO: 14010 CW 2008-11-29 0530 YB1ALL        599 28     JH4OYA        599 25
QSO: 14010 CW 2008-11-29 0532 YB1ALL        599 28     RW6HX         599 16
QSO: 14010 CW 2008-11-29 0533 YB1ALL        599 28     ZS2DL         599 38
QSO: 14010 CW 2008-11-29 0534 YB1ALL        599 28     YU2A          599 15
QSO: 14010 CW 2008-11-29 0536 YB1ALL        599 28     RT9W          599 16
QSO: 14010 CW 2008-11-29 0537 YB1ALL        599 28     SM6GOR        599 14
QSO: 14010 CW 2008-11-29 0538 YB1ALL        599 28     JA7RPC        599 25
QSO: 14010 CW 2008-11-29 0539 YB1ALL        599 28     JO1NLN        599 25
QSO: 14010 CW 2008-11-29 0555 YB1ALL        599 28     A4HXR         599 21
QSO: 14010 CW 2008-11-29 0559 YB1ALL        599 28     VK1BJ         599 30
QSO: 21010 CW 2008-11-29 0612 YB1ALL        599 28     V85SS         599 28
QSO: 21010 CW 2008-11-29 0613 YB1ALL        599 28     VK4MA         599 30
QSO: 14010 CW 2008-11-29 0624 YB1ALL        599 28     JA2ZJW        599 25
QSO: 14010 CW 2008-11-29 0625 YB1ALL        599 28     E21IZC        599 26
QSO: 14010 CW 2008-11-29 0627 YB1ALL        599 28     JA3AOP        599 25
QSO: 14010 CW 2008-11-29 0634 YB1ALL        599 28     JA3VUI        599 25
QSO: 14010 CW 2008-11-29 0635 YB1ALL        599 28     JA8NSF/1      599 25
QSO: 14010 CW 2008-11-29 0637 YB1ALL        599 28     VK6APK        599 29
QSO: 14010 CW 2008-11-29 0757 YB1ALL        599 28     OH5Z          599 15
QSO: 14010 CW 2008-11-29 0800 YB1ALL        599 28     UA0CNX        599 19
QSO: 14010 CW 2008-11-29 0809 YB1ALL        599 28     BD5CFY        599 24
QSO: 14010 CW 2008-11-29 0810 YB1ALL        599 28     B5A           599 24
QSO: 14010 CW 2008-11-29 0813 YB1ALL        599 28     SN7F          599 15
QSO: 14010 CW 2008-11-29 0815 YB1ALL        599 28     JA5FBZ        599 25
QSO: 14010 CW 2008-11-29 0817 YB1ALL        599 28     JH2QNM        599 25
QSO: 14010 CW 2008-11-29 0821 YB1ALL        599 28     JH4UYB        599 25
QSO: 14010 CW 2008-11-29 0827 YB1ALL        599 28     UZ2M          599 16
QSO: 14010 CW 2008-11-29 0834 YB1ALL        599 28     RU1A          599 16
QSO: 14010 CW 2008-11-29 0840 YB1ALL        599 28     OM8A          599 15
QSO: 14010 CW 2008-11-29 0847 YB1ALL        599 28     UA3BS         599 16
QSO: 14010 CW 2008-11-29 0849 YB1ALL        599 28     S50A          599 15
QSO: 14010 CW 2008-11-29 0852 YB1ALL        599 28     OL3Z          599 15
QSO: 14010 CW 2008-11-29 0855 YB1ALL        599 28     DL0AO         599 14
QSO:  7010 CW 2008-11-29 0909 YB1ALL        599 28     K6NA          599 03
QSO:  7010 CW 2008-11-29 0913 YB1ALL        599 28     N6MA          599 03
QSO:  7010 CW 2008-11-29 0915 YB1ALL        599 28     W7WA          599 03
QSO:  7010 CW 2008-11-29 0916 YB1ALL        599 28     K6UW          599 03
QSO:  7010 CW 2008-11-29 0929 YB1ALL        599 28     K0RF          599 04
QSO:  7010 CW 2008-11-29 0931 YB1ALL        599 28     W6YX          599 03
QSO:  7010 CW 2008-11-29 0935 YB1ALL        599 28     W6YI          599 03
QSO:  7010 CW 2008-11-29 0938 YB1ALL        599 28     W7VJ          599 03
QSO:  7010 CW 2008-11-29 0939 YB1ALL        599 28     N7AP          599 03
QSO:  7010 CW 2008-11-29 0941 YB1ALL        599 28     AH0BT         599 27
QSO:  7010 CW 2008-11-29 0943 YB1ALL        599 28     K6X           599 03
QSO:  7010 CW 2008-11-29 0946 YB1ALL        599 28     N6TV          599 03
QSO:  7010 CW 2008-11-29 0949 YB1ALL        599 28     YD3KWR        599 28
QSO:  7010 CW 2008-11-29 1001 YB1ALL        599 28     N7TT          599 03
QSO:  7010 CW 2008-11-29 1006 YB1ALL        599 28     K7WP          599 03
QSO:  7010 CW 2008-11-29 1007 YB1ALL        599 28     K6SP          599 03
QSO:  7010 CW 2008-11-29 1008 YB1ALL        599 28     W6QUV         599 03
QSO:  7010 CW 2008-11-29 1011 YB1ALL        599 28     JA6FDJ        599 25
QSO: 14010 CW 2008-11-29 1020 YB1ALL        599 28     G6PZ          599 14
QSO: 14010 CW 2008-11-29 1022 YB1ALL        599 28     UT5EO         599 16
QSO: 14010 CW 2008-11-29 1022 YB1ALL        599 28     9M2TO         599 28
QSO: 14010 CW 2008-11-29 1023 YB1ALL        599 28     ZL1BYZ        599 32
QSO: 14010 CW 2008-11-29 1026 YB1ALL        599 28     OK2PDT        599 15
QSO: 14010 CW 2008-11-29 1031 YB1ALL        599 28     SO9Q          599 15
QSO: 14010 CW 2008-11-29 1033 YB1ALL        599 28     DH8VV         599 14
QSO: 14010 CW 2008-11-29 1037 YB1ALL        599 28     SK3W          599 14
QSO: 14010 CW 2008-11-29 1044 YB1ALL        599 28     RU3IQO        599 16
QSO: 14010 CW 2008-11-29 1045 YB1ALL        599 28     UA4WKW        599 16
QSO: 14010 CW 2008-11-29 1052 YB1ALL        599 28     GM4HD         599 14
QSO: 14010 CW 2008-11-29 1053 YB1ALL        599 28     BD8AIB        599 24
QSO: 14010 CW 2008-11-29 1057 YB1ALL        599 28     5R8FU         599 39
QSO:  7010 CW 2008-11-29 1102 YB1ALL        599 28     9M2TO         599 28
QSO:  7010 CW 2008-11-29 1103 YB1ALL        599 28     AH2R          599 27
QSO:  7010 CW 2008-11-29 1104 YB1ALL        599 28     XU4BX         599 26
QSO:  7010 CW 2008-11-29 1106 YB1ALL        599 28     JN2AMD        599 25
QSO:  7010 CW 2008-11-29 1108 YB1ALL        599 28     KH7B          599 31
QSO:  7010 CW 2008-11-29 1109 YB1ALL        599 28     VK3TDX        599 30
QSO:  7010 CW 2008-11-29 1113 YB1ALL        599 28     K3AGC         599 05
QSO:  7010 CW 2008-11-29 1114 YB1ALL        599 28     JP1QDH        599 25
QSO:  7010 CW 2008-11-29 1115 YB1ALL        599 28     JA5CEX        599 25
QSO:  7010 CW 2008-11-29 1115 YB1ALL        599 28     JA5ATN        599 25
QSO:  7010 CW 2008-11-29 1115 YB1ALL        599 28     JA7IC         599 25
QSO:  7010 CW 2008-11-29 1116 YB1ALL        599 28     JA1SKE        599 25
QSO:  7010 CW 2008-11-29 1117 YB1ALL        599 28     YB8HZ         599 28
QSO:  7010 CW 2008-11-29 1118 YB1ALL        599 28     HL2AEJ        599 25
QSO:  7010 CW 2008-11-29 1119 YB1ALL        599 28     JH0NVX/1      599 25
QSO:  7010 CW 2008-11-29 1120 YB1ALL        599 28     K0CL          599 04
QSO:  7010 CW 2008-11-29 1122 YB1ALL        599 28     JA1LYF        599 25
QSO:  7010 CW 2008-11-29 1123 YB1ALL        599 28     K7EG          599 03
QSO:  7010 CW 2008-11-29 1123 YB1ALL        599 28     7K4QOK        599 25
QSO:  7010 CW 2008-11-29 1124 YB1ALL        599 28     K0FX          599 04
QSO:  7010 CW 2008-11-29 1124 YB1ALL        599 28     RZ0AE         599 18
QSO:  7010 CW 2008-11-29 1125 YB1ALL        599 28     JM1BKC        599 25
QSO:  7010 CW 2008-11-29 1125 YB1ALL        599 28     JN1NOP        599 25
QSO:  7010 CW 2008-11-29 1126 YB1ALL        599 28     JF1QQK        599 25
QSO:  7010 CW 2008-11-29 1127 YB1ALL        599 28     4S7NE         599 22
QSO:  7010 CW 2008-11-29 1128 YB1ALL        599 28     JA3JM         599 25
QSO:  7010 CW 2008-11-29 1128 YB1ALL        599 28     JH1FSF        599 25
QSO:  7010 CW 2008-11-29 1130 YB1ALL        599 28     XW1B          599 26
QSO:  7010 CW 2008-11-29 1130 YB1ALL        599 28     JH1RNI        599 25
QSO:  7010 CW 2008-11-29 1131 YB1ALL        599 28     W6IJ          599 03
QSO:  7010 CW 2008-11-29 1135 YB1ALL        599 28     JA6SRB        599 25
QSO:  7010 CW 2008-11-29 1136 YB1ALL        599 28     JA2AXB        599 25
QSO:  7010 CW 2008-11-29 1140 YB1ALL        599 28     JO1LVZ        599 25
QSO:  7010 CW 2008-11-29 1140 YB1ALL        599 28     JR4GPA        599 25
QSO:  7010 CW 2008-11-29 1141 YB1ALL        599 28     JE1REU        599 25
QSO:  7010 CW 2008-11-29 1142 YB1ALL        599 28     JR2MC         599 25
QSO:  7010 CW 2008-11-29 1144 YB1ALL        599 28     JH2NJP        599 25
QSO:  7010 CW 2008-11-29 1144 YB1ALL        599 28     JJ2YDV        599 25
QSO:  7010 CW 2008-11-29 1145 YB1ALL        599 28     JR1LEV        599 25
QSO:  7010 CW 2008-11-29 1146 YB1ALL        599 28     JF1OLC        599 25
QSO:  7010 CW 2008-11-29 1146 YB1ALL        599 28     JA6GT         599 25
QSO:  7010 CW 2008-11-29 1147 YB1ALL        599 28     JA1AAA        599 25
QSO:  7010 CW 2008-11-29 1151 YB1ALL        599 28     RT4M          599 16
QSO:  7010 CW 2008-11-29 1155 YB1ALL        599 28     RW9USA        599 18
QSO:  7010 CW 2008-11-29 1159 YB1ALL        599 28     RD4WA         599 16
QSO:  7010 CW 2008-11-29 1203 YB1ALL        599 28     RG3K          599 16
QSO:  7010 CW 2008-11-29 1205 YB1ALL        599 28     E21EIC        599 26
QSO:  7010 CW 2008-11-29 1206 YB1ALL        599 28     BD7MVZ        599 24
QSO:  7010 CW 2008-11-29 1208 YB1ALL        599 28     JA0QNJ        599 25
QSO:  7010 CW 2008-11-29 1212 YB1ALL        599 28     6K5AYC        599 25
QSO:  7010 CW 2008-11-29 1227 YB1ALL        599 28     EW7LO         599 16
QSO:  7010 CW 2008-11-29 1229 YB1ALL        599 28     OG2U          599 15
QSO:  7010 CW 2008-11-29 1232 YB1ALL        599 28     K0AV          599 04
QSO:  7010 CW 2008-11-29 1234 YB1ALL        599 28     DX1CW         599 27
QSO:  7010 CW 2008-11-29 1235 YB1ALL        599 28     K5GO          599 04
QSO:  7010 CW 2008-11-29 1244 YB1ALL        599 28     VE7GL         599 03
QSO:  7010 CW 2008-11-29 1248 YB1ALL        599 28     W6YA          599 03
QSO:  7010 CW 2008-11-29 1249 YB1ALL        599 28     K7GK          599 03
QSO:  7010 CW 2008-11-29 1250 YB1ALL        599 28     YB3MM         599 28
QSO:  7010 CW 2008-11-29 1251 YB1ALL        599 28     JQ1UOZ        599 25
QSO:  7010 CW 2008-11-29 1254 YB1ALL        599 28     7K1PTT        599 25
QSO: 14010 CW 2008-11-29 1342 YB1ALL        599 28     S50R          599 15
QSO: 14010 CW 2008-11-29 1348 YB1ALL        599 28     M2X           599 14
QSO: 14010 CW 2008-11-29 1354 YB1ALL        599 28     EA5CW         599 14
QSO: 14010 CW 2008-11-29 1355 YB1ALL        599 28     C4Z           599 20
QSO: 14010 CW 2008-11-29 1356 YB1ALL        599 28     ZC4VJ         599 20
QSO: 14010 CW 2008-11-29 1400 YB1ALL        599 28     IK8UND        599 15
QSO: 14010 CW 2008-11-29 1403 YB1ALL        599 28     CT1JLZ        599 14
QSO: 14010 CW 2008-11-29 1407 YB1ALL        599 28     SV2FWV        599 20
QSO: 14010 CW 2008-11-29 1414 YB1ALL        599 28     7Z1HL         599 21
QSO: 14010 CW 2008-11-29 1416 YB1ALL        599 28     LZ9W          599 20
QSO: 14010 CW 2008-11-29 1425 YB1ALL        599 28     SV1JGX        599 20
QSO:  7010 CW 2008-11-29 1434 YB1ALL        599 28     DF0HQ         599 14
QSO:  7010 CW 2008-11-29 1437 YB1ALL        599 28     YT1VP         599 15
QSO:  7010 CW 2008-11-29 1438 YB1ALL        599 28     UK9AA         599 17
QSO:  7010 CW 2008-11-29 1440 YB1ALL        599 28     DL2ZAE        599 14
QSO:  7010 CW 2008-11-29 1442 YB1ALL        599 28     YU6DX         599 15
QSO:  7010 CW 2008-11-29 1443 YB1ALL        599 28     SN7R          599 15
QSO:  7010 CW 2008-11-29 1443 YB1ALL        599 28     US2IR         599 16
QSO:  7010 CW 2008-11-29 1444 YB1ALL        599 28     UU0A          599 16
QSO:  7010 CW 2008-11-29 1449 YB1ALL        599 28     HA8FM         599 15
QSO:  7010 CW 2008-11-29 1450 YB1ALL        599 28     YU1LA         599 15
QSO:  7010 CW 2008-11-29 1451 YB1ALL        599 28     YU7KW         599 15
QSO:  7010 CW 2008-11-29 1458 YB1ALL        599 28     GM4YXI        599 14
QSO:  7010 CW 2008-11-29 1459 YB1ALL        599 28     LY7A          599 15
QSO:  7010 CW 2008-11-29 1510 YB1ALL        599 28     8Q7DV         599 22
QSO:  7010 CW 2008-11-29 1517 YB1ALL        599 28     DQ4W          599 14
QSO:  7010 CW 2008-11-29 1518 YB1ALL        599 28     YT7AW         599 15
QSO:  7010 CW 2008-11-29 1525 YB1ALL        599 28     DR1A          599 14
QSO:  7010 CW 2008-11-29 1527 YB1ALL        599 28     RK6AM         599 16
QSO:  7010 CW 2008-11-29 1530 YB1ALL        599 28     W6FT          599 03
QSO:  7010 CW 2008-11-29 1531 YB1ALL        599 28     BU2AC         599 24
QSO:  7010 CW 2008-11-29 1532 YB1ALL        599 28     RS3A          599 16
QSO:  7010 CW 2008-11-29 1533 YB1ALL        599 28     RM9EP         599 17
QSO:  7010 CW 2008-11-29 1534 YB1ALL        599 28     RW9WA         599 16
QSO:  7010 CW 2008-11-29 1534 YB1ALL        599 28     OK1EP         599 15
QSO:  7010 CW 2008-11-29 1535 YB1ALL        599 28     OK5W          599 15
QSO:  7010 CW 2008-11-29 1536 YB1ALL        599 28     OL7RO         599 15
QSO:  7010 CW 2008-11-29 1536 YB1ALL        599 28     RW0A          599 18
QSO:  7010 CW 2008-11-29 1537 YB1ALL        599 28     HS0AC         599 26
QSO:  7010 CW 2008-11-29 1537 YB1ALL        599 28     OK1AVY        599 15
QSO:  7010 CW 2008-11-29 1539 YB1ALL        599 28     SK3W          599 14
QSO:  7010 CW 2008-11-29 1539 YB1ALL        599 28     UX3MX         599 16
QSO:  7010 CW 2008-11-29 1540 YB1ALL        599 28     OK1DTC        599 15
QSO:  7010 CW 2008-11-29 1541 YB1ALL        599 28     OH2BAH        599 15
QSO:  7010 CW 2008-11-29 1541 YB1ALL        599 28     DK3FW         599 14
QSO:  7010 CW 2008-11-29 1542 YB1ALL        599 28     S54G          599 15
QSO:  7010 CW 2008-11-29 1543 YB1ALL        599 28     EA5RS         599 14
QSO:  7010 CW 2008-11-29 1544 YB1ALL        599 28     SP5ELA        599 15
QSO:  7010 CW 2008-11-29 1544 YB1ALL        599 28     TM2Y          599 14
QSO:  7010 CW 2008-11-29 1546 YB1ALL        599 28     S53F          599 15
QSO:  7010 CW 2008-11-29 1546 YB1ALL        599 28     N6AW          599 03
QSO:  7010 CW 2008-11-29 1547 YB1ALL        599 28     OH2BH         599 15
QSO:  7010 CW 2008-11-29 1548 YB1ALL        599 28     RT6A          599 16
QSO:  7010 CW 2008-11-29 1549 YB1ALL        599 28     9A2OK         599 15
QSO:  7010 CW 2008-11-29 1550 YB1ALL        599 28     K7ZA          599 03
QSO:  7010 CW 2008-11-29 1551 YB1ALL        599 28     UA6AF         599 16
QSO:  7010 CW 2008-11-29 1551 YB1ALL        599 28     TM4Q          599 14
QSO:  7010 CW 2008-11-29 1552 YB1ALL        599 28     DL5AN         599 14
QSO:  7010 CW 2008-11-29 1552 YB1ALL        599 28     E79D          599 15
QSO:  7010 CW 2008-11-29 1553 YB1ALL        599 28     UY1HY         599 16
QSO:  7010 CW 2008-11-29 1554 YB1ALL        599 28     RN3FA         599 16
QSO:  7010 CW 2008-11-29 1555 YB1ALL        599 28     YT5Z          599 15
QSO:  7010 CW 2008-11-29 1555 YB1ALL        599 28     UR8LV         599 16
QSO:  7010 CW 2008-11-29 1557 YB1ALL        599 28     DL4HG         599 14
QSO:  7010 CW 2008-11-29 1557 YB1ALL        599 28     G5W           599 14
QSO:  7010 CW 2008-11-29 1558 YB1ALL        599 28     DL8DAZ        599 14
QSO:  7010 CW 2008-11-29 1559 YB1ALL        599 28     RA0ACM        599 18
QSO:  7010 CW 2008-11-29 1603 YB1ALL        599 28     ZM1A          599 32
QSO:  7010 CW 2008-11-29 1604 YB1ALL        599 28     RZ4HWS        599 16
QSO:  7010 CW 2008-11-29 1606 YB1ALL        599 28     RW6CF         599 16
QSO:  7010 CW 2008-11-29 1612 YB1ALL        599 28     K7ZS          599 03
QSO:  7010 CW 2008-11-29 1615 YB1ALL        599 28     RV4LC         599 16
QSO:  7010 CW 2008-11-29 1623 YB1ALL        599 28     HL2FDW        599 25
QSO:  7010 CW 2008-11-29 1625 YB1ALL        599 28     S53M          599 15
QSO:  7010 CW 2008-11-29 1628 YB1ALL        599 28     UZ1H          599 16
QSO:  7010 CW 2008-11-29 1633 YB1ALL        599 28     B1P           599 24
QSO:  7010 CW 2008-11-29 1710 YB1ALL        599 28     ZM2B          599 32
QSO:  7010 CW 2008-11-29 1714 YB1ALL        599 28     JV3J          599 23
QSO:  7010 CW 2008-11-29 1722 YB1ALL        599 28     RT9W          599 16
QSO:  7010 CW 2008-11-29 1725 YB1ALL        599 28     DK1BN         599 14
QSO:  7010 CW 2008-11-29 1727 YB1ALL        599 28     HG6N          599 15
QSO:  7010 CW 2008-11-29 1728 YB1ALL        599 28     S52M          599 15
