START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: JF3KQA
CREATED-BY: zlistw(zlog)
NAME: Masaya Kakimoto
SOAPBOX: Thanks for many QSOs. Running 50W into long wires with ATU.
QSO:  7000 CW 2008-11-29 1455 JF3KQA        599 25     W7VJ          599 3      0
QSO:  7000 CW 2008-11-29 1456 JF3KQA        599 25     B1Z           599 24     0
QSO:  7000 CW 2008-11-29 1504 JF3KQA        599 25     B1C           599 24     0
QSO:  3500 CW 2008-11-29 1513 JF3KQA        599 25     VE7GL         599 3      0
QSO:  7000 CW 2008-11-29 1521 JF3KQA        599 25     BA1AN         599 24     0
QSO:  7000 CW 2008-11-29 1522 JF3KQA        599 25     UZ1H          599 16     0
QSO:  7000 CW 2008-11-29 1525 JF3KQA        599 25     RT9W          599 16     0
QSO:  7000 CW 2008-11-29 1525 JF3KQA        599 25     AH2R          599 27     0
QSO:  7000 CW 2008-11-29 1527 JF3KQA        599 25     B1P           599 24     0
QSO:  7000 CW 2008-11-29 1538 JF3KQA        599 25     UA0CM         599 19     0
QSO:  7000 CW 2008-11-29 1540 JF3KQA        599 25     YT0A          599 15     0
QSO:  7000 CW 2008-11-29 1603 JF3KQA        599 25     ER0WW         599 16     0
QSO:  7000 CW 2008-11-29 1604 JF3KQA        599 25     RW0A          599 18     0
QSO:  3500 CW 2008-11-29 1610 JF3KQA        599 25     9M6NA         599 28     0
QSO:  3500 CW 2008-11-29 1613 JF3KQA        599 25     B1Z           599 24     0
QSO:  3500 CW 2008-11-29 1615 JF3KQA        599 25     RW0CWA        599 19     0
QSO:  3500 CW 2008-11-29 1619 JF3KQA        599 25     KH6LC         599 31     0
QSO:  3500 CW 2008-11-29 1623 JF3KQA        599 25     RU0LL         599 19     0
QSO:  7000 CW 2008-11-29 1629 JF3KQA        599 25     NT6X          599 3      0
QSO:  7000 CW 2008-11-29 2201 JF3KQA        599 25     YR9P          599 20     0
QSO: 14000 CW 2008-11-29 2206 JF3KQA        599 25     N7DD          599 3      0
QSO: 14000 CW 2008-11-29 2207 JF3KQA        599 25     WA7NB         599 3      0
QSO: 14000 CW 2008-11-29 2209 JF3KQA        599 25     W6YI          599 3      0
QSO: 14000 CW 2008-11-29 2210 JF3KQA        599 25     K7ZZ          599 3      0
QSO: 14000 CW 2008-11-29 2212 JF3KQA        599 25     WY7I          599 4      0
QSO: 14000 CW 2008-11-29 2214 JF3KQA        599 25     N7AP          599 3      0
QSO: 14000 CW 2008-11-29 2215 JF3KQA        599 25     K5GO          599 4      0
QSO: 14000 CW 2008-11-29 2215 JF3KQA        599 25     W6RJ          599 3      0
QSO:  7000 CW 2008-11-29 2228 JF3KQA        599 25     SV9CVY        599 20     0
QSO:  7000 CW 2008-11-29 2230 JF3KQA        599 25     6M0HZ/2       599 25     0
QSO:  7000 CW 2008-11-29 2232 JF3KQA        599 25     HG3DX         599 15     0
QSO:  7000 CW 2008-11-29 2233 JF3KQA        599 25     BD5WW         599 24     0
QSO:  7000 CW 2008-11-29 2237 JF3KQA        599 25     BD7MVZ        599 24     0
QSO:  7000 CW 2008-11-29 2238 JF3KQA        599 25     S52OP         599 15     0
QSO:  7000 CW 2008-11-29 2244 JF3KQA        599 25     S52AW         599 15     0
QSO:  7000 CW 2008-11-29 2247 JF3KQA        599 25     HG1S          599 15     0
QSO:  7000 CW 2008-11-29 2248 JF3KQA        599 25     S53M          599 15     0
QSO:  7000 CW 2008-11-29 2249 JF3KQA        599 25     BD4IBW/4      599 24     0
QSO:  7000 CW 2008-11-29 2301 JF3KQA        599 25     OM8A          599 15     0
QSO:  7000 CW 2008-11-29 2303 JF3KQA        599 25     UP1G          599 17     0
QSO:  7000 CW 2008-11-29 2307 JF3KQA        599 25     9A5W          599 15     0
QSO: 14000 CW 2008-11-29 2344 JF3KQA        599 25     BA1AN         599 24     0
QSO: 14000 CW 2008-11-29 2345 JF3KQA        599 25     W7RN          599 3      0
QSO: 14000 CW 2008-11-29 2350 JF3KQA        599 25     VE7SV         599 3      0
QSO: 14000 CW 2008-11-29 2351 JF3KQA        599 25     K0RF          599 4      0
QSO: 14000 CW 2008-11-29 2352 JF3KQA        599 25     VE6JY         599 4      0
QSO: 14000 CW 2008-11-29 2354 JF3KQA        599 25     W0YK          599 3      0
QSO: 14000 CW 2008-11-29 2355 JF3KQA        599 25     DU3NXE        599 27     0
QSO: 14000 CW 2008-11-29 2355 JF3KQA        599 25     NW7DX         599 3      0
QSO: 14000 CW 2008-11-29 2356 JF3KQA        599 25     N6XI          599 3      0
QSO: 14000 CW 2008-11-29 2357 JF3KQA        599 25     W7VJ          599 3      0
QSO: 14000 CW 2008-11-29 2357 JF3KQA        599 25     AH0BT         599 27     0
QSO: 14000 CW 2008-11-29 2359 JF3KQA        599 25     B1Z           599 24     0
QSO: 14000 CW 2008-11-30 0002 JF3KQA        599 25     VE6EX         599 4      0
QSO: 14000 CW 2008-11-30 0003 JF3KQA        599 25     K7LAZ         599 3      0
QSO: 14000 CW 2008-11-30 0005 JF3KQA        599 25     NR5M          599 4      0
QSO: 14000 CW 2008-11-30 0006 JF3KQA        599 25     K4XU          599 3      0
QSO: 14000 CW 2008-11-30 0007 JF3KQA        599 25     N5LZ          599 3      0
QSO: 14000 CW 2008-11-30 0009 JF3KQA        599 25     KH6LC         599 31     0
QSO: 14000 CW 2008-11-30 0013 JF3KQA        599 25     K7WP          599 3      0
QSO: 14000 CW 2008-11-30 0019 JF3KQA        599 25     KL7AC         599 1      0
QSO: 14000 CW 2008-11-30 0020 JF3KQA        599 25     K7MM          599 3      0
QSO: 14000 CW 2008-11-30 0025 JF3KQA        599 25     K6XX          599 3      0
QSO: 14000 CW 2008-11-30 0028 JF3KQA        599 25     BD1ISI        599 24     0
QSO: 14000 CW 2008-11-30 0029 JF3KQA        599 25     K7GS          599 3      0
QSO: 14000 CW 2008-11-30 0030 JF3KQA        599 25     VE7JKZ        599 3      0
QSO: 14000 CW 2008-11-30 0030 JF3KQA        599 25     AH6XX         599 31     0
QSO: 14000 CW 2008-11-30 0031 JF3KQA        599 25     9M2TO         599 28     0
QSO: 14000 CW 2008-11-30 0033 JF3KQA        599 25     BD7MVZ        599 24     0
QSO: 14000 CW 2008-11-30 0037 JF3KQA        599 25     K7ZA          599 3      0
QSO: 21000 CW 2008-11-30 0038 JF3KQA        599 25     KH7X          599 31     0
QSO: 21000 CW 2008-11-30 0039 JF3KQA        599 25     KG6DX         599 27     0
QSO: 21000 CW 2008-11-30 0041 JF3KQA        599 25     AH6XX         599 31     0
QSO: 21000 CW 2008-11-30 0044 JF3KQA        599 25     4F1AL         599 27     0
QSO: 21000 CW 2008-11-30 0046 JF3KQA        599 25     AH2R          599 27     0
QSO: 21000 CW 2008-11-30 0053 JF3KQA        599 25     VK2IM         599 30     0
QSO: 21000 CW 2008-11-30 0057 JF3KQA        599 25     VK4TT         599 30     0
QSO: 28000 CW 2008-11-30 0059 JF3KQA        599 25     T88CJ         599 27     0
QSO: 21000 CW 2008-11-30 0103 JF3KQA        599 25     VK2BJ         599 30     0
QSO: 21000 CW 2008-11-30 0107 JF3KQA        599 25     VK2YN         599 30     0
QSO:  7000 CW 2008-11-30 0148 JF3KQA        599 25     UA0CA         599 19     0
QSO: 14000 CW 2008-11-30 0149 JF3KQA        599 25     BU2AI         599 24     0
QSO: 14000 CW 2008-11-30 0151 JF3KQA        599 25     T88CJ         599 27     0
QSO: 14000 CW 2008-11-30 0155 JF3KQA        599 25     RK0SXF        599 18     0
QSO: 14000 CW 2008-11-30 0156 JF3KQA        599 25     B4TB          599 24     0
QSO: 14000 CW 2008-11-30 0156 JF3KQA        599 25     UA0CNX        599 19     0
QSO: 14000 CW 2008-11-30 0157 JF3KQA        599 25     9M2CNC        599 28     0
QSO: 14000 CW 2008-11-30 0158 JF3KQA        599 25     JT1CS         599 23     0
QSO: 14000 CW 2008-11-30 0159 JF3KQA        599 25     BD4IBW/4      599 24     0
QSO: 14000 CW 2008-11-30 0201 JF3KQA        599 25     B4B           599 24     0
QSO: 14000 CW 2008-11-30 0203 JF3KQA        599 25     B1P           599 24     0
QSO: 14000 CW 2008-11-30 0204 JF3KQA        599 25     RW0UM         599 18     0
QSO: 14000 CW 2008-11-30 0205 JF3KQA        599 25     KH7X          599 31     0
QSO: 14000 CW 2008-11-30 0206 JF3KQA        599 25     RA0CL         599 19     0
QSO: 14000 CW 2008-11-30 0206 JF3KQA        599 25     UA0AGI        599 18     0
QSO: 14000 CW 2008-11-30 0208 JF3KQA        599 25     AH2R          599 27     0
QSO: 14000 CW 2008-11-30 0210 JF3KQA        599 25     KL7WV         599 1      0
QSO: 14000 CW 2008-11-30 0211 JF3KQA        599 25     UA0OA         599 18     0
QSO: 14000 CW 2008-11-30 0213 JF3KQA        599 25     B5A           599 24     0
QSO: 14000 CW 2008-11-30 0214 JF3KQA        599 25     B4VE          599 24     0
QSO: 14000 CW 2008-11-30 0215 JF3KQA        599 25     BD5WW         599 24     0
QSO: 14000 CW 2008-11-30 0231 JF3KQA        599 25     UA0SDX        599 18     0
QSO: 14000 CW 2008-11-30 0233 JF3KQA        599 25     RX0QA         599 19     0
QSO: 21000 CW 2008-11-30 0236 JF3KQA        599 25     DU3NXE        599 27     0
QSO: 21000 CW 2008-11-30 0237 JF3KQA        599 25     BD6IVX        599 24     0
QSO: 21000 CW 2008-11-30 0240 JF3KQA        599 25     ZM1A          599 32     0
QSO: 21000 CW 2008-11-30 0241 JF3KQA        599 25     ZL1BYZ        599 32     0
QSO: 21000 CW 2008-11-30 0242 JF3KQA        599 25     WH0S          599 27     0
QSO: 28000 CW 2008-11-30 0245 JF3KQA        599 25     AH2R          599 27     0
QSO: 28000 CW 2008-11-30 0408 JF3KQA        599 25     ZM2M          599 32     0
QSO: 28000 CW 2008-11-30 0409 JF3KQA        599 25     AH0BT         599 27     0
QSO: 14000 CW 2008-11-30 0413 JF3KQA        599 25     RN9S          599 16     0
QSO: 14000 CW 2008-11-30 0415 JF3KQA        599 25     UA0YAY        599 23     0
QSO: 14000 CW 2008-11-30 0419 JF3KQA        599 25     BA4KA         599 24     0
QSO: 14000 CW 2008-11-30 0421 JF3KQA        599 25     DX1DBT        599 27     0
QSO: 14000 CW 2008-11-30 0422 JF3KQA        599 25     UA0AKY        599 18     0
QSO: 14000 CW 2008-11-30 0423 JF3KQA        599 25     RN3QO         599 16     0
QSO: 14000 CW 2008-11-30 0426 JF3KQA        599 25     RW0A          599 18     0
QSO: 14000 CW 2008-11-30 0427 JF3KQA        599 25     EX2X          599 17     0
QSO: 14000 CW 2008-11-30 0430 JF3KQA        599 25     RA9JR         599 17     0
QSO: 14000 CW 2008-11-30 0431 JF3KQA        599 25     LU8YE         599 13     0
QSO: 14000 CW 2008-11-30 0436 JF3KQA        599 25     RA0UF         599 17     0
QSO: 14000 CW 2008-11-30 0438 JF3KQA        599 25     9M6YBG        599 28     0
QSO: 14000 CW 2008-11-30 0440 JF3KQA        599 25     RZ4HWS        599 16     0
QSO: 14000 CW 2008-11-30 0443 JF3KQA        599 25     RA9JM         599 17     0
QSO: 14000 CW 2008-11-30 0445 JF3KQA        599 25     RA9AE         599 17     0
QSO: 14000 CW 2008-11-30 0459 JF3KQA        599 25     BD4KUU        599 24     0
QSO: 14000 CW 2008-11-30 0505 JF3KQA        599 25     RT6A          599 16     0
QSO: 28000 CW 2008-11-30 0510 JF3KQA        599 25     ZM1A          599 32     0
QSO: 28000 CW 2008-11-30 0510 JF3KQA        599 25     ZL1BYZ        599 32     0
QSO: 28000 CW 2008-11-30 0513 JF3KQA        599 25     DX1CW         599 27     0
QSO: 21000 CW 2008-11-30 0524 JF3KQA        599 25     AH0BT         599 27     0
QSO: 14000 CW 2008-11-30 0537 JF3KQA        599 25     UZ2M          599 16     0
QSO: 14000 CW 2008-11-30 0538 JF3KQA        599 25     RW6HX         599 16     0
QSO: 14000 CW 2008-11-30 0540 JF3KQA        599 25     UP2L          599 17     0
QSO: 14000 CW 2008-11-30 0541 JF3KQA        599 25     VK4BUI        599 30     0
QSO: 14000 CW 2008-11-30 0546 JF3KQA        599 25     UW5Q          599 16     0
QSO: 14000 CW 2008-11-30 0549 JF3KQA        599 25     UA9UZZ        599 18     0
QSO: 14000 CW 2008-11-30 0556 JF3KQA        599 25     UA6LV         599 16     0
QSO: 14000 CW 2008-11-30 0613 JF3KQA        599 25     RM3F          599 16     0
QSO: 14000 CW 2008-11-30 0614 JF3KQA        599 25     RT4M          599 16     0
QSO: 14000 CW 2008-11-30 0615 JF3KQA        599 25     UA3R          599 16     0
QSO: 14000 CW 2008-11-30 0618 JF3KQA        599 25     S59ABC        599 15     0
QSO: 14000 CW 2008-11-30 0619 JF3KQA        599 25     9A9A          599 15     0
QSO: 14000 CW 2008-11-30 0621 JF3KQA        599 25     ER0WW         599 16     0
QSO: 14000 CW 2008-11-30 0623 JF3KQA        599 25     BA4II         599 24     0
QSO: 14000 CW 2008-11-30 0624 JF3KQA        599 25     YT1BB         599 15     0
QSO: 14000 CW 2008-11-30 0627 JF3KQA        599 25     HG6N          599 15     0
QSO: 14000 CW 2008-11-30 0631 JF3KQA        599 25     UA3SAQ        599 16     0
QSO:  7000 CW 2008-11-30 0636 JF3KQA        599 25     NR5M          599 4      0
QSO:  7000 CW 2008-11-30 0636 JF3KQA        599 25     KL7WV         599 1      0
QSO:  7000 CW 2008-11-30 0646 JF3KQA        599 25     N7AP          599 3      0
QSO: 14000 CW 2008-11-30 0701 JF3KQA        599 25     RD4WA         599 16     0
QSO: 14000 CW 2008-11-30 0702 JF3KQA        599 25     IR4A          599 15     0
QSO: 14000 CW 2008-11-30 0714 JF3KQA        599 25     RK0UT         599 18     0
QSO: 14000 CW 2008-11-30 0715 JF3KQA        599 25     B1C           599 24     0
QSO: 21000 CW 2008-11-30 0723 JF3KQA        599 25     AH2L          599 27     0
QSO:  3500 CW 2008-11-30 0731 JF3KQA        599 25     AH6XX         599 31     0
QSO:  7000 CW 2008-11-30 0741 JF3KQA        599 25     KO7AA         599 3      0
QSO:  7000 CW 2008-11-30 0743 JF3KQA        599 25     HL4CEL        599 25     0
QSO:  7000 CW 2008-11-30 0744 JF3KQA        599 25     N7TT          599 3      0
QSO:  7000 CW 2008-11-30 0751 JF3KQA        599 25     OT4A          599 14     0
QSO: 14000 CW 2008-11-30 0755 JF3KQA        599 25     VK2IA         599 30     0
QSO: 14000 CW 2008-11-30 0758 JF3KQA        599 25     T88CI         599 27     0
QSO: 14000 CW 2008-11-30 0805 JF3KQA        599 25     HB9CA         599 14     0
QSO:  7000 CW 2008-11-30 0850 JF3KQA        599 25     K0RF          599 4      0
QSO:  7000 CW 2008-11-30 0859 JF3KQA        599 25     AH2L          599 27     0
QSO:  7000 CW 2008-11-30 0905 JF3KQA        599 25     XW1B          599 26     0
QSO:  7000 CW 2008-11-30 0914 JF3KQA        599 25     K6ANP         599 3      0
QSO:  7000 CW 2008-11-30 0916 JF3KQA        599 25     ZM2M          599 32     0
QSO:  7000 CW 2008-11-30 0918 JF3KQA        599 25     NW7E          599 3      0
QSO:  7000 CW 2008-11-30 0924 JF3KQA        599 25     UA0CNX        599 19     0
QSO:  7000 CW 2008-11-30 0926 JF3KQA        599 25     K7RI          599 3      0
QSO:  7000 CW 2008-11-30 0929 JF3KQA        599 25     9M6/N2BB      599 28     0
QSO:  7000 CW 2008-11-30 0931 JF3KQA        599 25     BX4AF         599 24     0
QSO:  7000 CW 2008-11-30 0932 JF3KQA        599 25     RW0CWA        599 19     0
QSO:  3500 CW 2008-11-30 0935 JF3KQA        599 25     HL4XM         599 25     0
QSO:  3500 CW 2008-11-30 0936 JF3KQA        599 25     K7GK          599 3      0
QSO:  3500 CW 2008-11-30 0938 JF3KQA        599 25     K6NA          599 3      0
QSO:  3500 CW 2008-11-30 0940 JF3KQA        599 25     AH0BT         599 27     0
QSO:  7000 CW 2008-11-30 0945 JF3KQA        599 25     LU8YE         599 13     0
QSO:  7000 CW 2008-11-30 0947 JF3KQA        599 25     W6OAT         599 3      0
QSO:  7000 CW 2008-11-30 1019 JF3KQA        599 25     W6RJ          599 3      0
QSO:  7000 CW 2008-11-30 1021 JF3KQA        599 25     E21EIC        599 26     0
QSO:  7000 CW 2008-11-30 1028 JF3KQA        599 25     ZL1BYZ        599 32     0
QSO:  7000 CW 2008-11-30 1029 JF3KQA        599 25     ZM2B          599 32     0
QSO:  7000 CW 2008-11-30 1031 JF3KQA        599 25     SM3PHM        599 14     0
QSO:  7000 CW 2008-11-30 1033 JF3KQA        599 25     RU1A          599 16     0
QSO:  7000 CW 2008-11-30 1036 JF3KQA        599 25     K7RL          599 3      0
QSO:  7000 CW 2008-11-30 1039 JF3KQA        599 25     OH2BH         599 15     0
QSO:  7000 CW 2008-11-30 1052 JF3KQA        599 25     RW1ZA         599 16     0
QSO:  7000 CW 2008-11-30 1056 JF3KQA        599 25     W6PH          599 3      0
QSO:  7000 CW 2008-11-30 1100 JF3KQA        599 25     YB1ALL        599 28     0
QSO:  7000 CW 2008-11-30 1108 JF3KQA        599 25     M6T           599 14     0
QSO:  7000 CW 2008-11-30 1111 JF3KQA        599 25     YL2KO         599 15     0
QSO:  7000 CW 2008-11-30 1112 JF3KQA        599 25     OH6M          599 15     0
QSO:  7000 CW 2008-11-30 1113 JF3KQA        599 25     LY7A          599 15     0
QSO:  7000 CW 2008-11-30 1114 JF3KQA        599 25     B4B           599 24     0
QSO:  7000 CW 2008-11-30 1116 JF3KQA        599 25     OG50F         599 15     0
QSO:  7000 CW 2008-11-30 1127 JF3KQA        599 25     YE1ZAT        599 28     0
QSO:  7000 CW 2008-11-30 1132 JF3KQA        599 25     RA3CM         599 16     0
QSO:  7000 CW 2008-11-30 1134 JF3KQA        599 25     SM4F          599 14     0
QSO:  7000 CW 2008-11-30 1136 JF3KQA        599 25     W7DR          599 3      0
QSO:  3500 CW 2008-11-30 1141 JF3KQA        599 25     BA4T          599 24     0
END-OF-LOG:
