START-OF-LOG: 3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-CW
CALLSIGN:      G3WRR
CLAIMED-SCORE: 78600
NAME:          Q.G.Collier
OPERATORS:     G3WRR
SOAPBOX:       Not a serious entry (obviously!) - fitted in some QSOs
SOAPBOX:       between the weekend chores. Conditions seemed pretty
SOAPBOX:       poor to me.
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  7000 CW 2008-11-29 0244 G3WRR         599 14     SP5ELA        599 15
QSO:  7000 CW 2008-11-29 0246 G3WRR         599 14     IR3X          599 15
QSO:  7000 CW 2008-11-29 0246 G3WRR         599 14     SN8R          599 15
QSO:  7000 CW 2008-11-29 0247 G3WRR         599 14     YL9W          599 15
QSO:  7000 CW 2008-11-29 0249 G3WRR         599 14     HA8FM         599 15
QSO:  7000 CW 2008-11-29 0251 G3WRR         599 14     LY70X         599 15
QSO:  7000 CW 2008-11-29 0251 G3WRR         599 14     LY2GV         599 15
QSO:  7000 CW 2008-11-29 0252 G3WRR         599 14     YT2W          599 15
QSO:  7000 CW 2008-11-29 0252 G3WRR         599 14     9A7A          599 15
QSO:  7000 CW 2008-11-29 0254 G3WRR         599 14     IG9W          599 33
QSO:  7000 CW 2008-11-29 0255 G3WRR         599 14     ES1A          599 15
QSO:  7000 CW 2008-11-29 0256 G3WRR         599 14     OK5W          599 15
QSO:  7000 CW 2008-11-29 0257 G3WRR         599 14     RK3DZB        599 16
QSO:  7000 CW 2008-11-29 0257 G3WRR         599 14     CT9L          599 33
QSO:  7000 CW 2008-11-29 0258 G3WRR         599 14     HG3DX         599 15
QSO:  7000 CW 2008-11-29 0258 G3WRR         599 14     OL3Z          599 15
QSO:  7000 CW 2008-11-29 0259 G3WRR         599 14     UP8A          599 17
QSO:  7000 CW 2008-11-29 0259 G3WRR         599 14     S57Z          599 15
QSO:  7000 CW 2008-11-29 0301 G3WRR         599 14     CU2X          599 14
QSO:  7000 CW 2008-11-29 0302 G3WRR         599 14     P3F           599 20
QSO:  7000 CW 2008-11-29 0302 G3WRR         599 14     9A1P          599 15
QSO:  7000 CW 2008-11-29 0303 G3WRR         599 14     SQ9C          599 15
QSO:  7000 CW 2008-11-29 0303 G3WRR         599 14     K5ZD          599 05
QSO:  7000 CW 2008-11-29 0304 G3WRR         599 14     EA4KA         599 14
QSO:  7000 CW 2008-11-29 0307 G3WRR         599 14     EA5CW         599 14
QSO:  7000 CW 2008-11-29 0308 G3WRR         599 14     UA9UZZ        599 18
QSO:  7000 CW 2008-11-29 0309 G3WRR         599 14     OK7FL         599 15
QSO:  7000 CW 2008-11-29 0309 G3WRR         599 14     S59ABC        599 15
QSO:  7000 CW 2008-11-29 0310 G3WRR         599 14     LY6A          599 15
QSO:  7000 CW 2008-11-29 0311 G3WRR         599 14     DQ4W          599 14
