START-OF-LOG: 3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-CW
CALLSIGN:      LY2OX
CLAIMED-SCORE: 224640
NAME:          Ted Misiunas
CLUB:          Lithuanian Contest Group
OPERATORS:     LY2OX
SOAPBOX:       Ihad guests during weekend and was fighting with my XYL
QSO:  3500 CW 2008-11-29 0051 LY2OX         599 15     RK6YZZ        599 16
QSO:  3500 CW 2008-11-29 0051 LY2OX         599 15     EM9F          599 16
QSO:  3500 CW 2008-11-29 0053 LY2OX         599 15     LZ1KSC        599 20
QSO:  3500 CW 2008-11-29 0054 LY2OX         599 15     IK2QF         599 15
QSO:  3500 CW 2008-11-29 0055 LY2OX         599 15     M0RYB         599 14
QSO:  3500 CW 2008-11-29 0057 LY2OX         599 15     EU8RZ         599 16
QSO:  3500 CW 2008-11-29 0058 LY2OX         599 15     UT7L          599 16
QSO:  3500 CW 2008-11-29 0058 LY2OX         599 15     RV3WD         599 16
QSO:  3500 CW 2008-11-29 0059 LY2OX         599 15     G4FKA         599 14
QSO:  3500 CW 2008-11-29 0102 LY2OX         599 15     YU1AAQ        599 15
QSO:  3500 CW 2008-11-29 0103 LY2OX         599 15     F4DNW         599 14
QSO:  3500 CW 2008-11-29 0103 LY2OX         599 15     NY4A          599 05
QSO:  3500 CW 2008-11-29 0104 LY2OX         599 15     LA5LJA        599 14
QSO:  3500 CW 2008-11-29 0104 LY2OX         599 15     RT6A          599 16
QSO:  3500 CW 2008-11-29 0104 LY2OX         599 15     IZ3KKE        599 15
QSO:  3500 CW 2008-11-29 0105 LY2OX         599 15     UV2J          599 16
QSO:  3500 CW 2008-11-29 0106 LY2OX         599 15     YL3GFX        599 15
QSO:  3500 CW 2008-11-29 0106 LY2OX         599 15     9A7T          599 15
QSO:  3500 CW 2008-11-29 0107 LY2OX         599 15     RX4HZ         599 16
QSO:  3500 CW 2008-11-29 0108 LY2OX         599 15     RA3AV         599 16
QSO:  3500 CW 2008-11-29 0109 LY2OX         599 15     UA9CMQ        599 17
QSO:  3500 CW 2008-11-29 0110 LY2OX         599 15     EW6MM         599 16
QSO:  3500 CW 2008-11-29 0110 LY2OX         599 15     HB9DAX/QRP    599 14
QSO:  3500 CW 2008-11-29 0111 LY2OX         599 15     OM4ANJ        599 15
QSO:  3500 CW 2008-11-29 0111 LY2OX         599 15     SM6A          599 14
QSO:  3500 CW 2008-11-29 0112 LY2OX         599 15     EA7OR         599 14
QSO:  3500 CW 2008-11-29 0112 LY2OX         599 15     K1LI          599 05
QSO:  3500 CW 2008-11-29 0113 LY2OX         599 15     YO7LGI        599 20
QSO:  3500 CW 2008-11-29 0113 LY2OX         599 15     DJ8EW         599 14
QSO:  3500 CW 2008-11-29 0114 LY2OX         599 15     OR2A          599 14
QSO:  3500 CW 2008-11-29 0114 LY2OX         599 15     G0VDZ         599 14
QSO:  3500 CW 2008-11-29 0114 LY2OX         599 15     G3VQO         599 14
QSO:  3500 CW 2008-11-29 0115 LY2OX         599 15     G4ZOB         599 14
QSO:  3500 CW 2008-11-29 0116 LY2OX         599 15     DJ5MW         599 14
QSO:  3500 CW 2008-11-29 0117 LY2OX         599 15     DJ0SP         599 14
QSO:  3500 CW 2008-11-29 0118 LY2OX         599 15     SP8LZC        599 15
QSO:  3500 CW 2008-11-29 0119 LY2OX         599 15     UT4ZX         599 16
QSO:  3500 CW 2008-11-29 0120 LY2OX         599 15     RT3T          599 16
QSO:  1800 CW 2008-11-29 0122 LY2OX         599 15     UA9BA         599 17
QSO:  1800 CW 2008-11-29 0123 LY2OX         599 15     G3WPH         599 14
QSO:  1800 CW 2008-11-29 0124 LY2OX         599 15     US4EX         599 16
QSO:  1800 CW 2008-11-29 0125 LY2OX         599 15     DL2DX         599 14
QSO:  1800 CW 2008-11-29 0125 LY2OX         599 15     DK2GZ         599 14
QSO:  1800 CW 2008-11-29 0126 LY2OX         599 15     LZ2SC         599 20
QSO:  1800 CW 2008-11-29 0126 LY2OX         599 15     RK3RWA        599 16
QSO:  1800 CW 2008-11-29 0126 LY2OX         599 15     UY1HY         599 16
QSO:  1800 CW 2008-11-29 0127 LY2OX         599 15     RK4HYT        599 16
QSO:  1800 CW 2008-11-29 0128 LY2OX         599 15     RK3ER         599 16
QSO:  1800 CW 2008-11-29 0129 LY2OX         599 15     RU9UG         599 18
QSO:  1800 CW 2008-11-29 0129 LY2OX         599 15     RL3FO         599 16
QSO:  1800 CW 2008-11-29 0129 LY2OX         599 15     YL1S          599 15
QSO:  1800 CW 2008-11-29 0129 LY2OX         599 15     UR5E          599 16
QSO:  1800 CW 2008-11-29 0130 LY2OX         599 15     YO5AJR        599 20
QSO:  1800 CW 2008-11-29 0130 LY2OX         599 15     YO7DO         599 20
QSO:  1800 CW 2008-11-29 0131 LY2OX         599 15     ES2MC         599 15
QSO:  1800 CW 2008-11-29 0131 LY2OX         599 15     OK1GS         599 15
QSO:  1800 CW 2008-11-29 0132 LY2OX         599 15     UA9CBM        599 17
QSO:  1800 CW 2008-11-29 0133 LY2OX         599 15     UR5LAM        599 16
QSO:  1800 CW 2008-11-29 0134 LY2OX         599 15     UA1OAM        599 16
QSO:  1800 CW 2008-11-29 0135 LY2OX         599 15     DL7UMK        599 14
QSO:  1800 CW 2008-11-29 0135 LY2OX         599 15     YR8B          599 20
QSO:  1800 CW 2008-11-29 0136 LY2OX         599 15     RA6MQ         599 16
QSO:  1800 CW 2008-11-29 0137 LY2OX         599 15     SN5J          599 15
QSO:  1800 CW 2008-11-29 0137 LY2OX         599 15     OH2VZ         599 15
QSO:  1800 CW 2008-11-29 0138 LY2OX         599 15     RZ3AUL        599 16
QSO:  1800 CW 2008-11-29 0139 LY2OX         599 15     RG3K          599 16
QSO:  1800 CW 2008-11-29 0140 LY2OX         599 15     UT5CY         599 16
QSO:  1800 CW 2008-11-29 0140 LY2OX         599 15     UA9YAB        599 18
QSO:  1800 CW 2008-11-29 0141 LY2OX         599 15     UU3W          599 16
QSO:  1800 CW 2008-11-29 0141 LY2OX         599 15     RA3GFG        599 16
QSO:  1800 CW 2008-11-29 0142 LY2OX         599 15     UA4HJ         599 16
QSO:  1800 CW 2008-11-29 0142 LY2OX         599 15     YL1VW         599 15
QSO:  1800 CW 2008-11-29 0142 LY2OX         599 15     UA6LFQ        599 16
QSO:  1800 CW 2008-11-29 0142 LY2OX         599 15     RU3FF         599 16
QSO:  1800 CW 2008-11-29 0143 LY2OX         599 15     RW6FO         599 16
QSO:  1800 CW 2008-11-29 0144 LY2OX         599 15     SP8NR         599 15
QSO:  1800 CW 2008-11-29 0145 LY2OX         599 15     SP4GL         599 15
QSO:  1800 CW 2008-11-29 0146 LY2OX         599 15     RK6AQM        599 16
QSO:  1800 CW 2008-11-29 0146 LY2OX         599 15     SN1I          599 15
QSO:  1800 CW 2008-11-29 0146 LY2OX         599 15     RV3FI         599 16
QSO:  1800 CW 2008-11-29 0147 LY2OX         599 15     RA1AGL        599 16
QSO:  1800 CW 2008-11-29 0147 LY2OX         599 15     S59AA         599 15
QSO:  1800 CW 2008-11-29 0148 LY2OX         599 15     US2IZ         599 16
QSO:  1800 CW 2008-11-29 0148 LY2OX         599 15     UT4EK         599 16
QSO:  1800 CW 2008-11-29 0150 LY2OX         599 15     DJ1AA         599 14
QSO:  1800 CW 2008-11-29 0150 LY2OX         599 15     DK0AE         599 14
QSO:  1800 CW 2008-11-29 0150 LY2OX         599 15     UZ1G          599 16
QSO:  1800 CW 2008-11-29 0151 LY2OX         599 15     S51NM         599 15
QSO:  1800 CW 2008-11-29 0151 LY2OX         599 15     UA9CES        599 17
QSO:  1800 CW 2008-11-29 0151 LY2OX         599 15     OK1DX         599 15
QSO:  1800 CW 2008-11-29 0152 LY2OX         599 15     G0IDA         599 14
QSO:  1800 CW 2008-11-29 0152 LY2OX         599 15     SM2M          599 14
QSO:  1800 CW 2008-11-29 0153 LY2OX         599 15     UA0AZ         599 18
QSO:  1800 CW 2008-11-29 0153 LY2OX         599 15     UA6BTV        599 16
QSO:  1800 CW 2008-11-29 0153 LY2OX         599 15     OL6M          599 15
QSO:  1800 CW 2008-11-29 0154 LY2OX         599 15     UN9L          599 17
QSO:  1800 CW 2008-11-29 0154 LY2OX         599 15     OZ7TTT        599 14
QSO:  1800 CW 2008-11-29 0155 LY2OX         599 15     UV5U          599 16
QSO:  1800 CW 2008-11-29 0156 LY2OX         599 15     UR5AS         599 16
QSO:  1800 CW 2008-11-29 0156 LY2OX         599 15     UR6HCF        599 16
QSO:  1800 CW 2008-11-29 0156 LY2OX         599 15     YR0F          599 20
QSO:  1800 CW 2008-11-29 0157 LY2OX         599 15     S58Q          599 15
QSO:  1800 CW 2008-11-29 0158 LY2OX         599 15     W4ZV          599 05
QSO:  1800 CW 2008-11-29 0159 LY2OX         599 15     ER2RM         599 16
QSO:  1800 CW 2008-11-29 0159 LY2OX         599 15     OK2PGB        599 15
QSO:  1800 CW 2008-11-29 0200 LY2OX         599 15     LA3S          599 14
QSO:  1800 CW 2008-11-29 0200 LY2OX         599 15     RW4AD         599 16
QSO:  1800 CW 2008-11-29 0201 LY2OX         599 15     RN1NW         599 16
QSO:  1800 CW 2008-11-29 0201 LY2OX         599 15     OE9ICI        599 15
QSO:  1800 CW 2008-11-29 0202 LY2OX         599 15     ON4UN         599 14
QSO:  1800 CW 2008-11-29 0203 LY2OX         599 15     UX3HA         599 16
QSO:  1800 CW 2008-11-29 0203 LY2OX         599 15     OK1JOC        599 15
QSO:  1800 CW 2008-11-29 0204 LY2OX         599 15     LY7A          599 15
QSO:  1800 CW 2008-11-29 0205 LY2OX         599 15     RK3QWM        599 16
QSO:  1800 CW 2008-11-29 0205 LY2OX         599 15     DL1TPY        599 14
QSO:  1800 CW 2008-11-29 0206 LY2OX         599 15     RA9AAA        599 17
QSO:  1800 CW 2008-11-29 0208 LY2OX         599 15     RV9CX         599 17
QSO:  1800 CW 2008-11-29 0208 LY2OX         599 15     SQ0OS         599 15
QSO:  1800 CW 2008-11-29 0208 LY2OX         599 15     RW6AHO        599 16
QSO:  1800 CW 2008-11-29 0209 LY2OX         599 15     UU2J          599 16
QSO:  1800 CW 2008-11-29 0209 LY2OX         599 15     SM5MX         599 14
QSO:  1800 CW 2008-11-29 0210 LY2OX         599 15     US3IP         599 16
QSO:  1800 CW 2008-11-29 0210 LY2OX         599 15     RV3NB         599 16
QSO:  1800 CW 2008-11-29 0210 LY2OX         599 15     DF5ZV         599 14
QSO:  1800 CW 2008-11-29 0211 LY2OX         599 15     SN5Q          599 15
QSO:  1800 CW 2008-11-29 0211 LY2OX         599 15     OZ1CTK        599 14
QSO:  1800 CW 2008-11-29 0212 LY2OX         599 15     SV1GRD        599 20
QSO:  1800 CW 2008-11-29 0213 LY2OX         599 15     OK2AJ         599 15
QSO:  1800 CW 2008-11-29 0215 LY2OX         599 15     PF7M          599 14
QSO:  1800 CW 2008-11-29 0215 LY2OX         599 15     EX8M          599 17
QSO:  1800 CW 2008-11-29 0216 LY2OX         599 15     DF1LON        599 14
QSO:  1800 CW 2008-11-29 0217 LY2OX         599 15     OM3RRC        599 15
QSO:  1800 CW 2008-11-29 0217 LY2OX         599 15     DF6QC         599 14
QSO:  1800 CW 2008-11-29 0219 LY2OX         599 15     HA6M          599 15
QSO:  1800 CW 2008-11-29 0219 LY2OX         599 15     YO3APJ        599 20
QSO:  7000 CW 2008-11-29 0742 LY2OX         599 15     PJ2T          599 09
QSO:  7000 CW 2008-11-29 0742 LY2OX         599 15     OK2DTC        599 15
QSO:  7000 CW 2008-11-29 0742 LY2OX         599 15     G4WGE         599 14
QSO:  7000 CW 2008-11-29 0743 LY2OX         599 15     UA1NFE        599 16
QSO:  7000 CW 2008-11-29 0744 LY2OX         599 15     F5PAL         599 14
QSO:  7000 CW 2008-11-29 0744 LY2OX         599 15     OK1FCA        599 15
QSO:  7000 CW 2008-11-29 0744 LY2OX         599 15     OK2BRS        599 15
QSO:  7000 CW 2008-11-29 0745 LY2OX         599 15     UA3DAM        599 16
QSO:  7000 CW 2008-11-29 0745 LY2OX         599 15     RA3DH         599 16
QSO:  7000 CW 2008-11-29 0746 LY2OX         599 15     W8AV          599 04
QSO:  7000 CW 2008-11-29 0746 LY2OX         599 15     RN3AW         599 16
QSO:  7000 CW 2008-11-29 0747 LY2OX         599 15     DL1NEO        599 14
QSO:  7000 CW 2008-11-29 0747 LY2OX         599 15     RK4SA         599 16
QSO:  7000 CW 2008-11-29 0748 LY2OX         599 15     US3IG         599 16
QSO:  7000 CW 2008-11-29 0749 LY2OX         599 15     RU3UN         599 16
QSO:  7000 CW 2008-11-29 0749 LY2OX         599 15     UA6EED        599 16
QSO:  7000 CW 2008-11-29 0749 LY2OX         599 15     HA5BA         599 15
QSO:  7000 CW 2008-11-29 0750 LY2OX         599 15     OK2BNC        599 15
QSO:  7000 CW 2008-11-29 0750 LY2OX         599 15     YO9BXC        599 20
QSO:  7000 CW 2008-11-29 0750 LY2OX         599 15     K8PO          599 04
QSO:  7000 CW 2008-11-29 0751 LY2OX         599 15     RK6AX         599 16
QSO:  7000 CW 2008-11-29 0751 LY2OX         599 15     E71DX         599 15
QSO:  7000 CW 2008-11-29 0752 LY2OX         599 15     UA4NU         599 16
QSO:  7000 CW 2008-11-29 0752 LY2OX         599 15     YO4AAC        599 20
QSO:  7000 CW 2008-11-29 0753 LY2OX         599 15     PA3AQL        599 14
QSO:  7000 CW 2008-11-29 0753 LY2OX         599 15     RU6AN         599 16
QSO:  7000 CW 2008-11-29 0754 LY2OX         599 15     G3GGC/A       599 14
QSO:  7000 CW 2008-11-29 0754 LY2OX         599 15     RK1QWX        599 16
QSO:  7000 CW 2008-11-29 0754 LY2OX         599 15     IK2VFR        599 15
QSO:  7000 CW 2008-11-29 0755 LY2OX         599 15     YO7BGA        599 20
QSO:  7000 CW 2008-11-29 0755 LY2OX         599 15     G3VPS         599 14
QSO:  7000 CW 2008-11-29 0756 LY2OX         599 15     OK1DG         599 15
QSO:  7000 CW 2008-11-29 0756 LY2OX         599 15     LZ1QV         599 20
QSO:  7000 CW 2008-11-29 0756 LY2OX         599 15     DL5JS         599 14
QSO:  7000 CW 2008-11-29 0757 LY2OX         599 15     W2YC          599 05
QSO:  7000 CW 2008-11-29 0757 LY2OX         599 15     UU0A          599 16
QSO:  7000 CW 2008-11-29 0757 LY2OX         599 15     UA9JJG        599 17
QSO:  7000 CW 2008-11-29 0757 LY2OX         599 15     DL5KUD        599 14
QSO:  7000 CW 2008-11-29 0758 LY2OX         599 15     DK1KC         599 14
QSO:  7000 CW 2008-11-29 0758 LY2OX         599 15     OQ4B          599 14
QSO:  7000 CW 2008-11-29 0759 LY2OX         599 15     ER5DX         599 16
QSO:  7000 CW 2008-11-29 0759 LY2OX         599 15     W3LPL         599 05
QSO:  7000 CW 2008-11-29 0759 LY2OX         599 15     RK9AX         599 17
QSO:  7000 CW 2008-11-29 0800 LY2OX         599 15     G4IIY         599 14
QSO:  7000 CW 2008-11-29 0800 LY2OX         599 15     RK9AD         599 17
QSO:  7000 CW 2008-11-29 0801 LY2OX         599 15     OK1AOV        599 15
QSO:  7000 CW 2008-11-29 0801 LY2OX         599 15     G6OKU         599 14
QSO:  7000 CW 2008-11-29 0801 LY2OX         599 15     SM6YEA        599 14
QSO:  7000 CW 2008-11-29 0802 LY2OX         599 15     YU5TT         599 15
QSO:  7000 CW 2008-11-29 0802 LY2OX         599 15     LZ1CY         599 20
QSO:  7000 CW 2008-11-29 0802 LY2OX         599 15     OK2VX         599 15
QSO:  7000 CW 2008-11-29 0803 LY2OX         599 15     RK3DZB        599 16
QSO:  7000 CW 2008-11-29 0804 LY2OX         599 15     DL2XC         599 14
QSO:  7000 CW 2008-11-29 0805 LY2OX         599 15     DL5YL         599 14
QSO:  7000 CW 2008-11-29 0805 LY2OX         599 15     LZ1GL         599 20
QSO:  7000 CW 2008-11-29 0805 LY2OX         599 15     I6FDJ         599 15
QSO:  7000 CW 2008-11-29 0806 LY2OX         599 15     F6IRO         599 14
QSO:  7000 CW 2008-11-29 0806 LY2OX         599 15     RU6MD         599 16
QSO:  7000 CW 2008-11-29 0806 LY2OX         599 15     HA2MN         599 15
QSO:  7000 CW 2008-11-29 0806 LY2OX         599 15     RA3QN         599 16
QSO:  7000 CW 2008-11-29 0807 LY2OX         599 15     YU1LM/QRP     599 15
QSO:  7000 CW 2008-11-29 0807 LY2OX         599 15     ON4CAS        599 14
QSO:  7000 CW 2008-11-29 0808 LY2OX         599 15     UA0ZAM        599 19
QSO:  7000 CW 2008-11-29 0809 LY2OX         599 15     OM0WR         599 15
QSO:  7000 CW 2008-11-29 0809 LY2OX         599 15     DL7UXG        599 14
QSO:  7000 CW 2008-11-29 0812 LY2OX         599 15     NQ4I          599 05
QSO:  7000 CW 2008-11-29 0813 LY2OX         599 15     WE3C          599 05
QSO:  7000 CW 2008-11-29 0814 LY2OX         599 15     W3UA          599 05
QSO:  7000 CW 2008-11-29 0815 LY2OX         599 15     K3LR          599 05
QSO:  7000 CW 2008-11-29 0815 LY2OX         599 15     DF0HQ         599 14
QSO:  7000 CW 2008-11-29 0816 LY2OX         599 15     EF8M          599 33
QSO:  7000 CW 2008-11-29 0816 LY2OX         599 15     YT2W          599 15
QSO:  7000 CW 2008-11-29 0817 LY2OX         599 15     UP8A          599 17
QSO:  7000 CW 2008-11-29 0817 LY2OX         599 15     IR4X          599 15
QSO:  7000 CW 2008-11-29 0818 LY2OX         599 15     SN8R          599 15
QSO:  7000 CW 2008-11-29 0818 LY2OX         599 15     KT3Y          599 05
QSO:  7000 CW 2008-11-29 0819 LY2OX         599 15     OH2XX         599 15
QSO:  7000 CW 2008-11-29 0820 LY2OX         599 15     TC4X          599 20
QSO:  7000 CW 2008-11-29 0820 LY2OX         599 15     LX8M          599 14
QSO:  7000 CW 2008-11-29 0820 LY2OX         599 15     N4PN          599 05
QSO:  7000 CW 2008-11-29 0821 LY2OX         599 15     K1AR          599 05
QSO:  7000 CW 2008-11-29 0821 LY2OX         599 15     UA9TQ         599 16
QSO:  7000 CW 2008-11-29 0822 LY2OX         599 15     YT3M          599 15
QSO:  7000 CW 2008-11-29 0823 LY2OX         599 15     OT4A          599 14
QSO:  7000 CW 2008-11-29 0824 LY2OX         599 15     TA3KZ         599 20
QSO:  7000 CW 2008-11-29 0825 LY2OX         599 15     UT5UIA        599 16
QSO:  7000 CW 2008-11-29 0826 LY2OX         599 15     OK7CM         599 15
QSO:  7000 CW 2008-11-29 0826 LY2OX         599 15     OP4A          599 14
QSO:  7000 CW 2008-11-29 0827 LY2OX         599 15     OK1FP         599 15
QSO:  7000 CW 2008-11-29 0828 LY2OX         599 15     RX0QA         599 19
QSO:  7000 CW 2008-11-29 0829 LY2OX         599 15     RU3XY         599 16
QSO:  7000 CW 2008-11-29 0829 LY2OX         599 15     UA3PP         599 16
QSO:  7000 CW 2008-11-29 0830 LY2OX         599 15     UA6BFE        599 16
QSO: 14000 CW 2008-11-29 0843 LY2OX         599 15     LY2T          599 15
QSO: 14000 CW 2008-11-29 0843 LY2OX         599 15     LZ9R          599 20
QSO: 14000 CW 2008-11-29 0844 LY2OX         599 15     RK4HYT        599 16
QSO: 14000 CW 2008-11-29 1150 LY2OX         599 15     UA9WOB        599 17
QSO: 14000 CW 2008-11-29 1153 LY2OX         599 15     RZ4HWS        599 16
QSO: 14000 CW 2008-11-29 1154 LY2OX         599 15     RV9AZ         599 17
QSO: 14000 CW 2008-11-29 1155 LY2OX         599 15     YL6W          599 15
QSO: 14000 CW 2008-11-29 1156 LY2OX         599 15     IO4T          599 15
QSO: 14000 CW 2008-11-29 1158 LY2OX         599 15     OY4CT         599 14
QSO: 14000 CW 2008-11-29 1158 LY2OX         599 15     N3AD          599 05
QSO: 14000 CW 2008-11-29 1158 LY2OX         599 15     TF4M          599 40
QSO: 14000 CW 2008-11-29 1159 LY2OX         599 15     W1WEF         599 05
QSO: 14000 CW 2008-11-29 1201 LY2OX         599 15     G4BJM         599 14
QSO: 14000 CW 2008-11-29 1201 LY2OX         599 15     TM2S          599 14
QSO: 14000 CW 2008-11-29 1202 LY2OX         599 15     W1HR          599 05
QSO: 14000 CW 2008-11-29 1202 LY2OX         599 15     J88DR         599 08
QSO: 14000 CW 2008-11-29 1203 LY2OX         599 15     YU2A          599 15
QSO: 14000 CW 2008-11-29 1204 LY2OX         599 15     S57AL         599 15
QSO: 14000 CW 2008-11-29 1204 LY2OX         599 15     P3F           599 20
QSO: 14000 CW 2008-11-29 1205 LY2OX         599 15     UZ1H          599 16
QSO: 14000 CW 2008-11-29 1205 LY2OX         599 15     OT5P          599 14
QSO: 14000 CW 2008-11-29 1207 LY2OX         599 15     RV9CP         599 17
QSO: 14000 CW 2008-11-29 1208 LY2OX         599 15     RZ3TZZ        599 16
QSO: 14000 CW 2008-11-29 1208 LY2OX         599 15     G4ENZ         599 14
QSO: 14000 CW 2008-11-29 1209 LY2OX         599 15     RX9SA         599 16
QSO: 14000 CW 2008-11-29 1210 LY2OX         599 15     SP7JOA        599 15
QSO: 14000 CW 2008-11-29 1210 LY2OX         599 15     G4OGB         599 14
QSO: 14000 CW 2008-11-29 1211 LY2OX         599 15     N4XR          599 05
QSO: 14000 CW 2008-11-29 1211 LY2OX         599 15     W2LE          599 05
QSO: 14000 CW 2008-11-29 1212 LY2OX         599 15     UA9SG         599 16
QSO: 14000 CW 2008-11-29 1213 LY2OX         599 15     AC4TT         599 05
QSO: 14000 CW 2008-11-29 1215 LY2OX         599 15     VE6JY         599 04
QSO: 14000 CW 2008-11-29 1217 LY2OX         599 15     DL1IAO        599 14
QSO: 14000 CW 2008-11-29 1217 LY2OX         599 15     PA3EVY        599 14
QSO: 14000 CW 2008-11-29 1217 LY2OX         599 15     W3FW          599 05
QSO: 14000 CW 2008-11-29 1218 LY2OX         599 15     W6XR          599 05
QSO: 14000 CW 2008-11-29 1219 LY2OX         599 15     G4FPA         599 14
QSO: 14000 CW 2008-11-29 1221 LY2OX         599 15     HG1S          599 15
QSO: 14000 CW 2008-11-29 1221 LY2OX         599 15     LN3Z          599 14
QSO: 14000 CW 2008-11-29 1222 LY2OX         599 15     YL2KO         599 15
QSO: 14000 CW 2008-11-29 1222 LY2OX         599 15     VP5W          599 08
QSO: 14000 CW 2008-11-29 1224 LY2OX         599 15     SV1ENG        599 20
QSO: 14000 CW 2008-11-29 1224 LY2OX         599 15     F6KNB         599 14
QSO: 14000 CW 2008-11-29 1225 LY2OX         599 15     OH8L          599 15
QSO: 14000 CW 2008-11-29 1225 LY2OX         599 15     OK5R          599 15
QSO: 14000 CW 2008-11-29 1225 LY2OX         599 15     K3NK          599 05
QSO: 14000 CW 2008-11-29 1226 LY2OX         599 15     G4MKP         599 14
QSO: 14000 CW 2008-11-29 1228 LY2OX         599 15     RA9AAA        599 17
QSO: 14000 CW 2008-11-29 1228 LY2OX         599 15     K4FX          599 05
