START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Official results - VHFManager
CALLSIGN: OE8FNK/P
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2018-08-05 0710 OE8FNK/P      59  1 JN66UO   S56P          59  11 JN76PO 
QSO: 144300 PH 2018-08-05 0712 OE8FNK/P      59  2 JN66UO   IK3TPP        59  6 JN65CP  
QSO: 144300 PH 2018-08-05 0718 OE8FNK/P      59  3 JN66UO   OE1W          59  30 JN77TX 
QSO: 144300 PH 2018-08-05 0720 OE8FNK/P      59  4 JN66UO   S59R          59  39 JN76OM 
QSO: 144300 PH 2018-08-05 0722 OE8FNK/P      59  5 JN66UO   S53D          59  26 JN76BD 
QSO: 144300 PH 2018-08-05 0722 OE8FNK/P      59  6 JN66UO   S59P          59  14 JN86AO 
QSO: 144300 PH 2018-08-05 0724 OE8FNK/P      59  7 JN66UO   IQ5NN         59  48 JN63GN 
QSO: 144300 PH 2018-08-05 0728 OE8FNK/P      59  8 JN66UO   9A2KI/P       59  27 JN74LT 
QSO: 144300 PH 2018-08-05 0732 OE8FNK/P      59  9 JN66UO   YU1LA         59  21 KN04FR 
QSO: 144300 PH 2018-08-05 0734 OE8FNK/P      59  10 JN66UO  HG1W          59  37 JN87GF 
QSO: 144300 PH 2018-08-05 0736 OE8FNK/P      59  11 JN66UO  HA2R          59  38 JN87UE 
QSO: 144300 PH 2018-08-05 0741 OE8FNK/P      59  12 JN66UO  HG1Z          59  56 JN86KU 
QSO: 144300 PH 2018-08-05 0743 OE8FNK/P      59  13 JN66UO  HG3X          59  50 JN96EE 
QSO: 144300 PH 2018-08-05 0744 OE8FNK/P      59  14 JN66UO  OM2VL         59  65 JN87WV 
QSO: 144300 PH 2018-08-05 0751 OE8FNK/P      59  15 JN66UO  S51S          59  56 JN75ES 
QSO: 144300 PH 2018-08-05 0752 OE8FNK/P      59  16 JN66UO  E77P          59  17 JN83PX 
QSO: 144300 PH 2018-08-05 0759 OE8FNK/P      59  17 JN66UO  9A1UN         59  57 JN65UG 
QSO: 144300 PH 2018-08-05 0800 OE8FNK/P      59  18 JN66UO  IU4FNO        59  53 JN63EU 
