START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: W0VTT
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: W0VTT
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2019.
QSO:    50 FM 2019-06-08 2258 W0VTT         EN33 W0UC          EN44
QSO:    50 RY 2019-06-08 2343 W0VTT         EN33 WB2FKO        DM65
QSO:    50 DG 2019-06-09 1213 W0VTT         EN33 W0ZF/R        DN94
QSO:    50 RY 2019-06-09 2026 W0VTT         EN33 W7D/R         DN10
QSO:    50 CW 2019-06-09 2103 W0VTT         EN33 N0UR          EN33
QSO:    50 DG 2019-06-09 2226 W0VTT         EN33 W0ZF/R        EN15
QSO:    50 DG 2019-06-09 2228 W0VTT         EN33 W0JMP         EN34
QSO:    50 RY 2019-06-09 2325 W0VTT         EN33 W7FI          CN87
QSO:    50 PH 2019-06-09 2335 W0VTT         EN33 W7D/R         DN10
QSO:    50 DG 2019-06-09 2351 W0VTT         EN33 AG6EE/R       DM18
QSO:    50 DG 2019-06-09 2359 W0VTT         EN33 VA6ZO         DO32
QSO:    50 RY 2019-06-10 0029 W0VTT         EN33 AA5PR/R       DM74
QSO:    50 CW 2019-06-10 0045 W0VTT         EN33 K5AM          DM54
QSO:    50 CW 2019-06-10 0127 W0VTT         EN33 KG7CW         DN14
QSO:    50 CW 2019-06-10 0132 W0VTT         EN33 K1ZE          FN31UV
QSO:    50 CW 2019-06-10 0145 W0VTT         EN33 N7AT          DM43
QSO:    50 CW 2019-06-10 0146 W0VTT         EN33 W0ZF/R        EN25
QSO:    50 PH 2019-06-10 0215 W0VTT         EN33 NR7T          DM38
END-OF-LOG:
