START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: W5TRL
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: W5TRL
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2019.
QSO:    50 PH 2019-06-08 2249 W5TRL         EM10 K5QE          EM31
QSO:    50 DG 2019-06-09 0017 W5TRL         EM10 W5PR          EL29
QSO:    50 RY 2019-06-09 0035 W5TRL         EM10 K5TRA         EM10
QSO:    50 DG 2019-06-09 0042 W5TRL         EM10 N5HHS         EL29
QSO:    50 RY 2019-06-09 0043 W5TRL         EM10 N0EO          EN37
QSO:   144 DG 2019-06-09 0135 W5TRL         EM10 AD5A          EL09
QSO:    50 DG 2019-06-09 0142 W5TRL         EM10 N5SYV         EM32
QSO:    50 DG 2019-06-09 0147 W5TRL         EM10 N5ITO         EM23
QSO:    50 RY 2019-06-09 0204 W5TRL         EM10 K5TR          EM00
QSO:    50 DG 2019-06-09 0236 W5TRL         EM10 K5CM          EM25
QSO:    50 PH 2019-06-09 0253 W5TRL         EM10 KD5IKG/R      EM10
QSO:    50 DG 2019-06-09 0917 W5TRL         EM10 AA4ZZ         EM96
QSO:    50 DG 2019-06-09 0929 W5TRL         EM10 AA5AM         EM13
QSO:    50 RY 2019-06-09 1033 W5TRL         EM10 N8GA          EN80
QSO:    50 DG 2019-06-09 1138 W5TRL         EM10 XE2X          EL06
QSO:   144 DG 2019-06-09 1145 W5TRL         EM10 AD5A          EL09
QSO:    50 DG 2019-06-09 2207 W5TRL         EM10 N5RZ          EM00
QSO:    50 RY 2019-06-09 2210 W5TRL         EM10 KV5TX         EM00
QSO:    50 RY 2019-06-09 2224 W5TRL         EM10 KA5D/R        EM10
QSO:   144 RY 2019-06-09 2246 W5TRL         EM10 K5AND         EM00
END-OF-LOG:
