START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: WB2TQE
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WB2TQE
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2019.
QSO:    50 DG 2019-06-09 1242 WB2TQE        EL96 NF3R          FN20
QSO:    50 RY 2019-06-09 1243 WB2TQE        EL96 W4NH          EM84
QSO:    50 DG 2019-06-09 1250 WB2TQE        EL96 K1UU          FN31
QSO:    50 CW 2019-06-09 1258 WB2TQE        EL98 WB2PJH        FN20
QSO:    50 DG 2019-06-09 1306 WB2TQE        EL96 W4JUU         EM74
QSO:    50 DG 2019-06-09 1320 WB2TQE        EL96 N3KN          EM97
QSO:    50 DG 2019-06-09 1325 WB2TQE        EL96 N4QV          EL96
QSO:    50 RY 2019-06-09 1327 WB2TQE        EL96 N8GA          EN80
QSO:    50 DG 2019-06-09 1328 WB2TQE        EL96 K1HTV         FM18
QSO:    50 DG 2019-06-09 1328 WB2TQE        EL96 K9RU          EM69
QSO:    50 DG 2019-06-09 1329 WB2TQE        EL96 K9RU          EM69
QSO:    50 DG 2019-06-09 1333 WB2TQE        EL96 W1TR          FN31
QSO:    50 DG 2019-06-09 1336 WB2TQE        EL96 K2PAL         FN30
QSO:    50 RY 2019-06-09 1340 WB2TQE        EL96 N4QWZ         EM66
QSO:    50 DG 2019-06-09 1341 WB2TQE        EL96 N1EVK         FN42
QSO:    50 PH 2019-06-09 1345 WB2TQE        EL96 KE1LI         FN41
QSO:    50 DG 2019-06-09 1346 WB2TQE        EL96 W1XM          FN42
QSO:    50 RY 2019-06-09 1403 WB2TQE        EL96 K3UA          EN90
QSO:    50 DG 2019-06-09 1415 WB2TQE        EL96 W8JH          EN81
END-OF-LOG:
