START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: K3XO
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K3XO
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2019.
QSO:    50 PH 2019-06-08 1937 K3XO          FM19 W3PAW         FM19
QSO:    50 PH 2019-06-08 1939 K3XO          FM19 W3IP          FM19
QSO:    50 PH 2019-06-08 1942 K3XO          FM19 K0AWU         EN37
QSO:    50 PH 2019-06-08 1947 K3XO          FM19 K3CT          FN20
QSO:    50 PH 2019-06-08 1951 K3XO          FM19 W0UC          EN44
QSO:    50 PH 2019-06-08 1952 K3XO          FM19 N3HBX         FM19HC
QSO:    50 PH 2019-06-08 1954 K3XO          FM19 W0GHZ         EN34
QSO:    50 PH 2019-06-08 1959 K3XO          FM19 W3CCX         FN21
QSO:    50 CW 2019-06-08 2003 K3XO          FM19 K8GP          FM09
QSO:    50 CW 2019-06-08 2007 K3XO          FM19 N3JT          FM18
QSO:    50 CW 2019-06-08 2009 K3XO          FM19 W3RFC         FM19
QSO:    50 CW 2019-06-08 2010 K3XO          FM19 WA2BTR        FM19
QSO:    50 CW 2019-06-08 2013 K3XO          FM19 K3ZO          FM18
QSO:    50 RY 2019-06-08 2020 K3XO          FM19 N3BBI         FN20
QSO:    50 DG 2019-06-08 2026 K3XO          FM19 N3OC          FM19
QSO:    50 DG 2019-06-08 2029 K3XO          FM19 K1HTV         FM18
QSO:    50 DG 2019-06-08 2039 K3XO          FM19 KF7NN         FM07
QSO:    50 DG 2019-06-08 2332 K3XO          FM19 W3SO          FN00
END-OF-LOG:
