START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: K5NA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K5NA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2019.
QSO:    50 PH 2019-06-08 2327 K5NA          EM10 K5TR          EM00
QSO:    50 PH 2019-06-08 2328 K5NA          EM10 N5RZ          EM00
QSO:    50 PH 2019-06-09 0105 K5NA          EM10 WM5R          EM10
QSO:   144 PH 2019-06-09 0120 K5NA          EM10 K5TR          EM00
QSO:   432 PH 2019-06-09 0120 K5NA          EM10 K5TR          EM00
QSO:    50 CW 2019-06-09 1300 K5NA          EM10 XE2X          EL06
QSO:    50 PH 2019-06-09 1312 K5NA          EM10 K5QE          EM31
QSO:    50 PH 2019-06-09 1313 K5NA          EM10 K5AND         EM00
QSO:    50 PH 2019-06-09 1314 K5NA          EM10 W0JT          EL09
QSO:    50 PH 2019-06-09 1314 K5NA          EM10 W5PR          EL29
QSO:   144 PH 2019-06-09 1317 K5NA          EM10 K5AND         EM00
QSO:   144 PH 2019-06-09 1318 K5NA          EM10 W0JT          EL09
QSO:   432 PH 2019-06-09 1319 K5NA          EM10 AD5A          EL09
QSO:   432 PH 2019-06-09 1319 K5NA          EM10 K5AND         EM00
QSO:   432 PH 2019-06-09 1319 K5NA          EM10 W0JT          EL09
QSO:   144 PH 2019-06-09 1320 K5NA          EM10 AD5A          EL09
QSO:    50 PH 2019-06-09 1332 K5NA          EM10 W2SZ          FN32
QSO:    50 PH 2019-06-09 1338 K5NA          EM10 N5SYV         EM32
QSO:    50 PH 2019-06-09 1340 K5NA          EM10 K3ZO          FM18
END-OF-LOG:
