START-OF-LOG: 3.0
CATEGORY: Single-OP high
CONTEST: WAE CW
CALLSIGN: SN2N
LOCATION: DX
CLUB:
CLAIMED-SCORE:
OPERATORS: sp2fvn
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO:  7000 CW 2021-08-14 0012 SN2N          599         001 NY4A            599         015
QSO:  7000 CW 2021-08-14 0016 SN2N          599         002 P3X             599         025
QSO:  7000 CW 2021-08-14 0017 SN2N          599         003 K9RS            599         033
QSO:  7000 CW 2021-08-14 0021 SN2N          599         004 WT3K            599         013
QSO:  7000 CW 2021-08-14 0023 SN2N          599         005 4Z5LA           599         012
QSO:  7000 CW 2021-08-14 0024 SN2N          599         006 HP3SS           599         031
QSO:  7000 CW 2021-08-14 0025 SN2N          599         007 K1RX            599         029
QSO:  7000 CW 2021-08-14 0029 SN2N          599         008 K2LE            599         019
QSO:  7000 CW 2021-08-14 0031 SN2N          599         009 NA8V            599         029
QSO:  7000 CW 2021-08-14 0031 SN2N          599         010 KC1XX           599         065
QSO:  7000 CW 2021-08-14 0032 SN2N          599         011 FY5E            599         040
QSO:  7000 CW 2021-08-14 0034 SN2N          599         012 N1SNB           599         032
QSO:  7000 CW 2021-08-14 0037 SN2N          599         013 HZ7C            599         037
QSO:  7000 CW 2021-08-14 0038 SN2N          599         014 TA2/DL2JRM      599         026
QSO:  7000 CW 2021-08-14 0043 SN2N          599         015 VY2ZM           599         056
QSO:  7000 CW 2021-08-14 0047 SN2N          599         016 KV2K            599         044
QSO:  7000 CW 2021-08-14 0049 SN2N          599         017 N8KH            599         027
QSO:  7000 CW 2021-08-14 0052 SN2N          599         018 N3QE            599         044
QSO:  7000 CW 2021-08-14 0055 SN2N          599         019 CO8NMN          599         010
QSO:  7000 CW 2021-08-14 0058 SN2N          599         020 AB9H            599         043
QSO:  7000 CW 2021-08-14 0059 SN2N          599         021 N3RS            599         092
QSO:  7000 CW 2021-08-14 0101 SN2N          599         022 NN3Q            599         028
QSO:  7000 CW 2021-08-14 0106 SN2N          599         023 N1TO            599         015
QSO:  7000 CW 2021-08-14 0109 SN2N          599         024 W8FJ            599         041
QSO:  7000 CW 2021-08-14 0111 SN2N          599         025 NN3W            599         114
QSO:  7000 CW 2021-08-14 0112 SN2N          599         026 VE3NNT          599         069
QSO:  7000 CW 2021-08-14 0115 SN2N          599         027 KM6Z            599         035
QSO:  7000 CW 2021-08-14 0116 SN2N          599         028 UP7L            599         054
QSO:  7000 CW 2021-08-14 0121 SN2N          599         029 NW3Y            599         043
QSO:  7000 CW 2021-08-14 0126 SN2N          599         030 VE9AA           599         078
QSO:  7000 CW 2021-08-14 0129 SN2N          599         031 NB1N            599         065
QSO:  7000 CW 2021-08-14 0134 SN2N          599         032 N6AR            599         070
QSO:  7000 CW 2021-08-14 0136 SN2N          599         033 UN9L            599         088
QSO:  7000 CW 2021-08-14 0139 SN2N          599         034 K2SX            599         063
QSO:  7000 CW 2021-08-14 0145 SN2N          599         035 K3RA            599         078
QSO:  7000 CW 2021-08-14 0157 SN2N          599         036 P3F             599         065
QSO:  7000 CW 2021-08-14 0158 SN2N          599         037 N1LN            599         104
QSO:  7000 CW 2021-08-14 0200 SN2N          599         038 W4WF            599         046
QSO:  7000 CW 2021-08-14 0207 SN2N          599         039 ZF9DX           599         004
QSO:  3500 CW 2021-08-14 0220 SN2N          599         040 P3X             599         186
QSO:  3500 CW 2021-08-14 0222 SN2N          599         041 TA2/DL2JRM      599         091
QSO:  3500 CW 2021-08-14 0225 SN2N          599         042 K9RS            599         151
QSO:  3500 CW 2021-08-14 0227 SN2N          599         043 VY2ZM           599         183
QSO:  3500 CW 2021-08-14 0233 SN2N          599         044 AA3B            599         183
QSO:  3500 CW 2021-08-14 0235 SN2N          599         045 NN3M            599         213
QSO:  3500 CW 2021-08-14 0239 SN2N          599         046 KC1XX           599         000
QSO:  3500 CW 2021-08-14 0241 SN2N          599         047 KV2K            599         122
QSO:  3500 CW 2021-08-14 0247 SN2N          599         048 VE9AA           599         166
QSO:  3500 CW 2021-08-14 0251 SN2N          599         049 VE3AT           599         181
QSO:  3500 CW 2021-08-14 0251 SN2N          599         050 P3F             599         136
QSO:  3500 CW 2021-08-14 0253 SN2N          599         051 W1KM            599         045
QSO:  3500 CW 2021-08-14 0255 SN2N          599         052 NN3W            599         242
QSO:  3500 CW 2021-08-14 0256 SN2N          599         053 K2ZW            599         166
QSO:  3500 CW 2021-08-14 0259 SN2N          599         054 K3RA            599         142
QSO:  3500 CW 2021-08-14 0302 SN2N          599         055 NA8V            599         158
QSO:  3500 CW 2021-08-14 0307 SN2N          599         056 N3RS            599         204
QSO:  3500 CW 2021-08-14 0315 SN2N          599         057 K3AJ            599         162
QSO: 14000 CW 2021-08-14 0336 SN2N          599         058 UN9L            599         162
QSO: 14000 CW 2021-08-14 0339 SN2N          599         059 UN0LM           599         055
QSO: 14000 CW 2021-08-14 0350 SN2N          599         060 UP7L            599         110
QSO: 14000 CW 2021-08-14 0352 SN2N          599         061 UP5B            599         012
QSO: 14000 CW 2021-08-14 0355 SN2N          599         062 UN4L            599         051
QSO: 14000 CW 2021-08-14 0412 SN2N          599         063 TA7I            599         096
QSO: 14000 CW 2021-08-14 0416 SN2N          599         064 RN9RF           599         010
QSO: 14000 CW 2021-08-14 0419 SN2N          599         065 UN8PT           599         047
QSO: 14000 CW 2021-08-14 0423 SN2N          599         066 4Z5LA           599         062
QSO: 14000 CW 2021-08-14 0436 SN2N          599         067 UN7LDR          599         059
QSO: 14000 CW 2021-08-14 0438 SN2N          599         068 4X6FR           599         149
QSO: 14000 CW 2021-08-14 0444 SN2N          599         069 JA6GCE          599         026
QSO: 14000 CW 2021-08-14 0447 SN2N          599         070 P3X             599         353
QSO: 14000 CW 2021-08-14 0452 SN2N          599         071 RA0AY           599         056
QSO: 14000 CW 2021-08-14 0458 SN2N          599         072 RW0AJ           599         007
QSO: 14000 CW 2021-08-14 0459 SN2N          599         073 RC9J            599         056
QSO: 21000 CW 2021-08-14 0713 SN2N          599         074 E2A             599         036
QSO: 21000 CW 2021-08-14 0720 SN2N          599         075 HS8JWH          599         019
QSO: 21000 CW 2021-08-14 0722 SN2N          599         075 P3X             599         536
QSO: 21000 CW 2021-08-14 0725 SN2N          599         076 4X6FR           599         362
QSO: 21000 CW 2021-08-14 0732 SN2N          599         077 E29TGW          599         019
QSO: 21000 CW 2021-08-14 0745 SN2N          599         078 TA7I            599         268
QSO: 21000 CW 2021-08-14 0753 SN2N          599         079 UN9L            599         443
QSO: 28000 CW 2021-08-14 0804 SN2N          599         080 P3X             599         589
QSO: 14000 CW 2021-08-14 0820 SN2N          599         081 RT8O            599         023
QSO: 14000 CW 2021-08-14 0830 SN2N          599         082 BY1CY           599         091
QSO: 14000 CW 2021-08-14 0834 SN2N          599         083 UC0A            599         118
QSO: 14000 CW 2021-08-14 0852 SN2N          599         084 RA9MX           599         060
QSO: 14000 CW 2021-08-14 0854 SN2N          599         085 RT9I            599         315
QSO: 14000 CW 2021-08-14 1105 SN2N          599         086 N3RS            599         446
QSO: 14000 CW 2021-08-14 1108 SN2N          599         087 K0ZR            599         376
QSO: 14000 CW 2021-08-14 1110 SN2N          599         088 K1ESE           599         118
QSO: 14000 CW 2021-08-14 1111 SN2N          599         089 K1XM            599         283
QSO: 14000 CW 2021-08-14 1113 SN2N          599         090 K2ZW            599         489
QSO: 14000 CW 2021-08-14 1114 SN2N          599         091 N3FZ            599         102
QSO: 14000 CW 2021-08-14 1119 SN2N          599         092 K1MK            599         283
QSO: 14000 CW 2021-08-14 1126 SN2N          599         093 K5ZD            599         414
QSO: 14000 CW 2021-08-14 1127 SN2N          599         094 NN3W            599         583
QSO: 14000 CW 2021-08-14 1128 SN2N          599         095 RA0AM           599         174
QSO: 14000 CW 2021-08-14 1129 SN2N          599         096 RA9AP           599         383
