START-OF-LOG: 3.0
CALLSIGN: SM6BGG
CLUB:
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 1449760
OPERATORS: SM6BGG
NAME: Kurt Wiksten
CREATED-BY: N1MM Logger V10.9.3
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO:  7040 RY 2011-09-24 0003 SM6BGG        599 14 DX  YU1KT         599 15 DX
QSO:  7040 RY 2011-09-24 0008 SM6BGG        599 14 DX  UT7L          599 16 DX
QSO:  7040 RY 2011-09-24 0010 SM6BGG        599 14 DX  IV3YIM        599 15 DX
QSO:  7040 RY 2011-09-24 0011 SM6BGG        599 14 DX  US6CQ         599 16 DX
QSO:  7040 RY 2011-09-24 0012 SM6BGG        599 14 DX  G1N           599 14 DX
QSO:  7040 RY 2011-09-24 0012 SM6BGG        599 14 DX  EW8OG         599 16 DX
QSO:  7040 RY 2011-09-24 0014 SM6BGG        599 14 DX  RM5P          599 16 DX
QSO:  7040 RY 2011-09-24 0017 SM6BGG        599 14 DX  OM7OM         599 15 DX
QSO:  7040 RY 2011-09-24 0017 SM6BGG        599 14 DX  R2SA          599 16 DX
QSO:  7040 RY 2011-09-24 0018 SM6BGG        599 14 DX  UY2UQ         599 16 DX
QSO:  7040 RY 2011-09-24 0019 SM6BGG        599 14 DX  OH8JT         599 15 DX
QSO:  7040 RY 2011-09-24 0021 SM6BGG        599 14 DX  RA9MX         599 17 DX
QSO:  7040 RY 2011-09-24 0023 SM6BGG        599 14 DX  HG200LST      599 15 DX
QSO:  7040 RY 2011-09-24 0023 SM6BGG        599 14 DX  RN3DHU        599 16 DX
QSO:  7040 RY 2011-09-24 0024 SM6BGG        599 14 DX  RA0AY         599 18 DX
QSO:  7040 RY 2011-09-24 0025 SM6BGG        599 14 DX  R4WAA         599 16 DX
QSO:  7040 RY 2011-09-24 0026 SM6BGG        599 14 DX  YO6HSU        599 20 DX
QSO:  7040 RY 2011-09-24 0026 SM6BGG        599 14 DX  UA9OG         599 18 DX
QSO:  7040 RY 2011-09-24 0028 SM6BGG        599 14 DX  RA3QSY        599 16 DX
QSO:  7040 RY 2011-09-24 0029 SM6BGG        599 14 DX  G8UBJ         599 14 DX
QSO:  7040 RY 2011-09-24 0031 SM6BGG        599 14 DX  RN3AJK        599 16 DX
QSO:  7040 RY 2011-09-24 0032 SM6BGG        599 14 DX  HB9CAL        599 14 DX
QSO:  7040 RY 2011-09-24 0032 SM6BGG        599 14 DX  Z36W          599 15 DX
QSO:  7040 RY 2011-09-24 0037 SM6BGG        599 14 DX  OH1R          599 15 DX
QSO:  7041 RY 2011-09-24 0045 SM6BGG        599 14 DX  OH2BH         599 15 DX
QSO:  7041 RY 2011-09-24 0046 SM6BGG        599 14 DX  9A3AAX        599 15 DX
QSO:  7041 RY 2011-09-24 0051 SM6BGG        599 14 DX  NR4M          599 05 VA
QSO:  7043 RY 2011-09-24 0100 SM6BGG        599 14 DX  YO9HP         599 20 DX
QSO:  7046 RY 2011-09-24 0101 SM6BGG        599 14 DX  II4LXV        599 15 DX
QSO:  7047 RY 2011-09-24 0104 SM6BGG        599 14 DX  IQ1RY         599 15 DX
QSO:  7047 RY 2011-09-24 0105 SM6BGG        599 14 DX  RL3A          599 16 DX
QSO:  7047 RY 2011-09-24 0106 SM6BGG        599 14 DX  OH6R          599 15 DX
QSO:  7048 RY 2011-09-24 0107 SM6BGG        599 14 DX  EF7R          599 14 DX
QSO:  7049 RY 2011-09-24 0108 SM6BGG        599 14 DX  EA1AKS        599 14 DX
QSO:  7050 RY 2011-09-24 0110 SM6BGG        599 14 DX  YT8A          599 15 DX
QSO:  7053 RY 2011-09-24 0112 SM6BGG        599 14 DX  S50W          599 15 DX
QSO:  7054 RY 2011-09-24 0114 SM6BGG        599 14 DX  K1SFA         599 05 MA
QSO:  7054 RY 2011-09-24 0115 SM6BGG        599 14 DX  UU7J          599 16 DX
QSO:  7055 RY 2011-09-24 0116 SM6BGG        599 14 DX  VA2UP         599 05 QC
QSO:  7056 RY 2011-09-24 0118 SM6BGG        599 14 DX  YW4D          599 09 DX
QSO:  7058 RY 2011-09-24 0119 SM6BGG        599 14 DX  RG3K          599 16 DX
QSO:  7059 RY 2011-09-24 0122 SM6BGG        599 14 DX  RG5A          599 17 DX
QSO:  3575 RY 2011-09-24 0129 SM6BGG        599 14 DX  SQ9UM         599 15 DX
QSO:  3575 RY 2011-09-24 0130 SM6BGG        599 14 DX  YL2CZ         599 15 DX
QSO:  3573 RY 2011-09-24 0133 SM6BGG        599 14 DX  HB9TOC        599 14 DX
QSO:  3573 RY 2011-09-24 0135 SM6BGG        599 14 DX  RM9RZ         599 17 DX
QSO:  3573 RY 2011-09-24 0135 SM6BGG        599 14 DX  RK4S          599 16 DX
QSO:  3573 RY 2011-09-24 0136 SM6BGG        599 14 DX  UZ2M          599 16 DX
QSO:  3573 RY 2011-09-24 0137 SM6BGG        599 14 DX  DM5GI         599 14 DX
QSO:  3573 RY 2011-09-24 0137 SM6BGG        599 14 DX  EF7R          599 14 DX
QSO:  3573 RY 2011-09-24 0138 SM6BGG        599 14 DX  CN3A          599 33 DX
QSO:  3573 RY 2011-09-24 0139 SM6BGG        599 14 DX  UA9BS         599 17 DX
QSO:  3573 RY 2011-09-24 0140 SM6BGG        599 14 DX  UR4MHI        599 16 DX
