START-OF-LOG: 3.0
CREATED-BY: LM Version 4.5 (c) 1992, 2011 by DL8WAA
LOCATION: DX
CONTEST: CQ-WW-RTTY
CALLSIGN: UU9JQ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CLAIMED-SCORE: 622910
OPERATORS: UU9JQ
CLUB: Black Sea Contest Club
NAME: Alex Kachan
SOAPBOX:
QSO:  7000 RY 2011-09-24 0000 UU9JQ         599 16   DX     RL3A          599 16   DX     0
QSO:  7000 RY 2011-09-24 0002 UU9JQ         599 16   DX     S51D          599 15   DX     0
QSO:  7000 RY 2011-09-24 0003 UU9JQ         599 16   DX     UO6P          599 17   DX     0
QSO:  7000 RY 2011-09-24 0008 UU9JQ         599 16   DX     IQ3UD         599 15   DX     0
QSO:  7000 RY 2011-09-24 0011 UU9JQ         599 16   DX     K1LZ          599 05   MA     0
QSO:  7000 RY 2011-09-24 0015 UU9JQ         599 16   DX     ES9C          599 15   DX     0
QSO:  7000 RY 2011-09-24 0016 UU9JQ         599 16   DX     UI9I          599 18   DX     0
QSO:  7000 RY 2011-09-24 0019 UU9JQ         599 16   DX     R4WAA         599 16   DX     0
QSO:  7000 RY 2011-09-24 0021 UU9JQ         599 16   DX     G0HDV         599 14   DX     0
QSO:  7000 RY 2011-09-24 0025 UU9JQ         599 16   DX     NR4M          599 05   VA     0
QSO:  7000 RY 2011-09-24 0026 UU9JQ         599 16   DX     EA3CCN        599 14   DX     0
QSO:  7000 RY 2011-09-24 0027 UU9JQ         599 16   DX     AA3B          599 05   PA     0
QSO:  7000 RY 2011-09-24 0028 UU9JQ         599 16   DX     PI4CC         599 14   DX     0
QSO:  7000 RY 2011-09-24 0031 UU9JQ         599 16   DX     II4LXV        599 15   DX     0
QSO:  7000 RY 2011-09-24 0032 UU9JQ         599 16   DX     OH2ET         599 15   DX     0
QSO:  7000 RY 2011-09-24 0034 UU9JQ         599 16   DX     IT9BLB        599 15   DX     0
QSO:  7000 RY 2011-09-24 0036 UU9JQ         599 16   DX     SN7Q          599 15   DX     0
QSO:  7000 RY 2011-09-24 0038 UU9JQ         599 16   DX     ED2V          599 14   DX     0
QSO:  7000 RY 2011-09-24 0039 UU9JQ         599 16   DX     S50W          599 15   DX     0
QSO:  7000 RY 2011-09-24 0040 UU9JQ         599 16   DX     K4GMH         599 05   VA     0
QSO:  7000 RY 2011-09-24 0041 UU9JQ         599 16   DX     RY9C          599 17   DX     0
QSO:  7000 RY 2011-09-24 0048 UU9JQ         599 16   DX     VA2UP         599 05   QC     0
QSO:  7000 RY 2011-09-24 0049 UU9JQ         599 16   DX     DQ4W          599 14   DX     0
QSO:  7000 RY 2011-09-24 0050 UU9JQ         599 16   DX     GM7R          599 14   DX     0
QSO:  7000 RY 2011-09-24 0051 UU9JQ         599 16   DX     GW4SKA        599 14   DX     0
QSO:  7000 RY 2011-09-24 0057 UU9JQ         599 16   DX     OH3I          599 15   DX     0
QSO:  7000 RY 2011-09-24 0058 UU9JQ         599 16   DX     N1KWF         599 05   NH     0
QSO:  7000 RY 2011-09-24 0058 UU9JQ         599 16   DX     PI4COM        599 14   DX     0
QSO:  7000 RY 2011-09-24 0100 UU9JQ         599 16   DX     WB3FIZ        599 05   PA     0
QSO:  7000 RY 2011-09-24 0101 UU9JQ         599 16   DX     RG9A          599 17   DX     0
QSO:  7000 RY 2011-09-24 0101 UU9JQ         599 16   DX     G3TBK         599 14   DX     0
