START-OF-LOG: 3.0
CALLSIGN: K1LT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 24-HOURS
CLAIMED-SCORE: 650320
CLUB: Mad River Radio Club
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V10.69D
NAME: Victor A. Kean, Jr.
LOCATION: OH
OPERATORS: K1LT
SOAPBOX: The plan for this contest was to work band countries on 10 and 80
SOAPBOX: meters, and operate the other bands if I got bored with 80 and 10.  80
SOAPBOX: seemed to be about the same as the last couple of years, but 10 was a
SOAPBOX: little better.  Ha!  Last time I was able to work the world on 10
SOAPBOX: meters was in the 1972 ARRL DX contest!  (Note that I missed a couple
SOAPBOX: of sunspot cycles between then and now).
SOAPBOX:
SOAPBOX: Prior to the contest I made a list of countries not confirmed on 80
SOAPBOX: and 1- that I though should be reasonably easy to work.  The 80 meter
SOAPBOX: list had 33 entities and the 10 meter list had 46 entities.  I worked
SOAPBOX: 2 new 80 meter entities, and all but 7 of my 46 10 meter entities.
SOAPBOX:
SOAPBOX: If most of those new 10 meter entities confirm via LoTW, then I can
SOAPBOX: apply for 5BDXCC.  Lets hope.  They say RTTY operators are pretty good
QSO:  3587 RY 2011-09-24 0136 K1LT          599      4 OH     KA4RRU        599 5      VA
QSO:  3589 RY 2011-09-24 0137 K1LT          599      4 OH     N2EIK         599 5      NY
QSO:  3596 RY 2011-09-24 0138 K1LT          599      4 OH     EF8M          599 33     DX
QSO:  3599 RY 2011-09-24 0142 K1LT          599      4 OH     VE2SB         599 5      QC
QSO:  3606 RY 2011-09-24 0214 K1LT          599      4 OH     DJ8OG         599 14     DX
QSO:  3585 RY 2011-09-24 0216 K1LT          599      4 OH     KC8IMB        599 4      OH
QSO:  3587 RY 2011-09-24 0219 K1LT          599      4 OH     OL7M          599 15     DX
QSO:  3588 RY 2011-09-24 0220 K1LT          599      4 OH     WG0M          599 04     MN
QSO:  3588 RY 2011-09-24 0220 K1LT          599      4 OH     K4DJG         599 5      VA
QSO:  3588 RY 2011-09-24 0220 K1LT          599      4 OH     AA8EN         599 4      OH
QSO:  3588 RY 2011-09-24 0221 K1LT          599      4 OH     XE2FGC        599 6      DX
QSO:  3588 RY 2011-09-24 0221 K1LT          599      4 OH     N9AK          599 4      IL
QSO:  3588 RY 2011-09-24 0222 K1LT          599      4 OH     K5DHY         599 4      TX
QSO:  3599 RY 2011-09-24 0226 K1LT          599      4 OH     ES9C          599 15     DX
QSO:  3602 RY 2011-09-24 0229 K1LT          599      4 OH     HK1NA         599 09     DX
QSO:  3591 RY 2011-09-24 0234 K1LT          599      4 OH     IZ5DIY        599 15     DX
QSO:  3595 RY 2011-09-24 0237 K1LT          599      4 OH     OL7C          599 15     DX
QSO:  3605 RY 2011-09-24 0320 K1LT          599      4 OH     PI4COM        599 14     DX
QSO:  3578 RY 2011-09-24 0323 K1LT          599      4 OH     ER4A          599 16     DX
QSO:  3579 RY 2011-09-24 0326 K1LT          599      4 OH     W7CT          599 3      UT
QSO:  3582 RY 2011-09-24 0329 K1LT          599      4 OH     S50W          599 15     DX
QSO:  3596 RY 2011-09-24 1141 K1LT          599      4 OH     AB4GG         599 4      TN
QSO:  3583 RY 2011-09-24 1143 K1LT          599      4 OH     KA4PKB        599 5      AL
QSO:  3588 RY 2011-09-24 1144 K1LT          599      4 OH     VE7SV         599 3      BC
QSO:  3589 RY 2011-09-24 1145 K1LT          599      4 OH     KJ8O          599 4      MI
QSO:  3590 RY 2011-09-24 1146 K1LT          599      4 OH     W2RLK         599 5      NY
QSO:  3590 RY 2011-09-24 1147 K1LT          599      4 OH     KO4PU         599 4      KY
QSO: 28092 RY 2011-09-24 1208 K1LT          599      4 OH     6V7X          599 35     DX
QSO: 28099 RY 2011-09-24 1211 K1LT          599      4 OH     IK3ASM        599 15     DX
QSO: 28099 RY 2011-09-24 1211 K1LT          599      4 OH     S57OWA        599 15     DX
QSO: 28099 RY 2011-09-24 1212 K1LT          599      4 OH     DL6SFR        599 14     DX
QSO: 28099 RY 2011-09-24 1213 K1LT          599      4 OH     IZ4JMA        599 15     DX
QSO: 28099 RY 2011-09-24 1213 K1LT          599      4 OH     IZ1AOC        599 15     DX
QSO: 28099 RY 2011-09-24 1214 K1LT          599      4 OH     IK2SGF        599 15     DX
QSO: 28099 RY 2011-09-24 1215 K1LT          599      4 OH     IW2MXY        599 15     DX
QSO: 28099 RY 2011-09-24 1215 K1LT          599      4 OH     IK2SND        599 15     DX
QSO: 28099 RY 2011-09-24 1216 K1LT          599      4 OH     IK2WFN        599 15     DX
QSO: 28099 RY 2011-09-24 1217 K1LT          599      4 OH     F5AXG         599 14     DX
QSO: 28099 RY 2011-09-24 1217 K1LT          599      4 OH     IQ1RY         599 15     DX
QSO: 28099 RY 2011-09-24 1218 K1LT          599      4 OH     SP9KDA        599 15     DX
QSO: 28099 RY 2011-09-24 1219 K1LT          599      4 OH     HA2MN         599 15     DX
QSO: 28099 RY 2011-09-24 1220 K1LT          599      4 OH     IO4UI         599 15     DX
QSO: 28099 RY 2011-09-24 1221 K1LT          599      4 OH     I5JFG         599 15     DX
QSO: 28099 RY 2011-09-24 1221 K1LT          599      4 OH     IZ3GOG        599 15     DX
QSO: 28099 RY 2011-09-24 1222 K1LT          599      4 OH     DL1XX         599 14     DX
QSO: 28099 RY 2011-09-24 1222 K1LT          599      4 OH     IK2DZN        599 15     DX
QSO: 28099 RY 2011-09-24 1223 K1LT          599      4 OH     HB9BEI        599 14     DX
QSO: 28099 RY 2011-09-24 1223 K1LT          599      4 OH     OM7AG         599 15     DX
QSO: 28099 RY 2011-09-24 1224 K1LT          599      4 OH     I2WDB         599 15     DX
QSO: 28099 RY 2011-09-24 1226 K1LT          599      4 OH     DK1AX         599 14     DX
QSO: 28099 RY 2011-09-24 1227 K1LT          599      4 OH     UX1IL         599 16     DX
QSO: 28099 RY 2011-09-24 1228 K1LT          599      4 OH     UR0HQ         599 16     DX
QSO: 28099 RY 2011-09-24 1228 K1LT          599      4 OH     VA3DX         599 4      ON
QSO: 28099 RY 2011-09-24 1229 K1LT          599      4 OH     S55O          599 15     DX
QSO: 28099 RY 2011-09-24 1231 K1LT          599      4 OH     HB9TOC        599 14     DX
QSO: 28099 RY 2011-09-24 1231 K1LT          599      4 OH     LZ9A          599 20     DX
QSO: 28099 RY 2011-09-24 1232 K1LT          599      4 OH     DK4EF         599 14     DX
QSO: 28099 RY 2011-09-24 1232 K1LT          599      4 OH     F5RJM         599 14     DX
QSO: 28099 RY 2011-09-24 1233 K1LT          599      4 OH     IT9DFI        599 15     DX
QSO: 28099 RY 2011-09-24 1234 K1LT          599      4 OH     RW2WR         599 16     DX
QSO: 28099 RY 2011-09-24 1234 K1LT          599      4 OH     IK2LTR        599 15     DX
QSO: 28099 RY 2011-09-24 1234 K1LT          599      4 OH     9A3ZI         599 15     DX
QSO: 28099 RY 2011-09-24 1235 K1LT          599      4 OH     UW5U          599 16     DX
QSO: 28099 RY 2011-09-24 1236 K1LT          599      4 OH     CT1EEK        599 14     DX
QSO: 28099 RY 2011-09-24 1236 K1LT          599      4 OH     UW1M          599 16     DX
QSO: 28099 RY 2011-09-24 1237 K1LT          599      4 OH     IK5ZUB        599 15     DX
QSO: 28099 RY 2011-09-24 1237 K1LT          599      4 OH     DL1YD         599 14     DX
QSO: 28099 RY 2011-09-24 1238 K1LT          599      4 OH     YO3APJ        599 20     DX
QSO: 28099 RY 2011-09-24 1238 K1LT          599      4 OH     S57U          599 15     DX
QSO: 28099 RY 2011-09-24 1238 K1LT          599      4 OH     I3VRD         599 15     DX
QSO: 28099 RY 2011-09-24 1239 K1LT          599      4 OH     9A3BIM        599 15     DX
QSO: 28099 RY 2011-09-24 1241 K1LT          599      4 OH     ER0FEO        599 16     DX
QSO: 28099 RY 2011-09-24 1241 K1LT          599      4 OH     ON4CT         599 14     DX
QSO: 28099 RY 2011-09-24 1242 K1LT          599      4 OH     US4LPY        599 16     DX
QSO: 28099 RY 2011-09-24 1242 K1LT          599      4 OH     F6HRP         599 14     DX
QSO: 28099 RY 2011-09-24 1243 K1LT          599      4 OH     HA1SN         599 15     DX
QSO: 28099 RY 2011-09-24 1243 K1LT          599      4 OH     IZ3ETU        599 15     DX
QSO: 28099 RY 2011-09-24 1244 K1LT          599      4 OH     UR5LAK        599 16     DX
QSO: 28099 RY 2011-09-24 1245 K1LT          599      4 OH     HG8C          599 15     DX
QSO: 28099 RY 2011-09-24 1245 K1LT          599      4 OH     HA2EOA        599 15     DX
QSO: 28099 RY 2011-09-24 1245 K1LT          599      4 OH     S56A          599 15     DX
QSO: 28099 RY 2011-09-24 1246 K1LT          599      4 OH     DL4CW         599 14     DX
QSO: 28099 RY 2011-09-24 1247 K1LT          599      4 OH     OE9R          599 15     DX
QSO: 28099 RY 2011-09-24 1248 K1LT          599      4 OH     S58T          599 15     DX
QSO: 28099 RY 2011-09-24 1249 K1LT          599      4 OH     S57AW         599 15     DX
QSO: 28099 RY 2011-09-24 1250 K1LT          599      4 OH     YT3M          599 15     DX
QSO: 28099 RY 2011-09-24 1250 K1LT          599      4 OH     R6YY          599 16     DX
QSO: 28099 RY 2011-09-24 1251 K1LT          599      4 OH     EV1R          599 16     DX
QSO: 28099 RY 2011-09-24 1253 K1LT          599      4 OH     IZ3KUY        599 15     DX
QSO: 28099 RY 2011-09-24 1253 K1LT          599      4 OH     DF5MA         599 14     DX
QSO: 28099 RY 2011-09-24 1254 K1LT          599      4 OH     F1GTU         599 14     DX
QSO: 28099 RY 2011-09-24 1255 K1LT          599      4 OH     SP9NWN        599 15     DX
QSO: 28099 RY 2011-09-24 1255 K1LT          599      4 OH     DK1BX         599 14     DX
QSO: 28099 RY 2011-09-24 1255 K1LT          599      4 OH     HA1DAE        599 15     DX
QSO: 28099 RY 2011-09-24 1256 K1LT          599      4 OH     DL5SE         599 14     DX
QSO: 28099 RY 2011-09-24 1257 K1LT          599      4 OH     DJ5TT         599 14     DX
QSO: 28099 RY 2011-09-24 1258 K1LT          599      4 OH     OM7KW         599 15     DX
QSO: 28099 RY 2011-09-24 1258 K1LT          599      4 OH     G0GFQ         599 14     DX
QSO: 28099 RY 2011-09-24 1259 K1LT          599      4 OH     OK2PAY        599 15     DX
QSO: 28099 RY 2011-09-24 1301 K1LT          599      4 OH     PI4COM        599 14     DX
QSO: 28099 RY 2011-09-24 1302 K1LT          599      4 OH     PA0LOU        599 14     DX
QSO: 28099 RY 2011-09-24 1302 K1LT          599      4 OH     OK1WCF        599 15     DX
QSO: 28099 RY 2011-09-24 1303 K1LT          599      4 OH     ON4DN         599 14     DX
QSO: 28099 RY 2011-09-24 1303 K1LT          599      4 OH     SP7AWG        599 15     DX
QSO: 28099 RY 2011-09-24 1304 K1LT          599      4 OH     IK4QJF        599 15     DX
QSO: 28099 RY 2011-09-24 1304 K1LT          599      4 OH     EA3CCN        599 14     DX
QSO: 28099 RY 2011-09-24 1305 K1LT          599      4 OH     SP9CXN        599 15     DX
QSO: 28099 RY 2011-09-24 1306 K1LT          599      4 OH     F4FDA         599 14     DX
QSO: 28099 RY 2011-09-24 1308 K1LT          599      4 OH     SN2B          599 15     DX
QSO: 28099 RY 2011-09-24 1308 K1LT          599      4 OH     OK1DBE        599 15     DX
QSO: 28099 RY 2011-09-24 1308 K1LT          599      4 OH     OK7Y          599 15     DX
QSO: 28099 RY 2011-09-24 1309 K1LT          599      4 OH     DL2IAN        599 14     DX
QSO: 28099 RY 2011-09-24 1310 K1LT          599      4 OH     DG3FAW        599 14     DX
QSO: 28099 RY 2011-09-24 1311 K1LT          599      4 OH     ON5GY         599 14     DX
QSO: 28099 RY 2011-09-24 1311 K1LT          599      4 OH     F4GDI         599 14     DX
QSO: 28099 RY 2011-09-24 1312 K1LT          599      4 OH     DL1ARJ        599 14     DX
QSO: 28099 RY 2011-09-24 1312 K1LT          599      4 OH     DL3BQA        599 14     DX
QSO: 28099 RY 2011-09-24 1313 K1LT          599      4 OH     DL8VKO        599 14     DX
QSO: 28099 RY 2011-09-24 1314 K1LT          599      4 OH     XE1EE         599 6      DX
QSO: 28099 RY 2011-09-24 1314 K1LT          599      4 OH     DK3GI         599 14     DX
QSO: 28099 RY 2011-09-24 1315 K1LT          599      4 OH     DM2DXA        599 14     DX
QSO: 28099 RY 2011-09-24 1315 K1LT          599      4 OH     EA2BNU        599 14     DX
QSO: 28099 RY 2011-09-24 1316 K1LT          599      4 OH     PI4CC         599 14     DX
QSO: 28099 RY 2011-09-24 1317 K1LT          599      4 OH     DF3IS         599 14     DX
QSO: 28099 RY 2011-09-24 1317 K1LT          599      4 OH     DL7VEE        599 14     DX
QSO: 28099 RY 2011-09-24 1318 K1LT          599      4 OH     DJ3AA         599 14     DX
QSO: 28099 RY 2011-09-24 1318 K1LT          599      4 OH     SQ9UM         599 15     DX
QSO: 28099 RY 2011-09-24 1319 K1LT          599      4 OH     SN9P          599 15     DX
QSO: 28099 RY 2011-09-24 1319 K1LT          599      4 OH     DL9YAJ        599 14     DX
QSO: 28099 RY 2011-09-24 1320 K1LT          599      4 OH     LZ2JA         599 20     DX
QSO: 28099 RY 2011-09-24 1320 K1LT          599      4 OH     DM2GG         599 14     DX
QSO: 28099 RY 2011-09-24 1321 K1LT          599      4 OH     DL5JS         599 14     DX
QSO: 28099 RY 2011-09-24 1322 K1LT          599      4 OH     OH8A          599 15     DX
QSO: 28099 RY 2011-09-24 1323 K1LT          599      4 OH     DK2NPM        599 14     DX
QSO: 28099 RY 2011-09-24 1323 K1LT          599      4 OH     DL5JSP        599 14     DX
QSO: 28099 RY 2011-09-24 1324 K1LT          599      4 OH     IK2DKX        599 15     DX
QSO: 28099 RY 2011-09-24 1324 K1LT          599      4 OH     OH1F          599 15     DX
QSO: 28099 RY 2011-09-24 1324 K1LT          599      4 OH     DL5ZB         599 14     DX
QSO: 28099 RY 2011-09-24 1325 K1LT          599      4 OH     G4DBW         599 14     DX
QSO: 28099 RY 2011-09-24 1326 K1LT          599      4 OH     F5BBD         599 14     DX
QSO: 28099 RY 2011-09-24 1326 K1LT          599      4 OH     DK6CQ         599 14     DX
QSO: 28099 RY 2011-09-24 1327 K1LT          599      4 OH     DL8ZAW        599 14     DX
QSO: 28099 RY 2011-09-24 1327 K1LT          599      4 OH     DF3QG         599 14     DX
QSO: 28099 RY 2011-09-24 1328 K1LT          599      4 OH     SV2JAO        599 20     DX
QSO: 28099 RY 2011-09-24 1329 K1LT          599      4 OH     RV3IC         599 16     DX
QSO: 28099 RY 2011-09-24 1329 K1LT          599      4 OH     YO5PBF        599 20     DX
QSO: 28099 RY 2011-09-24 1330 K1LT          599      4 OH     SP8NR         599 15     DX
QSO: 28099 RY 2011-09-24 1330 K1LT          599      4 OH     DL5GAC        599 14     DX
QSO: 28099 RY 2011-09-24 1331 K1LT          599      4 OH     IK8UND        599 15     DX
QSO: 28099 RY 2011-09-24 1331 K1LT          599      4 OH     IW1CQ         599 15     DX
QSO: 28099 RY 2011-09-24 1332 K1LT          599      4 OH     RW4NH         599 16     DX
QSO: 28099 RY 2011-09-24 1332 K1LT          599      4 OH     SA0BDK        599 14     DX
QSO: 28099 RY 2011-09-24 1333 K1LT          599      4 OH     DL1TPY        599 14     DX
QSO: 28099 RY 2011-09-24 1333 K1LT          599      4 OH     SP4YPB        599 15     DX
QSO: 28099 RY 2011-09-24 1334 K1LT          599      4 OH     RL3A          599 16     DX
QSO: 28099 RY 2011-09-24 1334 K1LT          599      4 OH     DO6XX         599 14     DX
QSO: 28099 RY 2011-09-24 1334 K1LT          599      4 OH     DL3ANK        599 14     DX
QSO: 28099 RY 2011-09-24 1335 K1LT          599      4 OH     S50XX         599 15     DX
QSO: 28099 RY 2011-09-24 1335 K1LT          599      4 OH     DF2RG         599 14     DX
QSO: 28099 RY 2011-09-24 1336 K1LT          599      4 OH     HB9CAL        599 14     DX
QSO: 28099 RY 2011-09-24 1336 K1LT          599      4 OH     PA0WRS        599 14     DX
QSO: 28099 RY 2011-09-24 1337 K1LT          599      4 OH     OZ4VW         599 14     DX
QSO: 28099 RY 2011-09-24 1337 K1LT          599      4 OH     DO4DXA        599 14     DX
QSO: 28099 RY 2011-09-24 1338 K1LT          599      4 OH     EA7VJ         599 14     DX
QSO: 28099 RY 2011-09-24 1338 K1LT          599      4 OH     F5RJW         599 14     DX
QSO: 28099 RY 2011-09-24 1338 K1LT          599      4 OH     EA7ISH        599 14     DX
QSO: 28099 RY 2011-09-24 1339 K1LT          599      4 OH     CN3A          599 33     DX
QSO: 28099 RY 2011-09-24 1339 K1LT          599      4 OH     IV3JCC        599 15     DX
QSO: 28099 RY 2011-09-24 1340 K1LT          599      4 OH     DK5DC         599 14     DX
QSO: 28099 RY 2011-09-24 1340 K1LT          599      4 OH     EU1A          599 16     DX
QSO: 28099 RY 2011-09-24 1341 K1LT          599      4 OH     OM6W          599 15     DX
QSO: 28099 RY 2011-09-24 1342 K1LT          599      4 OH     DK9WI         599 14     DX
QSO: 28099 RY 2011-09-24 1342 K1LT          599      4 OH     RN3BW         599 16     DX
QSO: 28099 RY 2011-09-24 1343 K1LT          599      4 OH     SM6JWW        599 14     DX
QSO: 28099 RY 2011-09-24 1343 K1LT          599      4 OH     ES9C          599 15     DX
QSO: 28099 RY 2011-09-24 1344 K1LT          599      4 OH     DJ2XC         599 14     DX
QSO: 28099 RY 2011-09-24 1344 K1LT          599      4 OH     IK1TWC        599 15     DX
QSO: 28099 RY 2011-09-24 1345 K1LT          599      4 OH     DL9DAJ        599 14     DX
QSO: 28099 RY 2011-09-24 1346 K1LT          599      4 OH     RZ3DX         599 16     DX
QSO: 28099 RY 2011-09-24 1346 K1LT          599      4 OH     OE1AGB        599 15     DX
QSO: 28099 RY 2011-09-24 1347 K1LT          599      4 OH     OH5KW         599 15     DX
QSO: 28099 RY 2011-09-24 1347 K1LT          599      4 OH     OH5UFO        599 15     DX
QSO: 28099 RY 2011-09-24 1348 K1LT          599      4 OH     DK5MB         599 14     DX
QSO: 28099 RY 2011-09-24 1348 K1LT          599      4 OH     PI30ETL       599 14     DX
QSO: 28099 RY 2011-09-24 1349 K1LT          599      4 OH     S57YX         599 15     DX
QSO: 28099 RY 2011-09-24 1349 K1LT          599      4 OH     SM3DXC        599 14     DX
QSO: 28099 RY 2011-09-24 1350 K1LT          599      4 OH     EA7HY         599 14     DX
QSO: 28099 RY 2011-09-24 1350 K1LT          599      4 OH     DJ9VA         599 14     DX
QSO: 28099 RY 2011-09-24 1351 K1LT          599      4 OH     JW7QIA        599 40     DX
QSO: 28099 RY 2011-09-24 1352 K1LT          599      4 OH     DH0GHU        599 14     DX
QSO: 28099 RY 2011-09-24 1352 K1LT          599      4 OH     7Z1SJ         599 21     DX
QSO: 28099 RY 2011-09-24 1352 K1LT          599      4 OH     F1AEY         599 14     DX
QSO: 28099 RY 2011-09-24 1353 K1LT          599      4 OH     SN1Z          599 15     DX
QSO: 28099 RY 2011-09-24 1353 K1LT          599      4 OH     RA4UF         599 16     DX
QSO: 28099 RY 2011-09-24 1354 K1LT          599      4 OH     SO1D          599 15     DX
QSO: 28099 RY 2011-09-24 1355 K1LT          599      4 OH     DF6WE         599 14     DX
QSO: 28099 RY 2011-09-24 1355 K1LT          599      4 OH     SP6NVK        599 15     DX
QSO: 28099 RY 2011-09-24 1356 K1LT          599      4 OH     RU4UR         599 16     DX
QSO: 28099 RY 2011-09-24 1357 K1LT          599      4 OH     ON6UL         599 14     DX
QSO: 28099 RY 2011-09-24 1357 K1LT          599      4 OH     SP9AUV        599 15     DX
QSO: 28099 RY 2011-09-24 1358 K1LT          599      4 OH     IZ3ENH        599 15     DX
QSO: 28099 RY 2011-09-24 1358 K1LT          599      4 OH     DL1ET         599 14     DX
QSO: 28099 RY 2011-09-24 1359 K1LT          599      4 OH     PA3DBS        599 14     DX
QSO: 28099 RY 2011-09-24 1359 K1LT          599      4 OH     HG1S          599 15     DX
QSO: 28099 RY 2011-09-24 1400 K1LT          599      4 OH     RU4UR         599 16     DX
QSO: 28099 RY 2011-09-24 1401 K1LT          599      4 OH     PA5TT         599 14     DX
QSO: 28099 RY 2011-09-24 1402 K1LT          599      4 OH     DF9EY         599 14     DX
QSO: 28099 RY 2011-09-24 1402 K1LT          599      4 OH     F5MA          599 14     DX
QSO: 28099 RY 2011-09-24 1402 K1LT          599      4 OH     OH6R          599 15     DX
QSO: 28099 RY 2011-09-24 1403 K1LT          599      4 OH     ON3LBS        599 14     DX
QSO: 28099 RY 2011-09-24 1404 K1LT          599      4 OH     DL3OH         599 14     DX
QSO: 28099 RY 2011-09-24 1404 K1LT          599      4 OH     F5GGL         599 14     DX
QSO: 28099 RY 2011-09-24 1406 K1LT          599      4 OH     IK1RKU        599 15     DX
QSO: 28099 RY 2011-09-24 1406 K1LT          599      4 OH     RN1ON         599 16     DX
QSO: 28099 RY 2011-09-24 1406 K1LT          599      4 OH     9A2TN         599 15     DX
QSO: 28099 RY 2011-09-24 1407 K1LT          599      4 OH     PA2RF         599 14     DX
QSO: 28099 RY 2011-09-24 1407 K1LT          599      4 OH     PA3CMF        599 14     DX
QSO: 28099 RY 2011-09-24 1409 K1LT          599      4 OH     PA2RF         599 14     DX
QSO: 28099 RY 2011-09-24 1409 K1LT          599      4 OH     IR3W          599 15     DX
QSO: 28099 RY 2011-09-24 1410 K1LT          599      4 OH     OH7FAE        599 15     DX
QSO: 28099 RY 2011-09-24 1410 K1LT          599      4 OH     DL7GN         599 14     DX
QSO: 28099 RY 2011-09-24 1411 K1LT          599      4 OH     M2G           599 14     DX
QSO: 28099 RY 2011-09-24 1411 K1LT          599      4 OH     DC9ZP         599 14     DX
QSO: 28099 RY 2011-09-24 1412 K1LT          599      4 OH     DK8EY         599 14     DX
QSO: 28099 RY 2011-09-24 1412 K1LT          599      4 OH     DL7UFN        599 14     DX
QSO: 28099 RY 2011-09-24 1413 K1LT          599      4 OH     OZ6AGX        599 14     DX
QSO: 28099 RY 2011-09-24 1414 K1LT          599      4 OH     TM38O         599 14     DX
QSO: 28099 RY 2011-09-24 1414 K1LT          599      4 OH     IV3HYD        599 15     DX
QSO: 28099 RY 2011-09-24 1415 K1LT          599      4 OH     OK6AB         599 15     DX
QSO: 28099 RY 2011-09-24 1416 K1LT          599      4 OH     EF7R          599 14     DX
QSO: 28099 RY 2011-09-24 1416 K1LT          599      4 OH     G3UAS         599 14     DX
QSO: 28099 RY 2011-09-24 1417 K1LT          599      4 OH     NP4BM         599 8      DX
QSO: 28099 RY 2011-09-24 1417 K1LT          599      4 OH     SQ5OLD        599 15     DX
QSO: 28099 RY 2011-09-24 1418 K1LT          599      4 OH     M0WAY         599 14     DX
QSO: 28099 RY 2011-09-24 1418 K1LT          599      4 OH     OH3NDH        599 15     DX
QSO: 28099 RY 2011-09-24 1419 K1LT          599      4 OH     LA1UKA        599 14     DX
QSO: 28099 RY 2011-09-24 1419 K1LT          599      4 OH     UZ2M          599 16     DX
QSO: 28099 RY 2011-09-24 1419 K1LT          599      4 OH     IK2DJV        599 15     DX
QSO: 28099 RY 2011-09-24 1420 K1LT          599      4 OH     IW2MYH        599 15     DX
QSO: 28099 RY 2011-09-24 1420 K1LT          599      4 OH     DJ6UP         599 14     DX
QSO: 28099 RY 2011-09-24 1421 K1LT          599      4 OH     PA3EBP        599 14     DX
