START-OF-LOG: 2.0
CALLSIGN: OH3I
CLUB: JKR Radio club
CONTEST: CQ-WW-RTTY
CATEGORY-ASSISTED: ASSISTED
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-POWER: HIGH
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 2490912
OPERATORS: OH3BHL
NAME: Raimo Karttunen
CREATED-BY: N1MM Logger V10.9.5
LOCATION: DX
QSO:  7031 RY 2011-09-24 0010 OH3I          599 15 DX  YT1VP         599 15 DX
QSO:  7035 RY 2011-09-24 0012 OH3I          599 15 DX  UW5U          599 16 DX
QSO:  7038 RY 2011-09-24 0016 OH3I          599 15 DX  HG1S          599 15 DX
QSO:  7040 RY 2011-09-24 0017 OH3I          599 15 DX  UO6P          599 17 DX
QSO:  7040 RY 2011-09-24 0017 OH3I          599 15 DX  S51D          599 15 DX
QSO:  7041 RY 2011-09-24 0018 OH3I          599 15 DX  R4WAA         599 16 DX
QSO:  7042 RY 2011-09-24 0019 OH3I          599 15 DX  YT7W          599 15 DX
QSO:  7043 RY 2011-09-24 0020 OH3I          599 15 DX  9A3AAX        599 15 DX
QSO:  7044 RY 2011-09-24 0021 OH3I          599 15 DX  EA3CCN        599 14 DX
QSO:  7045 RY 2011-09-24 0022 OH3I          599 15 DX  HG7T          599 15 DX
QSO:  7047 RY 2011-09-24 0023 OH3I          599 15 DX  UW4I          599 16 DX
QSO:  7047 RY 2011-09-24 0024 OH3I          599 15 DX  LX8M          599 14 DX
QSO:  7048 RY 2011-09-24 0025 OH3I          599 15 DX  II4LXV        599 15 DX
QSO:  7049 RY 2011-09-24 0027 OH3I          599 15 DX  RL3E          599 16 DX
QSO:  7050 RY 2011-09-24 0027 OH3I          599 15 DX  YT8A          599 15 DX
QSO:  7050 RY 2011-09-24 0028 OH3I          599 15 DX  IT9BLB        599 15 DX
QSO:  7050 RY 2011-09-24 0029 OH3I          599 15 DX  RW4PL         599 16 DX
QSO:  7051 RY 2011-09-24 0029 OH3I          599 15 DX  EA1AKS        599 14 DX
QSO:  7052 RY 2011-09-24 0030 OH3I          599 15 DX  ED8V          599 14 DX
QSO:  7063 RY 2011-09-24 0034 OH3I          599 15 DX  OX4OK         599 40 DX
QSO:  7066 RY 2011-09-24 0035 OH3I          599 15 DX  YT2T          599 15 DX
QSO:  7065 RY 2011-09-24 0035 OH3I          599 15 DX  DD2ML         599 14 DX
QSO:  7064 RY 2011-09-24 0036 OH3I          599 15 DX  KA4RRU        599 05 VA
QSO:  7067 RY 2011-09-24 0038 OH3I          599 15 DX  G6T           599 14 DX
QSO:  7062 RY 2011-09-24 0039 OH3I          599 15 DX  G3TBK         599 14 DX
QSO:  7061 RY 2011-09-24 0040 OH3I          599 15 DX  PI4COM        599 14 DX
