START-OF-LOG: 3.0
CALLSIGN: UX1IL
CLUB: Russian Contest Club RCC
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 672711
OPERATORS: UX1IL
NAME: Konstantin Morozov
CREATED-BY: N1MM Logger V11.9.2
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  3588 RY 2011-09-24 0001 UX1IL         599 16 DX  RL3A          599 16 DX
QSO:  3589 RY 2011-09-24 0002 UX1IL         599 16 DX  RG3K          599 16 DX
QSO:  3590 RY 2011-09-24 0003 UX1IL         599 16 DX  EU1AZ         599 16 DX
QSO:  3591 RY 2011-09-24 0004 UX1IL         599 16 DX  IZ5DIY        599 15 DX
QSO:  3592 RY 2011-09-24 0004 UX1IL         599 16 DX  UV0I          599 16 DX
QSO:  3592 RY 2011-09-24 0005 UX1IL         599 16 DX  OM7OM         599 15 DX
QSO:  3593 RY 2011-09-24 0006 UX1IL         599 16 DX  OL3A          599 15 DX
QSO:  3594 RY 2011-09-24 0007 UX1IL         599 16 DX  UY7MM         599 16 DX
QSO:  3594 RY 2011-09-24 0008 UX1IL         599 16 DX  OZ2AR         599 14 DX
QSO:  3594 RY 2011-09-24 0009 UX1IL         599 16 DX  RA3FD         599 16 DX
QSO:  3594 RY 2011-09-24 0010 UX1IL         599 16 DX  RT9S          599 16 DX
QSO:  3594 RY 2011-09-24 0011 UX1IL         599 16 DX  DL1SWB        599 14 DX
QSO:  3594 RY 2011-09-24 0012 UX1IL         599 16 DX  DL1ARJ        599 14 DX
QSO:  3594 RY 2011-09-24 0012 UX1IL         599 16 DX  UT4ZX         599 16 DX
QSO:  3594 RY 2011-09-24 0013 UX1IL         599 16 DX  RW2WR         599 16 DX
QSO:  3594 RY 2011-09-24 0014 UX1IL         599 16 DX  RW4W          599 16 DX
QSO:  3594 RY 2011-09-24 0015 UX1IL         599 16 DX  ER3AU         599 16 DX
QSO:  3594 RY 2011-09-24 0016 UX1IL         599 16 DX  YT2T          599 15 DX
QSO:  3594 RY 2011-09-24 0017 UX1IL         599 16 DX  RW3PF         599 16 DX
QSO:  3594 RY 2011-09-24 0018 UX1IL         599 16 DX  UR7MZ         599 16 DX
QSO:  3594 RY 2011-09-24 0019 UX1IL         599 16 DX  RW9C          599 17 DX
QSO:  3594 RY 2011-09-24 0019 UX1IL         599 16 DX  OM6W          599 15 DX
QSO:  3594 RY 2011-09-24 0020 UX1IL         599 16 DX  R7MM          599 16 DX
QSO:  3594 RY 2011-09-24 0021 UX1IL         599 16 DX  DL7FCQ        599 14 DX
QSO:  3594 RY 2011-09-24 0021 UX1IL         599 16 DX  UO6P          599 17 DX
