START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.5.1
CONTEST: CQ-WW-RTTY
LOCATION: DX
CALLSIGN: OL7M
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 5100738
OPERATORS: OK1DF,OK1FIA,OK1HRA,OK1MU,OK2ZAW,OK2ZW
NAME: Pavel Prihoda
SOAPBOX:
QSO:  3583 RY 2011-09-24 0000 OL7M          599 15 DX  DL2RTL        599 14 DX  0
QSO:  3583 RY 2011-09-24 0002 OL7M          599 15 DX  RK3DXL        599 16 DX  0
QSO:  3583 RY 2011-09-24 0002 OL7M          599 15 DX  DL8RDL        599 14 DX  0
QSO:  3583 RY 2011-09-24 0003 OL7M          599 15 DX  UT2IW         599 16 DX  0
QSO:  3583 RY 2011-09-24 0005 OL7M          599 15 DX  UR5IHQ        599 16 DX  0
QSO:  7032 RY 2011-09-24 0006 OL7M          599 15 DX  W0GJ          599 04 MN  1
QSO:  7063 RY 2011-09-24 0009 OL7M          599 15 DX  OX4OK         599 40 DX  1
QSO:  3583 RY 2011-09-24 0010 OL7M          599 15 DX  SM4DQE        599 14 DX  0
QSO:  3583 RY 2011-09-24 0011 OL7M          599 15 DX  RA3NC         599 16 DX  0
QSO:  7055 RY 2011-09-24 0012 OL7M          599 15 DX  RG9A          599 17 DX  1
QSO:  7053 RY 2011-09-24 0015 OL7M          599 15 DX  K4GMH         599 05 VA  1
QSO:  3583 RY 2011-09-24 0015 OL7M          599 15 DX  IZ5DIY        599 15 DX  0
QSO:  3583 RY 2011-09-24 0016 OL7M          599 15 DX  SM6GKT        599 14 DX  0
QSO:  3583 RY 2011-09-24 0017 OL7M          599 15 DX  US5E          599 16 DX  0
QSO:  3583 RY 2011-09-24 0017 OL7M          599 15 DX  DL5JBW        599 14 DX  0
QSO:  3583 RY 2011-09-24 0018 OL7M          599 15 DX  UT5ECZ        599 16 DX  0
QSO:  3583 RY 2011-09-24 0019 OL7M          599 15 DX  RA3NC         599 16 DX  0
QSO:  3583 RY 2011-09-24 0019 OL7M          599 15 DX  DH0GHU        599 14 DX  0
QSO:  3583 RY 2011-09-24 0020 OL7M          599 15 DX  DO3PKE        599 14 DX  0
QSO:  3583 RY 2011-09-24 0021 OL7M          599 15 DX  DJ5TT         599 14 DX  0
QSO:  3583 RY 2011-09-24 0021 OL7M          599 15 DX  GM1BSG        599 14 DX  0
