START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: FD CW
CALLSIGN: RG9A
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: RG9A
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for FD CW DARC/Fieldday/CW/2024.
QSO: 14018 CW 2024-06-01 1501 RG9A          599 DJ0SP/P       599 002
QSO: 14028 CW 2024-06-01 1827 RG9A          599 245 DM3X/P        599 0096
QSO: 14000 CW 2024-06-01 1831 RG9A          599 0249 LZ1VKD        599 0116
QSO: 14010 CW 2024-06-01 1831 RG9A          599 250 PI4VPO/P      599 0007
QSO: 14010 CW 2024-06-01 1832 RG9A          599 253 HA5AX         599 026
QSO: 14010 CW 2024-06-01 1832 RG9A          599 252 YU1YV         599 0002
QSO: 14010 CW 2024-06-01 1833 RG9A          599 254 YU5R          599 047
QSO: 14000 CW 2024-06-01 1834 RG9A          599 256 DM3F/P        599 0116
QSO: 14010 CW 2024-06-01 1834 RG9A          599 257 SM5S          599 5
QSO: 14010 CW 2024-06-01 1836 RG9A          599 260 DR5I/P        599 083
QSO:  3520 CW 2024-06-01 1844 RG9A          599 274 R1CA/P        599 453
QSO:  7011 CW 2024-06-01 1848 RG9A          599 0278 DL0HN/P       599 0243
QSO:  7000 CW 2024-06-01 1853 RG9A          599 0290 DM2I/P        599 0068
QSO:  7011 CW 2024-06-01 1853 RG9A          599 0286 LZ2AF         599 0017
QSO:  7020 CW 2024-06-01 1854 RG9A          599 288 DL2COM        599 011
QSO: 21016 CW 2024-06-02 0419 RG9A          599 300 DK0MM/P       599 892
QSO: 21016 CW 2024-06-02 0420 RG9A          599 0304 ER3R/P        599 0722
QSO: 21020 CW 2024-06-02 0420 RG9A          599 0302 IT9RZU        599 0304
QSO: 21016 CW 2024-06-02 0421 RG9A          599 0305 YO7ARZ        599 0155
QSO: 21016 CW 2024-06-02 0422 RG9A          599 0204 DK0FC/P       599 0513
QSO: 14000 CW 2024-06-02 0429 RG9A          599 307 DL0GZ/P       599 647
QSO: 21000 CW 2024-06-02 0430 RG9A          599 312 YT5M          599 206
QSO: 21016 CW 2024-06-02 0432 RG9A          599 316 DK2A/P        599 0782
QSO: 21016 CW 2024-06-02 0432 RG9A          599 315 R1CA/P        599 995
QSO: 21001 CW 2024-06-02 0435 RG9A          599 0321 DF0SX/P       599 0642
QSO: 21016 CW 2024-06-02 0436 RG9A          599 0323 DM6M/P        599 0627
QSO: 21016 CW 2024-06-02 0437 RG9A          599 324 DR5W/P        599 578
QSO: 21016 CW 2024-06-02 0438 RG9A          599 327 DL0XM/P       599 0711
QSO: 14019 CW 2024-06-02 0440 RG9A          599 0329 ER3R/P        599 0730
QSO: 14022 CW 2024-06-02 0442 RG9A          599 331 HA6NL         599 276
QSO: 14022 CW 2024-06-02 0443 RG9A          599 332 EI1E/P        599 0564
QSO: 21016 CW 2024-06-02 0443 RG9A          599 0333 OK2VWB        599 0037
QSO: 14016 CW 2024-06-02 0447 RG9A          599 0337 LZ2MP         599 0060
QSO: 21016 CW 2024-06-02 0451 RG9A          599 340 DL0LA/P       599 0829
QSO: 21016 CW 2024-06-02 0451 RG9A          599 339 VU2TMP        599 083
QSO: 21000 CW 2024-06-02 0452 RG9A          599 343 DL0GZ/P       599 663
QSO: 21016 CW 2024-06-02 0452 RG9A          599 0342 LZ2KSB/P      599 0791
QSO: 21000 CW 2024-06-02 0453 RG9A          599 345 DK0RA/P       599 616
QSO: 21000 CW 2024-06-02 0455 RG9A          599 347 DF0A/P        599 348
QSO: 21016 CW 2024-06-02 0457 RG9A          599 349 IT9ORA        599 059
QSO: 21016 CW 2024-06-02 0458 RG9A          599 351 HA5AX         599 040
QSO: 21000 CW 2024-06-02 0500 RG9A          599 355 DL0EF/P       599 364
QSO: 21016 CW 2024-06-02 0500 RG9A          599 359 DF0TX/P       599 0671
QSO: 21015 CW 2024-06-02 0501 RG9A          599 358 DF0VK/P       599 0659
QSO: 21010 CW 2024-06-02 0545 RG9A          599 363 DL7A/P        599 746
QSO: 21009 CW 2024-06-02 0546 RG9A          599 365 DK0V/P        599 0641
QSO: 21000 CW 2024-06-02 0547 RG9A          599 366 OK1PFM        599 049
QSO: 21010 CW 2024-06-02 0550 RG9A          599 369 DM2W/P        599 539
QSO: 21000 CW 2024-06-02 0551 RG9A          599 370 DK0OD/P       599 243
QSO: 21000 CW 2024-06-02 0555 RG9A          599 373 DK0EP/P       599 529
QSO: 21010 CW 2024-06-02 0557 RG9A          599 375 DL0CS/P       599 0742
QSO: 21010 CW 2024-06-02 0557 RG9A          599 377 F5VBU         599 0114
QSO: 21010 CW 2024-06-02 0559 RG9A          599 0380 DL4ME         599 0191
QSO: 21000 CW 2024-06-02 0601 RG9A          599 0383 LZ1VKD        599 0174
QSO: 21010 CW 2024-06-02 0606 RG9A          599 391 DK0MN/P       599 0690
QSO: 21027 CW 2024-06-02 0617 RG9A          599 397 DM3X/P        599 0377
QSO: 21000 CW 2024-06-02 0618 RG9A          599 399 Z35F          599 006
QSO: 21027 CW 2024-06-02 0618 RG9A          599 398 E77EA         599 625
QSO: 21010 CW 2024-06-02 0623 RG9A          599 0402 DL0MZ/P       599 0480
QSO: 21000 CW 2024-06-02 0628 RG9A          599 404 OK1DVA        599 075
QSO: 28000 CW 2024-06-02 0638 RG9A          599 414 DK0EP/P       599 561
QSO: 28020 CW 2024-06-02 0639 RG9A          599 415 E77EA         599 638
QSO: 28024 CW 2024-06-02 0640 RG9A          599 0416 IT9RZU        599 0402
QSO: 28021 CW 2024-06-02 0645 RG9A          599 0321 DK0FC/P       599 0567
QSO: 28021 CW 2024-06-02 0646 RG9A          599 422 DR5W/P        599 663
QSO: 28021 CW 2024-06-02 0648 RG9A          599 425 DL0LA/P       599 0920
QSO: 28000 CW 2024-06-02 0655 RG9A          599 427 DQ1V/P        599 849
QSO: 28020 CW 2024-06-02 0657 RG9A          599 428 DP6M/P        599 0903
QSO: 28020 CW 2024-06-02 0659 RG9A          599 430 SN1T          599 510
QSO: 28000 CW 2024-06-02 0713 RG9A          599 435 DL0EF/P       599 413
QSO: 28021 CW 2024-06-02 0713 RG9A          599 436 DL7A/P        599 801
QSO: 28021 CW 2024-06-02 0715 RG9A          599 0437 I/G4BJM/P     599 0589
QSO: 28021 CW 2024-06-02 0722 RG9A          599 0443 DL0MZ/P       599 0509
QSO: 28020 CW 2024-06-02 0724 RG9A          599 446 DP5X/P        599 627
QSO: 28021 CW 2024-06-02 0724 RG9A          599 0445 DM6M/P        599 0702
QSO: 21000 CW 2024-06-02 0730 RG9A          599 448 DL1ASA/P      599 379
QSO: 28020 CW 2024-06-02 0735 RG9A          599 379 DK2A/P        599 0903
QSO: 14016 CW 2024-06-02 0736 RG9A          599 0454 S57WX/P       599 0790
QSO: 28021 CW 2024-06-02 0740 RG9A          599 457 UR7MZ         599 242
QSO: 21002 CW 2024-06-02 0749 RG9A          599 0467 YO8BDW/P      599 0017
QSO: 21011 CW 2024-06-02 0750 RG9A          599 470 IK2AUK        599 054
QSO: 21011 CW 2024-06-02 0751 RG9A          599 471 DL1WA         599 176
QSO: 21011 CW 2024-06-02 0752 RG9A          599 0372 DL1MFZ        599 0073
QSO: 21000 CW 2024-06-02 0753 RG9A          599 474 DK2I/P        599 308
QSO: 21011 CW 2024-06-02 0754 RG9A          599 0476 G1SCT         599 0071
QSO: 21000 CW 2024-06-02 0755 RG9A          599 478 OK1DXX        599 058
QSO: 21000 CW 2024-06-02 0757 RG9A          599 480 DL2ARN/P      599 154
QSO: 21011 CW 2024-06-02 0800 RG9A          599 0022 DL7AOS/P      599 0040
QSO: 28021 CW 2024-06-02 0816 RG9A          599 0486 YO7ARZ        599 0202
QSO: 21011 CW 2024-06-02 0826 RG9A          599 0494 S53M          599 0043
QSO: 21010 CW 2024-06-02 0827 RG9A          599 0495 DL0SM         599 0033
QSO: 14040 CW 2024-06-02 0834 RG9A          599 502 HA5BA         599 018
QSO: 14016 CW 2024-06-02 0835 RG9A          599 503 DM2W/P        599 637
QSO: 14016 CW 2024-06-02 0837 RG9A          599 0504 PC1PM         599 0022
QSO: 14016 CW 2024-06-02 0838 RG9A          599 0506 DK0FC/P       599 0622
QSO: 14000 CW 2024-06-02 0839 RG9A          599 507 DK0OD/P       599 324
QSO: 21010 CW 2024-06-02 0842 RG9A          599 509 DL1THB        599 085
QSO: 28026 CW 2024-06-02 0904 RG9A          599 514 IT9IVU        599 110
QSO: 21000 CW 2024-06-02 0923 RG9A          599 0524 DK5ZX         599 0080
QSO: 21010 CW 2024-06-02 0924 RG9A          599 526 K1LZ          599 043
QSO: 21011 CW 2024-06-02 0924 RG9A          599 0527 DA3D/P        599 0265
QSO: 21000 CW 2024-06-02 0929 RG9A          599 534 DC6K          599 029
QSO: 21011 CW 2024-06-02 0929 RG9A          599 0533 DL8SUB/P      599 0177
QSO: 21000 CW 2024-06-02 0933 RG9A          599 539 DL1BUG/P      599 507
QSO: 21010 CW 2024-06-02 0933 RG9A          599 540 DA2K/P        599 0262
QSO: 21010 CW 2024-06-02 0936 RG9A          599 544 DP5X/P        599 691
QSO: 21010 CW 2024-06-02 0940 RG9A          599 549 DH0GDS        599 146
QSO: 21010 CW 2024-06-02 0940 RG9A          599 550 OK1FHI        599 011
QSO: 21000 CW 2024-06-02 1035 RG9A          599 554 DK1A/P        599 989
QSO: 21010 CW 2024-06-02 1037 RG9A          599 0558 DJ1MM         599 0051
QSO: 21000 CW 2024-06-02 1038 RG9A          599 559 DM3F/P        599 0327
QSO: 28026 CW 2024-06-02 1041 RG9A          599 561 DL7DZ         599 193
END-OF-LOG:
