START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: SAC-CW
CALLSIGN: K1RX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K1RX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for SAC-CW SAC/CW/2023.
QSO: 28010 CW 2023-09-16 1342 K1RX          599 1 SM2U          599 45
QSO: 28029 CW 2023-09-16 1345 K1RX          599 2 OH6RX         599 140
QSO: 28036 CW 2023-09-16 1345 K1RX          599 3 OH2BA         599 176
QSO: 28038 CW 2023-09-16 1346 K1RX          599 4 OH6AC         599 105
QSO: 28022 CW 2023-09-16 1347 K1RX          599 5 SE5E          599 301
QSO: 28014 CW 2023-09-16 1348 K1RX          599 7 SJ2W          599 339
QSO: 28016 CW 2023-09-16 1348 K1RX          599 6 OH7K          599 108
QSO: 28021 CW 2023-09-16 1348 K1RX          599 6 OH6OS         599 160
QSO: 28015 CW 2023-09-16 1349 K1RX          599 8 OH5TS         599 135
QSO: 28017 CW 2023-09-16 1349 K1RX          599 9 SC7DX         599 53
QSO: 28025 CW 2023-09-16 1350 K1RX          599 10 SM6M          599 257
QSO: 28035 CW 2023-09-16 1351 K1RX          599 11 OZ1IKY        599 173
QSO: 28036 CW 2023-09-16 1352 K1RX          599 12 OG1F          599 335
QSO: 28024 CW 2023-09-16 1353 K1RX          599 13 OZ2TF         599 126
QSO: 28031 CW 2023-09-16 1353 K1RX          599 12 OG4X          599 110
QSO: 21004 CW 2023-09-16 1356 K1RX          599 14 OH8X          599 327
QSO: 21013 CW 2023-09-16 1357 K1RX          599 15 OH7K          599 223
QSO: 21015 CW 2023-09-16 1357 K1RX          599 16 SM0HRP        599 277
QSO: 21016 CW 2023-09-16 1358 K1RX          599 16 OG6N          599 222
QSO: 21017 CW 2023-09-16 1358 K1RX          599 17 SC7DX         599 175
QSO: 21019 CW 2023-09-16 1359 K1RX          599 17 SE4E          599 160
QSO: 21020 CW 2023-09-16 1400 K1RX          599 18 TF3D          599 182
QSO: 21020 CW 2023-09-16 1401 K1RX          599 19 LN8W          599 224
QSO: 21021 CW 2023-09-16 1401 K1RX          599 20 OG7Z          599 226
QSO: 21023 CW 2023-09-16 1402 K1RX          599 21 SM2U          599 140
QSO: 21025 CW 2023-09-16 1403 K1RX          599 12 OH8WW         599 231
QSO: 21026 CW 2023-09-16 1404 K1RX          599 23 OH3FM         599 260
QSO: 21028 CW 2023-09-16 1405 K1RX          599 24 LC5T          599 240
QSO: 21028 CW 2023-09-16 1405 K1RX          599 25 SE0B          599 136
QSO: 21029 CW 2023-09-16 1405 K1RX          599 26 OG1F          599 364
QSO: 21030 CW 2023-09-16 1406 K1RX          599 27 OH0R          599 273
QSO: 21033 CW 2023-09-16 1407 K1RX          599 28 OH8Z          599 262
QSO: 21034 CW 2023-09-16 1407 K1RX          599 29 SF1Z          599 166
QSO: 21036 CW 2023-09-16 1408 K1RX          599 30 SB3W          599 230
QSO: 21037 CW 2023-09-16 1408 K1RX          599 31 SD7W          599 104
QSO: 21037 CW 2023-09-16 1409 K1RX          599 32 SM6M          599 290
QSO: 21040 CW 2023-09-16 1410 K1RX          599 34 OV3X          599 98
QSO: 21042 CW 2023-09-16 1411 K1RX          599 35 OH6NC         599 259
QSO: 21000 CW 2023-09-16 1412 K1RX          599 37 OH2BAH        599 193
QSO: 21046 CW 2023-09-16 1412 K1RX          599 35 OH6DH         599 126
QSO: 28018 CW 2023-09-16 1447 K1RX          599 41 SM5IMO        599 247
QSO: 28023 CW 2023-09-16 1447 K1RX          599 40 SB7S          599 246
QSO: 14050 CW 2023-09-16 1948 K1RX          599 5 SC7DX         599 429
END-OF-LOG:
