START-OF-LOG: 3.0
CONTEST: WW-DIGI
CALLSIGN: WA4PTZ
LOCATION: TN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
GRID-LOCATOR: EM65pn
CLAIMED-SCORE: 6601
NAME: Timothy Savage
OPERATORS: WA4PTZ
CREATED-BY: N3FJP's World Wide Digi DX Contest Log 1.2.3
QSO: 14000 DG 2022-08-27 1624 WA4PTZ EM65   N4GXX  EM60
QSO: 14000 DG 2022-08-27 1636 WA4PTZ EM65   W9BS   EL96
QSO: 14000 DG 2022-08-27 1638 WA4PTZ EM65   NA5M   EM12
QSO: 14000 DG 2022-08-27 1643 WA4PTZ EM65   W1IZZ  FN41
QSO: 28000 DG 2022-08-27 1928 WA4PTZ EM65   PY5KD  GG54
QSO: 14000 DG 2022-08-27 1937 WA4PTZ EM65   AF5CC  EM04
QSO: 14000 DG 2022-08-27 1938 WA4PTZ EM65   NJ8G   DM33
QSO: 14000 DG 2022-08-27 1940 WA4PTZ EM65   XE1RK  EK09
QSO: 14000 DG 2022-08-27 1950 WA4PTZ EM65   N0AT   EN34
QSO: 14000 DG 2022-08-27 1958 WA4PTZ EM65   MI0NWA IO64
QSO: 14000 DG 2022-08-27 2000 WA4PTZ EM65   GJ0KYZ IN89
QSO: 14000 DG 2022-08-27 2018 WA4PTZ EM65   N5DCH  DM64
QSO: 14000 DG 2022-08-27 2025 WA4PTZ EM65   NY6DX  FN30
QSO: 14000 DG 2022-08-27 2036 WA4PTZ EM65   IK4LZH JN54
QSO: 21000 DG 2022-08-27 2039 WA4PTZ EM65   HP1KZ  FJ08
QSO: 21000 DG 2022-08-27 2040 WA4PTZ EM65   XQ3SK  FF46
QSO: 21000 DG 2022-08-27 2043 WA4PTZ EM65   TI3RKM EJ89
QSO: 21000 DG 2022-08-27 2045 WA4PTZ EM65   LU3PI  FF58
QSO: 21000 DG 2022-08-27 2046 WA4PTZ EM65   PY3LX  GG40
QSO: 21000 DG 2022-08-27 2050 WA4PTZ EM65   CX7SS  GF25
QSO:  3500 DG 2022-08-27 2323 WA4PTZ EM65   NY1V   EM69
QSO:  7000 DG 2022-08-27 2349 WA4PTZ EM65   KC4GCK EM74
QSO:  3500 DG 2022-08-27 2353 WA4PTZ EM65   ZW5B   GG54
QSO:  3500 DG 2022-08-27 2354 WA4PTZ EM65   W4GMF  FM18
QSO:  7000 DG 2022-08-28 0009 WA4PTZ EM65   KG4W   FM17
QSO:  7000 DG 2022-08-28 0021 WA4PTZ EM65   IK4MTK JN54
QSO:  7000 DG 2022-08-28 0023 WA4PTZ EM65   VE2NMB FN36
QSO:  7000 DG 2022-08-28 0025 WA4PTZ EM65   KB1EFS FN41
QSO:  7000 DG 2022-08-28 0027 WA4PTZ EM65   KB3HF  EM48
QSO:  7000 DG 2022-08-28 0030 WA4PTZ EM65   KP4JFR FK68
QSO:  7000 DG 2022-08-28 0033 WA4PTZ EM65   CT2FEY IN50
QSO:  7000 DG 2022-08-28 0036 WA4PTZ EM65   IQ1VD  JN35
QSO:  7000 DG 2022-08-28 0039 WA4PTZ EM65   N4IQ   EM84
QSO:  7000 DG 2022-08-28 0044 WA4PTZ EM65   VE1RSM FN75
QSO:  3500 DG 2022-08-28 0050 WA4PTZ EM65   NN5SS  EM55
QSO:  7000 DG 2022-08-28 0837 WA4PTZ EM65   JA7WXL QN00
QSO:  7000 DG 2022-08-28 0838 WA4PTZ EM65   ZL3ART RE66
QSO:  7000 DG 2022-08-28 0841 WA4PTZ EM65   JF1LMB PM95
QSO:  7000 DG 2022-08-28 0842 WA4PTZ EM65   N0KRE  DM43
QSO:  7000 DG 2022-08-28 0848 WA4PTZ EM65   CO2TL  EL83
QSO:  7000 DG 2022-08-28 0858 WA4PTZ EM65   CM2IU  EL83
QSO:  7000 DG 2022-08-28 0900 WA4PTZ EM65   N6ZFO  CM89
QSO:  7000 DG 2022-08-28 0904 WA4PTZ EM65   K2DMS  DM06
QSO:  3500 DG 2022-08-28 0914 WA4PTZ EM65   WS4WW  FM17
QSO:  3500 DG 2022-08-28 0915 WA4PTZ EM65   W4UWC  EM77
QSO:  7000 DG 2022-08-28 0926 WA4PTZ EM65   CO2JLV EL83
QSO:  7000 DG 2022-08-28 0927 WA4PTZ EM65   KH6PE  BL02
QSO:  7000 DG 2022-08-28 0932 WA4PTZ EM65   N7WFK  EM15
QSO:  7000 DG 2022-08-28 0939 WA4PTZ EM65   JM1XCW PM95
QSO:  7000 DG 2022-08-28 0942 WA4PTZ EM65   JA1OVD QM05
QSO:  7000 DG 2022-08-28 0944 WA4PTZ EM65   N1SFE  FN31
QSO:  7000 DG 2022-08-28 0957 WA4PTZ EM65   VE2OWL FN35
QSO:  7000 DG 2022-08-28 1005 WA4PTZ EM65   K1AR   FN42
QSO:  7000 DG 2022-08-28 1037 WA4PTZ EM65   W0VQ   CN85
QSO:  3500 DG 2022-08-28 1046 WA4PTZ EM65   KA6BIM CN73
QSO: 14000 DG 2022-08-28 1058 WA4PTZ EM65   VO1AX  GN37
QSO:  7000 DG 2022-08-28 1114 WA4PTZ EM65   K2RH   FN20
QSO:  7000 DG 2022-08-28 1115 WA4PTZ EM65   VA3RSA FN03
QSO:  7000 DG 2022-08-28 1116 WA4PTZ EM65   NY3B   FN20
END-OF-LOG:
