START-OF-LOG: 3.0
CONTEST: WW-DIGI
CALLSIGN: K2WJ
LOCATION: STX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
GRID-LOCATOR: 
CLAIMED-SCORE: 0
NAME: John Hults
OPERATORS: K2WJ
CREATED-BY: N3FJP's World Wide Digi DX Contest Log 1.2.3
QSO: 14083 DG 2022-08-27 1359 K2WJ   EM20   K1SFA  FN32
QSO: 14082 DG 2022-08-27 1404 K2WJ   EM20   W7OM   CN87
QSO: 14081 DG 2022-08-27 1405 K2WJ   EM20   HI5YJM FK58
QSO: 14082 DG 2022-08-27 1407 K2WJ   EM20   WC4R   FM17
QSO:  7080 DG 2022-08-27 1408 K2WJ   EM20   CO2JLV EL83
QSO: 14082 DG 2022-08-27 1409 K2WJ   EM20   KQ6ZZ  EM95
QSO: 14080 DG 2022-08-27 1409 K2WJ   EM20   VE3MGY EN92
QSO: 14081 DG 2022-08-27 1414 K2WJ   EM20   WA3EKL FM19
QSO: 14080 DG 2022-08-27 1418 K2WJ   EM20   K1HTV  FM18
QSO: 14081 DG 2022-08-27 1419 K2WJ   EM20   KC0LQL EN35
QSO: 14081 DG 2022-08-27 1420 K2WJ   EM20   KK7MA  DN05
QSO: 14083 DG 2022-08-27 1420 K2WJ   EM20   WD4AH  EL89
QSO: 21074 DG 2022-08-27 1421 K2WJ   EM20   ON3CCC JO11
QSO: 14081 DG 2022-08-27 1704 K2WJ   EM20   W9FFA  EM69
QSO: 14081 DG 2022-08-27 1705 K2WJ   EM20   KA6BIM CN73
QSO: 14081 DG 2022-08-27 1705 K2WJ   EM20   N7ZZ   EN64
QSO: 14082 DG 2022-08-27 1706 K2WJ   EM20   XE1CL  DL90
QSO: 14082 DG 2022-08-27 1707 K2WJ   EM20   W6SX   DM07
QSO: 14082 DG 2022-08-27 1713 K2WJ   EM20   NY3B   FN20
QSO: 14076 DG 2022-08-27 2046 K2WJ   EM20   KF0IDT DN80
QSO: 14074 DG 2022-08-27 2047 K2WJ   EM20   W3ZJ   FM18
QSO: 14076 DG 2022-08-27 2133 K2WJ   EM20   KB5ZYC DM04
QSO: 14075 DG 2022-08-27 2134 K2WJ   EM20   KN6RBP DM13
QSO: 14075 DG 2022-08-27 2139 K2WJ   EM20   VA3IK  FN15
QSO: 14075 DG 2022-08-27 2254 K2WJ   EM20   AD7J   DM26
QSO: 14075 DG 2022-08-27 2255 K2WJ   EM20   KN4MLN FM07
QSO: 14076 DG 2022-08-27 2258 K2WJ   EM20   K4YT   FM19
QSO: 14076 DG 2022-08-27 2305 K2WJ   EM20   KN7D   DN41
QSO: 14076 DG 2022-08-27 2307 K2WJ   EM20   WB6DIK DM13
QSO: 14076 DG 2022-08-27 2311 K2WJ   EM20   KF7MCQ DM33
QSO: 14076 DG 2022-08-27 2313 K2WJ   EM20   N3XL   FM18
QSO: 14081 DG 2022-08-27 2322 K2WJ   EM20   HK3T   FJ25
QSO: 14080 DG 2022-08-27 2327 K2WJ   EM20   LU6ETB GF05
QSO: 14082 DG 2022-08-27 2329 K2WJ   EM20   KF7F   DM37
QSO: 14082 DG 2022-08-27 2330 K2WJ   EM20   WU7W   DM09
QSO: 14082 DG 2022-08-27 2332 K2WJ   EM20   KV4ZY  FM08
QSO: 14081 DG 2022-08-27 2333 K2WJ   EM20   KD4WLE EL98
QSO: 14081 DG 2022-08-27 2335 K2WJ   EM20   W6RQ   CM87
QSO: 14083 DG 2022-08-27 2335 K2WJ   EM20   LU6VEK FE48
QSO: 14081 DG 2022-08-27 2338 K2WJ   EM20   WA7DUH DN06
QSO: 14083 DG 2022-08-27 2340 K2WJ   EM20   OK4YL  JN99
QSO: 14083 DG 2022-08-27 2340 K2WJ   EM20   N4FUR  EL99
QSO: 14082 DG 2022-08-27 2344 K2WJ   EM20   HK3X   FJ24
QSO: 14081 DG 2022-08-27 2345 K2WJ   EM20   AD7J   DM26
QSO: 14081 DG 2022-08-27 2345 K2WJ   EM20   K9OM   EN65
QSO: 14082 DG 2022-08-27 2348 K2WJ   EM20   XQ3SK  FF46
QSO: 14082 DG 2022-08-27 2349 K2WJ   EM20   NN6NN  CM97
QSO: 14083 DG 2022-08-27 2350 K2WJ   EM20   W4VIC  FM16
QSO: 14083 DG 2022-08-27 2350 K2WJ   EM20   KK4ZWC EL98
QSO: 14083 DG 2022-08-27 2351 K2WJ   EM20   N0KRE  DM43
QSO: 14081 DG 2022-08-27 2353 K2WJ   EM20   W1SRD  CM98
QSO: 14081 DG 2022-08-27 2353 K2WJ   EM20   N6NFB  CM98
QSO: 14083 DG 2022-08-27 2354 K2WJ   EM20   WA3LXD EL99
QSO: 14082 DG 2022-08-27 2357 K2WJ   EM20   WA4HEI EN65
QSO: 14081 DG 2022-08-27 2359 K2WJ   EM20   K2MK   EL98
QSO: 14081 DG 2022-08-28 0001 K2WJ   EM20   N4IJ   EM95
QSO: 14082 DG 2022-08-28 0001 K2WJ   EM20   W7YED  CN87
QSO: 14082 DG 2022-08-28 0003 K2WJ   EM20   DR4W   JN59
QSO: 14080 DG 2022-08-28 0007 K2WJ   EM20   S50A   JN75
QSO: 14081 DG 2022-08-28 0008 K2WJ   EM20   WD6BNY EN52
QSO: 14081 DG 2022-08-28 0009 K2WJ   EM20   DQ9Y   JO31
QSO: 14082 DG 2022-08-28 0009 K2WJ   EM20   VE2NMB FN36
QSO: 14080 DG 2022-08-28 0012 K2WJ   EM20   NG4C   FM16
QSO: 14081 DG 2022-08-28 0013 K2WJ   EM20   KF6JXM DM13
QSO: 14082 DG 2022-08-28 0047 K2WJ   EM20   KZ9DX  EN61
QSO: 14081 DG 2022-08-28 0049 K2WJ   EM20   N4EL   EM79
QSO: 14081 DG 2022-08-28 0050 K2WJ   EM20   I3VJW  JN55
QSO: 14081 DG 2022-08-28 0053 K2WJ   EM20   N0TA   DN70
QSO: 14081 DG 2022-08-28 0054 K2WJ   EM20   KD9HQT EM69
QSO: 14083 DG 2022-08-28 0054 K2WJ   EM20   W1RH   CM98
QSO: 14083 DG 2022-08-28 0056 K2WJ   EM20   KC3PIB EN90
QSO: 14082 DG 2022-08-28 0057 K2WJ   EM20   KM4HI  EL89
QSO: 14081 DG 2022-08-28 0057 K2WJ   EM20   WA7BNM DM04
QSO: 14081 DG 2022-08-28 0102 K2WJ   EM20   LU7JMS GF07
QSO: 14083 DG 2022-08-28 0105 K2WJ   EM20   KA2MGE FN02
QSO:  7077 DG 2022-08-28 0108 K2WJ   EM20   LU6VEK FE48
QSO:  7075 DG 2022-08-28 0109 K2WJ   EM20   WB9HLA EN70
QSO:  3574 DG 2022-08-28 1154 K2WJ   EM20   KI7PMQ DN17
QSO:  3574 DG 2022-08-28 1154 K2WJ   EM20   JA0EOK PM95
QSO:  3574 DG 2022-08-28 1157 K2WJ   EM20   JA8HLK QN03
END-OF-LOG:
