START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RUSSIAN-DX
CALLSIGN: RG2Y
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: RG2Y
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RUSSIAN-DX RussianDXContest/2024.
QSO: 28013 CW 2024-03-16 1219 RG2Y          599 BR VR2CO         599 0017
QSO: 14008 CW 2024-03-16 1342 RG2Y          599 BR YO3GJ         599 0003
QSO: 14000 CW 2024-03-16 1344 RG2Y          599 BR ZA1AK         599 0002
QSO: 21002 CW 2024-03-16 1352 RG2Y          599 BR BY1RX         599 0150
QSO: 21034 CW 2024-03-16 1401 RG2Y          599 BR UP0L          599 0299
QSO: 21001 CW 2024-03-16 1405 RG2Y          599 BR NU3C          599 0125
QSO: 21007 CW 2024-03-16 1407 RG2Y          599 BR K3IE          599 0089
QSO: 21018 CW 2024-03-16 1408 RG2Y          599 BR K5GN          599 0172
QSO: 21050 CW 2024-03-16 1410 RG2Y          599 BR W4WF          599 0260
QSO: 21028 CW 2024-03-16 1411 RG2Y          599 BR N4BP          599 0156
QSO: 21006 CW 2024-03-16 1415 RG2Y          599 BR HB9AMO        599 0161
QSO: 21000 CW 2024-03-16 1416 RG2Y          599 BR EA5/RV2A      599 0039
QSO: 21007 CW 2024-03-16 1420 RG2Y          599 BR HG5E          599 0210
QSO: 21007 CW 2024-03-16 1421 RG2Y          599 BR 9A5CW         599 0038
QSO: 21007 CW 2024-03-16 1422 RG2Y          599 BR UP5B          599 0257
QSO: 21007 CW 2024-03-16 1424 RG2Y          599 BR DL4JU         599 0033
QSO: 21007 CW 2024-03-16 1425 RG2Y          599 BR S53M          599 0259
QSO: 21007 CW 2024-03-16 1426 RG2Y          599 BR 4U1A          599 0164
QSO: 21007 CW 2024-03-16 1427 RG2Y          599 BR UN6LN         599 0254
QSO: 21006 CW 2024-03-16 1430 RG2Y          599 BR DF5EN         599 0171
QSO: 21007 CW 2024-03-16 1431 RG2Y          599 BR CT1EHK        599 0075
QSO: 21007 CW 2024-03-16 1431 RG2Y          599 BR EA3OH         599 0008
QSO: 21007 CW 2024-03-16 1432 RG2Y          599 BR IT9WDC        599 0130
QSO: 21007 CW 2024-03-16 1432 RG2Y          599 BR LC5P          599 0069
QSO: 21007 CW 2024-03-16 1432 RG2Y          599 BR S50U          599 0067
QSO: 21007 CW 2024-03-16 1434 RG2Y          599 BR HA2NA         599 0227
QSO: 21007 CW 2024-03-16 1434 RG2Y          599 BR NA8V          599 0294
QSO: 21007 CW 2024-03-16 1434 RG2Y          599 BR NT6Q          599 0004
QSO: 21007 CW 2024-03-16 1435 RG2Y          599 BR I2IFT         599 0114
QSO: 21007 CW 2024-03-16 1435 RG2Y          599 BR IK4RVY        599 0075
QSO: 21007 CW 2024-03-16 1436 RG2Y          599 BR F5TGW         599 0010
QSO: 21007 CW 2024-03-16 1441 RG2Y          599 BR DF7XR         599 0004
QSO: 21007 CW 2024-03-16 1441 RG2Y          599 BR IK2ULV        599 0031
QSO: 21007 CW 2024-03-16 1442 RG2Y          599 BR K9RS          599 0263
QSO: 21007 CW 2024-03-16 1442 RG2Y          599 BR LZ8R          599 0294
QSO: 21006 CW 2024-03-16 1443 RG2Y          599 BR IW3ILM        599 0025
QSO: 21006 CW 2024-03-16 1443 RG2Y          599 BR K5ZD          599 0194
QSO: 21000 CW 2024-03-16 1444 RG2Y          599 BR PA0RBA        599 0027
QSO: 21007 CW 2024-03-16 1444 RG2Y          599 BR K3UL          599 0100
QSO: 21007 CW 2024-03-16 1446 RG2Y          599 BR GM2G          599 0097
QSO: 21007 CW 2024-03-16 1448 RG2Y          599 BR IK2CFD        599 0019
QSO: 21007 CW 2024-03-16 1452 RG2Y          599 BR CT1DRB        599 0102
QSO: 21007 CW 2024-03-16 1452 RG2Y          599 BR PE2K          599 0067
QSO: 21006 CW 2024-03-16 1455 RG2Y          599 BR VE3EY         599 0008
QSO: 21007 CW 2024-03-16 1456 RG2Y          599 BR G4EBK         599 0047
QSO: 21007 CW 2024-03-16 1458 RG2Y          599 BR HA7PO         599 0055
QSO: 21007 CW 2024-03-16 1458 RG2Y          599 BR IZ3NVR        599 0114
QSO: 21007 CW 2024-03-16 1459 RG2Y          599 BR G0TRT         599 0033
QSO: 21007 CW 2024-03-16 1500 RG2Y          599 BR IN3FHE        599 0038
QSO: 21007 CW 2024-03-16 1502 RG2Y          599 BR M0NDZ         599 0075
QSO: 21007 CW 2024-03-16 1502 RG2Y          599 BR YQ6A          599 0322
QSO: 21006 CW 2024-03-16 1505 RG2Y          599 BR PY2ZEA        599 0060
QSO: 21007 CW 2024-03-16 1507 RG2Y          599 BR OM7M          599 0249
QSO: 21007 CW 2024-03-16 1508 RG2Y          599 BR EA3NO         599 0153
QSO: 21007 CW 2024-03-16 1509 RG2Y          599 BR NO5W          599 0013
QSO: 21007 CW 2024-03-16 1509 RG2Y          599 VR PA0RDT        599 0075
QSO: 21007 CW 2024-03-16 1511 RG2Y          599 BR N4RV          599 0072
QSO: 21008 CW 2024-03-16 1513 RG2Y          599 BR MM2T          599 0213
QSO: 21007 CW 2024-03-16 1514 RG2Y          599 BR PA3AAV        599 0467
QSO: 21000 CW 2024-03-16 1515 RG2Y          599 BR IZ5BBS        599 0007
QSO: 21007 CW 2024-03-16 1516 RG2Y          599 BR KM5G          599 0187
QSO: 21007 CW 2024-03-16 1519 RG2Y          599 BR K2LE          599 0252
QSO: 21007 CW 2024-03-16 1520 RG2Y          599 BR IQ2CJ         599 0304
QSO: 21000 CW 2024-03-16 1521 RG2Y          599 BR I6FDJ         599 0093
QSO: 21007 CW 2024-03-16 1523 RG2Y          599 BR IW7BIM        599 0019
QSO: 21007 CW 2024-03-16 1525 RG2Y          599 BR 9A3YT         599 0176
QSO: 21007 CW 2024-03-16 1525 RG2Y          599 BR DF1MM         599 0164
QSO: 21026 CW 2024-03-16 1527 RG2Y          599 BR PY4HO         599 0065
QSO: 21007 CW 2024-03-16 1530 RG2Y          599 BR IU8RQW        599 0129
QSO: 21023 CW 2024-03-16 1534 RG2Y          599 BR SV8OVJ        599 0123
QSO: 14000 CW 2024-03-16 1536 RG2Y          599 BR YT2ISM        599 0314
QSO: 14001 CW 2024-03-16 1536 RG2Y          599 BR HG7T          599 0129
QSO: 14002 CW 2024-03-16 1536 RG2Y          599 BR LZ8R          599 0387
QSO: 14005 CW 2024-03-16 1538 RG2Y          599 BR BY1RX         599 0141
QSO: 14009 CW 2024-03-16 1540 RG2Y          599 BR LZ3ZZ         599 0489
QSO: 14010 CW 2024-03-16 1541 RG2Y          599 BR EW1I          599 0371
QSO: 14009 CW 2024-03-16 1542 RG2Y          599 BR EF1A          599 0666
QSO: 14011 CW 2024-03-16 1542 RG2Y          599 BR IK1PMR        599 0284
QSO: 14014 CW 2024-03-16 1546 RG2Y          599 BR DL5YM         599 0164
QSO: 14016 CW 2024-03-16 1546 RG2Y          599 BR HA8QZ         599 0396
QSO: 14017 CW 2024-03-16 1548 RG2Y          599 BR OK2EA         599 0058
QSO: 14022 CW 2024-03-16 1551 RG2Y          599 BR SJ6R          599 0331
QSO: 14024 CW 2024-03-16 1552 RG2Y          599 BR DD2D          599 0473
QSO: 14024 CW 2024-03-16 1552 RG2Y          599 BR LA8HGA        599 0473
QSO: 14029 CW 2024-03-16 1553 RG2Y          599 BR 9A5Y          599 0497
QSO: 14028 CW 2024-03-16 1554 RG2Y          599 BR OM7M          599 0339
QSO: 14029 CW 2024-03-16 1554 RG2Y          599 BR SV1JG         599 0173
QSO: 14031 CW 2024-03-16 1555 RG2Y          599 BR VL2A          599 0335
QSO: 14031 CW 2024-03-16 1557 RG2Y          599 BR I2WIJ         599 0301
QSO: 14036 CW 2024-03-16 1600 RG2Y          599 BR 9M8J          599 0071
QSO: 14045 CW 2024-03-16 1606 RG2Y          599 BR G4BJM         599 0437
QSO: 14048 CW 2024-03-16 1607 RG2Y          599 BR OM6AL         599 0149
QSO: 14050 CW 2024-03-16 1608 RG2Y          599 BR PA3AAV        599 0569
QSO: 14000 CW 2024-03-16 1609 RG2Y          599 BR LZ1DQ         599 0158
QSO: 14057 CW 2024-03-16 1612 RG2Y          599 BR Z68BB         599 0126
QSO: 14058 CW 2024-03-16 1612 RG2Y          599 BR EB7KA         599 0258
QSO: 14000 CW 2024-03-16 1617 RG2Y          599 BR YB0ECT        599 0088
QSO: 14006 CW 2024-03-16 1619 RG2Y          599 BR IK1JJM        599 0051
QSO: 14007 CW 2024-03-16 1620 RG2Y          599 BR 4K6FO         599 0400
QSO: 14012 CW 2024-03-16 1621 RG2Y          599 BR YT4W          599 0499
QSO: 14020 CW 2024-03-16 1622 RG2Y          599 BR HB0/R5GA      599 0305
QSO: 14030 CW 2024-03-16 1624 RG2Y          599 BR TA3RT         599 0051
QSO: 14000 CW 2024-03-16 1625 RG2Y          599 BR DL1NKS        599 0167
QSO: 14033 CW 2024-03-16 1625 RG2Y          599 BR LZ1VS         599 0221
QSO: 14034 CW 2024-03-16 1625 RG2Y          599 BR HA8A          599 0424
QSO: 14039 CW 2024-03-16 1626 RG2Y          599 BR DR7W          599 0013
QSO: 14039 CW 2024-03-16 1626 RG2Y          599 BR E77DX         599 0488
QSO: 14047 CW 2024-03-16 1629 RG2Y          599 BR CT1GFK        599 0110
QSO: 14000 CW 2024-03-16 1630 RG2Y          599 BR IZ8GUQ        599 0201
QSO: 14062 CW 2024-03-16 1632 RG2Y          599 BR IZ3NVR        599 0177
QSO: 14064 CW 2024-03-16 1632 RG2Y          599 BR GM2G          599 0179
QSO: 14014 CW 2024-03-16 1637 RG2Y          599 BR DL5YL         599 0064
QSO: 14015 CW 2024-03-16 1637 RG2Y          599 BR YT5A          599 0651
QSO: 14024 CW 2024-03-16 1639 RG2Y          599 BR G4PVM         599 0223
QSO: 14026 CW 2024-03-16 1640 RG2Y          599 BR DJ0SP         599 0130
QSO: 14032 CW 2024-03-16 1641 RG2Y          599 BR YT7X          599 0065
QSO: 14000 CW 2024-03-16 1642 RG2Y          599 BR DL9ZP         599 0224
QSO: 14000 CW 2024-03-16 1647 RG2Y          599 BR YU1ML         599 0094
QSO: 14062 CW 2024-03-16 1647 RG2Y          599 BR S53M          599 0557
QSO: 14057 CW 2024-03-16 1649 RG2Y          599 BR OG7F          599 0664
QSO: 14066 CW 2024-03-16 1650 RG2Y          599 BR JA6GCE        599 0333
QSO: 14002 CW 2024-03-16 1651 RG2Y          599 BR IQ2CJ         599 0471
QSO: 14009 CW 2024-03-16 1652 RG2Y          599 BR A60A          599 0135
QSO: 14024 CW 2024-03-16 1653 RG2Y          599 BR LZ5EE         599 0342
QSO:  7014 CW 2024-03-16 1705 RG2Y          599 BR DK6WL         599 0154
QSO:  7003 CW 2024-03-16 1706 RG2Y          599 BR JA6GCE        599 0357
QSO:  7009 CW 2024-03-16 1710 RG2Y          599 BR PA3AAV        599 0714
QSO:  7038 CW 2024-03-16 1716 RG2Y          599 BR EV1R          599 0417
QSO:  7005 CW 2024-03-16 1726 RG2Y          599 BR EV6Z          599 0274
QSO:  7006 CW 2024-03-16 1727 RG2Y          599 BR YO4AAC        599 0289
QSO:  7006 CW 2024-03-16 1728 RG2Y          599 BR LZ9R          599 0638
QSO:  7005 CW 2024-03-16 1729 RG2Y          599 BR OM6TU         599 0093
QSO:  7005 CW 2024-03-16 1731 RG2Y          599 BR SV1ENG        599 0505
QSO:  7005 CW 2024-03-16 1732 RG2Y          599 BR F6FLU         599 0082
QSO:  7005 CW 2024-03-16 1734 RG2Y          599 BR 9A5D          599 0247
QSO:  7005 CW 2024-03-16 1734 RG2Y          599 BR OL8M          599 0462
QSO:  7005 CW 2024-03-16 1734 RG2Y          599 BR YT6X          599 0117
QSO:  7000 CW 2024-03-16 1735 RG2Y          599 BR HA4FY         599 0052
QSO:  7006 CW 2024-03-16 1735 RG2Y          599 BR OK2MPB        599 0143
QSO:  7031 CW 2024-03-16 1738 RG2Y          599 BR YU2M          599 0213
QSO:  7005 CW 2024-03-16 1741 RG2Y          599 BR E77DX         599 0637
QSO:  7005 CW 2024-03-16 1741 RG2Y          599 BR SP2LNW        599 0172
QSO:  7005 CW 2024-03-16 1742 RG2Y          599 BR DF5EN         599 0359
QSO:  7006 CW 2024-03-16 1744 RG2Y          599 BR OM7LW         599 0399
QSO:  7007 CW 2024-03-16 1744 RG2Y          599 BR HA5UX         599 0026
QSO:  7000 CW 2024-03-16 1747 RG2Y          599 BR HA1AS         599 0041
QSO:  7005 CW 2024-03-16 1750 RG2Y          599 BR DD2D          599 0673
QSO:  7006 CW 2024-03-16 1753 RG2Y          599 BR DL2VK         599 0190
QSO:  7005 CW 2024-03-16 1756 RG2Y          599 BR DL2TM         599 0147
QSO:  7005 CW 2024-03-16 1758 RG2Y          599 BR IK2CFD        599 0129
QSO:  7006 CW 2024-03-16 1758 RG2Y          599 BR EU6O          599 0223
QSO:  7006 CW 2024-03-16 1758 RG2Y          599 BR YO7CW         599 0272
QSO:  7000 CW 2024-03-16 1801 RG2Y          599 BR DL4MCA        599 0033
QSO:  7006 CW 2024-03-16 1802 RG2Y          599 BR YO4NT         599 0255
QSO:  7006 CW 2024-03-16 1803 RG2Y          599 BR DL4JU         599 0284
QSO:  7006 CW 2024-03-16 1808 RG2Y          599 BR IT9VJO        599 0069
QSO:  7000 CW 2024-03-16 1809 RG2Y          599 BR DL1JDQ        599 0162
QSO:  7006 CW 2024-03-16 1809 RG2Y          599 BR Z39A          599 0085
QSO:  7000 CW 2024-03-16 1811 RG2Y          599 BR OK1FU         599 0010
QSO:  7005 CW 2024-03-16 1814 RG2Y          599 BR 4U1A          599 0486
QSO:  7005 CW 2024-03-16 1814 RG2Y          599 BR DL5ARM        599 0145
QSO:  7006 CW 2024-03-16 1816 RG2Y          599 BR HA5JI         599 0804
QSO:  7006 CW 2024-03-16 1816 RG2Y          599 BR HA8QZ         599 0650
QSO:  7006 CW 2024-03-16 1817 RG2Y          599 BR IK0HBN        599 0230
QSO:  7005 CW 2024-03-16 1818 RG2Y          599 BR SP2R          599 0693
QSO:  7006 CW 2024-03-16 1819 RG2Y          599 BR HG5E          599 0620
QSO:  7000 CW 2024-03-16 1821 RG2Y          599 BR UN7ID         599 0126
QSO:  7006 CW 2024-03-16 1822 RG2Y          599 BR IK3CHK        599 0254
QSO:  7005 CW 2024-03-16 1823 RG2Y          599 BR HG1G          599 0233
QSO:  7006 CW 2024-03-16 1824 RG2Y          599 BR LZ3QE         599 0287
QSO:  7005 CW 2024-03-16 1827 RG2Y          599 BR EW1I          599 0673
QSO:  7005 CW 2024-03-16 1829 RG2Y          599 BR HA7VK         599 0135
QSO:  7000 CW 2024-03-16 1830 RG2Y          599 BR LZ2PEP        599 0210
QSO:  7005 CW 2024-03-16 1831 RG2Y          599 BR DM3PKK        599 0272
QSO:  7005 CW 2024-03-16 1832 RG2Y          599 BR YU1ED         599 0084
QSO:  7005 CW 2024-03-16 1837 RG2Y          599 BR LZ5EE         599 0403
QSO:  7005 CW 2024-03-16 1839 RG2Y          599 BR YU7EE         599 0135
QSO:  7006 CW 2024-03-16 1839 RG2Y          599 BR YC2VOC        599 0250
QSO:  7006 CW 2024-03-16 1843 RG2Y          599 BR IK4RVY        599 0220
QSO:  7005 CW 2024-03-16 1844 RG2Y          599 BR SP3GTS        599 0079
QSO:  7005 CW 2024-03-16 1845 RG2Y          599 BR EW8DX         599 0522
QSO:  7005 CW 2024-03-16 1847 RG2Y          599 BR IV3FPX        599 0336
QSO:  7000 CW 2024-03-16 1848 RG2Y          599 BR YO8BDW        599 0152
QSO:  7000 CW 2024-03-16 1849 RG2Y          599 BR YO8/LZ4UU     599 0006
QSO:  7005 CW 2024-03-16 1849 RG2Y          599 BR IQ2CJ         599 0657
QSO:  7000 CW 2024-03-16 1850 RG2Y          599 BR LZ3SM         599 0045
QSO:  7001 CW 2024-03-16 1855 RG2Y          599 BR VL2A          599 0552
QSO:  7023 CW 2024-03-16 1859 RG2Y          599 BR HG7T          599 0211
QSO:  7023 CW 2024-03-16 1859 RG2Y          599 BR OM7M          599 0772
QSO:  7013 CW 2024-03-16 1903 RG2Y          599 BR 4K6FO         599 0683
QSO:  7041 CW 2024-03-16 1903 RG2Y          599 BR BY1RX         599 0187
QSO:  7005 CW 2024-03-16 1904 RG2Y          599 BR G4EBK         599 0115
QSO:  7005 CW 2024-03-16 1906 RG2Y          599 BR DL8WAA        599 0048
QSO:  7012 CW 2024-03-16 1910 RG2Y          599 BR YQ6A          599 0598
QSO:  7016 CW 2024-03-16 1911 RG2Y          599 BR YT5A          599 0932
QSO:  7016 CW 2024-03-16 1914 RG2Y          599 BR 9A5Y          599 0953
QSO:  7004 CW 2024-03-16 1915 RG2Y          599 BR HA6NL         599 0381
QSO:  7000 CW 2024-03-16 1918 RG2Y          599 BR DL1NKS        599 0360
QSO:  7033 CW 2024-03-16 1918 RG2Y          599 BR YU7JDE        599 0442
QSO:  7039 CW 2024-03-16 1920 RG2Y          599 BR HB0/R5GA      599 0517
QSO:  7030 CW 2024-03-16 1921 RG2Y          599 BR IV3SKB        599 0519
QSO:  7030 CW 2024-03-16 1922 RG2Y          599 BR SJ6R          599 0710
QSO:  7015 CW 2024-03-16 1924 RG2Y          599 BR A60A          599 0110
QSO:  7018 CW 2024-03-16 1924 RG2Y          599 BR 9A3YT         599 0482
QSO:  7014 CW 2024-03-16 1926 RG2Y          599 BR YO4NF         599 0686
QSO:  7000 CW 2024-03-16 1932 RG2Y          599 BR OR1Z          599 0206
QSO:  7014 CW 2024-03-16 1932 RG2Y          599 BR DL3KWF        599 0143
QSO:  3509 CW 2024-03-16 1954 RG2Y          599 BR OM7M          599 0909
QSO:  3500 CW 2024-03-16 1959 RG2Y          599 BR DL1BUG        599 0274
QSO:  3517 CW 2024-03-16 2001 RG2Y          599 BR LZ2NG         599 0104
QSO:  3519 CW 2024-03-16 2004 RG2Y          599 BR SP5LST        599 0357
QSO:  3515 CW 2024-03-16 2005 RG2Y          599 BR YO4NF         599 0733
QSO:  3528 CW 2024-03-16 2008 RG2Y          599 BR OK1DTC        599 0055
QSO:  3555 CW 2024-03-16 2020 RG2Y          599 BR E79D          599 0157
QSO:  3505 CW 2024-03-16 2022 RG2Y          599 BR LZ5R          599 1729
QSO:  3518 CW 2024-03-16 2023 RG2Y          599 BR 9A5Y          599 1095
QSO:  3521 CW 2024-03-16 2026 RG2Y          599 BR HA8A          599 0878
QSO:  3524 CW 2024-03-16 2031 RG2Y          599 BR OK2EA         599 0447
QSO:  3525 CW 2024-03-16 2031 RG2Y          599 BR LZ8R          599 0802
QSO:  3529 CW 2024-03-16 2033 RG2Y          599 BR UP0L          599 1066
QSO:  3533 CW 2024-03-16 2034 RG2Y          599 BR S53M          599 0988
QSO:  3539 CW 2024-03-16 2036 RG2Y          599 BR YU5A          599 0596
QSO:  3541 CW 2024-03-16 2036 RG2Y          599 BR YT7KM         599 0064
QSO:  3543 CW 2024-03-16 2037 RG2Y          599 BR A60A          599 0085
QSO:  3500 CW 2024-03-16 2040 RG2Y          599 BR F5OZC         599 0178
QSO:  7003 CW 2024-03-16 2043 RG2Y          599 BR HA7RY         599 0362
QSO:  7008 CW 2024-03-16 2047 RG2Y          599 BR A73A          599 1183
QSO:  7038 CW 2024-03-16 2049 RG2Y          599 BR DJ9DZ         599 0654
QSO:  7039 CW 2024-03-16 2049 RG2Y          599 BR EA8RM         599 0774
QSO:  1824 CW 2024-03-16 2102 RG2Y          599 BR OM7M          599 1067
QSO:  1813 CW 2024-03-16 2106 RG2Y          599 BR HG7T          599 0111
QSO:  1800 CW 2024-03-16 2110 RG2Y          599 BR EW2ES         599 0427
QSO:  1800 CW 2024-03-16 2116 RG2Y          599 BR DL1BUG        599 0334
QSO:  1816 CW 2024-03-16 2116 RG2Y          599 BR YU3TA         599 0082
QSO:  1816 CW 2024-03-16 2117 RG2Y          599 BR OZ5MD         599 0073
QSO:  1832 CW 2024-03-16 2129 RG2Y          599 BR OK2EA         599 0534
QSO:  1822 CW 2024-03-16 2132 RG2Y          599 BR 9A5Y          599 1253
QSO:  1815 CW 2024-03-16 2134 RG2Y          599 BR YT5A          599 1206
QSO:  1815 CW 2024-03-16 2137 RG2Y          599 BR YO8FC         599 0134
QSO:  1816 CW 2024-03-16 2137 RG2Y          599 BR LZ9R          599 1001
QSO:  1815 CW 2024-03-16 2138 RG2Y          599 BR DD2D          599 0972
QSO:  1815 CW 2024-03-16 2139 RG2Y          599 BR EW8DX         599 0820
QSO:  1816 CW 2024-03-16 2141 RG2Y          599 BR LZ5DI         599 0678
QSO:  1823 CW 2024-03-16 2145 RG2Y          599 BR SM3WMU        599 0035
QSO:  1815 CW 2024-03-16 2200 RG2Y          599 BR SV8OVJ        599 0538
QSO:  1815 CW 2024-03-16 2207 RG2Y          599 BR LZ8R          599 0944
QSO:  1811 CW 2024-03-16 2209 RG2Y          599 BR SP2LNW        599 0317
QSO:  1827 CW 2024-03-16 2212 RG2Y          599 BR HA8QZ         599 0954
QSO:  1815 CW 2024-03-16 2213 RG2Y          599 BR LZ6E          599 0476
QSO:  1815 CW 2024-03-16 2216 RG2Y          599 BR YQ6A          599 0866
QSO:  1828 CW 2024-03-16 2225 RG2Y          599 BR UP0L          599 1315
QSO:  1832 CW 2024-03-16 2231 RG2Y          599 BR SJ6R          599 0982
QSO:  1836 CW 2024-03-16 2250 RG2Y          599 BR S59AA         599 0206
QSO:  7000 CW 2024-03-16 2253 RG2Y          599 BR K1LZ          599 1192
QSO:  7002 CW 2024-03-16 2253 RG2Y          599 BR GM2G          599 0476
QSO:  7004 CW 2024-03-16 2253 RG2Y          599 BR XL3T          599 1058
QSO:  7003 CW 2024-03-16 2254 RG2Y          599 BR HA3DX         599 0777
QSO:  7028 CW 2024-03-16 2300 RG2Y          599 BR NP4DX         599 0488
QSO:  7022 CW 2024-03-16 2301 RG2Y          599 BR DA0BCC        599 0930
QSO:  7013 CW 2024-03-16 2304 RG2Y          599 BR KP4JRS        599 0306
QSO:  7017 CW 2024-03-16 2305 RG2Y          599 BR OK8AU         599 0520
QSO:  7024 CW 2024-03-16 2305 RG2Y          599 BR HA8A          599 1059
QSO:  7000 CW 2024-03-16 2306 RG2Y          599 BR DL2VN         599 0040
QSO:  7027 CW 2024-03-16 2307 RG2Y          599 BR HA3IC         599 0294
QSO:  7027 CW 2024-03-16 2308 RG2Y          599 BR EA1WH         599 0073
