START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: PY3ZZ
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: 
GRID-LOCATOR: 
CLAIMED-SCORE: 5282456
NAME: Eurico de Oliveira Santos
OPERATORS: PY3DX PY3ZZ PY3EW PY3CT PY3ZZR PU3ELH PU3JFP PP5WG PP5NY PP5FB PP5BT
CLUB: ARAUCARIA DX GROUP
CREATED-BY: N1MM Logger+ 1.0.8701.0
END-OF-LOG: 
QSO: 14000 PH 2020-10-24 0000 PY3ZZ      59 11 W1IE       59 05 0
QSO: 14000 PH 2020-10-24 0000 PY3ZZ      59 11 WA6PPX     59 03 0
QSO: 14000 PH 2020-10-24 0002 PY3ZZ      59 11 W3TEB      59 05 0
QSO: 14000 PH 2020-10-24 0003 PY3ZZ      59 11 W3TB       59 04 0
QSO: 14000 PH 2020-10-24 0003 PY3ZZ      59 11 N5KWD      59 04 0
QSO: 14000 PH 2020-10-24 0004 PY3ZZ      59 11 KQ2M       59 05 0
QSO: 14000 PH 2020-10-24 0004 PY3ZZ      59 11 K6SQL      59 03 0
QSO: 14000 PH 2020-10-24 0004 PY3ZZ      59 11 K3TC       59 05 0
QSO: 14000 PH 2020-10-24 0005 PY3ZZ      59 11 W8PR       59 04 0
QSO: 14000 PH 2020-10-24 0005 PY3ZZ      59 11 W5JCC      59 04 0
QSO: 14000 PH 2020-10-24 0006 PY3ZZ      59 11 K4VQ       59 05 0
QSO: 14000 PH 2020-10-24 0006 PY3ZZ      59 11 KD0RC      59 04 0
QSO: 14000 PH 2020-10-24 0007 PY3ZZ      59 11 AD7XG      59 03 0
QSO: 14000 PH 2020-10-24 0007 PY3ZZ      59 11 N4IS       59 05 0
QSO: 14000 PH 2020-10-24 0009 PY3ZZ      59 11 WB9KVD     59 04 0
QSO: 14000 PH 2020-10-24 0010 PY3ZZ      59 11 K4XL       59 05 0
QSO: 14000 PH 2020-10-24 0010 PY3ZZ      59 11 K7PAC      59 03 0
QSO: 14000 PH 2020-10-24 0011 PY3ZZ      59 11 K1RU       59 05 0
QSO: 14000 PH 2020-10-24 0011 PY3ZZ      59 11 W9UD       59 04 0
QSO: 14000 PH 2020-10-24 0012 PY3ZZ      59 11 K1SO       59 05 0
QSO: 14000 PH 2020-10-24 0013 PY3ZZ      59 11 KB5ZFP     59 04 0
QSO:  3795 PH 2020-10-24 0013 PY3ZZ      59 11 CE1BF      59 12 1
QSO: 14000 PH 2020-10-24 0014 PY3ZZ      59 11 NN4X       59 05 0
QSO: 14000 PH 2020-10-24 0014 PY3ZZ      59 11 NN3W       59 05 0
QSO: 14000 PH 2020-10-24 0015 PY3ZZ      59 11 W0DAS      59 04 0
QSO: 14000 PH 2020-10-24 0015 PY3ZZ      59 11 N7RVD      59 03 0
QSO: 14000 PH 2020-10-24 0016 PY3ZZ      59 11 N4OME      59 05 0
QSO: 14000 PH 2020-10-24 0016 PY3ZZ      59 11 K2DM       59 05 0
QSO: 14000 PH 2020-10-24 0016 PY3ZZ      59 11 WA6KHK     59 03 0
QSO: 14000 PH 2020-10-24 0017 PY3ZZ      59 11 WA5WFE     59 04 0
QSO: 14000 PH 2020-10-24 0018 PY3ZZ      59 11 W3WQ       59 05 0
QSO: 14000 PH 2020-10-24 0019 PY3ZZ      59 11 K7MDH      59 03 0
QSO: 14000 PH 2020-10-24 0019 PY3ZZ      59 11 W7CL       59 03 0
QSO: 14000 PH 2020-10-24 0019 PY3ZZ      59 11 W2GS       59 04 0
QSO: 14000 PH 2020-10-24 0022 PY3ZZ      59 11 JH1OLB     59 25 0
QSO: 14000 PH 2020-10-24 0022 PY3ZZ      59 11 AA7O       59 03 0
QSO: 14000 PH 2020-10-24 0024 PY3ZZ      59 11 VA3PDX     59 04 0
QSO: 14000 PH 2020-10-24 0024 PY3ZZ      59 11 N7WY       59 04 0
QSO: 14000 PH 2020-10-24 0025 PY3ZZ      59 11 KE0HK      59 04 0
QSO: 14000 PH 2020-10-24 0025 PY3ZZ      59 11 WX0Z       59 04 0
QSO: 14000 PH 2020-10-24 0026 PY3ZZ      59 11 HU1YS      59 07 0
QSO: 14000 PH 2020-10-24 0028 PY3ZZ      59 11 JK4XNN     59 25 0
QSO: 14000 PH 2020-10-24 0029 PY3ZZ      59 11 NL7WA      59 05 0
QSO: 14000 PH 2020-10-24 0030 PY3ZZ      59 11 JF7XKY     59 25 0
QSO: 14000 PH 2020-10-24 0030 PY3ZZ      59 11 K4SBZ      59 05 0
QSO:  3748 PH 2020-10-24 0031 PY3ZZ      59 11 PY5DC      59 11 1
QSO: 14000 PH 2020-10-24 0031 PY3ZZ      59 11 W6AFA      59 03 0
QSO: 14000 PH 2020-10-24 0032 PY3ZZ      59 11 AA3B       59 05 0
QSO: 14000 PH 2020-10-24 0032 PY3ZZ      59 11 K0MD       59 04 0
QSO: 14000 PH 2020-10-24 0033 PY3ZZ      59 11 K4WW       59 04 0
QSO: 14000 PH 2020-10-24 0033 PY3ZZ      59 11 W7XJ       59 03 0
QSO: 14000 PH 2020-10-24 0034 PY3ZZ      59 11 WA5YOM     59 04 0
QSO: 14000 PH 2020-10-24 0034 PY3ZZ      59 11 KB0HP      59 04 0
QSO: 14000 PH 2020-10-24 0035 PY3ZZ      59 11 AD5XD      59 04 0
QSO: 14000 PH 2020-10-24 0035 PY3ZZ      59 11 K2AX       59 05 0
QSO: 14000 PH 2020-10-24 0036 PY3ZZ      59 11 K5TR       59 04 0
QSO: 14000 PH 2020-10-24 0036 PY3ZZ      59 11 W1OO       59 05 0
QSO: 14000 PH 2020-10-24 0037 PY3ZZ      59 11 N5AA       59 04 0
QSO: 14000 PH 2020-10-24 0039 PY3ZZ      59 11 ZL4NR      59 32 0
QSO: 14000 PH 2020-10-24 0040 PY3ZZ      59 11 NE9U       59 04 0
QSO: 14000 PH 2020-10-24 0040 PY3ZZ      59 11 KV2K       59 05 0
QSO: 14000 PH 2020-10-24 0041 PY3ZZ      59 11 WS7X       59 05 0
QSO: 14000 PH 2020-10-24 0042 PY3ZZ      59 11 KE5MMT     59 04 0
QSO: 14000 PH 2020-10-24 0042 PY3ZZ      59 11 KC1XX      59 05 0
QSO: 14000 PH 2020-10-24 0043 PY3ZZ      59 11 KD4QHV     59 05 0
QSO: 14000 PH 2020-10-24 0043 PY3ZZ      59 11 N0BK       59 04 0
QSO: 14000 PH 2020-10-24 0044 PY3ZZ      59 11 N3RD       59 05 0
QSO:  3802 PH 2020-10-24 0047 PY3ZZ      59 11 CW5W       59 13 1
QSO: 21000 PH 2020-10-24 0048 PY3ZZ      59 11 JH1OGC     59 25 0
QSO: 21000 PH 2020-10-24 0049 PY3ZZ      59 11 KP4PR      59 08 0
QSO: 21000 PH 2020-10-24 0051 PY3ZZ      59 11 JA3LEZ     59 25 0
QSO: 21000 PH 2020-10-24 0054 PY3ZZ      59 11 JA6CTN     59 25 0
QSO: 21000 PH 2020-10-24 0055 PY3ZZ      59 11 CB3W       59 12 0
QSO: 21000 PH 2020-10-24 0056 PY3ZZ      59 11 LW1D       59 13 0
QSO: 21000 PH 2020-10-24 0057 PY3ZZ      59 11 JH1EVD     59 25 0
QSO: 21000 PH 2020-10-24 0058 PY3ZZ      59 11 JH3CUL     59 25 0
QSO: 21000 PH 2020-10-24 0058 PY3ZZ      59 11 JK1HIX     59 25 0
QSO: 21000 PH 2020-10-24 0059 PY3ZZ      59 11 LU3VED     59 13 0
QSO: 21000 PH 2020-10-24 0059 PY3ZZ      59 11 N1LN       59 05 0
QSO: 21000 PH 2020-10-24 0100 PY3ZZ      59 11 JA6MWW     59 25 0
QSO: 21000 PH 2020-10-24 0103 PY3ZZ      59 11 JE1FQV     59 25 0
QSO: 21000 PH 2020-10-24 0103 PY3ZZ      59 11 JH1APK     59 25 0
QSO: 21000 PH 2020-10-24 0104 PY3ZZ      59 11 K4CGY      59 05 0
QSO: 21000 PH 2020-10-24 0104 PY3ZZ      59 11 HC1Y       59 10 0
QSO: 21000 PH 2020-10-24 0105 PY3ZZ      59 11 NY4D       59 05 0
QSO: 21000 PH 2020-10-24 0106 PY3ZZ      59 11 TI2JS      59 07 0
QSO: 21000 PH 2020-10-24 0107 PY3ZZ      59 11 JE3DJB     59 25 0
QSO: 14000 PH 2020-10-24 0112 PY3ZZ      59 11 WR2G       59 05 0
QSO: 14000 PH 2020-10-24 0112 PY3ZZ      59 11 AD8J       59 05 0
QSO: 14000 PH 2020-10-24 0113 PY3ZZ      59 11 NX8T       59 04 0
QSO: 14000 PH 2020-10-24 0113 PY3ZZ      59 11 W8FJ       59 05 0
QSO: 14000 PH 2020-10-24 0114 PY3ZZ      59 11 K2SR       59 05 0
QSO: 14000 PH 2020-10-24 0114 PY3ZZ      59 11 AD3C       59 05 0
QSO: 14000 PH 2020-10-24 0115 PY3ZZ      59 11 WE9R       59 04 0
QSO: 14000 PH 2020-10-24 0116 PY3ZZ      59 11 N1UR       59 05 0
QSO: 14000 PH 2020-10-24 0116 PY3ZZ      59 11 K3PA       59 04 0
QSO: 14000 PH 2020-10-24 0117 PY3ZZ      59 11 K3WW       59 05 0
QSO: 14000 PH 2020-10-24 0117 PY3ZZ      59 11 JJ2CJB     59 25 0
QSO: 14000 PH 2020-10-24 0118 PY3ZZ      59 11 N9NC       59 04 0
QSO: 14000 PH 2020-10-24 0119 PY3ZZ      59 11 KI0F       59 04 0
QSO: 14000 PH 2020-10-24 0120 PY3ZZ      59 11 K0TT       59 04 0
QSO: 14000 PH 2020-10-24 0120 PY3ZZ      59 11 NV9L       59 04 0
QSO: 14000 PH 2020-10-24 0122 PY3ZZ      59 11 W8TWA      59 04 0
QSO: 14000 PH 2020-10-24 0123 PY3ZZ      59 11 K3DNE      59 05 0
QSO: 14000 PH 2020-10-24 0123 PY3ZZ      59 11 W3MF       59 05 0
QSO: 14000 PH 2020-10-24 0124 PY3ZZ      59 11 OA4EA      59 10 0
QSO: 14000 PH 2020-10-24 0124 PY3ZZ      59 11 K2CD       59 05 0
QSO: 14000 PH 2020-10-24 0124 PY3ZZ      59 11 N6AR       59 05 0
QSO:  7000 PH 2020-10-24 0129 PY3ZZ      59 11 LU5FYD     59 13 0
QSO:  7000 PH 2020-10-24 0130 PY3ZZ      59 11 CE4CBJ     59 12 0
QSO:  7000 PH 2020-10-24 0130 PY3ZZ      59 11 LU3VED     59 13 0
