START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: GM7V
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
GRID-LOCATOR: IO77WS
CLAIMED-SCORE: 1255650
NAME: Chris Tran GM3WOJ
OPERATORS: GM3WOJ
CLUB: NORTH OF SCOTLAND CG
CREATED-BY: Win-Test 4.30.0
SOAPBOX:   The  #1 phone      contest of               the  year! Tnx              for  the  QSOs
QSO:   28540  PH 2020-10-24 1234  GM7V             59   14  DK5QN            59   14    0
QSO:   28540  PH 2020-10-24 1234  GM7V             59   14  DL3FCG           59   14    0
QSO:   28540  PH 2020-10-24 1234  GM7V             59   14  DO7ADH           59   14    0
QSO:   28540  PH 2020-10-24 1234  GM7V             59   14  SK7K             59   14    0
QSO:   28540  PH 2020-10-24 1234  GM7V             59   14  F5KSE            59   14    0
QSO:   28540  PH 2020-10-24 1234  GM7V             59   14  DK3RY            59   14    0
QSO:   28540  PH 2020-10-24 1235  GM7V             59   14  DL0TFK           59   14    0
QSO:   28540  PH 2020-10-24 1235  GM7V             59   14  DG5HDL           59   14    0
QSO:   28540  PH 2020-10-24 1236  GM7V             59   14  SQ6H             59   15    0
QSO:   28540  PH 2020-10-24 1236  GM7V             59   14  PD9X             59   14    0
QSO:   28540  PH 2020-10-24 1236  GM7V             59   14  OE3NHW           59   15    0
QSO:   28540  PH 2020-10-24 1237  GM7V             59   14  GM3XOQ           59   14    0
QSO:   28540  PH 2020-10-24 1237  GM7V             59   14  S53X             59   15    0
QSO:   28540  PH 2020-10-24 1237  GM7V             59   14  DK2AT            59   14    0
QSO:   28540  PH 2020-10-24 1237  GM7V             59   14  DJ8RZ            59   14    0
QSO:   28540  PH 2020-10-24 1237  GM7V             59   14  PA2VS            59   14    0
QSO:   28540  PH 2020-10-24 1237  GM7V             59   14  IK1ZOC           59   15    0
QSO:   28540  PH 2020-10-24 1238  GM7V             59   14  DL1HEL           59   14    0
QSO:   28540  PH 2020-10-24 1238  GM7V             59   14  DL1GBQ           59   14    0
QSO:   28540  PH 2020-10-24 1238  GM7V             59   14  DK0UM            59   14    0
QSO:   28540  PH 2020-10-24 1238  GM7V             59   14  DL2TOS           59   14    0
QSO:   28540  PH 2020-10-24 1238  GM7V             59   14  TM5A             59   14    0
QSO:   28540  PH 2020-10-24 1238  GM7V             59   14  PD9A             59   14    0
QSO:   28540  PH 2020-10-24 1239  GM7V             59   14  TF2MSN           59   40    0
QSO:   28540  PH 2020-10-24 1240  GM7V             59   14  S53MM            59   15    0
QSO:   28540  PH 2020-10-24 1240  GM7V             59   14  HB9GPG           59   14    0
QSO:   28540  PH 2020-10-24 1240  GM7V             59   14  IZ1GJK           59   15    0
QSO:   28540  PH 2020-10-24 1241  GM7V             59   14  DA2CT            59   14    0
QSO:   28540  PH 2020-10-24 1241  GM7V             59   14  OK1MKU           59   15    0
QSO:   28540  PH 2020-10-24 1241  GM7V             59   14  IZ1ZJO           59   15    0
QSO:   28540  PH 2020-10-24 1241  GM7V             59   14  PA2LO            59   14    0
QSO:   28540  PH 2020-10-24 1241  GM7V             59   14  DF4NR            59   14    0
QSO:   28540  PH 2020-10-24 1242  GM7V             59   14  OM4IK            59   15    0
QSO:   28540  PH 2020-10-24 1242  GM7V             59   14  SP1NY            59   15    0
QSO:   28540  PH 2020-10-24 1242  GM7V             59   14  DL4YAO           59   14    0
QSO:   28540  PH 2020-10-24 1242  GM7V             59   14  DF5GV            59   14    0
QSO:   28540  PH 2020-10-24 1242  GM7V             59   14  PE1COS           59   14    0
QSO:   28540  PH 2020-10-24 1243  GM7V             59   14  DL2AMT           59   14    0
QSO:   28540  PH 2020-10-24 1243  GM7V             59   14  S58Y             59   15    0
QSO:   28540  PH 2020-10-24 1243  GM7V             59   14  DK3WM            59   14    0
QSO:   28540  PH 2020-10-24 1243  GM7V             59   14  IV3YYK           59   15    0
QSO:   28540  PH 2020-10-24 1244  GM7V             59   14  F4IAY            59   14    0
QSO:   28540  PH 2020-10-24 1244  GM7V             59   14  DJ4MO            59   14    0
QSO:   28540  PH 2020-10-24 1244  GM7V             59   14  IQ4FA            59   15    0
QSO:   28540  PH 2020-10-24 1244  GM7V             59   14  PC4AD            59   14    0
QSO:   28540  PH 2020-10-24 1245  GM7V             59   14  DM5CQ            59   14    0
QSO:   28540  PH 2020-10-24 1245  GM7V             59   14  PA0VCC           59   14    0
QSO:   28540  PH 2020-10-24 1246  GM7V             59   14  PI75VERON        59   14    0
QSO:   28540  PH 2020-10-24 1246  GM7V             59   14  DO1MGN           59   14    0
QSO:   28540  PH 2020-10-24 1246  GM7V             59   14  OK1DKR           59   15    0
QSO:   28540  PH 2020-10-24 1246  GM7V             59   14  IK5PWJ           59   15    0
QSO:   28540  PH 2020-10-24 1246  GM7V             59   14  PD1ADK           59   14    0
QSO:   28540  PH 2020-10-24 1247  GM7V             59   14  F8ATM            59   14    0
QSO:   28540  PH 2020-10-24 1247  GM7V             59   14  IK3HAR           59   15    0
QSO:   28540  PH 2020-10-24 1248  GM7V             59   14  PA1PE            59   14    0
QSO:   28540  PH 2020-10-24 1248  GM7V             59   14  F6BNH            59   14    0
QSO:   28540  PH 2020-10-24 1248  GM7V             59   14  HB9BOI           59   14    0
QSO:   28540  PH 2020-10-24 1249  GM7V             59   14  EA3NO            59   14    0
QSO:   28540  PH 2020-10-24 1249  GM7V             59   14  DO1AKM           59   14    0
QSO:   28540  PH 2020-10-24 1249  GM7V             59   14  HB9BEI           59   14    0
QSO:   28540  PH 2020-10-24 1249  GM7V             59   14  S55OO            59   15    0
QSO:   28540  PH 2020-10-24 1249  GM7V             59   14  IV3HQM           59   15    0
QSO:   28540  PH 2020-10-24 1250  GM7V             59   14  OM6H             59   15    0
QSO:   28540  PH 2020-10-24 1250  GM7V             59   14  DL1ONI           59   14    0
QSO:   28540  PH 2020-10-24 1250  GM7V             59   14  PA75WBP          59   14    0
QSO:   28540  PH 2020-10-24 1250  GM7V             59   14  DJ3HW            59   14    0
QSO:   28540  PH 2020-10-24 1250  GM7V             59   14  DO3LZ            59   14    0
QSO:   28540  PH 2020-10-24 1250  GM7V             59   14  PD2B             59   14    0
QSO:   28540  PH 2020-10-24 1251  GM7V             59   14  PA3DTR           59   14    0
QSO:   28540  PH 2020-10-24 1251  GM7V             59   14  PA1LX            59   14    0
QSO:   28540  PH 2020-10-24 1251  GM7V             59   14  SP6VWX           59   15    0
QSO:   28540  PH 2020-10-24 1251  GM7V             59   14  IV3OWC           59   15    0
QSO:   28540  PH 2020-10-24 1251  GM7V             59   14  SP6DHH           59   15    0
QSO:   28540  PH 2020-10-24 1252  GM7V             59   14  PA2WCB           59   14    0
QSO:   28540  PH 2020-10-24 1252  GM7V             59   14  PD0JMH           59   14    0
QSO:   28540  PH 2020-10-24 1252  GM7V             59   14  DD5MA            59   14    0
QSO:   28540  PH 2020-10-24 1252  GM7V             59   14  PE1RF            59   14    0
QSO:   28540  PH 2020-10-24 1252  GM7V             59   14  PA3DAT           59   14    0
QSO:   28540  PH 2020-10-24 1253  GM7V             59   14  HB9ELV           59   14    0
QSO:   28540  PH 2020-10-24 1253  GM7V             59   14  DL1SEH           59   14    0
QSO:   28540  PH 2020-10-24 1253  GM7V             59   14  DL5JS            59   14    0
QSO:   28540  PH 2020-10-24 1253  GM7V             59   14  IZ3NVR           59   15    0
QSO:   28540  PH 2020-10-24 1253  GM7V             59   14  DD7UW            59   14    0
QSO:   28540  PH 2020-10-24 1254  GM7V             59   14  DJ9DZ            59   14    0
QSO:   28540  PH 2020-10-24 1254  GM7V             59   14  IK3TPP           59   15    0
QSO:   28540  PH 2020-10-24 1254  GM7V             59   14  PD0FSB           59   14    0
QSO:   28540  PH 2020-10-24 1254  GM7V             59   14  PA5W             59   14    0
QSO:   28540  PH 2020-10-24 1255  GM7V             59   14  DL4VAI           59   14    0
QSO:   28540  PH 2020-10-24 1255  GM7V             59   14  DG3T             59   14    0
QSO:   28540  PH 2020-10-24 1255  GM7V             59   14  DL1FAR           59   14    0
QSO:   28540  PH 2020-10-24 1255  GM7V             59   14  PD0ARI           59   14    0
QSO:   28540  PH 2020-10-24 1255  GM7V             59   14  PD7RF            59   14    0
QSO:   28540  PH 2020-10-24 1256  GM7V             59   14  DL5L             59   14    0
QSO:   28540  PH 2020-10-24 1256  GM7V             59   14  LX4A             59   14    0
QSO:   28540  PH 2020-10-24 1256  GM7V             59   14  IZ4JMA           59   15    0
QSO:   28540  PH 2020-10-24 1256  GM7V             59   14  DL2FK            59   14    0
QSO:   28540  PH 2020-10-24 1256  GM7V             59   14  DJ6RN            59   14    0
QSO:   28540  PH 2020-10-24 1256  GM7V             59   14  OE1SGU           59   15    0
QSO:   28540  PH 2020-10-24 1257  GM7V             59   14  DL7LE            59   14    0
QSO:   28540  PH 2020-10-24 1257  GM7V             59   14  IW3IAU           59   15    0
QSO:   28540  PH 2020-10-24 1257  GM7V             59   14  DL1MPR           59   14    0
QSO:   28540  PH 2020-10-24 1258  GM7V             59   14  DH1UK            59   14    0
QSO:   28540  PH 2020-10-24 1258  GM7V             59   14  DF1IAR           59   14    0
QSO:   28540  PH 2020-10-24 1258  GM7V             59   14  DL2SWR           59   14    0
QSO:   28540  PH 2020-10-24 1259  GM7V             59   14  OE2S             59   15    0
QSO:   28540  PH 2020-10-24 1259  GM7V             59   14  DL7ON            59   14    0
QSO:   28540  PH 2020-10-24 1259  GM7V             59   14  IK2HKT           59   15    0
QSO:   28540  PH 2020-10-24 1300  GM7V             59   14  PE2K             59   14    0
QSO:   28540  PH 2020-10-24 1300  GM7V             59   14  EA6OM            59   14    0
QSO:   28540  PH 2020-10-24 1300  GM7V             59   14  PA3GCJ           59   14    0
QSO:   28540  PH 2020-10-24 1300  GM7V             59   14  DL6EZ            59   14    0
QSO:   28540  PH 2020-10-24 1301  GM7V             59   14  DL8AAE           59   14    0
QSO:   28540  PH 2020-10-24 1301  GM7V             59   14  PD0OQV           59   14    0
QSO:   28540  PH 2020-10-24 1301  GM7V             59   14  LX1LC            59   14    0
QSO:   28540  PH 2020-10-24 1301  GM7V             59   14  DL1DF            59   14    0
QSO:   28540  PH 2020-10-24 1302  GM7V             59   14  F1RHS            59   14    0
QSO:   28540  PH 2020-10-24 1302  GM7V             59   14  DD5XL            59   14    0
QSO:   28540  PH 2020-10-24 1302  GM7V             59   14  II4A             59   15    0
QSO:   28540  PH 2020-10-24 1302  GM7V             59   14  DO3ANI           59   14    0
QSO:   28540  PH 2020-10-24 1302  GM7V             59   14  DK5DQ            59   14    0
QSO:   28540  PH 2020-10-24 1303  GM7V             59   14  DL2F             59   14    0
QSO:   28540  PH 2020-10-24 1303  GM7V             59   14  DF6QE            59   14    0
QSO:   28540  PH 2020-10-24 1303  GM7V             59   14  DG2GTG           59   14    0
QSO:   28540  PH 2020-10-24 1303  GM7V             59   14  DO3ME            59   14    0
QSO:   28540  PH 2020-10-24 1303  GM7V             59   14  PA3EKE           59   14    0
QSO:   28540  PH 2020-10-24 1304  GM7V             59   14  PI4COM           59   14    0
QSO:   28540  PH 2020-10-24 1304  GM7V             59   14  IZ3VTH           59   15    0
QSO:   28540  PH 2020-10-24 1304  GM7V             59   14  DL3PWR           59   14    0
QSO:   28540  PH 2020-10-24 1304  GM7V             59   14  ON7ET            59   14    0
QSO:   28540  PH 2020-10-24 1304  GM7V             59   14  DL5KHE           59   14    0
QSO:   28540  PH 2020-10-24 1305  GM7V             59   14  DK4VW            59   14    0
QSO:   28540  PH 2020-10-24 1305  GM7V             59   14  TM1D             59   14    0
QSO:   28540  PH 2020-10-24 1305  GM7V             59   14  DF3TZ            59   14    0
QSO:   28540  PH 2020-10-24 1305  GM7V             59   14  DL9UP            59   14    0
QSO:   28540  PH 2020-10-24 1306  GM7V             59   14  ON7TQ            59   14    0
QSO:   28540  PH 2020-10-24 1306  GM7V             59   14  PA6K             59   14    0
QSO:   28540  PH 2020-10-24 1306  GM7V             59   14  PD7H             59   14    0
QSO:   28540  PH 2020-10-24 1306  GM7V             59   14  DO1PE            59   14    0
QSO:   28540  PH 2020-10-24 1306  GM7V             59   14  DL4KAE           59   14    0
QSO:   28540  PH 2020-10-24 1306  GM7V             59   14  PA4H             59   14    0
QSO:   28540  PH 2020-10-24 1306  GM7V             59   14  DK4FG            59   14    0
QSO:   28540  PH 2020-10-24 1307  GM7V             59   14  DJ9ZB            59   14    0
QSO:   28540  PH 2020-10-24 1307  GM7V             59   14  F5IQA            59   14    0
QSO:   28540  PH 2020-10-24 1307  GM7V             59   14  DM6EE            59   14    0
QSO:   28540  PH 2020-10-24 1308  GM7V             59   14  DG6DAF/P         59   14    0
QSO:   28540  PH 2020-10-24 1308  GM7V             59   14  PD2EZ            59   14    0
QSO:   28540  PH 2020-10-24 1308  GM7V             59   14  OK1TA            59   15    0
QSO:   28540  PH 2020-10-24 1308  GM7V             59   14  DK3HV            59   14    0
QSO:   28540  PH 2020-10-24 1308  GM7V             59   14  DL5LV/P          59   14    0
QSO:   28540  PH 2020-10-24 1309  GM7V             59   14  IU3FBL           59   15    0
QSO:   28540  PH 2020-10-24 1309  GM7V             59   14  DL5MCQ           59   14    0
QSO:   28540  PH 2020-10-24 1309  GM7V             59   14  DL5KBO           59   14    0
QSO:   28540  PH 2020-10-24 1309  GM7V             59   14  DG1VS            59   14    0
QSO:   28540  PH 2020-10-24 1310  GM7V             59   14  DK5LG            59   14    0
QSO:   28540  PH 2020-10-24 1310  GM7V             59   14  DO9VB            59   14    0
QSO:   28540  PH 2020-10-24 1310  GM7V             59   14  DG2BAZ           59   14    0
QSO:   28540  PH 2020-10-24 1310  GM7V             59   14  DJ4DN            59   14    0
QSO:   28540  PH 2020-10-24 1310  GM7V             59   14  PE1RDP           59   14    0
QSO:   28540  PH 2020-10-24 1311  GM7V             59   14  ON6NL            59   14    0
QSO:   28540  PH 2020-10-24 1311  GM7V             59   14  DP8M             59   14    0
QSO:   28540  PH 2020-10-24 1311  GM7V             59   14  DO8ABS           59   14    0
QSO:   28540  PH 2020-10-24 1311  GM7V             59   14  9A5CW            59   15    0
QSO:   28540  PH 2020-10-24 1311  GM7V             59   14  PD5MJF           59   14    0
QSO:   28540  PH 2020-10-24 1312  GM7V             59   14  DL0MGD           59   14    0
QSO:   28540  PH 2020-10-24 1312  GM7V             59   14  SP3JZX           59   15    0
QSO:   28540  PH 2020-10-24 1312  GM7V             59   14  DO6NIK           59   14    0
QSO:   28540  PH 2020-10-24 1313  GM7V             59   14  DC1LEX           59   14    0
QSO:   28540  PH 2020-10-24 1313  GM7V             59   14  PD0HF            59   14    0
QSO:   28540  PH 2020-10-24 1313  GM7V             59   14  PD1B             59   14    0
QSO:   28540  PH 2020-10-24 1313  GM7V             59   14  PD1AEF           59   14    0
QSO:   28540  PH 2020-10-24 1313  GM7V             59   14  DJ4JF            59   14    0
QSO:   28540  PH 2020-10-24 1313  GM7V             59   14  SP3CMX           59   15    0
QSO:   28540  PH 2020-10-24 1314  GM7V             59   14  DM2AWM           59   14    0
QSO:   28540  PH 2020-10-24 1314  GM7V             59   14  OE3MRA           59   15    0
QSO:   28540  PH 2020-10-24 1314  GM7V             59   14  OP2P             59   14    0
QSO:   28540  PH 2020-10-24 1315  GM7V             59   14  PD1LG            59   14    0
QSO:   28540  PH 2020-10-24 1315  GM7V             59   14  S53ZO            59   15    0
QSO:   28540  PH 2020-10-24 1315  GM7V             59   14  LX1ER            59   14    0
QSO:   28540  PH 2020-10-24 1315  GM7V             59   14  OK1PBU           59   15    0
QSO:   28540  PH 2020-10-24 1315  GM7V             59   14  PA3FQH           59   14    0
QSO:   28540  PH 2020-10-24 1315  GM7V             59   14  DH1PAL           59   14    0
QSO:   28540  PH 2020-10-24 1316  GM7V             59   14  OK1GK            59   15    0
QSO:   28540  PH 2020-10-24 1316  GM7V             59   14  HB9FLX           59   14    0
QSO:   28540  PH 2020-10-24 1316  GM7V             59   14  DG5OBB           59   14    0
QSO:   28540  PH 2020-10-24 1317  GM7V             59   14  DM3PYA           59   14    0
QSO:   28540  PH 2020-10-24 1317  GM7V             59   14  PA8H             59   14    0
QSO:   28540  PH 2020-10-24 1317  GM7V             59   14  DL5RBW           59   14    0
QSO:   28540  PH 2020-10-24 1317  GM7V             59   14  OO4O             59   14    0
QSO:   28540  PH 2020-10-24 1317  GM7V             59   14  II2S             59   15    0
QSO:   28540  PH 2020-10-24 1318  GM7V             59   14  DL8UI            59   14    0
QSO:   28540  PH 2020-10-24 1318  GM7V             59   14  PE1ER            59   14    0
QSO:   28540  PH 2020-10-24 1318  GM7V             59   14  DJ6DO            59   14    0
QSO:   28540  PH 2020-10-24 1318  GM7V             59   14  F4IDT            59   14    0
QSO:   28540  PH 2020-10-24 1319  GM7V             59   14  I3JKI            59   15    0
QSO:   28540  PH 2020-10-24 1319  GM7V             59   14  F1PNJ            59   14    0
QSO:   28540  PH 2020-10-24 1319  GM7V             59   14  HB9CYF           59   14    0
QSO:   28540  PH 2020-10-24 1319  GM7V             59   14  IK4BEI           59   15    0
QSO:   28540  PH 2020-10-24 1320  GM7V             59   14  DL6RBH           59   14    0
QSO:   28540  PH 2020-10-24 1320  GM7V             59   14  IR4M             59   15    0
QSO:   28540  PH 2020-10-24 1320  GM7V             59   14  DJ6TK            59   14    0
QSO:   28540  PH 2020-10-24 1320  GM7V             59   14  DK5FF            59   14    0
QSO:   28540  PH 2020-10-24 1321  GM7V             59   14  DM1A             59   14    0
QSO:   28540  PH 2020-10-24 1321  GM7V             59   14  IK3MLF           59   15    0
QSO:   28540  PH 2020-10-24 1321  GM7V             59   14  DL1MAJ           59   14    0
QSO:   28540  PH 2020-10-24 1322  GM7V             59   14  DF4WG            59   14    0
QSO:   28540  PH 2020-10-24 1322  GM7V             59   14  DL0LK            59   14    0
QSO:   28540  PH 2020-10-24 1322  GM7V             59   14  PD3EEF           59   14    0
QSO:   28540  PH 2020-10-24 1322  GM7V             59   14  F5NUI            59   14    0
QSO:   28540  PH 2020-10-24 1322  GM7V             59   14  HB9DBM           59   14    0
QSO:   28540  PH 2020-10-24 1323  GM7V             59   14  HB9ENR           59   14    0
QSO:   28540  PH 2020-10-24 1324  GM7V             59   14  OR2R             59   14    0
QSO:   28540  PH 2020-10-24 1324  GM7V             59   14  YT5A             59   15    0
QSO:   28540  PH 2020-10-24 1324  GM7V             59   14  OE6MDF           59   15    0
QSO:   28540  PH 2020-10-24 1324  GM7V             59   14  DR7Q             59   14    0
QSO:   14131  PH 2020-10-24 1329  GM7V             59   14  RM7C             59   16    0
QSO:   14131  PH 2020-10-24 1329  GM7V             59   14  OK1NYD           59   15    0
QSO:   14131  PH 2020-10-24 1330  GM7V             59   14  TK5MH            59   15    0
QSO:   14131  PH 2020-10-24 1330  GM7V             59   14  DC1HR            59   14    0
QSO:   14131  PH 2020-10-24 1330  GM7V             59   14  OE1XA            59   15    0
QSO:   14131  PH 2020-10-24 1330  GM7V             59   14  YO7CW            59   20    0
QSO:   14131  PH 2020-10-24 1331  GM7V             59   14  F6FTB            59   14    0
QSO:   14131  PH 2020-10-24 1331  GM7V             59   14  US5QUB           59   16    0
QSO:   14131  PH 2020-10-24 1331  GM7V             59   14  YO2AA            59   20    0
QSO:   14131  PH 2020-10-24 1332  GM7V             59   14  F4IDT            59   14    0
QSO:   14131  PH 2020-10-24 1332  GM7V             59   14  DL1ONI           59   14    0
QSO:   14131  PH 2020-10-24 1332  GM7V             59   14  YB1JYL           59   28    0
QSO:   14131  PH 2020-10-24 1333  GM7V             59   14  VK3YP            59   30    0
QSO:   14131  PH 2020-10-24 1333  GM7V             59   14  R2DAW            59   16    0
QSO:   14131  PH 2020-10-24 1334  GM7V             59   14  E27EK            59   26    0
QSO:   14131  PH 2020-10-24 1334  GM7V             59   14  UW5U             59   16    0
QSO:   14131  PH 2020-10-24 1334  GM7V             59   14  VU3SXL           59   22    0
QSO:   14131  PH 2020-10-24 1335  GM7V             59   14  YE4IJ            59   28    0
QSO:   14131  PH 2020-10-24 1335  GM7V             59   14  E72NA            59   15    0
QSO:   14131  PH 2020-10-24 1335  GM7V             59   14  DB4LL            59   14    0
QSO:   14131  PH 2020-10-24 1336  GM7V             59   14  YC2TDP           59   28    0
QSO:   14131  PH 2020-10-24 1337  GM7V             59   14  PA6AA            59   14    0
QSO:   14131  PH 2020-10-24 1337  GM7V             59   14  PD5L             59   14    0
QSO:   14131  PH 2020-10-24 1338  GM7V             59   14  LZ2PG            59   20    0
QSO:   14131  PH 2020-10-24 1338  GM7V             59   14  V85AHV           59   28    0
QSO:   14131  PH 2020-10-24 1339  GM7V             59   14  UT2MZ            59   16    0
QSO:   14131  PH 2020-10-24 1339  GM7V             59   14  HS0ZDX           59   26    0
QSO:   14131  PH 2020-10-24 1339  GM7V             59   14  IW0BLW           59   15    0
QSO:   14131  PH 2020-10-24 1339  GM7V             59   14  PA6K             59   14    0
QSO:   14131  PH 2020-10-24 1339  GM7V             59   14  ES9C             59   15    0
QSO:   14131  PH 2020-10-24 1340  GM7V             59   14  RY3DAE           59   16    0
QSO:   14131  PH 2020-10-24 1340  GM7V             59   14  UA3BL            59   16    0
QSO:   14131  PH 2020-10-24 1340  GM7V             59   14  DK2LO            59   14    0
QSO:   14131  PH 2020-10-24 1340  GM7V             59   14  OE2E             59   15    0
QSO:   14131  PH 2020-10-24 1340  GM7V             59   14  R3AQ             59   16    0
QSO:   14131  PH 2020-10-24 1341  GM7V             59   14  RO9A             59   17    0
QSO:   14131  PH 2020-10-24 1342  GM7V             59   14  9M6NA            59   28    0
QSO:   14131  PH 2020-10-24 1342  GM7V             59   14  OK1DXW           59   15    0
QSO:   14131  PH 2020-10-24 1344  GM7V             59   14  YC1ACC           59   28    0
QSO:   14131  PH 2020-10-24 1344  GM7V             59   14  UX8ZA            59   16    0
QSO:   14131  PH 2020-10-24 1345  GM7V             59   14  PE1RWL           59   14    0
QSO:   14131  PH 2020-10-24 1345  GM7V             59   14  IV3DXW           59   15    0
QSO:   14131  PH 2020-10-24 1345  GM7V             59   14  TA3ST            59   20    0
QSO:   14131  PH 2020-10-24 1345  GM7V             59   14  PD7RF            59   14    0
QSO:   14131  PH 2020-10-24 1345  GM7V             59   14  RL3DX            59   16    0
QSO:   14131  PH 2020-10-24 1346  GM7V             59   14  DH9DX/P          59   14    0
QSO:   14131  PH 2020-10-24 1346  GM7V             59   14  PC2F             59   14    0
QSO:   14131  PH 2020-10-24 1346  GM7V             59   14  IK5RLP           59   15    0
QSO:   14131  PH 2020-10-24 1346  GM7V             59   14  YU7ZZ            59   15    0
QSO:   14131  PH 2020-10-24 1347  GM7V             59   14  R6CR             59   16    0
QSO:   14131  PH 2020-10-24 1347  GM7V             59   14  SV8LMQ           59   20    0
QSO:   14131  PH 2020-10-24 1347  GM7V             59   14  PE1RDP           59   14    0
QSO:   14131  PH 2020-10-24 1348  GM7V             59   14  DB6VP/P          59   14    0
QSO:   14131  PH 2020-10-24 1348  GM7V             59   14  UY3U             59   16    0
QSO:   14131  PH 2020-10-24 1348  GM7V             59   14  DL4ABR           59   14    0
QSO:   14131  PH 2020-10-24 1349  GM7V             59   14  E23HSW           59   26    0
QSO:   14131  PH 2020-10-24 1349  GM7V             59   14  DL3ABY           59   14    0
QSO:   14131  PH 2020-10-24 1349  GM7V             59   14  4X1IM            59   20    0
QSO:   14131  PH 2020-10-24 1350  GM7V             59   14  OK4RQ            59   15    0
QSO:   14131  PH 2020-10-24 1350  GM7V             59   14  PC1PM            59   14    0
QSO:   14131  PH 2020-10-24 1350  GM7V             59   14  PD1AT            59   14    0
QSO:   14131  PH 2020-10-24 1351  GM7V             59   14  VU3EDG           59   22    0
QSO:   14131  PH 2020-10-24 1351  GM7V             59   14  RU4CK            59   16    0
QSO:   14131  PH 2020-10-24 1352  GM7V             59   14  VK3MH            59   30    0
QSO:   14131  PH 2020-10-24 1352  GM7V             59   14  VU2JOS           59   22    0
QSO:   14131  PH 2020-10-24 1352  GM7V             59   14  PA0LIE           59   14    0
QSO:   14131  PH 2020-10-24 1353  GM7V             59   14  DJ3HW            59   14    0
QSO:   14131  PH 2020-10-24 1353  GM7V             59   14  IK3ZBM           59   15    0
QSO:   14131  PH 2020-10-24 1353  GM7V             59   14  OM3KCM           59   15    0
QSO:   14131  PH 2020-10-24 1353  GM7V             59   14  PC3T             59   14    0
QSO:   14131  PH 2020-10-24 1353  GM7V             59   14  RU4SO            59   16    0
QSO:   14131  PH 2020-10-24 1354  GM7V             59   14  DL7CO            59   14    0
QSO:   14131  PH 2020-10-24 1354  GM7V             59   14  RM3A             59   16    0
QSO:   14131  PH 2020-10-24 1354  GM7V             59   14  UW7EF            59   16    0
QSO:   14131  PH 2020-10-24 1354  GM7V             59   14  UP2L             59   17    0
QSO:   14131  PH 2020-10-24 1354  GM7V             59   14  IK2JTS           59   15    0
QSO:   14131  PH 2020-10-24 1355  GM7V             59   14  ON5GQ            59   14    0
QSO:   14131  PH 2020-10-24 1355  GM7V             59   14  YO8BDW           59   20    0
QSO:   14131  PH 2020-10-24 1355  GM7V             59   14  PE4BAS           59   14    0
QSO:   14131  PH 2020-10-24 1356  GM7V             59   14  RA3Y             59   16    0
QSO:   14131  PH 2020-10-24 1356  GM7V             59   14  HB9DVZ           59   14    0
QSO:   14131  PH 2020-10-24 1356  GM7V             59   14  DG7NFX           59   14    0
QSO:   14131  PH 2020-10-24 1356  GM7V             59   14  OK2WKW           59   15    0
QSO:   14131  PH 2020-10-24 1357  GM7V             59   14  YC1ZLL           59   28    0
QSO:   14131  PH 2020-10-24 1357  GM7V             59   14  DL0GEO           59   14    0
QSO:   14131  PH 2020-10-24 1357  GM7V             59   14  DL3OHB           59   14    0
QSO:   14131  PH 2020-10-24 1358  GM7V             59   14  RM3F             59   16    0
QSO:   14131  PH 2020-10-24 1358  GM7V             59   14  DL6EZ            59   14    0
QSO:   14131  PH 2020-10-24 1358  GM7V             59   14  VK3TZ            59   30    0
QSO:   14131  PH 2020-10-24 1359  GM7V             59   14  YC0VM            59   28    0
QSO:   14131  PH 2020-10-24 1359  GM7V             59   14  VK6RC            59   29    0
QSO:   14131  PH 2020-10-24 1359  GM7V             59   14  YC2YSW           59   28    0
QSO:   14131  PH 2020-10-24 1400  GM7V             59   14  TA7OYG           59   20    0
QSO:   14131  PH 2020-10-24 1400  GM7V             59   14  OL5W             59   15    0
QSO:   14131  PH 2020-10-24 1400  GM7V             59   14  R3OM             59   16    0
QSO:   14131  PH 2020-10-24 1400  GM7V             59   14  LZ1DM            59   20    0
QSO:   14131  PH 2020-10-24 1401  GM7V             59   14  IK4RQF           59   15    0
QSO:   14131  PH 2020-10-24 1401  GM7V             59   14  ED1B             59   14    0
QSO:   14131  PH 2020-10-24 1401  GM7V             59   14  DL3PWR           59   14    0
QSO:   14131  PH 2020-10-24 1402  GM7V             59   14  OK1LEV           59   15    0
QSO:   14131  PH 2020-10-24 1402  GM7V             59   14  OL3R             59   15    0
QSO:   14131  PH 2020-10-24 1402  GM7V             59   14  SQ6PA            59   15    0
QSO:   14131  PH 2020-10-24 1402  GM7V             59   14  RZ3DZI           59   16    0
QSO:   14131  PH 2020-10-24 1403  GM7V             59   14  G4PDF            59   14    0
QSO:   14131  PH 2020-10-24 1403  GM7V             59   14  HS6MYW           59   26    0
QSO:   14131  PH 2020-10-24 1403  GM7V             59   14  SV3RPQ           59   20    0
QSO:   14131  PH 2020-10-24 1404  GM7V             59   14  YF4ICC           59   28    0
