START-OF-LOG: 3.0

LOCATION: DX
CONTEST: EA-MAJESTAD-CW
CALLSIGN: RK3P
GRID-LOCATOR: KO94FC
CATEGORY-ASSISTED: ASSISTED
CATEGORY: SINGLE-OP ALL LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 24-HOURS
CLAIMED-SCORE: 86359
OPERATORS: RK3P
CLUB: RUSSIAN CW CLUB
NAME: EVGENY SHUSHKOV
CREATED-BY: 5MContest ver.8.0.5
SOAPBOX: TS590S. DELTA 80M. DELTA 40M. INV V 160M. SAY5-9
QSO: 21012 CW 2022-05-21 1338 RK3P          599 024    EA2KV         599 Z       
QSO: 21019 CW 2022-05-21 1339 RK3P          599 025    EA1MX         599 S       
QSO: 21038 CW 2022-05-21 1341 RK3P          599 026    EA1EK         599 S       
QSO: 14043 CW 2022-05-21 1344 RK3P          599 027    EA1TG         599 S       
QSO: 14038 CW 2022-05-21 1345 RK3P          599 028    ED1R          599 AV      
QSO: 14038 CW 2022-05-21 1346 RK3P          599 029    EA1WH         599 S       
QSO: 14035 CW 2022-05-21 1347 RK3P          599 030    EF0F/8        599 SMR     
QSO: 14034 CW 2022-05-21 1347 RK3P          599 031    EA4EM         599 TO      
QSO: 14029 CW 2022-05-21 1349 RK3P          599 032    EA5ITT        599 A       
QSO: 14020 CW 2022-05-21 1350 RK3P          599 033    EA1X          599 C       
QSO: 14010 CW 2022-05-21 1352 RK3P          599 034    M4T           599 043     
QSO: 14016 CW 2022-05-21 1354 RK3P          599 035    VK6T          599 016     
QSO: 14036 CW 2022-05-21 1357 RK3P          599 036    OE6JTD        599 018     
QSO: 14036 CW 2022-05-21 1358 RK3P          599 037    PC4H          599 030     
QSO: 14036 CW 2022-05-21 1358 RK3P          599 038    YT7WA         599 018     
QSO: 14036 CW 2022-05-21 1358 RK3P          599 039    AA3B          599 110     
QSO: 14036 CW 2022-05-21 1359 RK3P          599 040    DM5MM         599 005     
QSO: 14036 CW 2022-05-21 1359 RK3P          599 041    LA2HFA        599 032     
QSO: 14036 CW 2022-05-21 1400 RK3P          599 042    LZ1MC         599 026     
QSO: 14036 CW 2022-05-21 1401 RK3P          599 043    OK1HEH        599 027     
QSO: 14036 CW 2022-05-21 1401 RK3P          599 044    SP6EIY        599 022     
QSO: 14036 CW 2022-05-21 1401 RK3P          599 045    VE3EY         599 016     
QSO: 14036 CW 2022-05-21 1402 RK3P          599 046    LZ2HT         599 004     
QSO: 14036 CW 2022-05-21 1402 RK3P          599 047    YO7ARZ        599 049     
QSO: 14036 CW 2022-05-21 1402 RK3P          599 048    LZ1DQ         599 069     
QSO: 14036 CW 2022-05-21 1403 RK3P          599 049    YT5FD         599 049     
QSO: 14036 CW 2022-05-21 1404 RK3P          599 050    OK4RQ         599 103     
QSO: 14036 CW 2022-05-21 1404 RK3P          599 051    OK1DVA        599 022     
QSO: 14036 CW 2022-05-21 1406 RK3P          599 052    OK1BR         599 044     
QSO: 14036 CW 2022-05-21 1409 RK3P          599 053    R2AA          599 117     
QSO: 14036 CW 2022-05-21 1410 RK3P          599 054    DL9GMC        599 043     
QSO: 14039 CW 2022-05-21 1413 RK3P          599 055    EA5YU         599 MU      
QSO: 14038 CW 2022-05-21 1415 RK3P          599 056    EC2DX         599 NA      
QSO: 14037 CW 2022-05-21 1415 RK3P          599 057    EA1DP         599 BI      
QSO: 14037 CW 2022-05-21 1416 RK3P          599 058    JA6GCE        599 072     
QSO: 14040 CW 2022-05-21 1417 RK3P          599 059    Z31NA         599 133     
QSO: 14039 CW 2022-05-21 1419 RK3P          599 060    SV1BJW        599 114     
QSO: 14036 CW 2022-05-21 1420 RK3P          599 061    IK5MEP        599 038     
QSO: 14034 CW 2022-05-21 1421 RK3P          599 062    OH1F          599 047     
QSO: 14033 CW 2022-05-21 1422 RK3P          599 063    HA7RY         599 134     
QSO: 14028 CW 2022-05-21 1721 RK3P          599 064    EA6NB         599 IB      
QSO: 14029 CW 2022-05-21 1722 RK3P          599 065    EE5K          599 V       
QSO: 14023 CW 2022-05-21 1722 RK3P          599 066    9A3B          599 237     
QSO: 14019 CW 2022-05-21 1724 RK3P          599 067    SM0Q          599 009     
QSO: 14005 CW 2022-05-21 1725 RK3P          599 068    EA2ESB        599 TE      
QSO: 14010 CW 2022-05-21 1758 RK3P          599 069    EA1IQM        599 PO      
QSO: 14007 CW 2022-05-21 1800 RK3P          599 070    EA8DHV        599 TF      
QSO: 14019 CW 2022-05-21 1801 RK3P          599 071    CR5O          599 302     
QSO: 14019 CW 2022-05-21 1802 RK3P          599 072    9A3YT         599 097     
QSO: 14019 CW 2022-05-21 1803 RK3P          599 073    EA1NP         599 SA      
QSO: 14019 CW 2022-05-21 1805 RK3P          599 074    KU2M          599 151     
QSO: 14019 CW 2022-05-21 1806 RK3P          599 075    LZ2CH         599 133     
QSO: 14019 CW 2022-05-21 1807 RK3P          599 076    ON3PAT        599 025     
QSO: 14019 CW 2022-05-21 1808 RK3P          599 077    OR2A          599 133     
QSO: 14019 CW 2022-05-21 1808 RK3P          599 078    IK0GDG        599 287     
QSO: 14019 CW 2022-05-21 1809 RK3P          599 079    LZ1QN         599 393     
QSO: 14019 CW 2022-05-21 1809 RK3P          599 080    PI4FL         599 039     
QSO: 14019 CW 2022-05-21 1810 RK3P          599 081    DK8NT         599 218     
QSO: 14019 CW 2022-05-21 1811 RK3P          599 082    DL3SYA        599 222     
QSO: 14019 CW 2022-05-21 1812 RK3P          599 083    YO3GCL        599 128     
QSO: 14019 CW 2022-05-21 1813 RK3P          599 084    UA6LCJ        599 145     
QSO: 14019 CW 2022-05-21 1813 RK3P          599 085    DL1ROT        599 021     
QSO: 14019 CW 2022-05-21 1813 RK3P          599 086    F4HYY         599 007     
QSO: 14019 CW 2022-05-21 1814 RK3P          599 087    HA0GK         599 087     
QSO: 14019 CW 2022-05-21 1815 RK3P          599 088    PF7DKW        599 047     
QSO: 14019 CW 2022-05-21 1815 RK3P          599 089    SV1AJO        599 113     
QSO: 14019 CW 2022-05-21 1815 RK3P          599 090    W1FJ          599 065     
QSO: 14019 CW 2022-05-21 1816 RK3P          599 091    UA7G          599 038     
QSO: 14019 CW 2022-05-21 1816 RK3P          599 092    RD8D          599 150     
QSO: 14019 CW 2022-05-21 1819 RK3P          599 093    YO3JW         599 076     
QSO: 14019 CW 2022-05-21 1819 RK3P          599 094    YL3FW         599 062     
QSO: 14019 CW 2022-05-21 1821 RK3P          599 095    SN1T          599 297     
QSO: 14019 CW 2022-05-21 1821 RK3P          599 096    YT5YTT        599 067     
QSO: 14019 CW 2022-05-21 1822 RK3P          599 097    HA2ZB         599 025     
QSO: 14019 CW 2022-05-21 1823 RK3P          599 098    G1SCT         599 059     
QSO: 14006 CW 2022-05-21 1824 RK3P          599 099    OY1CT         599 408     
QSO: 14008 CW 2022-05-21 1825 RK3P          599 100    EA1EK         599 S       
QSO: 14012 CW 2022-05-21 1826 RK3P          599 101    OM3CW         599 108     
QSO: 14013 CW 2022-05-21 1831 RK3P          599 102    ED3T          599 B       
QSO: 14016 CW 2022-05-21 1832 RK3P          599 103    EA4DWJ        599 BA      
QSO: 14028 CW 2022-05-21 1834 RK3P          599 104    EA5JAB        599 A       
QSO:  7001 CW 2022-05-21 1840 RK3P          599 105    EF0F/8        599 SMR     
QSO:  7026 CW 2022-05-21 1843 RK3P          599 106    EA3AKA        599 T       
QSO:  7025 CW 2022-05-21 1844 RK3P          599 107    EA1X          599 C       
QSO:  7008 CW 2022-05-21 1845 RK3P          599 108    EA1EVA        599 O       
QSO:  7007 CW 2022-05-21 1845 RK3P          599 109    EA3KE         599 T       
QSO:  7003 CW 2022-05-21 1846 RK3P          599 110    EC2DX         599 NA      
QSO:  7005 CW 2022-05-21 1847 RK3P          599 111    EA3X          599 B       
QSO:  7009 CW 2022-05-21 1848 RK3P          599 112    HG8X          599 227     
QSO:  7011 CW 2022-05-21 1850 RK3P          599 113    EW8OM         599 093     
QSO:  7011 CW 2022-05-21 1852 RK3P          599 114    YP5A          599 071     
QSO:  7011 CW 2022-05-21 1855 RK3P          599 115    9M2A          599 009     
QSO:  7011 CW 2022-05-21 1855 RK3P          599 116    OK4RQ         599 306     
QSO:  7011 CW 2022-05-21 1855 RK3P          599 117    DL1DTL        599 242     
QSO:  7011 CW 2022-05-21 1857 RK3P          599 118    SP6EIY        599 073     
QSO:  7011 CW 2022-05-21 1857 RK3P          599 119    PA0CT         599 069     
QSO:  7011 CW 2022-05-21 1859 RK3P          599 120    RV3DBK        599 028     
QSO:  7011 CW 2022-05-21 1901 RK3P          599 121    DM3ZM         599 129     
QSO:  7011 CW 2022-05-21 1901 RK3P          599 122    R7MM          599 243     
QSO:  7011 CW 2022-05-21 1902 RK3P          599 123    DK8NT         599 263     
QSO:  7011 CW 2022-05-21 1904 RK3P          599 124    LZ2CH         599 144     
QSO:  7011 CW 2022-05-21 1906 RK3P          599 125    RL3T          599 135     
QSO:  7011 CW 2022-05-21 1907 RK3P          599 126    HA0GK         599 106     
QSO:  7011 CW 2022-05-21 1908 RK3P          599 127    UA6HFI        599 011     
QSO:  7011 CW 2022-05-21 1909 RK3P          599 128    R1QE          599 114     
QSO:  7011 CW 2022-05-21 1910 RK3P          599 129    PA2A          599 043     
QSO:  7011 CW 2022-05-21 1911 RK3P          599 130    UN9L          599 L17     
QSO:  7019 CW 2022-05-21 1923 RK3P          599 131    EA1EK         599 S       
QSO:  7024 CW 2022-05-21 1924 RK3P          599 132    ED4T          599 TO      
QSO:  7031 CW 2022-05-21 1926 RK3P          599 133    EA1DAV        599 C       
QSO:  7028 CW 2022-05-21 1927 RK3P          599 134    YT1A          599 215     
QSO:  7026 CW 2022-05-21 1928 RK3P          599 135    OH1F          599 376     
QSO:  7022 CW 2022-05-21 1929 RK3P          599 136    ED1R          599 AV      
QSO:  7019 CW 2022-05-21 1930 RK3P          599 137    JA6GCE        599 072     
QSO:  7012 CW 2022-05-21 1932 RK3P          599 138    Z39A          599 010     
QSO:  7008 CW 2022-05-21 1934 RK3P          599 139    DJ0YI         599 177     
QSO:  7009 CW 2022-05-21 1935 RK3P          599 140    ZA1EM         599 163     
QSO:  7016 CW 2022-05-21 1936 RK3P          599 141    SC7DX         599 235     
QSO:  7023 CW 2022-05-21 1941 RK3P          599 142    R3VL          599 192     
QSO:  7023 CW 2022-05-21 1942 RK3P          599 143    R2AA          599 210     
QSO:  7023 CW 2022-05-21 1943 RK3P          599 144    PA2TA         599 192     
QSO:  7023 CW 2022-05-21 1944 RK3P          599 145    SQ1DNJ        599 157     
QSO:  7023 CW 2022-05-21 1945 RK3P          599 146    YU1YV         599 260     
QSO:  7023 CW 2022-05-21 1947 RK3P          599 147    ON5WL         599 048     
QSO:  7023 CW 2022-05-21 1948 RK3P          599 148    DK1TW         599 159     
QSO:  7023 CW 2022-05-21 1950 RK3P          599 149    S57T          599 015     
QSO:  7023 CW 2022-05-21 1950 RK3P          599 150    9A3B          599 336     
QSO:  7023 CW 2022-05-21 1951 RK3P          599 151    OK6OK         599 163     
QSO:  7023 CW 2022-05-21 1951 RK3P          599 152    DJ3XD         599 096     
QSO:  7023 CW 2022-05-21 1952 RK3P          599 153    S52W          599 148     
QSO:  7023 CW 2022-05-21 1952 RK3P          599 154    S51ZJ         599 276     
QSO:  7023 CW 2022-05-21 1954 RK3P          599 155    DL8QS         599 082     
QSO:  7023 CW 2022-05-21 1955 RK3P          599 156    YU1RA         599 074     
QSO:  7025 CW 2022-05-21 2022 RK3P          599 157    EA5IFY        599 CS      
QSO:  7016 CW 2022-05-21 2025 RK3P          599 158    SV1BJW        599 355     
QSO:  7025 CW 2022-05-21 2030 RK3P          599 159    OK1DVA        599 096     
QSO:  7025 CW 2022-05-21 2031 RK3P          599 160    YO3JW         599 085     
QSO:  7025 CW 2022-05-21 2031 RK3P          599 161    LZ3TL         599 024     
QSO:  7025 CW 2022-05-21 2032 RK3P          599 162    HB9BXQ        599 113     
QSO:  7025 CW 2022-05-21 2032 RK3P          599 163    LZ5DI         599 145     
QSO:  7025 CW 2022-05-21 2033 RK3P          599 164    YU1NR         599 114     
QSO:  7025 CW 2022-05-21 2033 RK3P          599 165    R5WW          599 137     
QSO:  3515 CW 2022-05-21 2038 RK3P          599 166    UD2F          599 127     
QSO:  3515 CW 2022-05-21 2038 RK3P          599 167    EW8OM         599 139     
QSO:  3515 CW 2022-05-21 2039 RK3P          599 168    LZ5Y          599 358     
QSO:  3515 CW 2022-05-21 2039 RK3P          599 169    YO4DW         599 434     
QSO:  3515 CW 2022-05-21 2040 RK3P          599 170    LZ1MC         599 101     
QSO:  3515 CW 2022-05-21 2040 RK3P          599 171    DL3KWR        599 109     
QSO:  3515 CW 2022-05-21 2041 RK3P          599 172    YO3JW         599 097     
QSO:  3515 CW 2022-05-21 2041 RK3P          599 173    HG8X          599 311     
QSO:  3515 CW 2022-05-21 2042 RK3P          599 174    RT2X          599 066     
QSO:  3515 CW 2022-05-21 2044 RK3P          599 175    S53F          599 260     
QSO:  3515 CW 2022-05-21 2046 RK3P          599 176    PA0MIR        599 075     
QSO:  3515 CW 2022-05-21 2049 RK3P          599 177    DL3DRN        599 125     
QSO:  3515 CW 2022-05-21 2050 RK3P          599 178    9A3B          599 382     
QSO:  3515 CW 2022-05-21 2050 RK3P          599 179    YO4AR         599 270     
QSO:  3515 CW 2022-05-21 2051 RK3P          599 180    RW3AI         599 092     
QSO:  3515 CW 2022-05-21 2053 RK3P          599 181    OH5TS         599 078     
QSO:  3515 CW 2022-05-21 2054 RK3P          599 182    S51ZJ         599 316     
QSO:  3514 CW 2022-05-21 2057 RK3P          599 183    YU1ED         599 036     
QSO:  3515 CW 2022-05-21 2057 RK3P          599 184    E77EA         599 384     
QSO:  3519 CW 2022-05-21 2058 RK3P          599 185    SQ7U          599 040     
QSO:  1825 CW 2022-05-21 2100 RK3P          599 186    RO5X          599 013     
QSO:  1833 CW 2022-05-21 2102 RK3P          599 187    OH5TS         599 083     
QSO:  1833 CW 2022-05-21 2104 RK3P          599 188    9A3B          599 393     
QSO: 14006 CW 2022-05-22 0615 RK3P          599 189    EA1EYL        599 SO      
QSO: 14004 CW 2022-05-22 0616 RK3P          599 190    EA6SX         599 IB      
QSO: 14008 CW 2022-05-22 0616 RK3P          599 191    EA5IFY        599 CS      
QSO: 14010 CW 2022-05-22 0617 RK3P          599 192    5B4AQC        599 103     
QSO: 14011 CW 2022-05-22 0617 RK3P          599 193    HB9RB         599 073     
QSO: 14012 CW 2022-05-22 0618 RK3P          599 194    TA3DJ         599 119     
QSO: 14013 CW 2022-05-22 0620 RK3P          599 195    EA7JW         599 CA      
QSO: 14014 CW 2022-05-22 0620 RK3P          599 196    EA2KV         599 Z       
QSO: 14017 CW 2022-05-22 0621 RK3P          599 197    EA7A          599 SE      
QSO: 14022 CW 2022-05-22 0622 RK3P          599 198    LY5O          599 085     
QSO: 14023 CW 2022-05-22 0622 RK3P          599 199    RQ9O          599 014     
QSO: 14019 CW 2022-05-22 0623 RK3P          599 200    EA3BV         599 O       
QSO: 14013 CW 2022-05-22 0631 RK3P          599 201    IT9IVU        599 125     
QSO: 14005 CW 2022-05-22 0632 RK3P          599 202    MM2T          599 340     
QSO: 14008 CW 2022-05-22 0633 RK3P          599 203    K0ZR          599 316     
QSO: 14004 CW 2022-05-22 0634 RK3P          599 204    W4PM          599 158     
QSO: 14008 CW 2022-05-22 0635 RK3P          599 205    K3UL          599 422     
QSO: 21015 CW 2022-05-22 0637 RK3P          599 206    RA7E          599 126     
QSO: 21018 CW 2022-05-22 0637 RK3P          599 207    UF0B          599 126     
QSO: 21020 CW 2022-05-22 0638 RK3P          599 208    YQ6A          599 667     
QSO: 21022 CW 2022-05-22 0638 RK3P          599 209    UA9BA         599 100     
QSO: 21030 CW 2022-05-22 0639 RK3P          599 210    HA7RY         599 610     
QSO: 21029 CW 2022-05-22 0640 RK3P          599 211    PA3AAV        599 331     
QSO: 21019 CW 2022-05-22 0642 RK3P          599 212    RZ9L          599 053     
QSO: 21019 CW 2022-05-22 0642 RK3P          599 213    YO7CW         599 059     
QSO: 21017 CW 2022-05-22 0643 RK3P          599 214    OM5CM         599 198     
QSO: 21008 CW 2022-05-22 0649 RK3P          599 215    CR5O          599 709     
QSO: 21013 CW 2022-05-22 0650 RK3P          599 216    H25A          599 226     
QSO: 28022 CW 2022-05-22 0652 RK3P          599 217    S51DX         599 147     
QSO: 28015 CW 2022-05-22 0653 RK3P          599 218    9A1CCS        599 121     
QSO: 21030 CW 2022-05-22 0654 RK3P          599 219    EA5O          599 V       
QSO: 21024 CW 2022-05-22 0657 RK3P          599 220    SP2R          599 771     
QSO: 21027 CW 2022-05-22 0658 RK3P          599 221    RQ9O          599 043     
QSO: 21034 CW 2022-05-22 0659 RK3P          599 222    OK1DVA        599 147     
QSO: 21034 CW 2022-05-22 0700 RK3P          599 223    LZ5DI         599 305     
QSO: 21034 CW 2022-05-22 0701 RK3P          599 224    OK4RQ         599 655     
QSO: 21034 CW 2022-05-22 0701 RK3P          599 225    RA4Y          599 179     
QSO: 21034 CW 2022-05-22 0702 RK3P          599 226    LZ8R          599 224     
QSO: 21018 CW 2022-05-22 0714 RK3P          599 227    F5OZC         599 268     
QSO: 21003 CW 2022-05-22 0715 RK3P          599 228    EA6SX         599 IB      
QSO: 21028 CW 2022-05-22 0717 RK3P          599 229    DK5DQ         599 094     
QSO: 28020 CW 2022-05-22 0718 RK3P          599 230    YQ6A          599 697     
QSO: 28019 CW 2022-05-22 0719 RK3P          599 231    OM2VL         599 1268    
QSO: 28020 CW 2022-05-22 0721 RK3P          599 232    UA6AK         599 044     
QSO: 28021 CW 2022-05-22 0722 RK3P          599 233    RZ9L          599 098     
QSO: 28035 CW 2022-05-22 0723 RK3P          599 234    YO8DOH        599 367     
QSO: 21009 CW 2022-05-22 0727 RK3P          599 235    EA5WA         599 V       
QSO: 21015 CW 2022-05-22 0728 RK3P          599 236    IK3UNA        599 322     
QSO: 21018 CW 2022-05-22 0728 RK3P          599 237    SV4FFL        599 113     
QSO: 21007 CW 2022-05-22 0731 RK3P          599 238    OM2VL         599 1283    
QSO: 21026 CW 2022-05-22 0734 RK3P          599 239    9A7T          599 117     
QSO: 21041 CW 2022-05-22 0735 RK3P          599 240    LZ1QZ         599 071     
QSO: 21028 CW 2022-05-22 0743 RK3P          599 241    IK1RGK        599 193     
QSO: 21012 CW 2022-05-22 0745 RK3P          599 242    NP4Z          599 048     
QSO: 21019 CW 2022-05-22 0747 RK3P          599 243    S53F          599 395     
QSO: 21024 CW 2022-05-22 0748 RK3P          599 244    EA6BF         599 IB      
QSO: 21020 CW 2022-05-22 0748 RK3P          599 245    EA7HAB        599 GR      
QSO: 21032 CW 2022-05-22 0749 RK3P          599 246    LZ6E          599 852     
QSO: 21029 CW 2022-05-22 0752 RK3P          599 247    HB9CVQ        599 495     
QSO: 21040 CW 2022-05-22 0758 RK3P          599 248    IZ8JFL        599 475     
QSO: 21027 CW 2022-05-22 0800 RK3P          599 249    EA8QP         599 TF      
QSO: 21024 CW 2022-05-22 0801 RK3P          599 250    IK0YVV        599 046     
QSO: 21022 CW 2022-05-22 0802 RK3P          599 251    DL5YM         599 222     
QSO: 21021 CW 2022-05-22 0802 RK3P          599 252    IK4DCX        599 326     
QSO: 21018 CW 2022-05-22 0804 RK3P          599 253    4Z4DX         599 077     
QSO: 21015 CW 2022-05-22 0805 RK3P          599 254    EA4EM         599 TO      
QSO: 21015 CW 2022-05-22 0815 RK3P          599 255    EA7EU         599 J       
QSO: 21013 CW 2022-05-22 0816 RK3P          599 256    M4T           599 638     
QSO: 21018 CW 2022-05-22 0818 RK3P          599 257    EA5JX         599 A       
QSO: 21035 CW 2022-05-22 0823 RK3P          599 258    EA6ZS         599 IB      
QSO: 21022 CW 2022-05-22 0831 RK3P          599 259    CT9ABN        599 420     
QSO: 21019 CW 2022-05-22 0832 RK3P          599 260    EB7A          599 CO      
QSO: 21017 CW 2022-05-22 0835 RK3P          599 261    RX9CC         599 134     
QSO: 21030 CW 2022-05-22 0944 RK3P          599 262    DL6KVA        599 395     
QSO: 21038 CW 2022-05-22 0945 RK3P          599 263    ED3T          599 B       
QSO: 21024 CW 2022-05-22 0947 RK3P          599 264    LZ5R          599 1961    
QSO: 14004 CW 2022-05-22 0954 RK3P          599 265    EA3KE         599 T       
QSO: 14007 CW 2022-05-22 0955 RK3P          599 266    EA3OH         599 AV      
QSO: 14010 CW 2022-05-22 0956 RK3P          599 267    E77EA         599 724     
QSO: 14015 CW 2022-05-22 0956 RK3P          599 268    EA1G          599 O       
QSO: 14028 CW 2022-05-22 0959 RK3P          599 269    R1ZY          599 063     
QSO: 14034 CW 2022-05-22 1000 RK3P          599 270    SN6A          599 353     
QSO: 14037 CW 2022-05-22 1001 RK3P          599 271    SP7CF         599 430     
QSO: 14040 CW 2022-05-22 1002 RK3P          599 272    OZ7BQ         599 033     
QSO: 14043 CW 2022-05-22 1004 RK3P          599 273    IK7RVY        599 327     
QSO: 14043 CW 2022-05-22 1004 RK3P          599 274    9A5X          599 948     
QSO: 14043 CW 2022-05-22 1004 RK3P          599 275    9A7Z          599 973     
QSO: 14043 CW 2022-05-22 1005 RK3P          599 276    DM3ZM         599 307     
QSO: 14043 CW 2022-05-22 1005 RK3P          599 277    DJ7UC         599 130     
QSO: 14043 CW 2022-05-22 1006 RK3P          599 278    DK7OG         599 059     
QSO: 14043 CW 2022-05-22 1006 RK3P          599 279    YO4DW         599 719     
QSO: 14043 CW 2022-05-22 1006 RK3P          599 280    DL4XU         599 222     
QSO: 14043 CW 2022-05-22 1007 RK3P          599 281    DK1TW         599 521     
QSO: 14043 CW 2022-05-22 1008 RK3P          599 282    PE2K          599 198     
QSO: 14043 CW 2022-05-22 1009 RK3P          599 283    YU1YV         599 447     
QSO: 14043 CW 2022-05-22 1009 RK3P          599 284    DJ7PRG        599 255     
QSO: 14043 CW 2022-05-22 1009 RK3P          599 285    SP2R          599 902     
QSO: 14043 CW 2022-05-22 1010 RK3P          599 286    R9CD          599 048     
QSO: 14043 CW 2022-05-22 1011 RK3P          599 287    HG8X          599 477     
QSO: 14043 CW 2022-05-22 1012 RK3P          599 288    DF1XC         599 119     
QSO: 14043 CW 2022-05-22 1014 RK3P          599 289    UI8C          599 053     
QSO: 14043 CW 2022-05-22 1015 RK3P          599 290    PC5D          599 124     
QSO: 14043 CW 2022-05-22 1015 RK3P          599 291    HG6C          599 181     
QSO: 14043 CW 2022-05-22 1016 RK3P          599 292    R9XS          599 149     
QSO: 14043 CW 2022-05-22 1017 RK3P          599 293    PA3DTR        599 084     
QSO: 14043 CW 2022-05-22 1018 RK3P          599 294    LZ1VKD        599 344     
QSO: 14043 CW 2022-05-22 1019 RK3P          599 295    DF2WZ         599 107     
QSO: 14043 CW 2022-05-22 1019 RK3P          599 296    PG6F          599 156     
QSO: 14043 CW 2022-05-22 1021 RK3P          599 297    IS0LYN        599 095     
QSO: 14043 CW 2022-05-22 1022 RK3P          599 298    YQ6A          599 847     
QSO: 14043 CW 2022-05-22 1022 RK3P          599 299    OK1FMJ        599 203     
QSO: 14043 CW 2022-05-22 1023 RK3P          599 300    DL4ME         599 295     
QSO: 14043 CW 2022-05-22 1023 RK3P          599 301    HA8AT         599 064     
QSO: 14043 CW 2022-05-22 1025 RK3P          599 302    HG3C          599 285     
QSO: 14043 CW 2022-05-22 1025 RK3P          599 303    DL1EMA        599 044     
QSO: 14043 CW 2022-05-22 1026 RK3P          599 304    E7/Z35M       599 067     
QSO: 14043 CW 2022-05-22 1028 RK3P          599 305    PG2AA         599 214     
QSO: 14043 CW 2022-05-22 1028 RK3P          599 306    PC5Q          599 094     
QSO: 14043 CW 2022-05-22 1030 RK3P          599 307    GS8VL         599 018     
QSO: 14043 CW 2022-05-22 1030 RK3P          599 308    RA6L          599 073     
QSO: 14043 CW 2022-05-22 1030 RK3P          599 309    YO6ZS         599 127     
QSO: 14043 CW 2022-05-22 1032 RK3P          599 310    RN6CH         599 097     
QSO: 14043 CW 2022-05-22 1033 RK3P          599 311    DL8QS         599 143     
QSO: 14043 CW 2022-05-22 1033 RK3P          599 312    HA5BA         599 088     
QSO: 14011 CW 2022-05-22 1111 RK3P          599 313    EA4Z          599 M       
QSO: 14011 CW 2022-05-22 1111 RK3P          599 314    K3ZO          599 181     
QSO: 14011 CW 2022-05-22 1113 RK3P          599 315    SN4D          599 121     
QSO: 14011 CW 2022-05-22 1116 RK3P          599 316    SP8IOV        599 085     
QSO: 14011 CW 2022-05-22 1117 RK3P          599 317    YU5T          599 565     
QSO: 14011 CW 2022-05-22 1117 RK3P          599 318    EA7LM         599 H       
QSO: 14011 CW 2022-05-22 1118 RK3P          599 319    OK6OK         599 381     
QSO: 14011 CW 2022-05-22 1121 RK3P          599 320    DL1NKS        599 362     
QSO: 14011 CW 2022-05-22 1121 RK3P          599 321    EW8OM         599 351     
QSO: 14011 CW 2022-05-22 1122 RK3P          599 322    OK3X          599 141     
