START-OF-LOG: 3.0
CALLSIGN: F8KGH
CLUB:
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 2110635
OPERATORS: F8KGH
NAME: Radio Club du Val d'issole
CREATED-BY: N1MM Logger V10.9.7
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
QSO:  3500 RY 2010-09-25 0435 F8KGH         599 14 DX  IK4MGP        599 15 DX  0
QSO:  7000 RY 2010-09-25 0443 F8KGH         599 14 DX  YL9T          599 15 DX  0
QSO:  7000 RY 2010-09-25 0447 F8KGH         599 14 DX  5N7M          599 35 DX  0
QSO:  7000 RY 2010-09-25 0448 F8KGH         599 14 DX  AO7H          599 14 DX  0
QSO:  7000 RY 2010-09-25 0451 F8KGH         599 14 DX  UV5U          599 16 DX  0
QSO:  7000 RY 2010-09-25 0454 F8KGH         599 14 DX  W1BV          599 05 CT  0
QSO:  7000 RY 2010-09-25 0456 F8KGH         599 14 DX  CO3CJ         599 08 DX  0
QSO:  7000 RY 2010-09-25 0500 F8KGH         599 14 DX  K5WA          599 04 TX  0
QSO:  7000 RY 2010-09-25 0502 F8KGH         599 14 DX  KA4RRU        599 05 VA  0
QSO:  7000 RY 2010-09-25 0504 F8KGH         599 14 DX  W3FV          599 05 PA  0
QSO:  7000 RY 2010-09-25 0506 F8KGH         599 14 DX  UT6IS         599 16 DX  0
QSO:  7000 RY 2010-09-25 0507 F8KGH         599 14 DX  IT9BLB        599 15 DX  0
QSO:  7000 RY 2010-09-25 0510 F8KGH         599 14 DX  OM7OM         599 15 DX  0
QSO:  7000 RY 2010-09-25 0511 F8KGH         599 14 DX  DL1TRK        599 14 DX  0
QSO:  7000 RY 2010-09-25 0511 F8KGH         599 14 DX  OK1VRF        599 15 DX  0
QSO:  7000 RY 2010-09-25 0512 F8KGH         599 14 DX  K3WI          599 05 MD  0
QSO:  7000 RY 2010-09-25 0513 F8KGH         599 14 DX  DG9MDM        599 14 DX  0
