START-OF-LOG: 3.0
CALLSIGN: SM6AHU
CLUB: sk6lk
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 58464
OPERATORS: SM6AHU
SOAPBOX: RIG YAESU FT1000MP 100 W ANTENNA 3EL YAGI AND DIPOLE 2X20 M
NAME: Sven Persson
CREATED-BY: N1MM Logger V10.5.0
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  7037 RY 2010-09-25 0201 SM6AHU        599 14 DX  R9DX          599 17 DX
QSO:  7033 RY 2010-09-25 0210 SM6AHU        599 14 DX  UZ2M          599 16 DX
QSO:  7039 RY 2010-09-25 0216 SM6AHU        599 14 DX  IK4MGP        599 15 DX
QSO:  7044 RY 2010-09-25 0227 SM6AHU        599 14 DX  UR0HQ         599 16 DX
QSO:  7046 RY 2010-09-25 0230 SM6AHU        599 14 DX  YT2PFR        599 15 DX
QSO:  7054 RY 2010-09-25 0254 SM6AHU        599 14 DX  US7IID        599 16 DX
QSO:  7054 RY 2010-09-25 0255 SM6AHU        599 14 DX  RG3K          599 16 DX
QSO:  7056 RY 2010-09-25 0300 SM6AHU        599 14 DX  RW6CR         599 16 DX
QSO:  7053 RY 2010-09-25 0304 SM6AHU        599 14 DX  HA9PP         599 15 DX
QSO:  7043 RY 2010-09-25 0311 SM6AHU        599 14 DX  F5OAM         599 14 DX
QSO:  7042 RY 2010-09-25 0312 SM6AHU        599 14 DX  T70A          599 15 DX
QSO:  7046 RY 2010-09-25 0318 SM6AHU        599 14 DX  UT5EPP        599 16 DX
QSO:  7046 RY 2010-09-25 0343 SM6AHU        599 14 DX  RK3DXW        599 16 DX
QSO:  7047 RY 2010-09-25 0523 SM6AHU        599 14 DX  HB9BJJ        599 14 DX
QSO:  7051 RY 2010-09-25 0537 SM6AHU        599 14 DX  OH6R          599 15 DX
QSO:  7056 RY 2010-09-25 0543 SM6AHU        599 14 DX  OE9R          599 15 DX
QSO:  7059 RY 2010-09-25 0548 SM6AHU        599 14 DX  E70T          599 15 DX
QSO:  7062 RY 2010-09-25 0553 SM6AHU        599 14 DX  DQ4W          599 14 DX
QSO:  7036 RY 2010-09-25 0556 SM6AHU        599 14 DX  OK2UHP        599 15 DX
QSO:  7037 RY 2010-09-25 0601 SM6AHU        599 14 DX  HA8BE         599 15 DX
QSO: 14096 RY 2010-09-25 0713 SM6AHU        599 14 DX  UR5IFX        599 16 DX
QSO: 14098 RY 2010-09-25 0723 SM6AHU        599 14 DX  EO3Q          599 16 DX
QSO: 14099 RY 2010-09-25 0725 SM6AHU        599 14 DX  IZ7KHR        599 15 DX
QSO: 14100 RY 2010-09-25 0728 SM6AHU        599 14 DX  IZ5ILK        599 15 DX
QSO: 14107 RY 2010-09-25 0730 SM6AHU        599 14 DX  RK4WWQ        599 16 DX
QSO: 14080 RY 2010-09-25 0741 SM6AHU        599 14 DX  9A5D          599 15 DX
QSO: 14082 RY 2010-09-25 0801 SM6AHU        599 14 DX  F1AEY         599 14 DX
QSO: 14083 RY 2010-09-25 0806 SM6AHU        599 14 DX  YT7W          599 14 DX
QSO: 14089 RY 2010-09-25 0813 SM6AHU        599 14 DX  SV2GJV        599 20 DX
QSO: 14092 RY 2010-09-25 0817 SM6AHU        599 14 DX  UW1M          599 16 DX
QSO: 14097 RY 2010-09-25 0819 SM6AHU        599 14 DX  E74KC         599 15 DX
QSO: 14103 RY 2010-09-25 0823 SM6AHU        599 14 DX  UT6IS         599 16 DX
QSO: 14105 RY 2010-09-25 0937 SM6AHU        599 14 DX  CT1GPQ        599 14 DX
QSO: 14106 RY 2010-09-25 0938 SM6AHU        599 14 DX  IQ1RY         599 15 DX
QSO: 14107 RY 2010-09-25 0939 SM6AHU        599 14 DX  IC8TEM        599 15 DX
QSO: 14075 RY 2010-09-25 0941 SM6AHU        599 14 DX  GW0TKX        599 14 DX
QSO: 14076 RY 2010-09-25 0943 SM6AHU        599 14 DX  CR3A          599 33 DX
QSO: 14077 RY 2010-09-25 0946 SM6AHU        599 14 DX  UR0HQ         599 16 DX
QSO: 14080 RY 2010-09-25 0951 SM6AHU        599 14 DX  TF3PPN        599 40 DX
QSO: 14081 RY 2010-09-25 0956 SM6AHU        599 14 DX  IK4QJF        599 15 DX
QSO: 14083 RY 2010-09-25 1001 SM6AHU        599 14 DX  T70A          599 15 DX
QSO: 14085 RY 2010-09-25 1004 SM6AHU        599 14 DX  Z37M          599 15 DX
QSO: 14088 RY 2010-09-25 1006 SM6AHU        599 14 DX  M0WLF         599 14 DX
QSO: 14089 RY 2010-09-25 1154 SM6AHU        599 14 DX  IZ6TSA        599 15 DX
QSO: 14092 RY 2010-09-25 1206 SM6AHU        599 14 DX  JW5X          599 40 DX
QSO: 14095 RY 2010-09-25 1208 SM6AHU        599 14 DX  PD1DX         599 14 DX
QSO: 14099 RY 2010-09-25 1210 SM6AHU        599 14 DX  RA9JB         599 17 DX
QSO: 14103 RY 2010-09-25 1216 SM6AHU        599 14 DX  UW5U          599 16 DX
QSO: 21082 RY 2010-09-25 1230 SM6AHU        599 14 DX  LP2F          599 13 DX
QSO: 21084 RY 2010-09-25 1235 SM6AHU        599 14 DX  EA5DKU        599 14 DX
QSO: 21085 RY 2010-09-25 1236 SM6AHU        599 14 DX  N4BP          599 05 FL
QSO: 21086 RY 2010-09-25 1237 SM6AHU        599 14 DX  UA3PAB        599 16 DX
QSO: 21090 RY 2010-09-25 1239 SM6AHU        599 14 DX  RG3K          599 16 DX
QSO: 21073 RY 2010-09-25 1253 SM6AHU        599 14 DX  EB1LA         599 14 DX
QSO: 21074 RY 2010-09-25 1257 SM6AHU        599 14 DX  ES9C          599 15 DX
QSO: 21076 RY 2010-09-25 1259 SM6AHU        599 14 DX  AY8A          599 13 DX
QSO: 21081 RY 2010-09-25 1305 SM6AHU        599 14 DX  LU5FF         599 13 DX
QSO: 21086 RY 2010-09-25 1313 SM6AHU        599 14 DX  LU4DX         599 13 DX
QSO: 21087 RY 2010-09-25 1313 SM6AHU        599 14 DX  F8KGH         599 14 DX
QSO: 21090 RY 2010-09-25 1315 SM6AHU        599 14 DX  5B/UT0U       599 20 DX
QSO: 21091 RY 2010-09-25 1316 SM6AHU        599 14 DX  EF8M          599 33 DX
QSO: 21093 RY 2010-09-25 1317 SM6AHU        599 14 DX  PY2SHF        599 11 DX
QSO: 21095 RY 2010-09-25 1320 SM6AHU        599 14 DX  EA1DR         599 14 DX
QSO: 21106 RY 2010-09-25 1335 SM6AHU        599 14 DX  PY2DN         599 11 DX
QSO: 14103 RY 2010-09-25 1355 SM6AHU        599 14 DX  RW6CR         599 16 DX
QSO: 14107 RY 2010-09-25 1404 SM6AHU        599 14 DX  TM3T          599 14 DX
QSO: 14077 RY 2010-09-25 1407 SM6AHU        599 14 DX  F5JY          599 14 DX
QSO: 14078 RY 2010-09-25 1409 SM6AHU        599 14 DX  K1FWE         599 05 NH
QSO: 14090 RY 2010-09-25 1537 SM6AHU        599 14 DX  CT1BXE        599 14 DX
QSO: 14092 RY 2010-09-25 1539 SM6AHU        599 14 DX  OE9R          599 15 DX
QSO: 14093 RY 2010-09-25 1540 SM6AHU        599 14 DX  IT9BLB        599 15 DX
QSO: 14093 RY 2010-09-25 1541 SM6AHU        599 14 DX  ER5LL         599 16 DX
QSO: 14094 RY 2010-09-25 1545 SM6AHU        599 14 DX  UR7GO         599 16 DX
QSO: 14096 RY 2010-09-25 1548 SM6AHU        599 14 DX  DU1BP         599 27 DX
QSO: 14098 RY 2010-09-25 1549 SM6AHU        599 14 DX  IK4MGP        599 15 DX
QSO: 14100 RY 2010-09-25 1551 SM6AHU        599 14 DX  UZ2M          599 16 DX
QSO: 14101 RY 2010-09-25 1552 SM6AHU        599 14 DX  R7LV          599 17 DX
QSO: 14103 RY 2010-09-25 1554 SM6AHU        599 14 DX  IK3VUU        599 15 DX
QSO: 14106 RY 2010-09-25 1559 SM6AHU        599 14 DX  W1UL          599 05 MA
QSO: 14074 RY 2010-09-25 1602 SM6AHU        599 14 DX  LZ8E          599 20 DX
QSO: 14075 RY 2010-09-25 1603 SM6AHU        599 14 DX  S58T          599 15 DX
QSO: 14075 RY 2010-09-25 1604 SM6AHU        599 14 DX  EF8M          599 33 DX
QSO: 14086 RY 2010-09-25 1610 SM6AHU        599 14 DX  YU2A          599 15 DX
QSO: 14088 RY 2010-09-25 1611 SM6AHU        599 14 DX  OK8YD         599 15 DX
QSO: 14089 RY 2010-09-25 1612 SM6AHU        599 14 DX  UW8I          599 16 DX
QSO: 14093 RY 2010-09-25 1615 SM6AHU        599 14 DX  EA3DUM        599 14 DX
QSO: 14102 RY 2010-09-25 1622 SM6AHU        599 14 DX  W0YR          599 05 VA
QSO: 14104 RY 2010-09-25 1624 SM6AHU        599 14 DX  IZ4GWE        599 15 DX
QSO: 14107 RY 2010-09-25 1627 SM6AHU        599 14 DX  NC4CS         599 05 NC
QSO: 14109 RY 2010-09-25 1631 SM6AHU        599 14 DX  K4GMH         599 05 VA
QSO: 14110 RY 2010-09-25 1633 SM6AHU        599 14 DX  LX7I          599 14 DX
QSO: 14078 RY 2010-09-25 1637 SM6AHU        599 14 DX  DL9YAJ        599 14 DX
QSO: 14085 RY 2010-09-25 1640 SM6AHU        599 14 DX  F8KGH         599 14 DX
QSO: 14087 RY 2010-09-25 1642 SM6AHU        599 14 DX  SN7Q          599 15 DX
QSO: 14104 RY 2010-09-25 1941 SM6AHU        599 14 DX  EB1LA         599 14 DX
QSO: 14094 RY 2010-09-25 1946 SM6AHU        599 14 DX  PA7LV         599 14 DX
QSO: 14080 RY 2010-09-25 1957 SM6AHU        599 14 DX  EA5DKU        599 14 DX
QSO: 14081 RY 2010-09-25 1959 SM6AHU        599 14 DX  HG7T          599 15 DX
QSO: 14087 RY 2010-09-25 2003 SM6AHU        599 14 DX  IW3SRG        599 15 DX
QSO: 14108 RY 2010-09-25 2014 SM6AHU        599 14 DX  E76C          599 15 DX
QSO: 14081 RY 2010-09-25 2029 SM6AHU        599 14 DX  VE2AXO        599 05 QC
QSO:  7048 RY 2010-09-25 2059 SM6AHU        599 14 DX  GM3W          599 14 DX
QSO:  7049 RY 2010-09-25 2100 SM6AHU        599 14 DX  US5I          599 16 DX
QSO:  7043 RY 2010-09-25 2106 SM6AHU        599 14 DX  MW2I          599 14 DX
QSO:  7043 RY 2010-09-25 2111 SM6AHU        599 14 DX  IZ1PKV        599 15 DX
QSO:  7038 RY 2010-09-25 2115 SM6AHU        599 14 DX  I4IKW         599 15 DX
QSO:  7044 RY 2010-09-25 2125 SM6AHU        599 14 DX  UW5ZM         599 16 DX
QSO:  7047 RY 2010-09-26 0342 SM6AHU        599 14 DX  UA3PAB        599 16 DX
QSO:  7036 RY 2010-09-26 0350 SM6AHU        599 14 DX  LZ9W          599 20 DX
QSO:  7046 RY 2010-09-26 0403 SM6AHU        599 14 DX  EB1LA         599 14 DX
QSO:  7046 RY 2010-09-26 0418 SM6AHU        599 14 DX  CR3A          599 33 DX
QSO:  7052 RY 2010-09-26 0556 SM6AHU        599 14 DX  G5D           599 14 DX
QSO:  7053 RY 2010-09-26 0557 SM6AHU        599 14 DX  PI4COM        599 14 DX
QSO:  7037 RY 2010-09-26 0559 SM6AHU        599 14 DX  OH2RI         599 15 DX
QSO:  7037 RY 2010-09-26 0600 SM6AHU        599 14 DX  PA3S          599 14 DX
QSO:  7038 RY 2010-09-26 0602 SM6AHU        599 14 DX  ES9C          599 15 DX
QSO:  7039 RY 2010-09-26 0603 SM6AHU        599 14 DX  IK0CHU        599 15 DX
QSO:  7043 RY 2010-09-26 0611 SM6AHU        599 14 DX  OK2SFP        599 15 DX
QSO:  7051 RY 2010-09-26 0613 SM6AHU        599 14 DX  TM0T          599 14 DX
QSO:  7056 RY 2010-09-26 0614 SM6AHU        599 14 DX  OK3R          599 15 DX
QSO:  7057 RY 2010-09-26 0714 SM6AHU        599 14 DX  DK2CF         599 14 DX
QSO:  7056 RY 2010-09-26 0717 SM6AHU        599 14 DX  OK1DO         599 15 DX
QSO:  7053 RY 2010-09-26 0720 SM6AHU        599 14 DX  DL1ZBO        599 14 DX
QSO:  7053 RY 2010-09-26 0721 SM6AHU        599 14 DX  S52X          599 15 DX
QSO:  7052 RY 2010-09-26 0722 SM6AHU        599 14 DX  DD1JN         599 14 DX
QSO:  7047 RY 2010-09-26 0727 SM6AHU        599 14 DX  TF3AM         599 40 DX
QSO:  7044 RY 2010-09-26 0734 SM6AHU        599 14 DX  RX3F          599 16 DX
QSO:  7043 RY 2010-09-26 0735 SM6AHU        599 14 DX  SP3VSE        599 15 DX
QSO:  7043 RY 2010-09-26 0743 SM6AHU        599 14 DX  G3VAO         599 14 DX
QSO:  7045 RY 2010-09-26 0745 SM6AHU        599 14 DX  Z37M          599 15 DX
QSO:  7046 RY 2010-09-26 0748 SM6AHU        599 14 DX  OK1DBE        599 15 DX
QSO:  7047 RY 2010-09-26 0752 SM6AHU        599 14 DX  LX7I          599 14 DX
QSO:  7049 RY 2010-09-26 0755 SM6AHU        599 14 DX  PA1NL         599 14 DX
QSO:  7051 RY 2010-09-26 0757 SM6AHU        599 14 DX  IZ0KBR        599 15 DX
QSO:  7053 RY 2010-09-26 0806 SM6AHU        599 14 DX  DH6BH         599 14 DX
QSO:  7055 RY 2010-09-26 0809 SM6AHU        599 14 DX  DL4PY         599 14 DX
QSO:  7056 RY 2010-09-26 0811 SM6AHU        599 14 DX  S57OWA        599 15 DX
QSO:  7060 RY 2010-09-26 0819 SM6AHU        599 14 DX  IK2DZN        599 15 DX
QSO:  7037 RY 2010-09-26 0820 SM6AHU        599 14 DX  SP1CQZ        599 15 DX
QSO:  7042 RY 2010-09-26 0826 SM6AHU        599 14 DX  PA0VHA        599 14 DX
QSO:  7043 RY 2010-09-26 0827 SM6AHU        599 14 DX  HA5UK         599 15 DX
QSO: 21090 RY 2010-09-26 0911 SM6AHU        599 14 DX  RA9JP         599 17 DX
QSO: 14076 RY 2010-09-26 0954 SM6AHU        599 14 DX  UN5C          599 17 DX
QSO: 14081 RY 2010-09-26 0956 SM6AHU        599 14 DX  UW3E          599 16 DX
QSO: 14082 RY 2010-09-26 0957 SM6AHU        599 14 DX  TF3AM         599 40 DX
QSO: 14083 RY 2010-09-26 0959 SM6AHU        599 14 DX  GW4SKA        599 14 DX
QSO: 14085 RY 2010-09-26 1000 SM6AHU        599 14 DX  F4FFZ         599 14 DX
QSO: 14085 RY 2010-09-26 1003 SM6AHU        599 14 DX  LY9Y          599 15 DX
QSO: 14088 RY 2010-09-26 1007 SM6AHU        599 14 DX  UA4HOX        599 16 DX
QSO: 14100 RY 2010-09-26 1012 SM6AHU        599 14 DX  AO7H          599 14 DX
QSO: 14100 RY 2010-09-26 1111 SM6AHU        599 14 DX  IK2DKX        599 15 DX
QSO: 14102 RY 2010-09-26 1112 SM6AHU        599 14 DX  RK3AWL        599 16 DX
QSO: 14104 RY 2010-09-26 1113 SM6AHU        599 14 DX  MW2I          599 14 DX
QSO: 14105 RY 2010-09-26 1114 SM6AHU        599 14 DX  KK9A          599 05 NC
