START-OF-LOG: 2.0
CALLSIGN: RA9SN
CLAIMED-SCORE: 23407
CONTEST: CQ-WW-RTTY
CREATED-BY: MixW 2.19
NAME: Victor Sorokin
OPERATORS: RA9SN
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-STATION: FIXED
QSO:  3601 RY 2010-09-25 0038 RA9SN         599 16 DX  LZ9R          599    DX  0
QSO:  3601 RY 2010-09-25 0038 RA9SN         599 16 DX  LZ9R          599 20 DX  0
QSO:  3600 RY 2010-09-25 0043 RA9SN         599 16 DX  UW5U          599 16 DX  0
QSO:  3598 RY 2010-09-25 0046 RA9SN         599 16 DX  DL9YAJ        599 14 DX  0
QSO:  3598 RY 2010-09-25 0049 RA9SN         599 16 DX  UX1UX         599 16 DX  0
QSO:  3598 RY 2010-09-25 0050 RA9SN         599 16 DX  UR8MH         599 16 DX  0
QSO:  3598 RY 2010-09-25 0051 RA9SN         599 16 DX  RA9A          599 17 DX  0
QSO:  3598 RY 2010-09-25 0054 RA9SN         599 16 DX  UR7GO         599 16 DX  0
QSO:  3594 RY 2010-09-25 0101 RA9SN         599 16 DX  DQ4W          599 14 DX  0
QSO:  3594 RY 2010-09-25 0102 RA9SN         599 16 DX  R9DX          599 17 DX  0
QSO:  3592 RY 2010-09-25 0125 RA9SN         599 16 DX  LY5E          599 15 DX  0
QSO:  3591 RY 2010-09-25 0127 RA9SN         599 16 DX  PI4CC         599 14 DX  0
QSO:  3590 RY 2010-09-25 0130 RA9SN         599 16 DX  Z37M          599 15 DX  0
QSO:  3589 RY 2010-09-25 0131 RA9SN         599 16 DX  YL9T          599 15 DX  0
QSO:  3588 RY 2010-09-25 0132 RA9SN         599 16 DX  YO3APJ        599 20 DX  0
QSO:  3586 RY 2010-09-25 0134 RA9SN         599 16 DX  UX2X          599 16 DX  0
QSO:  3585 RY 2010-09-25 0135 RA9SN         599 16 DX  RX4W          599 16 DX  0
QSO:  3585 RY 2010-09-25 0136 RA9SN         599 16 DX  RA4FUN        599 16 DX  0
QSO:  3584 RY 2010-09-25 0138 RA9SN         599 16 DX  RY9C          599 17 DX  0
QSO:  3583 RY 2010-09-25 0139 RA9SN         599 16 DX  HA8BE         599 15 DX  0
QSO:  3579 RY 2010-09-25 0145 RA9SN         599 16 DX  RA3QJ         599 16 DX  0
QSO:  3578 RY 2010-09-25 0146 RA9SN         599 16 DX  RA3XDV        599 16 DX  0
QSO:  3573 RY 2010-09-25 0151 RA9SN         599 16 DX  US0HZ         599 16 DX  0
QSO:  3573 RY 2010-09-25 0153 RA9SN         599 16 DX  RA9AU         599 17 DX  0
QSO:  3573 RY 2010-09-25 0153 RA9SN         599 16 DX  UA4HOX        599 16 DX  0
QSO:  3573 RY 2010-09-25 0155 RA9SN         599 16 DX  RK3DXW        599 16 DX  0
QSO:  3573 RY 2010-09-25 0157 RA9SN         599 16 DX  9B/UT0U       599 21 DX  0
QSO:  3573 RY 2010-09-25 0157 RA9SN         599 16 DX  UT5EPP        599 16 DX  0
QSO:  3573 RY 2010-09-25 0158 RA9SN         599 16 DX  RV3LQ         599 16 DX  0
QSO:  3573 RY 2010-09-25 0159 RA9SN         599 16 DX  SP8EEX        599 15 DX  0
QSO:  3573 RY 2010-09-25 0202 RA9SN         599 16 DX  R2SA          599 16 DX  0
QSO:  3573 RY 2010-09-25 0203 RA9SN         599 16 DX  DL1TRK        599 14 DX  0
QSO:  3573 RY 2010-09-25 0204 RA9SN         599 16 DX  S54A          599 15 DX  0
QSO:  3573 RY 2010-09-25 0205 RA9SN         599 16 DX  DL6ARM        599 14 DX  0
QSO:  3573 RY 2010-09-25 0207 RA9SN         599 16 DX  UT4ZX         599 16 DX  0
QSO:  3573 RY 2010-09-25 0207 RA9SN         599 16 DX  UT8EL         599 16 DX  0
QSO:  3573 RY 2010-09-25 0208 RA9SN         599 16 DX  D4MDO         599 35 DX  0
QSO:  3573 RY 2010-09-25 0208 RA9SN         599 16 DX  PI4CC         599 14 DX  0
QSO:  7090 RY 2010-09-25 0252 RA9SN         599 16 DX  HK6P          599 09 DX  0
QSO:  7084 RY 2010-09-25 0255 RA9SN         599 16 DX  Z37M          599 15 DX  0
QSO:  7084 RY 2010-09-25 0257 RA9SN         599 16 DX  GW4SKA        599 14 DX  0
QSO:  7079 RY 2010-09-25 0301 RA9SN         599 16 DX  HB9BJJ        599 14 DX  0
QSO:  7075 RY 2010-09-25 0302 RA9SN         599 16 DX  EU1AZ         599 16 DX  0
QSO:  7073 RY 2010-09-25 0307 RA9SN         599 16 DX  OP7B          599 14 DX  0
QSO:  7073 RY 2010-09-25 0308 RA9SN         599 16 DX  PI4W          599 14 DX  0
QSO:  7071 RY 2010-09-25 0354 RA9SN         599 16 DX  SV2GJV        599 20 DX  0
QSO:  7074 RY 2010-09-25 0356 RA9SN         599 16 DX  EU8RZ         599 16 DX  0
