START-OF-LOG: 3.0
CALLSIGN: RA9A
CLUB: UCG
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 3019384
OPERATORS: RA9AA, RK9AJZ, RN9A
CREATED-BY: N1MM Logger V10.9.5
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: TWO
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
QSO:  7049 RY 2010-09-25 0000 RA9A          599 17 DX  R7LV          599 16 DX
QSO:  3583 RY 2010-09-25 0001 RA9A          599 17 DX  US6IQ         599 16 DX
QSO:  7048 RY 2010-09-25 0001 RA9A          599 17 DX  SO4M          599 15 DX
QSO:  7046 RY 2010-09-25 0002 RA9A          599 17 DX  TM0T          599 14 DX
QSO:  3588 RY 2010-09-25 0002 RA9A          599 17 DX  RG3K          599 16 DX
QSO:  3590 RY 2010-09-25 0003 RA9A          599 17 DX  RK4WWQ        599 16 DX
QSO:  7045 RY 2010-09-25 0003 RA9A          599 17 DX  E74KC         599 15 DX
QSO:  3591 RY 2010-09-25 0004 RA9A          599 17 DX  YL9T          599 15 DX
QSO:  7044 RY 2010-09-25 0004 RA9A          599 17 DX  HA9PP         599 15 DX
QSO:  3593 RY 2010-09-25 0005 RA9A          599 17 DX  DL4MCF        599 14 DX
QSO:  7042 RY 2010-09-25 0005 RA9A          599 17 DX  T70A          599 15 DX
QSO:  3594 RY 2010-09-25 0006 RA9A          599 17 DX  R9DX          599 17 DX
QSO:  7039 RY 2010-09-25 0007 RA9A          599 17 DX  G3V           599 14 DX
QSO:  3574 RY 2010-09-25 0007 RA9A          599 17 DX  YO9HP         599 20 DX
QSO:  3575 RY 2010-09-25 0007 RA9A          599 17 DX  UA4ALI        599 16 DX
QSO:  7038 RY 2010-09-25 0008 RA9A          599 17 DX  YO6HSU        599 20 DX
QSO:  3577 RY 2010-09-25 0009 RA9A          599 17 DX  RW4W          599 16 DX
QSO:  7038 RY 2010-09-25 0009 RA9A          599 17 DX  S50R          599 15 DX
QSO:  3578 RY 2010-09-25 0009 RA9A          599 17 DX  EU1AZ         599 16 DX
QSO:  3579 RY 2010-09-25 0011 RA9A          599 17 DX  RZ3AXX        599 16 DX
QSO:  7038 RY 2010-09-25 0012 RA9A          599 17 DX  SN2K          599 15 DX
QSO:  3584 RY 2010-09-25 0012 RA9A          599 17 DX  DL3TD         599 14 DX
QSO:  7041 RY 2010-09-25 0013 RA9A          599 17 DX  US5I          599 16 DX
QSO:  7042 RY 2010-09-25 0014 RA9A          599 17 DX  RA6XV         599 16 DX
QSO:  7043 RY 2010-09-25 0014 RA9A          599 17 DX  IK0CHU        599 15 DX
QSO:  3586 RY 2010-09-25 0016 RA9A          599 17 DX  UX2X          599 16 DX
QSO:  7044 RY 2010-09-25 0016 RA9A          599 17 DX  UW8I          599 16 DX
QSO:  7045 RY 2010-09-25 0017 RA9A          599 17 DX  LZ9W          599 20 DX
QSO:  7048 RY 2010-09-25 0019 RA9A          599 17 DX  9A5D          599 15 DX
QSO:  3592 RY 2010-09-25 0019 RA9A          599 17 DX  PI4CC         599 14 DX
QSO:  3593 RY 2010-09-25 0020 RA9A          599 17 DX  LY5E          599 15 DX
QSO:  7051 RY 2010-09-25 0020 RA9A          599 17 DX  OZ1ADL        599 14 DX
QSO:  3599 RY 2010-09-25 0021 RA9A          599 17 DX  RX4W          599 16 DX
QSO:  7052 RY 2010-09-25 0021 RA9A          599 17 DX  RN3A          599 16 DX
QSO:  7054 RY 2010-09-25 0022 RA9A          599 17 DX  RG3K          599 16 DX
QSO:  3601 RY 2010-09-25 0022 RA9A          599 17 DX  UR1MN         599 16 DX
QSO:  7054 RY 2010-09-25 0022 RA9A          599 17 DX  US7IID        599 16 DX
QSO:  3601 RY 2010-09-25 0024 RA9A          599 17 DX  HA1DAE        599 15 DX
QSO:  3601 RY 2010-09-25 0025 RA9A          599 17 DX  DD1JN         599 14 DX
QSO:  7056 RY 2010-09-25 0025 RA9A          599 17 DX  UW0K          599 16 DX
QSO:  3601 RY 2010-09-25 0026 RA9A          599 17 DX  HA6NL         599 15 DX
QSO:  7056 RY 2010-09-25 0026 RA9A          599 17 DX  UA4HJ         599 16 DX
QSO:  7057 RY 2010-09-25 0027 RA9A          599 17 DX  RZ4HZW        599 16 DX
QSO:  7060 RY 2010-09-25 0030 RA9A          599 17 DX  SV9AHZ        599 20 DX
QSO:  3581 RY 2010-09-25 0030 RA9A          599 17 DX  9A2DQ         599 15 DX
QSO:  3581 RY 2010-09-25 0031 RA9A          599 17 DX  YL2GC         599 15 DX
QSO:  7063 RY 2010-09-25 0031 RA9A          599 17 DX  PI4COM        599 14 DX
QSO:  3582 RY 2010-09-25 0032 RA9A          599 17 DX  YL4U          599 15 DX
