START-OF-LOG: 3.0
CALLSIGN: K8UT
CLUB: Mad River Radio Club
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 459963
OPERATORS: K8UT
SOAPBOX: Great contest with lots of new calls, new countries, and band openings
SOAPBOX: from 80 to 10 meters. Got a late start and only operated for 24 hours,
SOAPBOX: but had a great time. Thanks to all who worked me.
NAME: Larry Gauthier
CREATED-BY: N1MM Logger V10.9.3
LOCATION: MI
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO:  7033 RY 2010-09-25 0916 K8UT          599 04 MI  AI6YL         599 03 CA
QSO:  7034 RY 2010-09-25 0917 K8UT          599 04 MI  W4BQF         599 05 GA
QSO:  7033 RY 2010-09-25 0918 K8UT          599 04 MI  ZL3TE         599 32 DX
QSO:  7036 RY 2010-09-25 0921 K8UT          599 04 MI  FO8RZ         599 32 DX
QSO:  7036 RY 2010-09-25 0922 K8UT          599 04 MI  W7S           599 03 WA
QSO:  7037 RY 2010-09-25 0925 K8UT          599 04 MI  N8GZ          599 03 AZ
QSO:  7038 RY 2010-09-25 0927 K8UT          599 04 MI  CV5D          599 13 DX
QSO:  7038 RY 2010-09-25 0930 K8UT          599 04 MI  XE2K          599 06 DX
QSO:  7040 RY 2010-09-25 0934 K8UT          599 04 MI  K7WP          599 03 AZ
QSO:  7040 RY 2010-09-25 0935 K8UT          599 04 MI  VA7KO         599 03 BC
QSO:  7042 RY 2010-09-25 0937 K8UT          599 04 MI  VE7SV         599 03 BC
QSO:  7044 RY 2010-09-25 0941 K8UT          599 04 MI  YV5KG         599 09 DX
QSO:  7044 RY 2010-09-25 0941 K8UT          599 04 MI  LS1D          599 13 DX
QSO:  7046 RY 2010-09-25 0944 K8UT          599 04 MI  VE7UF         599 03 BC
QSO:  7047 RY 2010-09-25 0945 K8UT          599 04 MI  KE1F          599 05 FL
QSO:  7051 RY 2010-09-25 0945 K8UT          599 04 MI  KC5LK         599 04 MS
QSO:  7054 RY 2010-09-25 0948 K8UT          599 04 MI  HI3TEJ        599 08 DX
QSO:  7057 RY 2010-09-25 0948 K8UT          599 04 MI  P49X          599 09 DX
QSO:  7058 RY 2010-09-25 0949 K8UT          599 04 MI  AI4FR         599 05 FL
QSO:  7065 RY 2010-09-25 0950 K8UT          599 04 MI  NX5O          599 04 OK
QSO:  7066 RY 2010-09-25 0951 K8UT          599 04 MI  WY7SS         599 04 WY
QSO:  3572 RY 2010-09-25 0954 K8UT          599 04 MI  P49X          599 09 DX
QSO:  3574 RY 2010-09-25 0954 K8UT          599 04 MI  W1EQ          599 05 CT
QSO:  3575 RY 2010-09-25 1000 K8UT          599 04 MI  NE1F          599 05 NH
QSO:  3578 RY 2010-09-25 1001 K8UT          599 04 MI  K1TTT         599 05 MA
QSO:  3578 RY 2010-09-25 1002 K8UT          599 04 MI  W2WHP         599 05 NY
QSO:  3579 RY 2010-09-25 1002 K8UT          599 04 MI  N2QT          599 05 VA
QSO:  3580 RY 2010-09-25 1003 K8UT          599 04 MI  K0IR          599 04 MN
QSO:  3581 RY 2010-09-25 1003 K8UT          599 04 MI  WY7SS         599 04 WY
QSO:  3581 RY 2010-09-25 1006 K8UT          599 04 MI  VE3CV         599 04 ON
QSO:  3582 RY 2010-09-25 1006 K8UT          599 04 MI  W2YC          599 05 NJ
QSO:  3583 RY 2010-09-25 1007 K8UT          599 04 MI  K4WW          599 04 KY
QSO:  3584 RY 2010-09-25 1008 K8UT          599 04 MI  KA4RRU        599 05 VA
QSO:  3585 RY 2010-09-25 1009 K8UT          599 04 MI  VE7UF         599 03 BC
QSO:  3586 RY 2010-09-25 1010 K8UT          599 04 MI  VA3DX         599 04 ON
QSO:  3587 RY 2010-09-25 1011 K8UT          599 04 MI  WV6I          599 03 CA
QSO:  3589 RY 2010-09-25 1012 K8UT          599 04 MI  VA7KO         599 03 BC
QSO:  3592 RY 2010-09-25 1013 K8UT          599 04 MI  N8BJQ         599 04 OH
QSO:  3594 RY 2010-09-25 1014 K8UT          599 04 MI  KE8M          599 04 OH
QSO:  3568 RY 2010-09-25 1017 K8UT          599 04 MI  KJ4EEW        599 04 TN
