START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.5.1
CONTEST: CQ-WW-RTTY
LOCATION: DX
CALLSIGN: CR6K
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 2986056
OPERATORS: CT1ILT
CLUB: Portugal
NAME: Filipe Monteiro Lopes
SOAPBOX: Started with SO2R but then problems with audio! ended up being mostly SO1R.
QSO: 14090 RY 2010-09-25 0003 CR6K          599 14 DX  W4BQF         599 05 GA  0
QSO:  7066 RY 2010-09-25 0100 CR6K          599 14 DX  UR7TZ         599 16 DX  0
QSO:  7066 RY 2010-09-25 0101 CR6K          599 14 DX  DF2FU         599 14 DX  0
QSO:  7066 RY 2010-09-25 0102 CR6K          599 14 DX  DL3TD         599 14 DX  0
QSO:  7066 RY 2010-09-25 0103 CR6K          599 14 DX  W1HY          599 05 RI  0
QSO:  7066 RY 2010-09-25 0104 CR6K          599 14 DX  YW4V          599 09 DX  0
QSO:  7066 RY 2010-09-25 0104 CR6K          599 14 DX  N1MGO         599 05 MA  0
QSO:  7066 RY 2010-09-25 0105 CR6K          599 14 DX  W1XZ          599 05 VT  0
QSO:  7066 RY 2010-09-25 0106 CR6K          599 14 DX  IK8SEU        599 15 DX  0
QSO:  7066 RY 2010-09-25 0107 CR6K          599 14 DX  VE3YF         599 04 ON  0
QSO:  7066 RY 2010-09-25 0108 CR6K          599 14 DX  W4TTY         599 05 VA  0
QSO:  7066 RY 2010-09-25 0110 CR6K          599 14 DX  VA3XH         599 04 ON  0
QSO:  7066 RY 2010-09-25 0111 CR6K          599 14 DX  YV5OIE        599 09 DX  0
QSO:  7066 RY 2010-09-25 0111 CR6K          599 14 DX  W1MAT         599 05 MA  0
QSO:  7066 RY 2010-09-25 0112 CR6K          599 14 DX  RA3QSY        599 16 DX  0
QSO:  7066 RY 2010-09-25 0113 CR6K          599 14 DX  R7LV          599 16 DX  0
QSO:  7066 RY 2010-09-25 0114 CR6K          599 14 DX  UT4XD         599 16 DX  0
QSO:  7066 RY 2010-09-25 0114 CR6K          599 14 DX  YO7DAA        599 20 DX  0
QSO:  7066 RY 2010-09-25 0115 CR6K          599 14 DX  OM3KWZ        599 15 DX  0
QSO:  7072 RY 2010-09-25 0117 CR6K          599 14 DX  VE1AOE        599 05 NS  0
QSO:  7073 RY 2010-09-25 0119 CR6K          599 14 DX  PA3ARM        599 14 DX  0
QSO:  7073 RY 2010-09-25 0120 CR6K          599 14 DX  AE5PW         599 04 AR  0
QSO:  7073 RY 2010-09-25 0121 CR6K          599 14 DX  W4RVN         599 05 VA  0
QSO:  7073 RY 2010-09-25 0121 CR6K          599 14 DX  W2LB          599 05 NY  0
QSO:  7073 RY 2010-09-25 0122 CR6K          599 14 DX  K0BX          599 04 MO  0
QSO:  7073 RY 2010-09-25 0123 CR6K          599 14 DX  KS0AA         599 04 KS  0
QSO:  7073 RY 2010-09-25 0124 CR6K          599 14 DX  KK0MM         599 04 MI  0
QSO:  7073 RY 2010-09-25 0124 CR6K          599 14 DX  R3PW          599 16 DX  0
QSO:  7073 RY 2010-09-25 0126 CR6K          599 14 DX  KJ4DDM        599 05 FL  0
QSO:  7073 RY 2010-09-25 0126 CR6K          599 14 DX  N4HID         599 04 KY  0
QSO:  7073 RY 2010-09-25 0127 CR6K          599 14 DX  RA9A          599 17 DX  0
QSO:  7073 RY 2010-09-25 0127 CR6K          599 14 DX  MM0EAX        599 14 DX  0
QSO:  7073 RY 2010-09-25 0128 CR6K          599 14 DX  DQ4W          599 14 DX  0
QSO:  7073 RY 2010-09-25 0128 CR6K          599 14 DX  SP3BJK        599 15 DX  0
QSO:  7073 RY 2010-09-25 0129 CR6K          599 14 DX  OK4RQ         599 15 DX  0
QSO:  7073 RY 2010-09-25 0130 CR6K          599 14 DX  W2YC          599 05 NJ  0
QSO:  7073 RY 2010-09-25 0130 CR6K          599 14 DX  LY5E          599 15 DX  0
QSO:  7073 RY 2010-09-25 0130 CR6K          599 14 DX  IT9GSF        599 15 DX  0
QSO:  7073 RY 2010-09-25 0131 CR6K          599 14 DX  W9IU          599 04 IN  0
QSO:  7073 RY 2010-09-25 0132 CR6K          599 14 DX  VE1ZD         599 05 NS  0
QSO:  7073 RY 2010-09-25 0133 CR6K          599 14 DX  AI9T          599 21 IL  0
QSO:  7073 RY 2010-09-25 0133 CR6K          599 14 DX  F8CRS         599 14 DX  0
QSO:  7073 RY 2010-09-25 0134 CR6K          599 14 DX  IK0JFW        599 15 DX  0
QSO:  7073 RY 2010-09-25 0134 CR6K          599 14 DX  N4KG          599 04 AL  0
QSO:  7073 RY 2010-09-25 0135 CR6K          599 14 DX  KE4UW         599 05 GA  0
QSO:  7073 RY 2010-09-25 0135 CR6K          599 14 DX  IW0GYC        599 15 DX  0
QSO:  7073 RY 2010-09-25 0136 CR6K          599 14 DX  HA6NL         599 15 DX  0
QSO:  7073 RY 2010-09-25 0136 CR6K          599 14 DX  N2QT          599 05 VA  0
QSO:  7073 RY 2010-09-25 0138 CR6K          599 14 DX  SP4TXI        599 15 DX  0
QSO:  7073 RY 2010-09-25 0138 CR6K          599 14 DX  DK8MCT        599 14 DX  0
QSO:  7073 RY 2010-09-25 0138 CR6K          599 14 DX  ES9C          599 15 DX  0
QSO:  7073 RY 2010-09-25 0139 CR6K          599 14 DX  R6YY          599 16 DX  0
QSO:  7073 RY 2010-09-25 0140 CR6K          599 14 DX  K5WBM         599 04 MS  0
QSO:  7073 RY 2010-09-25 0140 CR6K          599 14 DX  WA2HYO        599 05 NJ  0
QSO:  7073 RY 2010-09-25 0141 CR6K          599 14 DX  KB1JUF        599 05 NH  0
QSO:  7073 RY 2010-09-25 0142 CR6K          599 14 DX  RW2WR         599 16 DX  0
QSO:  7073 RY 2010-09-25 0142 CR6K          599 14 DX  DK7FP         599 14 DX  0
QSO:  7073 RY 2010-09-25 0143 CR6K          599 14 DX  N2FF          599 05 NY  0
QSO:  7073 RY 2010-09-25 0144 CR6K          599 14 DX  W3LL          599 05 MD  0
QSO:  7073 RY 2010-09-25 0145 CR6K          599 14 DX  RM3F          599 16 DX  0
QSO:  7073 RY 2010-09-25 0148 CR6K          599 14 DX  AI4WW         599 05 FL  0
QSO:  7073 RY 2010-09-25 0149 CR6K          599 14 DX  RU4UR         599 16 DX  0
QSO:  7073 RY 2010-09-25 0149 CR6K          599 14 DX  NA3M          599 05 MD  0
QSO:  7073 RY 2010-09-25 0150 CR6K          599 14 DX  W1AJT         599 05 NC  0
QSO:  7073 RY 2010-09-25 0150 CR6K          599 14 DX  KA1CNA        599 05 ME  0
QSO:  7073 RY 2010-09-25 0150 CR6K          599 14 DX  PD7BZ         599 14 DX  0
QSO:  7073 RY 2010-09-25 0151 CR6K          599 14 DX  N2LK          599 05 NJ  0
QSO:  7073 RY 2010-09-25 0152 CR6K          599 14 DX  HK6P          599 09 DX  0
QSO:  7073 RY 2010-09-25 0153 CR6K          599 14 DX  RK4WWQ        599 16 DX  0
QSO:  7073 RY 2010-09-25 0155 CR6K          599 14 DX  K7MKL         599 04 NV  0
QSO:  7073 RY 2010-09-25 0155 CR6K          599 14 DX  YQ6A          599 20 DX  0
QSO:  7073 RY 2010-09-25 0157 CR6K          599 14 DX  W8POF         599 04 OH  0
QSO:  7073 RY 2010-09-25 0159 CR6K          599 14 DX  W4TMO         599 05 NC  0
QSO:  7073 RY 2010-09-25 0200 CR6K          599 14 DX  UY5AA         599 16 DX  0
QSO:  7073 RY 2010-09-25 0200 CR6K          599 14 DX  DL6UMF        599 14 DX  0
QSO:  7073 RY 2010-09-25 0201 CR6K          599 14 DX  S50A          599 15 DX  0
QSO:  7073 RY 2010-09-25 0201 CR6K          599 14 DX  OK2SPD        599 15 DX  0
QSO:  7073 RY 2010-09-25 0202 CR6K          599 14 DX  KB3LIX        599 05 PA  0
QSO:  7073 RY 2010-09-25 0206 CR6K          599 14 DX  WB8TLI        599 04 OH  0
QSO:  7073 RY 2010-09-25 0207 CR6K          599 14 DX  AB1J          599 05 MA  0
QSO:  7073 RY 2010-09-25 0207 CR6K          599 14 DX  WB8JUI        599 04 OH  0
QSO:  7073 RY 2010-09-25 0207 CR6K          599 14 DX  W0HBH         599 04 MO  0
QSO:  7073 RY 2010-09-25 0207 CR6K          599 14 DX  LZ9R          599 20 DX  0
QSO:  7073 RY 2010-09-25 0209 CR6K          599 14 DX  OM3TPN        599 15 DX  0
QSO:  7073 RY 2010-09-25 0210 CR6K          599 14 DX  S52OT         599 15 DX  0
QSO:  7073 RY 2010-09-25 0210 CR6K          599 14 DX  KD1J          599 05 CT  0
QSO:  7073 RY 2010-09-25 0211 CR6K          599 14 DX  VE2AXO        599 05 QC  0
QSO:  7073 RY 2010-09-25 0211 CR6K          599 14 DX  VY2SS         599 05 PEI 0
QSO:  7073 RY 2010-09-25 0213 CR6K          599 14 DX  W4CU          599 05 FL  0
QSO:  7073 RY 2010-09-25 0213 CR6K          599 14 DX  N8DX          599 04 OH  0
QSO:  7073 RY 2010-09-25 0213 CR6K          599 14 DX  DL2HYH        599 14 DX  0
QSO:  7073 RY 2010-09-25 0214 CR6K          599 14 DX  VA2AM         599 05 QC  0
QSO:  7073 RY 2010-09-25 0214 CR6K          599 14 DX  DF5WW         599 14 DX  0
QSO:  7073 RY 2010-09-25 0216 CR6K          599 14 DX  KU2M          599 05 NJ  0
QSO:  7073 RY 2010-09-25 0217 CR6K          599 14 DX  IK2YSJ        599 15 DX  0
QSO:  7073 RY 2010-09-25 0217 CR6K          599 14 DX  S51D          599 15 DX  0
QSO:  7073 RY 2010-09-25 0218 CR6K          599 14 DX  N8BJQ         599 04 OH  0
QSO:  7073 RY 2010-09-25 0218 CR6K          599 14 DX  N3BNA         599 05 PA  0
QSO:  7073 RY 2010-09-25 0219 CR6K          599 14 DX  IZ0KBR        599 15 DX  0
QSO:  3562 RY 2010-09-25 0231 CR6K          599 14 DX  SN2J          599 15 DX  0
QSO:  3563 RY 2010-09-25 0231 CR6K          599 14 DX  OM7KW         599 15 DX  0
QSO:  3565 RY 2010-09-25 0232 CR6K          599 14 DX  DL4MCF        599 14 DX  0
QSO:  3569 RY 2010-09-25 0234 CR6K          599 14 DX  PI4CC         599 14 DX  0
QSO:  3569 RY 2010-09-25 0234 CR6K          599 14 DX  CR3A          599 33 DX  0
QSO:  3572 RY 2010-09-25 0236 CR6K          599 14 DX  Z37M          599 15 DX  0
QSO:  3575 RY 2010-09-25 0237 CR6K          599 14 DX  GI6K          599 14 DX  0
QSO:  3578 RY 2010-09-25 0238 CR6K          599 14 DX  G5D           599 14 DX  0
QSO:  3579 RY 2010-09-25 0239 CR6K          599 14 DX  HA3LI         599 15 DX  0
QSO:  3582 RY 2010-09-25 0242 CR6K          599 14 DX  CT1BXE        599 14 DX  0
QSO:  3582 RY 2010-09-25 0243 CR6K          599 14 DX  OK1HEH        599 15 DX  0
QSO:  3582 RY 2010-09-25 0243 CR6K          599 14 DX  DM6T          599 14 DX  0
QSO:  3582 RY 2010-09-25 0244 CR6K          599 14 DX  UT8EL         599 16 DX  0
QSO:  3582 RY 2010-09-25 0244 CR6K          599 14 DX  S53NW         599 15 DX  0
QSO:  3582 RY 2010-09-25 0246 CR6K          599 14 DX  S50A          599 15 DX  0
QSO:  3582 RY 2010-09-25 0247 CR6K          599 14 DX  W3LL          599 05 MD  0
QSO:  3582 RY 2010-09-25 0251 CR6K          599 14 DX  G1XKZ         599 14 DX  0
QSO:  3582 RY 2010-09-25 0251 CR6K          599 14 DX  GM1F          599 14 DX  0
QSO:  3582 RY 2010-09-25 0252 CR6K          599 14 DX  ES9C          599 15 DX  0
QSO:  3582 RY 2010-09-25 0257 CR6K          599 14 DX  AO7H          599 14 DX  0
QSO:  3595 RY 2010-09-25 0306 CR6K          599 14 DX  WA1Z          599 05 NH  0
QSO:  3595 RY 2010-09-25 0307 CR6K          599 14 DX  VE2FK         599 05 QC  0
QSO:  3595 RY 2010-09-25 0307 CR6K          599 14 DX  DQ4W          599 14 DX  0
QSO:  3595 RY 2010-09-25 0309 CR6K          599 14 DX  IT9BLB        599 15 DX  0
QSO:  3603 RY 2010-09-25 0312 CR6K          599 14 DX  UR8IDX        599 16 DX  0
QSO:  3603 RY 2010-09-25 0312 CR6K          599 14 DX  DL0CS         599 14 DX  0
QSO:  3603 RY 2010-09-25 0313 CR6K          599 14 DX  DL1QW         599 14 DX  0
QSO:  3603 RY 2010-09-25 0314 CR6K          599 14 DX  SP6DMI        599 15 DX  0
QSO:  3603 RY 2010-09-25 0315 CR6K          599 14 DX  DL1TRK        599 14 DX  0
QSO:  3603 RY 2010-09-25 0318 CR6K          599 14 DX  OK1MSP        599 15 DX  0
QSO:  3603 RY 2010-09-25 0318 CR6K          599 14 DX  SM6BSK        599 14 DX  0
QSO:  3603 RY 2010-09-25 0319 CR6K          599 14 DX  RK4YJ         599 16 DX  0
QSO:  3603 RY 2010-09-25 0320 CR6K          599 14 DX  OE9R          599 15 DX  0
QSO:  3603 RY 2010-09-25 0321 CR6K          599 14 DX  SP9LJD        599 15 DX  0
QSO:  3603 RY 2010-09-25 0321 CR6K          599 14 DX  DH0GHU        599 14 DX  0
QSO:  3603 RY 2010-09-25 0322 CR6K          599 14 DX  OK1VRF        599 15 DX  0
QSO:  3603 RY 2010-09-25 0322 CR6K          599 14 DX  DJ6YX         599 14 DX  0
QSO:  3603 RY 2010-09-25 0323 CR6K          599 14 DX  S57LR         599 15 DX  0
QSO:  7069 RY 2010-09-25 0327 CR6K          599 14 DX  DH6BH         599 14 DX  0
QSO:  7069 RY 2010-09-25 0327 CR6K          599 14 DX  UX1UX         599 16 DX  0
QSO:  7069 RY 2010-09-25 0328 CR6K          599 14 DX  ER0FT         599 16 DX  0
QSO:  7069 RY 2010-09-25 0328 CR6K          599 14 DX  DK1AX         599 14 DX  0
QSO:  7069 RY 2010-09-25 0329 CR6K          599 14 DX  WB2RHM        599 05 NC  0
QSO:  7069 RY 2010-09-25 0329 CR6K          599 14 DX  AB3FL         599 05 PA  0
QSO:  7069 RY 2010-09-25 0330 CR6K          599 14 DX  N3CZ          599 05 NC  0
QSO:  7069 RY 2010-09-25 0335 CR6K          599 14 DX  CO3JN         599 08 DX  0
QSO:  7069 RY 2010-09-25 0336 CR6K          599 14 DX  N9LYE         599 04 IL  0
QSO:  7069 RY 2010-09-25 0336 CR6K          599 14 DX  VE3MV         599 04 ON  0
QSO:  7069 RY 2010-09-25 0337 CR6K          599 14 DX  W2RZS         599 05 NY  0
QSO:  7069 RY 2010-09-25 0338 CR6K          599 14 DX  AA4YL         599 04 AL  0
QSO:  7069 RY 2010-09-25 0339 CR6K          599 14 DX  W4UEF         599 05 NC  0
QSO:  7069 RY 2010-09-25 0340 CR6K          599 14 DX  RJ3AR         599 16 DX  0
QSO:  7069 RY 2010-09-25 0341 CR6K          599 14 DX  UA9AX         599 17 DX  0
QSO:  7069 RY 2010-09-25 0342 CR6K          599 14 DX  N3WZR         599 05 MD  0
QSO:  7069 RY 2010-09-25 0343 CR6K          599 14 DX  DL7UKA        599 14 DX  0
QSO:  7069 RY 2010-09-25 0343 CR6K          599 14 DX  KR1ST         599 05 SC  0
QSO:  7069 RY 2010-09-25 0344 CR6K          599 14 DX  AG4W          599 04 AL  0
QSO:  7069 RY 2010-09-25 0344 CR6K          599 14 DX  N4KG          599 04 AL  0
QSO:  7069 RY 2010-09-25 0345 CR6K          599 14 DX  EU8RZ         599 16 DX  0
QSO:  7069 RY 2010-09-25 0345 CR6K          599 14 DX  IS0LFZ        599 15 DX  0
QSO:  7069 RY 2010-09-25 0346 CR6K          599 14 DX  HB9TOC        599 14 DX  0
QSO:  7069 RY 2010-09-25 0347 CR6K          599 14 DX  DJ2IA         599 14 DX  0
QSO:  7069 RY 2010-09-25 0348 CR6K          599 14 DX  AB3IC         599 05 MD  0
QSO:  7069 RY 2010-09-25 0349 CR6K          599 14 DX  S57AM         599 15 DX  0
QSO:  7069 RY 2010-09-25 0350 CR6K          599 14 DX  F5BBD         599 14 DX  0
QSO:  7069 RY 2010-09-25 0351 CR6K          599 14 DX  RQ3M          599 16 DX  0
QSO:  7067 RY 2010-09-25 0353 CR6K          599 14 DX  CR3A          599 33 DX  0
QSO:  7066 RY 2010-09-25 0355 CR6K          599 14 DX  WY7SS         599 04 WY  0
QSO:  7059 RY 2010-09-25 0357 CR6K          599 14 DX  E70T          599 15 DX  0
QSO:  7057 RY 2010-09-25 0358 CR6K          599 14 DX  5B/UT0U       599 20 DX  0
QSO:  7057 RY 2010-09-25 0400 CR6K          599 14 DX  P49X          599 09 DX  0
QSO:  7025 RY 2010-09-25 0404 CR6K          599 14 DX  WG8Y          599 04 OH  0
QSO:  7025 RY 2010-09-25 0405 CR6K          599 14 DX  DL5NA         599 14 DX  0
QSO:  7025 RY 2010-09-25 0406 CR6K          599 14 DX  KK8Y          599 05 OH  0
QSO:  7025 RY 2010-09-25 0407 CR6K          599 14 DX  DG0CG         599 14 DX  0
QSO:  7025 RY 2010-09-25 0407 CR6K          599 14 DX  RA3SL         599 16 DX  0
QSO:  7025 RY 2010-09-25 0407 CR6K          599 14 DX  CT1IZW        599 14 DX  0
QSO: 14111 RY 2010-09-25 0810 CR6K          599 14 DX  UX6IB         599 16 DX  0
QSO: 14111 RY 2010-09-25 0811 CR6K          599 14 DX  S51TC         599 15 DX  0
QSO: 14111 RY 2010-09-25 0811 CR6K          599 14 DX  IK2WYI        599 15 DX  0
QSO: 14111 RY 2010-09-25 0812 CR6K          599 14 DX  IW7EBE        599 15 DX  0
QSO: 14111 RY 2010-09-25 0813 CR6K          599 14 DX  SM7CIL        599 14 DX  0
QSO: 14111 RY 2010-09-25 0813 CR6K          599 14 DX  S57AM         599 15 DX  0
QSO: 14111 RY 2010-09-25 0817 CR6K          599 14 DX  SP3BJK        599 15 DX  0
QSO: 21112 RY 2010-09-25 0820 CR6K          599 14 DX  R9DX          599 17 DX  0
QSO: 14119 RY 2010-09-25 0822 CR6K          599 14 DX  DL4ME         599 14 DX  0
QSO: 14119 RY 2010-09-25 0823 CR6K          599 14 DX  OL2X          599 15 DX  0
QSO: 14119 RY 2010-09-25 0823 CR6K          599 14 DX  DL5ARM        599 14 DX  0
QSO: 14119 RY 2010-09-25 0824 CR6K          599 14 DX  9A4AA         599 15 DX  0
QSO: 14119 RY 2010-09-25 0824 CR6K          599 14 DX  IZ5DIY        599 15 DX  0
QSO: 14119 RY 2010-09-25 0825 CR6K          599 14 DX  DL9XAW        599 14 DX  0
QSO: 14119 RY 2010-09-25 0826 CR6K          599 14 DX  RM3F          599 16 DX  0
QSO: 14119 RY 2010-09-25 0828 CR6K          599 14 DX  LA9TY         599 14 DX  0
QSO: 14119 RY 2010-09-25 0831 CR6K          599 14 DX  I3PXN         599 15 DX  0
QSO: 14119 RY 2010-09-25 0831 CR6K          599 14 DX  DR2010L       599 14 DX  0
QSO: 14119 RY 2010-09-25 0832 CR6K          599 14 DX  IZ2QKG        599 15 DX  0
QSO: 14119 RY 2010-09-25 0832 CR6K          599 14 DX  RW3PF         599 16 DX  0
QSO: 14119 RY 2010-09-25 0835 CR6K          599 14 DX  OE6MDF        599 15 DX  0
QSO: 14119 RY 2010-09-25 0835 CR6K          599 14 DX  YO9GSB        599 20 DX  0
QSO: 14119 RY 2010-09-25 0836 CR6K          599 14 DX  LN9Z          599 14 DX  0
QSO: 14119 RY 2010-09-25 0836 CR6K          599 14 DX  I2SVA         599 15 DX  0
QSO: 14119 RY 2010-09-25 0837 CR6K          599 14 DX  IW3IIP        599 15 DX  0
QSO: 14119 RY 2010-09-25 0837 CR6K          599 14 DX  DL2AL         599 14 DX  0
QSO: 14119 RY 2010-09-25 0839 CR6K          599 14 DX  PA3FYG        599 14 DX  0
QSO: 14119 RY 2010-09-25 0840 CR6K          599 14 DX  S57EA         599 15 DX  0
QSO: 14119 RY 2010-09-25 0840 CR6K          599 14 DX  DL4MFF        599 14 DX  0
QSO: 14119 RY 2010-09-25 0841 CR6K          599 14 DX  9A/VE3ZIK     599 15 DX  0
QSO: 14119 RY 2010-09-25 0842 CR6K          599 14 DX  OK2EA         599 15 DX  0
QSO: 14119 RY 2010-09-25 0843 CR6K          599 14 DX  DJ7JC         599 14 DX  0
QSO: 14119 RY 2010-09-25 0844 CR6K          599 14 DX  EA8BGO        599 33 DX  0
QSO: 14119 RY 2010-09-25 0845 CR6K          599 14 DX  IN3JJI        599 15 DX  0
QSO: 14119 RY 2010-09-25 0847 CR6K          599 14 DX  RM9X          599 17 DX  0
QSO: 14119 RY 2010-09-25 0848 CR6K          599 14 DX  F6FTB         599 14 DX  0
QSO: 14119 RY 2010-09-25 0849 CR6K          599 14 DX  EW7KF         599 16 DX  0
QSO: 14119 RY 2010-09-25 0850 CR6K          599 14 DX  DM2GG         599 14 DX  0
QSO: 14119 RY 2010-09-25 0852 CR6K          599 14 DX  IZ1PKV        599 14 DX  0
QSO: 14119 RY 2010-09-25 0852 CR6K          599 14 DX  DQ4W          599 14 DX  0
QSO: 14119 RY 2010-09-25 0853 CR6K          599 14 DX  IV3IXN        599 15 DX  0
QSO: 14119 RY 2010-09-25 0854 CR6K          599 14 DX  DK1AX         599 14 DX  0
QSO: 14119 RY 2010-09-25 0854 CR6K          599 14 DX  RA3UAG        599 16 DX  0
QSO: 14119 RY 2010-09-25 0855 CR6K          599 14 DX  RY9C          599 17 DX  0
QSO: 14119 RY 2010-09-25 0856 CR6K          599 14 DX  I2BJS         599 15 DX  0
QSO: 14119 RY 2010-09-25 0856 CR6K          599 14 DX  UA0QBR        599 19 DX  0
QSO: 14119 RY 2010-09-25 0857 CR6K          599 14 DX  UW8I          599 16 DX  0
