START-OF-LOG: 3.0
CALLSIGN: G6CSY
CLUB: BARTG
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 50566
OPERATORS: G6CSY
NAME: Graeme Caselton
CREATED-BY: N1MM Logger V8.8.1
SOAPBOX: Managed to beat last years total with the 10W and trap vertical.
SOAPBOX: Heard some very bad operating from an RK3 who continually called the DX
SOAPBOX: even when it was working someone else. When he got no QSO with the DX he
SOAPBOX: would start calling CQ on the frequency.
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: 
QSO:  7027 RY 2010-09-25 0142 G6CSY         599 14 DX  E79D          599 15 DX
QSO:  7040 RY 2010-09-25 0148 G6CSY         599 14 DX  UN1L          599 17 DX
QSO:  7041 RY 2010-09-25 0150 G6CSY         599 14 DX  HG7T          599 15 DX
QSO:  7042 RY 2010-09-25 0152 G6CSY         599 14 DX  YO3FOM        599 20 DX
QSO:  7045 RY 2010-09-25 0155 G6CSY         599 14 DX  UA3PAB        599 16 DX
QSO:  7046 RY 2010-09-25 0156 G6CSY         599 14 DX  IT9BLB        599 15 DX
QSO:  7049 RY 2010-09-25 0200 G6CSY         599 14 DX  ER6A          599 16 DX
QSO:  7050 RY 2010-09-25 0200 G6CSY         599 14 DX  K4GMH         599 05 VA
QSO:  7054 RY 2010-09-25 0203 G6CSY         599 14 DX  IK8SEU        599 15 DX
QSO:  7056 RY 2010-09-25 0206 G6CSY         599 14 DX  LZ8E          599 20 DX
QSO:  7062 RY 2010-09-25 0208 G6CSY         599 14 DX  W1DX          599 05 CT
QSO:  7066 RY 2010-09-25 0212 G6CSY         599 14 DX  CR3A          599 33 DX
QSO:  3605 RY 2010-09-25 0215 G6CSY         599 14 DX  OT6N          599 14 DX
QSO:  3602 RY 2010-09-25 0216 G6CSY         599 14 DX  E74KC         599 15 DX
QSO:  3601 RY 2010-09-25 0218 G6CSY         599 14 DX  T70A          599 15 DX
QSO:  3600 RY 2010-09-25 0218 G6CSY         599 14 DX  IQ1RY         599 15 DX
QSO:  3595 RY 2010-09-25 0221 G6CSY         599 14 DX  I4AVG         599 15 DX
QSO:  3590 RY 2010-09-25 0223 G6CSY         599 14 DX  G3TBK         599 14 DX
QSO:  3600 RY 2010-09-25 0526 G6CSY         599 14 DX  9A2DQ         599 15 DX
QSO:  3598 RY 2010-09-25 0527 G6CSY         599 14 DX  S51A          599 15 DX
QSO:  3598 RY 2010-09-25 0533 G6CSY         599 14 DX  EF8M          599 33 DX
QSO:  3597 RY 2010-09-25 0534 G6CSY         599 14 DX  IV3JCC        599 15 DX
QSO:  3592 RY 2010-09-25 0540 G6CSY         599 14 DX  DL3TD         599 14 DX
QSO:  3592 RY 2010-09-25 0541 G6CSY         599 14 DX  S57LR         599 15 DX
QSO:  3590 RY 2010-09-25 0542 G6CSY         599 14 DX  HG1S          599 15 DX
QSO:  3589 RY 2010-09-25 0543 G6CSY         599 14 DX  LA1J          599 14 DX
QSO:  3586 RY 2010-09-25 0545 G6CSY         599 14 DX  GW4SKA        599 14 DX
QSO:  3584 RY 2010-09-25 0545 G6CSY         599 14 DX  F5OAM         599 14 DX
QSO:  3575 RY 2010-09-25 0547 G6CSY         599 14 DX  DL9YAJ        599 14 DX
QSO:  3573 RY 2010-09-25 0548 G6CSY         599 14 DX  GI6K          599 14 DX
QSO:  3579 RY 2010-09-25 0552 G6CSY         599 14 DX  K4GMH         599 05 VA
QSO:  3580 RY 2010-09-25 0552 G6CSY         599 14 DX  PI4CC         599 14 DX
QSO: 14097 RY 2010-09-25 0559 G6CSY         599 14 DX  UT5EPP        599 16 DX
QSO: 14080 RY 2010-09-25 0602 G6CSY         599 14 DX  US6IQ         599 16 DX
QSO:  7076 RY 2010-09-25 0608 G6CSY         599 14 DX  OE6MMF        599 15 DX
QSO:  7076 RY 2010-09-25 0609 G6CSY         599 14 DX  KI1G          599 05 RI
QSO:  7074 RY 2010-09-25 0611 G6CSY         599 14 DX  UV5U          599 16 DX
QSO:  7073 RY 2010-09-25 0612 G6CSY         599 14 DX  IZ0KBR        599 15 DX
QSO:  7070 RY 2010-09-25 0614 G6CSY         599 14 DX  YO9HP         599 20 DX
QSO:  7067 RY 2010-09-25 0615 G6CSY         599 14 DX  SP3GXH        599 15 DX
QSO:  7063 RY 2010-09-25 0616 G6CSY         599 14 DX  EU1AZ         599 16 DX
QSO:  7060 RY 2010-09-25 0617 G6CSY         599 14 DX  S52X          599 15 DX
QSO:  7058 RY 2010-09-25 0628 G6CSY         599 14 DX  E70T          599 15 DX
QSO:  7056 RY 2010-09-25 0630 G6CSY         599 14 DX  P49X          599 09 DX
QSO:  7055 RY 2010-09-25 0630 G6CSY         599 14 DX  OE9R          599 15 DX
QSO:  7054 RY 2010-09-25 0632 G6CSY         599 14 DX  SN2K          599 15 DX
QSO:  7051 RY 2010-09-25 0633 G6CSY         599 14 DX  S50A          599 15 DX
QSO:  7050 RY 2010-09-25 0635 G6CSY         599 14 DX  OH6R          599 15 DX
QSO:  7049 RY 2010-09-25 0636 G6CSY         599 14 DX  DK0CU         599 14 DX
QSO:  7048 RY 2010-09-25 0637 G6CSY         599 14 DX  ES2DJ         599 15 DX
QSO:  7047 RY 2010-09-25 0638 G6CSY         599 14 DX  SO4M          599 15 DX
QSO:  7045 RY 2010-09-25 0641 G6CSY         599 14 DX  LA1J          599 14 DX
QSO:  7041 RY 2010-09-25 0644 G6CSY         599 14 DX  EF8M          599 33 DX
